C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2019/05/01,01:50:07,0000000307294743,,0000000307294547
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2019/03/01 02:00:00",1,QLD1,4,5546.17,11075.09,0,-8.32,6550,0,1003.83,0,,,14.71,,,,,,,,0,,,,,,,,0,,,,,,,,97.25,,,,,,,,68.34,,,,,,,,55.05,,,,,,"2019/03/01 01:55:03",5584.41,5569.85,,61.84,,,,53.27,,,,,,,,,,,,,,,,,,,136.38,5706.23,62.09
D,TRADING,REGIONSUM,4,"2019/03/01 02:00:00",1,SA1,4,1482.6,3076.37,20.33,-11.38,1187.92,6.67,-301.34,0,,,40.84,,,,,,,,19.92,,,,,,,,27.67,,,,,,,,63,,,,,,,,49.83,,,,,,,,96.83,,,,,,"2019/03/01 01:55:03",1508.1,1492.03,,32.76,,,,0.38,,,,,,,,,,,,,,,,,,,70.02,1562.05,501.54
D,TRADING,REGIONSUM,4,"2019/03/01 02:00:00",1,TAS1,4,758.38,2244.71,0,-0.16,499.7,0,-258.69,0,,,54.78,,,,,,,,27.57,,,,,,,,19.63,,,,,,,,18.11,,,,,,,,112.55,,,,,,,,90.96,,,,,,"2019/03/01 01:55:03",753.76,758.38,,4.75,,,,50,,,,,,,,,,,,,,,,,,,147.97,906.35,15.71
D,TRADING,REGIONSUM,4,"2019/03/01 02:00:00",1,VIC1,4,4757.79,9113.46,0,-20.81,5230.46,0,472.67,0,,,162.66,,,,,,,,61.15,,,,,,,,16.67,,,,,,,,60,,,,,,,,56,,,,,,,,65.98,,,,,,"2019/03/01 01:55:03",4802.26,4772.44,,3.33,,,,0,,,,,,,,,,,,,,,,,,,134.65,4907.09,480.46
D,TRADING,REGIONSUM,4,"2019/03/01 02:30:00",1,NSW1,5,6659.09,12307.46,200,-20.14,5939.28,200,-919.81,0,,,12.45,,,,,,,,66,,,,,,,,11.01,,,,,,,,297,,,,,,,,142.51,,,,,,,,124.5,,,,,,"2019/03/01 02:25:03",6942.66,6907.07,,25.35,,,,32.65,,,,,,,,,,,,,,,,,,,6.1,6913.17,581.46
D,TRADING,REGIONSUM,4,"2019/03/01 02:30:00",1,QLD1,5,5511.82,10957.63,0,-6.45,6495.18,0,983.36,0,,,29.87,,,,,,,,0,,,,,,,,0,,,,,,,,97.74,,,,,,,,47.55,,,,,,,,37.76,,,,,,"2019/03/01 02:25:03",5542.32,5534.64,,72.02,,,,45.88,,,,,,,,,,,,,,,,,,,135.43,5670.07,73.63
D,TRADING,REGIONSUM,4,"2019/03/01 02:30:00",1,SA1,5,1443.55,3161.53,87,-3.11,1220.84,26.67,-249.39,0,,,40.37,,,,,,,,19.69,,,,,,,,41,,,,,,,,62,,,,,,,,64.67,,,,,,,,106.67,,,,,,"2019/03/01 02:25:03",1484.27,1472.02,,14.47,,,,1.46,,,,,,,,,,,,,,,,,,,78.44,1550.46,585.86
D,TRADING,REGIONSUM,4,"2019/03/01 02:30:00",1,TAS1,5,758.63,2244.68,0,-0.26,455.51,0,-303.13,0,,,16.32,,,,,,,,22.68,,,,,,,,17.51,,,,,,,,18.3,,,,,,,,126.09,,,,,,,,100.87,,,,,,"2019/03/01 02:25:03",754.71,758.63,,4.84,,,,50,,,,,,,,,,,,,,,,,,,147.73,906.36,15.68
D,TRADING,REGIONSUM,4,"2019/03/01 02:30:00",1,VIC1,5,4674.41,9128.53,0,-3.42,5247.53,0,573.12,0,,,184.65,,,,,,,,67.5,,,,,,,,16.67,,,,,,,,60,,,,,,,,56,,,,,,,,67.01,,,,,,"2019/03/01 02:25:03",4686.89,4685.97,,3.33,,,,0,,,,,,,,,,,,,,,,,,,145.65,4831.62,497.53
D,TRADING,REGIONSUM,4,"2019/03/01 03:00:00",1,NSW1,6,6588.98,12316.37,200,-9.11,5871.75,200,-917.23,0,,,12.5,,,,,,,,66.67,,,,,,,,11.07,,,,,,,,284.88,,,,,,,,67.79,,,,,,,,69,,,,,,"2019/03/01 02:55:04",6849.59,6831.51,,34.52,,,,24.67,,,,,,,,,,,,,,,,,,,8.98,6840.49,593.7
D,TRADING,REGIONSUM,4,"2019/03/01 03:00:00",1,QLD1,6,5464.75,10961.03,0,3.5,6398.79,0,934.04,0,,,29.65,,,,,,,,0,,,,,,,,0,,,,,,,,75,,,,,,,,80.67,,,,,,,,58.7,,,,,,"2019/03/01 02:55:04",5487.85,5485.47,,76.7,,,,55.33,,,,,,,,,,,,,,,,,,,135.24,5620.71,76.03
D,TRADING,REGIONSUM,4,"2019/03/01 03:00:00",1,SA1,6,1436.83,3196.83,87,-3.69,1241.59,45,-240.24,0,,,40.22,,,,,,,,19.54,,,,,,,,41,,,,,,,,65.83,,,,,,,,56.46,,,,,,,,97.39,,,,,,"2019/03/01 02:55:04",1487.47,1483.48,,0,,,,0,,,,,,,,,,,,,,,,,,,79.77,1563.25,621.16
D,TRADING,REGIONSUM,4,"2019/03/01 03:00:00",1,TAS1,6,763.08,2264.07,0,-0.09,474.8,0,-288.28,0,,,16.37,,,,,,,,22.73,,,,,,,,19.4,,,,,,,,14.87,,,,,,,,125.85,,,,,,,,100.68,,,,,,"2019/03/01 02:55:04",759.66,763.08,,5.45,,,,50,,,,,,,,,,,,,,,,,,,140.66,903.74,35.07
D,TRADING,REGIONSUM,4,"2019/03/01 03:00:00",1,VIC1,6,4656.16,9121.66,0,-6.07,5242.66,0,586.5,0,,,185.15,,,,,,,,68.54,,,,,,,,16.67,,,,,,,,95,,,,,,,,108,,,,,,,,113,,,,,,"2019/03/01 02:55:04",4668.98,4666.04,,3.33,,,,0,,,,,,,,,,,,,,,,,,,155.29,4821.33,492.66
D,TRADING,REGIONSUM,4,"2019/03/01 03:30:00",1,NSW1,7,6555.97,12384.56,200,-3.52,5853.42,200,-902.56,0,,,14.42,,,,,,,,70,,,,,,,,11.49,,,,,,,,281.43,,,,,,,,74.33,,,,,,,,77.03,,,,,,"2019/03/01 03:25:04",6795.64,6785.48,,29.25,,,,26.03,,,,,,,,,,,,,,,,,,,10.68,6796.16,590.23
D,TRADING,REGIONSUM,4,"2019/03/01 03:30:00",1,QLD1,7,5486.23,10940.28,0,-8.73,6293.71,0,807.48,0,,,30.54,,,,,,,,0,,,,,,,,0,,,,,,,,75,,,,,,,,74.53,,,,,,,,49.97,,,,,,"2019/03/01 03:25:04",5512.18,5501.47,,82.78,,,,53.3,,,,,,,,,,,,,,,,,,,134.03,5635.50,75.28
D,TRADING,REGIONSUM,4,"2019/03/01 03:30:00",1,SA1,7,1436.85,3265.65,81.17,-2.28,1263.52,41.17,-214.51,0,,,39.05,,,,,,,,18.54,,,,,,,,40,,,,,,,,73,,,,,,,,56.66,,,,,,,,99.39,,,,,,"2019/03/01 03:25:04",1484.81,1479.31,,0,,,,0,,,,,,,,,,,,,,,,,,,68.86,1548.17,691.65
D,TRADING,REGIONSUM,4,"2019/03/01 03:30:00",1,TAS1,7,774.24,2273.29,0,-0.23,483.79,0,-290.46,0,,,16.42,,,,,,,,22.77,,,,,,,,20.53,,,,,,,,13.61,,,,,,,,124.93,,,,,,,,99.94,,,,,,"2019/03/01 03:25:04",772.09,774.24,,4.81,,,,50,,,,,,,,,,,,,,,,,,,130.99,905.23,44.29
D,TRADING,REGIONSUM,4,"2019/03/01 03:30:00",1,VIC1,7,4656.95,9219.14,30,1.98,5341.14,30,654.19,0,,,184.36,,,,,,,,66.85,,,,,,,,15.83,,,,,,,,92.63,,,,,,,,108.2,,,,,,,,112.33,,,,,,"2019/03/01 03:25:04",4692.25,4695.06,,3.17,,,,0.67,,,,,,,,,,,,,,,,,,,158.24,4853.30,591.14
D,TRADING,REGIONSUM,4,"2019/03/01 04:00:00",1,NSW1,8,6606.68,12363.32,200,6.26,5780.59,200,-1026.08,0,,,16.97,,,,,,,,70,,,,,,,,11.15,,,,,,,,278.36,,,,,,,,75.86,,,,,,,,77.33,,,,,,"2019/03/01 03:55:04",6838.96,6831.33,,27.96,,,,24.67,,,,,,,,,,,,,,,,,,,5.97,6837.30,582.32
D,TRADING,REGIONSUM,4,"2019/03/01 04:00:00",1,QLD1,8,5492.31,10923.47,0,3.39,6255.2,0,762.89,0,,,32.98,,,,,,,,0,,,,,,,,0,,,,,,,,75,,,,,,,,72.85,,,,,,,,48.76,,,,,,"2019/03/01 03:55:04",5502.22,5505.8,,74.39,,,,53.98,,,,,,,,,,,,,,,,,,,133.73,5639.53,52.47
D,TRADING,REGIONSUM,4,"2019/03/01 04:00:00",1,SA1,8,1432.41,3341.43,80.17,3.59,1342,25.26,-115.67,0,,,28.33,,,,,,,,18.85,,,,,,,,43.5,,,,,,,,73,,,,,,,,55.93,,,,,,,,98.62,,,,,,"2019/03/01 03:55:04",1462.66,1457.95,,9.33,,,,0,,,,,,,,,,,,,,,,,,,67.71,1525.66,767.43
D,TRADING,REGIONSUM,4,"2019/03/01 04:00:00",1,TAS1,8,802.6,2262.83,0,-0.08,473.47,0,-329.14,0,,,16.33,,,,,,,,22.69,,,,,,,,15.9,,,,,,,,14.15,,,,,,,,125.86,,,,,,,,100.68,,,,,,"2019/03/01 03:55:04",797.51,802.6,,5.16,,,,50,,,,,,,,,,,,,,,,,,,118.83,921.43,33.83
D,TRADING,REGIONSUM,4,"2019/03/01 04:00:00",1,VIC1,8,4671.72,9330.87,30,4.84,5454.39,30,752.67,0,,,190.5,,,,,,,,65.8,,,,,,,,15.83,,,,,,,,95.34,,,,,,,,107.24,,,,,,,,112.33,,,,,,"2019/03/01 03:55:04",4702.96,4707.97,,3.17,,,,1.35,,,,,,,,,,,,,,,,,,,165.49,4873.46,726.87
D,TRADING,REGIONSUM,4,"2019/03/01 04:30:00",1,NSW1,9,6848.87,12356.61,200,29.8,6047.46,200,-1001.41,0,,,24.12,,,,,,,,69.66,,,,,,,,10,,,,,,,,275.32,,,,,,,,100.57,,,,,,,,95.41,,,,,,"2019/03/01 04:25:03",7035.75,7065.93,,35.17,,,,23,,,,,,,,,,,,,,,,,,,4.08,7070.01,576.61
D,TRADING,REGIONSUM,4,"2019/03/01 04:30:00",1,QLD1,9,5563.2,10963.18,0,-1.69,6230.75,0,667.54,0,,,31.94,,,,,,,,0,,,,,,,,0,,,,,,,,75,,,,,,,,38.67,,,,,,,,20.33,,,,,,"2019/03/01 04:25:03",5578.53,5573.12,,72.28,,,,56.33,,,,,,,,,,,,,,,,,,,132.24,5705.36,69.18
D,TRADING,REGIONSUM,4,"2019/03/01 04:30:00",1,SA1,9,1431.08,3419.11,38.67,2,1416.72,0,-14.35,0,,,13.33,,,,,,,,18.33,,,,,,,,42.67,,,,,,,,73,,,,,,,,48.33,,,,,,,,96,,,,,,"2019/03/01 04:25:03",1439.53,1431.03,,4.33,,,,0,,,,,,,,,,,,,,,,,,,69.39,1500.42,836.11
D,TRADING,REGIONSUM,4,"2019/03/01 04:30:00",1,TAS1,9,806.45,2274.43,0,2.07,477.14,0,-329.3,0,,,16.43,,,,,,,,22.79,,,,,,,,11.62,,,,,,,,14.39,,,,,,,,125.57,,,,,,,,100.45,,,,,,"2019/03/01 04:25:03",803.61,806.45,,5.06,,,,50,,,,,,,,,,,,,,,,,,,121.95,928.40,42.43
D,TRADING,REGIONSUM,4,"2019/03/01 04:30:00",1,VIC1,9,4803.68,9417.33,0,10.24,5513.3,0,709.63,0,,,196.36,,,,,,,,59.16,,,,,,,,15.83,,,,,,,,95.1,,,,,,,,117.06,,,,,,,,118,,,,,,"2019/03/01 04:25:03",4798.78,4808.84,,3.17,,,,0.67,,,,,,,,,,,,,,,,,,,156.65,4965.49,808.33
D,TRADING,REGIONSUM,4,"2019/03/01 05:00:00",1,NSW1,10,7123.64,12362.18,200,40.17,6350.1,200,-973.53,0,,,16.67,,,,,,,,58.54,,,,,,,,13.3,,,,,,,,268.65,,,,,,,,95.27,,,,,,,,87.3,,,,,,"2019/03/01 04:55:03",7286.52,7343.31,,32,,,,25.5,,,,,,,,,,,,,,,,,,,5.24,7348.55,582.18
D,TRADING,REGIONSUM,4,"2019/03/01 05:00:00",1,QLD1,10,5607.9,11080.96,0,12.94,6326.13,0,718.23,0,,,31.48,,,,,,,,0,,,,,,,,0,,,,,,,,75.44,,,,,,,,40.33,,,,,,,,21.17,,,,,,"2019/03/01 04:55:03",5606.19,5619.3,,72.78,,,,48.83,,,,,,,,,,,,,,,,,,,132.13,5751.43,66.96
D,TRADING,REGIONSUM,4,"2019/03/01 05:00:00",1,SA1,10,1445.98,3487.25,14.5,5.77,1486.06,0,40.08,0,,,6.83,,,,,,,,17,,,,,,,,33.33,,,,,,,,73,,,,,,,,47.33,,,,,,,,96,,,,,,"2019/03/01 04:55:03",1446.32,1446.08,,4.5,,,,5,,,,,,,,,,,,,,,,,,,71.61,1517.69,904.25
D,TRADING,REGIONSUM,4,"2019/03/01 05:00:00",1,TAS1,10,840.47,2264.38,0,3.51,472.75,0,-367.73,0,,,19.24,,,,,,,,24.3,,,,,,,,7.93,,,,,,,,15.31,,,,,,,,126.93,,,,,,,,101.54,,,,,,"2019/03/01 04:55:03",833.17,840.47,,6.89,,,,50,,,,,,,,,,,,,,,,,,,108.21,948.68,32.38
D,TRADING,REGIONSUM,4,"2019/03/01 05:00:00",1,VIC1,10,4933.53,9423.1,0,21.14,5555.39,0,621.86,0,,,202.39,,,,,,,,59.17,,,,,,,,18.11,,,,,,,,98.84,,,,,,,,113.48,,,,,,,,117.33,,,,,,"2019/03/01 04:55:03",4905.46,4941.26,,3.83,,,,0.67,,,,,,,,,,,,,,,,,,,176.01,5117.27,810.77
D,TRADING,REGIONSUM,4,"2019/03/01 05:30:00",1,NSW1,11,7582.97,12374.46,33.33,74.47,6781.43,70.59,-872.13,0,,,11.35,,,,,,,,43.68,,,,,,,,7.25,,,,,,,,260.5,,,,,,,,131.25,,,,,,,,116.52,,,,,,"2019/03/01 05:25:03",7628.2,7687.29,,27.17,,,,30.67,,,,,,,,,,,,,,,,,,,21.26,7708.55,594.46
D,TRADING,REGIONSUM,4,"2019/03/01 05:30:00",1,QLD1,11,5805.54,11224.42,0,18.36,6664.66,0,859.12,0,,,23.11,,,,,,,,0,,,,,,,,0,,,,,,,,85,,,,,,,,38.67,,,,,,,,21.02,,,,,,"2019/03/01 05:25:03",5797.82,5821.99,,71.66,,,,48.66,,,,,,,,,,,,,,,,,,,132.38,5954.37,53.42
D,TRADING,REGIONSUM,4,"2019/03/01 05:30:00",1,SA1,11,1492.83,3516.83,19.33,10.21,1618.77,0,125.94,0,,,0,,,,,,,,17.67,,,,,,,,18.96,,,,,,,,73,,,,,,,,49,,,,,,,,96,,,,,,"2019/03/01 05:25:03",1481.95,1493.63,,7,,,,0,,,,,,,,,,,,,,,,,,,83.84,1577.47,934.83
D,TRADING,REGIONSUM,4,"2019/03/01 05:30:00",1,TAS1,11,881.12,2254.91,0,8.77,506.69,0,-374.43,0,,,53.95,,,,,,,,29.27,,,,,,,,13,,,,,,,,23.39,,,,,,,,121.11,,,,,,,,96.89,,,,,,"2019/03/01 05:25:03",870.2,881.12,,10.51,,,,61.63,,,,,,,,,,,,,,,,,,,107.5,988.62,22.91
D,TRADING,REGIONSUM,4,"2019/03/01 05:30:00",1,VIC1,11,5239.8,9423.3,0,51.92,5564.3,0,324.5,0,,,189.07,,,,,,,,58.33,,,,,,,,18.33,,,,,,,,74.33,,,,,,,,69,,,,,,,,78.61,,,,,,"2019/03/01 05:25:03",5196.37,5251.8,,3.67,,,,0.67,,,,,,,,,,,,,,,,,,,168.79,5420.59,804.3
D,TRADING,REGIONSUM,4,"2019/03/01 06:00:00",1,NSW1,12,7968.83,12633.96,0,53.03,7146.93,0,-821.9,0,,,14.44,,,,,,,,36.37,,,,,,,,4.89,,,,,,,,250,,,,,,,,128.74,,,,,,,,95.29,,,,,,"2019/03/01 05:55:03",7965.37,8019.14,,28,,,,27.99,,,,,,,,,,,,,,,,,,,34.79,8053.93,613.96
