C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2019/03/09,02:10:03,0000000305250978,,0000000305250784
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2019/02/01 01:30:00",1,NSW1,3,6961.2,12668.65,576.67,-38.84,7504.21,493.78,49.23,0,,,115.29,,,,,,,,64.43,,,,,,,,50,,,,,,,,249.55,,,,,,,,95.07,,,,,,,,116.63,,,,,,"2019/02/01 01:25:03",7484.44,7458.44,,26.59,,,,33.33,,,,,,,,,,,,,,,,,,,115.52,7573.96,664.32
D,TRADING,REGIONSUM,4,"2019/02/01 01:30:00",1,QLD1,3,5965.46,10725.52,0,-26.83,6125.28,0,159.82,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,84.67,,,,,,,,45.67,,,,,,,,33.17,,,,,,"2019/02/01 01:25:03",6000.62,5965.54,,44.24,,,,33.14,,,,,,,,,,,,,,,,,,,82.36,6047.90,2.52
D,TRADING,REGIONSUM,4,"2019/02/01 01:30:00",1,SA1,3,1192.74,3244.93,87,-7.66,1753.52,0,560.78,0,,,8.99,,,,,,,,31,,,,,,,,1,,,,,,,,34.33,,,,,,,,90.33,,,,,,,,77.07,,,,,,"2019/02/01 01:25:03",1210.43,1204.54,,11.83,,,,33.93,,,,,,,,,,,,,,,,,,,194.32,1398.86,1109.93
D,TRADING,REGIONSUM,4,"2019/02/01 01:30:00",1,TAS1,3,1068.42,1925.71,0,-1.54,675.35,0,-393.07,0,,,47.32,,,,,,,,32.7,,,,,,,,14.35,,,,,,,,0,,,,,,,,73.92,,,,,,,,59.13,,,,,,"2019/02/01 01:25:03",1072.46,1068.42,,34.33,,,,54.87,,,,,,,,,,,,,,,,,,,20.2,1088.62,41.71
D,TRADING,REGIONSUM,4,"2019/02/01 01:30:00",1,VIC1,3,3810.66,7548.26,0,-12.62,3499.81,0,-310.85,0,,,116.81,,,,,,,,46.69,,,,,,,,15,,,,,,,,31.17,,,,,,,,20.01,,,,,,,,39,,,,,,"2019/02/01 01:25:03",3887.91,3861.24,,3,,,,3.67,,,,,,,,,,,,,,,,,,,210.37,4071.61,320.76
D,TRADING,REGIONSUM,4,"2019/02/01 02:00:00",1,NSW1,4,6768.1,12732.18,354,-31.88,7217.62,344.6,104.93,0,,,122.86,,,,,,,,78.86,,,,,,,,50,,,,,,,,241.56,,,,,,,,105.21,,,,,,,,124.24,,,,,,"2019/02/01 01:55:03",7161.76,7116.98,,14.69,,,,37.17,,,,,,,,,,,,,,,,,,,134.61,7251.59,666.18
D,TRADING,REGIONSUM,4,"2019/02/01 02:00:00",1,QLD1,4,5894.7,10729.45,0,-7.43,6041.73,0,147.03,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,84.5,,,,,,,,47.67,,,,,,,,30.83,,,,,,"2019/02/01 01:55:03",5911.36,5894.73,,56.4,,,,34.46,,,,,,,,,,,,,,,,,,,82.26,5976.99,5.45
D,TRADING,REGIONSUM,4,"2019/02/01 02:00:00",1,SA1,4,1123.57,3255.79,87,-7.47,1640.55,0,516.98,0,,,2.67,,,,,,,,11,,,,,,,,1,,,,,,,,24.34,,,,,,,,50,,,,,,,,45.68,,,,,,"2019/02/01 01:55:03",1153.74,1133.42,,13.33,,,,9.67,,,,,,,,,,,,,,,,,,,191.77,1325.19,1116.79
D,TRADING,REGIONSUM,4,"2019/02/01 02:00:00",1,TAS1,4,1059.83,1923.4,0,-0.16,666.44,0,-393.39,0,,,48.63,,,,,,,,41.42,,,,,,,,23.53,,,,,,,,0,,,,,,,,69.08,,,,,,,,56.16,,,,,,"2019/02/01 01:55:03",1059.79,1059.83,,32.74,,,,50.38,,,,,,,,,,,,,,,,,,,20.08,1079.91,39.4
D,TRADING,REGIONSUM,4,"2019/02/01 02:00:00",1,VIC1,4,3683.81,7191.99,0,-11.31,3367.36,0,-316.45,0,,,119.17,,,,,,,,55,,,,,,,,15,,,,,,,,34.96,,,,,,,,20.96,,,,,,,,36,,,,,,"2019/02/01 01:55:03",3762.03,3728.74,,2.83,,,,3,,,,,,,,,,,,,,,,,,,182.72,3911.46,340.82
D,TRADING,REGIONSUM,4,"2019/02/01 02:30:00",1,NSW1,5,6616.2,12761.66,394,-22.54,7058.5,394,48.31,0,,,116.44,,,,,,,,79.35,,,,,,,,50,,,,,,,,205.76,,,,,,,,75.79,,,,,,,,107.09,,,,,,"2019/02/01 02:25:03",7039.31,7013.16,,19.38,,,,34.67,,,,,,,,,,,,,,,,,,,134.03,7147.19,640.66
D,TRADING,REGIONSUM,4,"2019/02/01 02:30:00",1,QLD1,5,5860.79,10719.14,0,4.38,6005.99,0,145.2,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,81.77,,,,,,,,39.67,,,,,,,,14,,,,,,"2019/02/01 02:25:03",5857.9,5860.87,,46.67,,,,51.13,,,,,,,,,,,,,,,,,,,81.9,5942.77,4.14
D,TRADING,REGIONSUM,4,"2019/02/01 02:30:00",1,SA1,5,1107.69,3267.72,87,-2.1,1625.72,13.33,504.7,0,,,4.64,,,,,,,,11,,,,,,,,1,,,,,,,,30.67,,,,,,,,49,,,,,,,,37.32,,,,,,"2019/02/01 02:25:03",1137.49,1130.43,,26.67,,,,0,,,,,,,,,,,,,,,,,,,189.12,1319.55,1127.72
D,TRADING,REGIONSUM,4,"2019/02/01 02:30:00",1,TAS1,5,1059.97,1929.34,0,-0.51,667.62,0,-392.35,0,,,57.97,,,,,,,,42.55,,,,,,,,26.17,,,,,,,,0,,,,,,,,73.66,,,,,,,,58.93,,,,,,"2019/02/01 02:25:03",1061.8,1059.97,,24.45,,,,54.04,,,,,,,,,,,,,,,,,,,15.69,1075.66,45.34
D,TRADING,REGIONSUM,4,"2019/02/01 02:30:00",1,VIC1,5,3656.39,7189.36,0,-4.63,3405.7,0,-250.69,0,,,114.03,,,,,,,,55,,,,,,,,15,,,,,,,,17.7,,,,,,,,15.22,,,,,,,,36,,,,,,"2019/02/01 02:25:03",3704.3,3699.1,,2.83,,,,2.83,,,,,,,,,,,,,,,,,,,161.48,3860.58,349.36
D,TRADING,REGIONSUM,4,"2019/02/01 03:00:00",1,NSW1,6,6597.62,12772.92,314,-12.54,6762.63,265.02,-100.01,0,,,118.46,,,,,,,,79.09,,,,,,,,50,,,,,,,,212.3,,,,,,,,83.98,,,,,,,,110,,,,,,"2019/02/01 02:55:03",6865.66,6865.19,,23,,,,36.33,,,,,,,,,,,,,,,,,,,125.71,6990.90,621.92
D,TRADING,REGIONSUM,4,"2019/02/01 03:00:00",1,QLD1,6,5813.48,10696.19,0,-7.37,6034.48,0,221.01,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,84,,,,,,,,46.67,,,,,,,,23.7,,,,,,"2019/02/01 02:55:03",5816.77,5814.08,,41,,,,47.52,,,,,,,,,,,,,,,,,,,73.91,5887.99,1.19
D,TRADING,REGIONSUM,4,"2019/02/01 03:00:00",1,SA1,6,1094.96,3283.04,85.5,-5.56,1639.04,17.83,526.25,0,,,7.73,,,,,,,,10.5,,,,,,,,0.5,,,,,,,,32.63,,,,,,,,49,,,,,,,,39,,,,,,"2019/02/01 02:55:03",1133.25,1122.95,,16.83,,,,0,,,,,,,,,,,,,,,,,,,191.18,1314.13,1141.04
D,TRADING,REGIONSUM,4,"2019/02/01 03:00:00",1,TAS1,6,1056.38,1936.29,0,-0.06,662.76,0,-393.62,0,,,45,,,,,,,,41.57,,,,,,,,31.07,,,,,,,,0,,,,,,,,60.25,,,,,,,,48.2,,,,,,"2019/02/01 02:55:03",1056.39,1056.38,,36.17,,,,43.15,,,,,,,,,,,,,,,,,,,13.97,1070.35,52.29
D,TRADING,REGIONSUM,4,"2019/02/01 03:00:00",1,VIC1,6,3611.77,7291.47,0,-3.27,3416.13,0,-195.64,0,,,117,,,,,,,,55,,,,,,,,15,,,,,,,,20.05,,,,,,,,17,,,,,,,,36,,,,,,"2019/02/01 02:55:03",3659.58,3656.45,,3,,,,3,,,,,,,,,,,,,,,,,,,192.41,3848.86,356.13
D,TRADING,REGIONSUM,4,"2019/02/01 03:30:00",1,NSW1,7,6597.79,12811.75,234,3.45,6729.49,234,-102.31,0,,,128.8,,,,,,,,88.74,,,,,,,,50,,,,,,,,194.78,,,,,,,,99.63,,,,,,,,120,,,,,,"2019/02/01 03:25:03",6835.71,6832.96,,21.77,,,,33,,,,,,,,,,,,,,,,,,,123.66,6956.62,592.42
D,TRADING,REGIONSUM,4,"2019/02/01 03:30:00",1,QLD1,7,5834.22,10778.27,160,-5.13,6122.48,120,168.26,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,100.26,,,,,,,,47.07,,,,,,,,25.01,,,,,,"2019/02/01 03:25:03",5917.76,5954.51,,46.57,,,,62.67,,,,,,,,,,,,,,,,,,,82.67,6037.18,12.27
D,TRADING,REGIONSUM,4,"2019/02/01 03:30:00",1,SA1,7,1082.66,3284.58,80.5,-3.03,1637.58,13.83,541.09,0,,,6.67,,,,,,,,10,,,,,,,,0,,,,,,,,38,,,,,,,,49,,,,,,,,39,,,,,,"2019/02/01 03:25:03",1120.57,1107.18,,20,,,,0,,,,,,,,,,,,,,,,,,,189.44,1296.62,1139.58
D,TRADING,REGIONSUM,4,"2019/02/01 03:30:00",1,TAS1,7,1062.08,1948.52,0,-0.12,665.47,0,-396.6,0,,,49.5,,,,,,,,38.31,,,,,,,,30.42,,,,,,,,0,,,,,,,,43.88,,,,,,,,36.58,,,,,,"2019/02/01 03:25:03",1061.59,1062.08,,28.67,,,,31.34,,,,,,,,,,,,,,,,,,,15.59,1077.67,64.52
D,TRADING,REGIONSUM,4,"2019/02/01 03:30:00",1,VIC1,7,3581.55,7495.44,0,10.01,3429.44,0,-152.11,0,,,105.29,,,,,,,,50.3,,,,,,,,15,,,,,,,,15.17,,,,,,,,15.67,,,,,,,,34.67,,,,,,"2019/02/01 03:25:03",3619.11,3627.73,,3,,,,3,,,,,,,,,,,,,,,,,,,202.84,3830.57,394.44
D,TRADING,REGIONSUM,4,"2019/02/01 04:00:00",1,NSW1,8,6662.12,12850.64,234,1.11,6735.6,234,-160.52,0,,,116.73,,,,,,,,78.62,,,,,,,,50,,,,,,,,178,,,,,,,,85.87,,,,,,,,119.75,,,,,,"2019/02/01 03:55:04",6890.88,6897.06,,21.67,,,,37.83,,,,,,,,,,,,,,,,,,,116.98,7014.04,564.64
D,TRADING,REGIONSUM,4,"2019/02/01 04:00:00",1,QLD1,8,5781.15,10697.1,240,-6.51,6216.21,240,195.06,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,117.01,,,,,,,,46.16,,,,,,,,15.18,,,,,,"2019/02/01 03:55:04",6023.11,6021.46,,55.83,,,,45.82,,,,,,,,,,,,,,,,,,,88.7,6110.16,32.1
D,TRADING,REGIONSUM,4,"2019/02/01 04:00:00",1,SA1,8,1078,3258.58,80.17,-1.4,1612.59,13.5,521.08,0,,,9.36,,,,,,,,10,,,,,,,,0,,,,,,,,38,,,,,,,,49,,,,,,,,37.81,,,,,,"2019/02/01 03:55:04",1101.96,1101.39,,6.67,,,,3.86,,,,,,,,,,,,,,,,,,,185.9,1287.29,1113.58
D,TRADING,REGIONSUM,4,"2019/02/01 04:00:00",1,TAS1,8,1074.79,1956.17,0,0.16,681.44,0,-393.36,0,,,48.55,,,,,,,,41.12,,,,,,,,27.25,,,,,,,,0,,,,,,,,55.01,,,,,,,,44.01,,,,,,"2019/02/01 03:55:04",1072.41,1074.79,,32.83,,,,39.49,,,,,,,,,,,,,,,,,,,15.76,1090.55,72.17
D,TRADING,REGIONSUM,4,"2019/02/01 04:00:00",1,VIC1,8,3608.54,7567.64,0,11.13,3500.64,0,-107.9,0,,,115.32,,,,,,,,55,,,,,,,,15,,,,,,,,15,,,,,,,,16.71,,,,,,,,36,,,,,,"2019/02/01 03:55:04",3639.55,3651.76,,3,,,,3,,,,,,,,,,,,,,,,,,,220.03,3871.79,465.64
D,TRADING,REGIONSUM,4,"2019/02/01 04:30:00",1,NSW1,9,6871.18,12817.87,430,19.7,7236.63,413.55,-48.11,0,,,100.87,,,,,,,,70.38,,,,,,,,50,,,,,,,,178,,,,,,,,68.57,,,,,,,,105.94,,,,,,"2019/02/01 04:25:03",7234.88,7286.38,,27,,,,29.93,,,,,,,,,,,,,,,,,,,123.62,7410,545.87
D,TRADING,REGIONSUM,4,"2019/02/01 04:30:00",1,QLD1,9,5827.49,10692.89,240,8.21,6244.89,240,177.4,0,,,32.53,,,,,,,,0,,,,,,,,0,,,,,,,,124.5,,,,,,,,69,,,,,,,,29,,,,,,"2019/02/01 04:25:03",6051.84,6067.63,,53.17,,,,49.75,,,,,,,,,,,,,,,,,,,91.6,6159.23,26.89
D,TRADING,REGIONSUM,4,"2019/02/01 04:30:00",1,SA1,9,1083.29,3208.13,80.67,-0.8,1597.95,40,474.65,0,,,0,,,,,,,,10.67,,,,,,,,0.67,,,,,,,,38,,,,,,,,47.86,,,,,,,,34.9,,,,,,"2019/02/01 04:25:03",1125.17,1131.57,,0,,,,0,,,,,,,,,,,,,,,,,,,174.92,1306.49,1093.13
D,TRADING,REGIONSUM,4,"2019/02/01 04:30:00",1,TAS1,9,1089.15,1954.31,0,1.98,699.36,0,-389.79,0,,,48.08,,,,,,,,44.19,,,,,,,,18.23,,,,,,,,0,,,,,,,,61.34,,,,,,,,49.08,,,,,,"2019/02/01 04:25:03",1085.22,1089.15,,36.83,,,,47.28,,,,,,,,,,,,,,,,,,,15.26,1104.41,75.31
D,TRADING,REGIONSUM,4,"2019/02/01 04:30:00",1,VIC1,9,3695.05,7658.25,0,4.01,3529.25,0,-165.8,0,,,105,,,,,,,,50.05,,,,,,,,15,,,,,,,,13.33,,,,,,,,6.47,,,,,,,,34.33,,,,,,"2019/02/01 04:25:03",3729.52,3733.35,,3,,,,3.67,,,,,,,,,,,,,,,,,,,256.9,3990.25,469.25
D,TRADING,REGIONSUM,4,"2019/02/01 05:00:00",1,NSW1,10,7088.26,12811.27,430,26.21,7580.45,430,62.19,0,,,93.33,,,,,,,,70,,,,,,,,50,,,,,,,,202.28,,,,,,,,117.9,,,,,,,,126.65,,,,,,"2019/02/01 04:55:03",7492.05,7521.06,,21.17,,,,24.25,,,,,,,,,,,,,,,,,,,135.58,7656.64,539.27
D,TRADING,REGIONSUM,4,"2019/02/01 05:00:00",1,QLD1,10,5884.9,10692.94,240,18.13,6266.48,240,141.58,0,,,18.01,,,,,,,,0,,,,,,,,0,,,,,,,,151.95,,,,,,,,70.33,,,,,,,,65.48,,,,,,"2019/02/01 04:55:03",6102.7,6124.81,,52.17,,,,66.65,,,,,,,,,,,,,,,,,,,97.26,6222.07,26.94
D,TRADING,REGIONSUM,4,"2019/02/01 05:00:00",1,SA1,10,1110.86,3168.22,81.67,3.55,1627.64,24.48,492.3,0,,,0,,,,,,,,11,,,,,,,,1,,,,,,,,39.77,,,,,,,,50.33,,,,,,,,38.17,,,,,,"2019/02/01 04:55:03",1147.31,1144.36,,10.33,,,,0,,,,,,,,,,,,,,,,,,,178.91,1323.27,1081.56
D,TRADING,REGIONSUM,4,"2019/02/01 05:00:00",1,TAS1,10,1089.12,1943.54,0,3.65,718.38,0,-370.74,0,,,70.63,,,,,,,,53.69,,,,,,,,10.87,,,,,,,,0,,,,,,,,47.46,,,,,,,,44.47,,,,,,"2019/02/01 04:55:03",1083.91,1089.12,,33.33,,,,39.17,,,,,,,,,,,,,,,,,,,16.88,1106,64.54
D,TRADING,REGIONSUM,4,"2019/02/01 05:00:00",1,VIC1,10,3820.2,7664.79,0,24.88,3546.82,0,-273.38,0,,,105,,,,,,,,36.18,,,,,,,,15,,,,,,,,18.83,,,,,,,,23.75,,,,,,,,35,,,,,,"2019/02/01 04:55:03",3833.22,3860.42,,3,,,,3,,,,,,,,,,,,,,,,,,,266.18,4126.60,475.79
D,TRADING,REGIONSUM,4,"2019/02/01 05:30:00",1,NSW1,11,7535.82,12816.46,191.67,63.99,7670.75,191.67,-56.73,0,,,84.95,,,,,,,,69.91,,,,,,,,49.76,,,,,,,,254.21,,,,,,,,131.15,,,,,,,,150.13,,,,,,"2019/02/01 05:25:03",7707.47,7736.64,,25.16,,,,37,,,,,,,,,,,,,,,,,,,127.9,7864.54,544.46
D,TRADING,REGIONSUM,4,"2019/02/01 05:30:00",1,QLD1,11,6018.61,10740.17,0,20.06,6344.26,0,325.66,0,,,12.99,,,,,,,,0,,,,,,,,0,,,,,,,,85.73,,,,,,,,48.35,,,,,,,,34.34,,,,,,"2019/02/01 05:25:03",6032.13,6020.11,,56.51,,,,56.41,,,,,,,,,,,,,,,,,,,98.31,6118.42,26.17
D,TRADING,REGIONSUM,4,"2019/02/01 05:30:00",1,SA1,11,1137.05,3147.13,81.83,6.8,1704.8,15.83,551.92,0,,,1.03,,,,,,,,10.67,,,,,,,,0.67,,,,,,,,42,,,,,,,,51,,,,,,,,49,,,,,,"2019/02/01 05:25:03",1150.53,1164.09,,10.5,,,,0,,,,,,,,,,,,,,,,,,,181.03,1345.12,1075.13
D,TRADING,REGIONSUM,4,"2019/02/01 05:30:00",1,TAS1,11,1118.26,1931.44,0,5.67,761.45,0,-356.82,0,,,92.8,,,,,,,,49.6,,,,,,,,2.73,,,,,,,,4.41,,,,,,,,58.2,,,,,,,,47,,,,,,"2019/02/01 05:25:03",1106.7,1118.26,,25,,,,41.77,,,,,,,,,,,,,,,,,,,20.53,1138.79,52.44
D,TRADING,REGIONSUM,4,"2019/02/01 05:30:00",1,VIC1,11,4142.69,7695.93,0,27.8,3748.32,0,-394.38,0,,,92.5,,,,,,,,31.67,,,,,,,,15,,,,,,,,30.41,,,,,,,,24.61,,,,,,,,32.83,,,,,,"2019/02/01 05:25:03",4158.6,4190.48,,2.83,,,,3.83,,,,,,,,,,,,,,,,,,,261.6,4452.08,506.93
D,TRADING,REGIONSUM,4,"2019/02/01 06:00:00",1,NSW1,12,7874.42,12891.53,0,45.36,7909.61,0,35.19,0,,,76.65,,,,,,,,63.53,,,,,,,,41.29,,,,,,,,257.91,,,,,,,,117.87,,,,,,,,131.15,,,,,,"2019/02/01 05:55:03",7873.71,7886.66,,24,,,,31,,,,,,,,,,,,,,,,,,,119.22,8005.88,579.53
D,TRADING,REGIONSUM,4,"2019/02/01 06:00:00",1,QLD1,12,6183.53,10986.99,0,29.48,6482.86,0,299.33,0,,,5.67,,,,,,,,0,,,,,,,,0,,,,,,,,85,,,,,,,,48,,,,,,,,34.92,,,,,,"2019/02/01 05:55:03",6140.58,6184.61,,43,,,,43.4,,,,,,,,,,,,,,,,,,,100.09,6284.70,22.99
