C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/02/08,02:10:04,0000000291780610,,0000000291780424
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/01/01 01:30:00",1,NSW1,3,6466.06,11519.17,0,-40.47,5505.02,0,-961.05,0,,,76,,,,,,,,18,,,,,,,,16,,,,,,,,226.51,,,,,,,,107.73,,,,,,,,108.69,,,,,,"2018/01/01 01:25:04",6547.09,6490.94,,42.62,,,,32.24,,,,,,,,,,,,,,,,,,,0.14,6491.08,57.17
D,TRADING,REGIONSUM,4,"2018/01/01 01:30:00",1,QLD1,3,5875.22,10486.67,240,-30.9,6744.1,0,868.89,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,44.16,,,,,,,,18.33,,,,,,"2018/01/01 01:25:04",5923.72,5890.58,,21.67,,,,39.61,,,,,,,,,,,,,,,,,,,99.18,5989.76,0
D,TRADING,REGIONSUM,4,"2018/01/01 01:30:00",1,SA1,3,1156.19,1995.68,53.33,-10.55,636.91,0,-519.28,0,,,40,,,,,,,,39,,,,,,,,40,,,,,,,,49.14,,,,,,,,59,,,,,,,,91.91,,,,,,"2018/01/01 01:25:04",1207.53,1187.21,,44.67,,,,25,,,,,,,,,,,,,,,,,,,42.15,1229.36,128.68
D,TRADING,REGIONSUM,4,"2018/01/01 01:30:00",1,TAS1,3,961.96,2525.71,0,-0.81,704.23,0,-257.73,0,,,84.03,,,,,,,,0,,,,,,,,0,,,,,,,,64.72,,,,,,,,122.81,,,,,,,,97.77,,,,,,"2018/01/01 01:25:04",968.15,961.96,,11.04,,,,33.15,,,,,,,,,,,,,,,,,,,120.09,1082.05,157.71
D,TRADING,REGIONSUM,4,"2018/01/01 01:30:00",1,VIC1,3,3958.95,8750.06,0,-13.15,4931.06,0,972.11,0,,,98.33,,,,,,,,137.8,,,,,,,,38.62,,,,,,,,20.26,,,,,,,,16,,,,,,,,33,,,,,,"2018/01/01 01:25:04",4001.81,3990.63,,0,,,,0,,,,,,,,,,,,,,,,,,,123.86,4114.49,225.06
D,TRADING,REGIONSUM,4,"2018/01/01 02:00:00",1,NSW1,4,6279.8,11733.65,0,-33.16,5421.7,0,-858.1,0,,,73.33,,,,,,,,25.41,,,,,,,,13.33,,,,,,,,239.87,,,,,,,,153.37,,,,,,,,144.1,,,,,,"2018/01/01 01:55:04",6344.65,6295.47,,49.17,,,,42.19,,,,,,,,,,,,,,,,,,,0.16,6295.63,51.65
D,TRADING,REGIONSUM,4,"2018/01/01 02:00:00",1,QLD1,4,5806.38,10445.33,240,-27.2,6513.21,0,706.83,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,46,,,,,,,,15.5,,,,,,"2018/01/01 01:55:04",5847.74,5815.6,,22.83,,,,29.57,,,,,,,,,,,,,,,,,,,98.07,5913.67,0
D,TRADING,REGIONSUM,4,"2018/01/01 02:00:00",1,SA1,4,1112.46,2002.99,66.67,-6.99,574.99,0,-537.47,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/01/01 01:55:04",1156.71,1145.56,,38.67,,,,30,,,,,,,,,,,,,,,,,,,38.31,1183.87,133.99
D,TRADING,REGIONSUM,4,"2018/01/01 02:00:00",1,TAS1,4,950.8,2525.63,0,-0.35,566.23,0,-384.56,0,,,73.23,,,,,,,,0,,,,,,,,0,,,,,,,,69.4,,,,,,,,122.86,,,,,,,,98.29,,,,,,"2018/01/01 01:55:04",964.01,950.8,,9.33,,,,28.25,,,,,,,,,,,,,,,,,,,114.64,1065.44,157.63
D,TRADING,REGIONSUM,4,"2018/01/01 02:00:00",1,VIC1,4,3785.27,8779.62,0,-15.34,4957.29,0,1172.02,0,,,116.1,,,,,,,,160,,,,,,,,48.76,,,,,,,,22.52,,,,,,,,25.92,,,,,,,,46.27,,,,,,"2018/01/01 01:55:04",3841.82,3826.01,,0,,,,0,,,,,,,,,,,,,,,,,,,132.72,3958.73,251.29
D,TRADING,REGIONSUM,4,"2018/01/01 02:30:00",1,NSW1,5,6177.31,11824.48,0,-18.27,5374.71,0,-802.59,0,,,75.33,,,,,,,,32.46,,,,,,,,15.33,,,,,,,,219.72,,,,,,,,154.45,,,,,,,,144.46,,,,,,"2018/01/01 02:25:04",6210.25,6187.87,,50.92,,,,44.23,,,,,,,,,,,,,,,,,,,0.16,6188.03,57.48
D,TRADING,REGIONSUM,4,"2018/01/01 02:30:00",1,QLD1,5,5731.49,10428,240,3.64,6316.48,0,584.99,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,39.33,,,,,,,,13,,,,,,"2018/01/01 02:25:04",5752.5,5736.82,,34.08,,,,33.83,,,,,,,,,,,,,,,,,,,98.16,5834.98,0
D,TRADING,REGIONSUM,4,"2018/01/01 02:30:00",1,SA1,5,1094.2,1999.37,80,-1.12,566.37,0,-527.83,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/01/01 02:25:04",1132.81,1126.12,,35,,,,35,,,,,,,,,,,,,,,,,,,33.39,1159.51,130.37
D,TRADING,REGIONSUM,4,"2018/01/01 02:30:00",1,TAS1,5,966.9,2528.49,0,0.18,535.19,0,-431.72,0,,,43.04,,,,,,,,0,,,,,,,,0,,,,,,,,82.43,,,,,,,,123.34,,,,,,,,98.68,,,,,,"2018/01/01 02:25:04",968.59,966.9,,0,,,,16.94,,,,,,,,,,,,,,,,,,,112.9,1079.80,160.49
D,TRADING,REGIONSUM,4,"2018/01/01 02:30:00",1,VIC1,5,3673.72,8762.1,0,-11.03,4942.27,0,1268.55,0,,,145.58,,,,,,,,160,,,,,,,,53.86,,,,,,,,17.91,,,,,,,,22.4,,,,,,,,39.38,,,,,,"2018/01/01 02:25:04",3720.66,3717.31,,0,,,,0,,,,,,,,,,,,,,,,,,,120.73,3838.04,232.1
D,TRADING,REGIONSUM,4,"2018/01/01 03:00:00",1,NSW1,6,6050.43,11812.25,0,-12.23,5229.11,0,-821.32,0,,,76,,,,,,,,35.99,,,,,,,,16,,,,,,,,211.37,,,,,,,,148.96,,,,,,,,133.81,,,,,,"2018/01/01 02:55:04",6074.75,6061.76,,50.08,,,,42.51,,,,,,,,,,,,,,,,,,,0.17,6061.93,45.25
D,TRADING,REGIONSUM,4,"2018/01/01 03:00:00",1,QLD1,6,5688.43,10429,240,4.17,6273.58,0,585.15,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,39.33,,,,,,,,13,,,,,,"2018/01/01 02:55:04",5696.42,5693.84,,40.91,,,,35,,,,,,,,,,,,,,,,,,,98.2,5792.04,0
D,TRADING,REGIONSUM,4,"2018/01/01 03:00:00",1,SA1,6,1083.94,1969.02,80,-4.58,533.02,0,-550.92,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/01/01 02:55:04",1126.61,1118.64,,35,,,,35,,,,,,,,,,,,,,,,,,,30.46,1149.10,97.02
D,TRADING,REGIONSUM,4,"2018/01/01 03:00:00",1,TAS1,6,966.98,2529.36,0,0.15,536.3,0,-430.69,0,,,44.07,,,,,,,,0,,,,,,,,0,,,,,,,,84.72,,,,,,,,127.21,,,,,,,,101.77,,,,,,"2018/01/01 02:55:04",968.55,966.98,,0,,,,17.49,,,,,,,,,,,,,,,,,,,111.15,1078.13,161.36
D,TRADING,REGIONSUM,4,"2018/01/01 03:00:00",1,VIC1,6,3574.67,8740.18,0,-4.13,4889.8,0,1315.13,0,,,139.81,,,,,,,,160,,,,,,,,56.07,,,,,,,,14.92,,,,,,,,18,,,,,,,,40.93,,,,,,"2018/01/01 02:55:04",3620.13,3620.59,,0,,,,0,,,,,,,,,,,,,,,,,,,128.69,3749.28,210.18
D,TRADING,REGIONSUM,4,"2018/01/01 03:30:00",1,NSW1,7,6032.48,11635.69,120,-11.08,5280.91,83.33,-834.91,0,,,98.5,,,,,,,,71.2,,,,,,,,16.52,,,,,,,,213.81,,,,,,,,151.09,,,,,,,,149.01,,,,,,"2018/01/01 03:25:04",6123.14,6129.43,,50.92,,,,51.16,,,,,,,,,,,,,,,,,,,0.18,6129.61,28.69
D,TRADING,REGIONSUM,4,"2018/01/01 03:30:00",1,QLD1,7,5643.23,10430,240,16.52,6277.88,0,634.64,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,41,,,,,,,,13,,,,,,"2018/01/01 03:25:04",5634.13,5650.3,,33.87,,,,34.23,,,,,,,,,,,,,,,,,,,98.05,5748.35,0
D,TRADING,REGIONSUM,4,"2018/01/01 03:30:00",1,SA1,7,1064.35,1917.4,66.67,-0.68,486.27,0,-578.08,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/01/01 03:25:04",1111.25,1102.22,,39.87,,,,29.45,,,,,,,,,,,,,,,,,,,28.04,1130.26,45.4
D,TRADING,REGIONSUM,4,"2018/01/01 03:30:00",1,TAS1,7,976.26,2530.97,0,0.49,546.47,0,-429.8,0,,,44.38,,,,,,,,0,,,,,,,,0,,,,,,,,87.63,,,,,,,,128.69,,,,,,,,102.95,,,,,,"2018/01/01 03:25:04",977.47,976.26,,0.63,,,,15.17,,,,,,,,,,,,,,,,,,,88.45,1064.71,162.97
D,TRADING,REGIONSUM,4,"2018/01/01 03:30:00",1,VIC1,7,3522.81,8698.24,0,-2.71,4838.24,0,1315.44,0,,,117.67,,,,,,,,126.67,,,,,,,,57.81,,,,,,,,14.13,,,,,,,,18.6,,,,,,,,30.42,,,,,,"2018/01/01 03:25:04",3574.16,3571.56,,0,,,,0,,,,,,,,,,,,,,,,,,,122.97,3694.53,193.24
D,TRADING,REGIONSUM,4,"2018/01/01 04:00:00",1,NSW1,8,5968.5,11634.86,120,-6.22,5179.54,120,-908.96,0,,,76,,,,,,,,44,,,,,,,,16,,,,,,,,209.45,,,,,,,,141.11,,,,,,,,138.27,,,,,,"2018/01/01 03:55:04",6118.42,6106.57,,51,,,,52.99,,,,,,,,,,,,,,,,,,,0.43,6107,27.86
D,TRADING,REGIONSUM,4,"2018/01/01 04:00:00",1,QLD1,8,5594.46,10523.83,240,7.88,6299.43,0,704.97,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,49.48,,,,,,,,19,,,,,,"2018/01/01 03:55:04",5597.58,5604.07,,68.87,,,,33.72,,,,,,,,,,,,,,,,,,,99.22,5703.29,0
D,TRADING,REGIONSUM,4,"2018/01/01 04:00:00",1,SA1,8,1032.95,1914.86,80,-2.73,474.53,0,-558.42,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/01/01 03:55:04",1078.74,1068.29,,31.67,,,,29.92,,,,,,,,,,,,,,,,,,,38.62,1106.91,41.86
D,TRADING,REGIONSUM,4,"2018/01/01 04:00:00",1,TAS1,8,1004.25,2528.32,0,1.05,562.88,0,-441.38,0,,,33.45,,,,,,,,0,,,,,,,,0,,,,,,,,86.41,,,,,,,,125.08,,,,,,,,100.07,,,,,,"2018/01/01 03:55:04",1002.82,1004.25,,0,,,,13.38,,,,,,,,,,,,,,,,,,,55.27,1059.52,160.32
D,TRADING,REGIONSUM,4,"2018/01/01 04:00:00",1,VIC1,8,3524.25,8700.25,0,-5.43,4838.58,0,1314.33,0,,,126.07,,,,,,,,160,,,,,,,,63.65,,,,,,,,13.39,,,,,,,,18.67,,,,,,,,33,,,,,,"2018/01/01 03:55:04",3567.75,3571.77,,0,,,,0,,,,,,,,,,,,,,,,,,,116.66,3688.43,170.25
D,TRADING,REGIONSUM,4,"2018/01/01 04:30:00",1,NSW1,9,5953.75,11630.35,120,3.14,5049.4,120,-1024.36,0,,,76,,,,,,,,39.06,,,,,,,,16,,,,,,,,226.47,,,,,,,,123.88,,,,,,,,142.8,,,,,,"2018/01/01 04:25:03",6112.67,6097.41,,48.5,,,,42,,,,,,,,,,,,,,,,,,,0.8,6098.21,35.35
D,TRADING,REGIONSUM,4,"2018/01/01 04:30:00",1,QLD1,9,5587.08,10824.33,240,17.86,6362.98,0,775.9,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,76.83,,,,,,,,18.83,,,,,,"2018/01/01 04:25:03",5582.41,5599.3,,55.68,,,,26.83,,,,,,,,,,,,,,,,,,,97.63,5696.93,0
D,TRADING,REGIONSUM,4,"2018/01/01 04:30:00",1,SA1,9,1022.77,1922.33,80,-1.67,479.33,0,-543.44,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/01/01 04:25:03",1067.71,1056.31,,35,,,,35,,,,,,,,,,,,,,,,,,,40.71,1097.02,41.33
D,TRADING,REGIONSUM,4,"2018/01/01 04:30:00",1,TAS1,9,978.67,2529.21,0,1.27,550.03,0,-428.64,0,,,46.17,,,,,,,,0,,,,,,,,0,,,,,,,,73.57,,,,,,,,124.79,,,,,,,,99.83,,,,,,"2018/01/01 04:25:03",977.73,978.67,,0,,,,26.17,,,,,,,,,,,,,,,,,,,84.49,1063.16,159.21
D,TRADING,REGIONSUM,4,"2018/01/01 04:30:00",1,VIC1,9,3534.15,8722.8,0,4.49,4869.3,0,1335.15,0,,,125.65,,,,,,,,160,,,,,,,,58.84,,,,,,,,18.42,,,,,,,,18,,,,,,,,38.04,,,,,,"2018/01/01 04:25:03",3574.78,3579.35,,0,,,,0,,,,,,,,,,,,,,,,,,,125.17,3704.52,196.8
D,TRADING,REGIONSUM,4,"2018/01/01 05:00:00",1,NSW1,10,5962.18,11634.21,120,-7.01,5028.38,120,-1053.8,0,,,76,,,,,,,,36.78,,,,,,,,16,,,,,,,,225.12,,,,,,,,119.96,,,,,,,,134.41,,,,,,"2018/01/01 04:55:04",6120.95,6109.7,,50.83,,,,41.67,,,,,,,,,,,,,,,,,,,0.97,6110.67,39.21
D,TRADING,REGIONSUM,4,"2018/01/01 05:00:00",1,QLD1,10,5557.7,10915.83,240,14.96,6402.24,0,844.54,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,85,,,,,,,,24.17,,,,,,"2018/01/01 04:55:04",5562.08,5572.89,,18.05,,,,33.83,,,,,,,,,,,,,,,,,,,97.75,5670.64,0
D,TRADING,REGIONSUM,4,"2018/01/01 05:00:00",1,SA1,10,1034.12,1912.23,80,2.01,468.57,0,-565.56,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/01/01 04:55:04",1073.26,1070.18,,34.33,,,,34.33,,,,,,,,,,,,,,,,,,,35.56,1105.74,31.23
D,TRADING,REGIONSUM,4,"2018/01/01 05:00:00",1,TAS1,10,979.35,2530.08,0,1.12,551.58,0,-427.78,0,,,30.2,,,,,,,,0,,,,,,,,0,,,,,,,,79.42,,,,,,,,124,,,,,,,,99.2,,,,,,"2018/01/01 04:55:04",978.77,979.35,,16.79,,,,20.17,,,,,,,,,,,,,,,,,,,99.96,1079.31,160.08
D,TRADING,REGIONSUM,4,"2018/01/01 05:00:00",1,VIC1,10,3543.68,8724.33,0,-2.63,4872.33,0,1328.65,0,,,158.58,,,,,,,,160,,,,,,,,58.75,,,,,,,,18,,,,,,,,18,,,,,,,,45.19,,,,,,"2018/01/01 04:55:04",3589.18,3590.97,,0,,,,0,,,,,,,,,,,,,,,,,,,112.73,3703.70,197.33
D,TRADING,REGIONSUM,4,"2018/01/01 05:30:00",1,NSW1,11,5991.69,11635.62,120,5.94,5016.84,120,-1094.85,0,,,76,,,,,,,,34.05,,,,,,,,16,,,,,,,,207.71,,,,,,,,104.83,,,,,,,,122.68,,,,,,"2018/01/01 05:25:04",6139.18,6142.78,,50.07,,,,41.17,,,,,,,,,,,,,,,,,,,1.47,6144.25,40.62
D,TRADING,REGIONSUM,4,"2018/01/01 05:30:00",1,QLD1,11,5594.7,11112.33,240,17.3,6489.65,0,894.96,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,77.35,,,,,,,,25,,,,,,"2018/01/01 05:25:04",5596.03,5612.07,,24.47,,,,35,,,,,,,,,,,,,,,,,,,92.94,5705.01,0
D,TRADING,REGIONSUM,4,"2018/01/01 05:30:00",1,SA1,11,1025.88,1916.13,80,-0.06,471.8,0,-554.09,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/01/01 05:25:04",1075.64,1060.66,,32.5,,,,32.5,,,,,,,,,,,,,,,,,,,34.73,1095.39,36.29
D,TRADING,REGIONSUM,4,"2018/01/01 05:30:00",1,TAS1,11,981.23,2529.19,0,0.86,552.29,0,-428.95,0,,,31.63,,,,,,,,0,,,,,,,,0,,,,,,,,79.38,,,,,,,,125.36,,,,,,,,100.29,,,,,,"2018/01/01 05:25:04",979.97,981.23,,14.19,,,,21.33,,,,,,,,,,,,,,,,,,,100.09,1081.32,159.19
D,TRADING,REGIONSUM,4,"2018/01/01 05:30:00",1,VIC1,11,3545.49,8706.86,0,1.95,4857.86,0,1312.37,0,,,153.82,,,,,,,,160,,,,,,,,57.82,,,,,,,,12.29,,,,,,,,15.5,,,,,,,,31.08,,,,,,"2018/01/01 05:25:04",3586.84,3591.7,,0,,,,0,,,,,,,,,,,,,,,,,,,126.54,3718.24,182.86
D,TRADING,REGIONSUM,4,"2018/01/01 06:00:00",1,NSW1,12,6062.03,11641.88,120,9.39,5029.76,120,-1152.27,0,,,76.64,,,,,,,,46.97,,,,,,,,16,,,,,,,,202,,,,,,,,99,,,,,,,,98.3,,,,,,"2018/01/01 05:55:03",6215.27,6221.86,,46.17,,,,41.01,,,,,,,,,,,,,,,,,,,2.21,6224.07,46.88
D,TRADING,REGIONSUM,4,"2018/01/01 06:00:00",1,QLD1,12,5583.75,11202.33,240,28.11,6596.46,0,1012.71,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,82.85,,,,,,,,53.96,,,,,,,,25,,,,,,"2018/01/01 05:55:03",5582.71,5607.11,,28.57,,,,35,,,,,,,,,,,,,,,,,,,87.61,5694.72,0
D,TRADING,REGIONSUM,4,"2018/01/01 06:00:00",1,SA1,12,1030.84,1910.31,80,3.24,474.33,0,-556.51,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/01/01 05:55:03",1068.69,1065.89,,31.67,,,,12.5,,,,,,,,,,,,,,,,,,,31.3,1097.19,30.31
