C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2017/04/12,02:30:00,0000000282622945,,0000000282622732
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2017/03/01 01:30:00",1,NSW1,3,6690.21,12721.2,120,-52.14,5782.88,120,-1027.33,0,,,21.41,,,,,,,,20,,,,,,,,16,,,,,,,,251.07,,,,,,,,111,,,,,,,,147.93,,,,,,"2017/03/01 01:25:04",6874.36,6821.26,,56.6,,,,42.94,,,,,,,,,,,,,,,,,,,31.21,6852.47,133.2
D,TRADING,REGIONSUM,4,"2017/03/01 01:30:00",1,QLD1,3,5757.92,10996,481,-28.74,6519.58,0,761.67,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,153,,,,,,,,37.17,,,,,,,,35.5,,,,,,"2017/03/01 01:25:04",5796.14,5766.33,,5,,,,21.83,,,,,,,,,,,,,,,,,,,130.39,5896.72,0
D,TRADING,REGIONSUM,4,"2017/03/01 01:30:00",1,SA1,3,1546.72,2316.09,0,-13.59,775.87,0,-770.85,0,,,0,,,,,,,,40,,,,,,,,0,,,,,,,,13.15,,,,,,,,40,,,,,,,,20,,,,,,"2017/03/01 01:25:04",1597.28,1579.87,,11.12,,,,1.17,,,,,,,,,,,,,,,,,,,85.28,1665.15,291.09
D,TRADING,REGIONSUM,4,"2017/03/01 01:30:00",1,TAS1,3,912.21,2202.03,0,-0.98,437.66,0,-474.56,0,,,2.45,,,,,,,,0,,,,,,,,0,,,,,,,,3.86,,,,,,,,69.21,,,,,,,,55.37,,,,,,"2017/03/01 01:25:04",915.48,912.21,,0,,,,46.56,,,,,,,,,,,,,,,,,,,91.86,1004.07,18.03
D,TRADING,REGIONSUM,4,"2017/03/01 01:30:00",1,VIC1,3,4287.49,10189.11,0,-17.76,5972.38,0,1684.88,0,,,172.36,,,,,,,,138.61,,,,,,,,104.61,,,,,,,,84.42,,,,,,,,147.4,,,,,,,,145.97,,,,,,"2017/03/01 01:25:04",4433.59,4408.69,,47.28,,,,17.5,,,,,,,,,,,,,,,,,,,144.63,4553.32,346.11
D,TRADING,REGIONSUM,4,"2017/03/01 02:00:00",1,NSW1,4,6385.97,12637.28,40,-35.07,5368.09,50.1,-1067.98,0,,,16,,,,,,,,44.29,,,,,,,,16.03,,,,,,,,255.09,,,,,,,,112.19,,,,,,,,161.07,,,,,,"2017/03/01 01:55:04",6501.95,6448.56,,49.29,,,,48.38,,,,,,,,,,,,,,,,,,,37.89,6486.45,139.28
D,TRADING,REGIONSUM,4,"2017/03/01 02:00:00",1,QLD1,4,5699.51,10994,481,-29,6462.13,0,762.62,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,153,,,,,,,,33.83,,,,,,,,36.94,,,,,,"2017/03/01 01:55:04",5742.49,5707.91,,5,,,,15.67,,,,,,,,,,,,,,,,,,,129.32,5837.23,0
D,TRADING,REGIONSUM,4,"2017/03/01 02:00:00",1,SA1,4,1511.15,2270.92,0,-5.74,732.17,0,-778.97,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,40,,,,,,,,0,,,,,,"2017/03/01 01:55:04",1554.28,1545.45,,20,,,,2.03,,,,,,,,,,,,,,,,,,,67.75,1613.20,245.92
D,TRADING,REGIONSUM,4,"2017/03/01 02:00:00",1,TAS1,4,911.3,2199.14,0,0.08,440.48,0,-470.82,0,,,4.83,,,,,,,,0,,,,,,,,0,,,,,,,,7.84,,,,,,,,69.14,,,,,,,,55.31,,,,,,"2017/03/01 01:55:04",909.04,911.3,,0,,,,43.92,,,,,,,,,,,,,,,,,,,98,1009.30,15.14
D,TRADING,REGIONSUM,4,"2017/03/01 02:00:00",1,VIC1,4,4111.44,10118.02,0,-19.59,5847.51,0,1736.06,0,,,176.86,,,,,,,,160,,,,,,,,110.25,,,,,,,,91.66,,,,,,,,158.3,,,,,,,,160.15,,,,,,"2017/03/01 01:55:04",4260.68,4237.17,,45.71,,,,20,,,,,,,,,,,,,,,,,,,125.41,4362.58,305.02
D,TRADING,REGIONSUM,4,"2017/03/01 02:30:00",1,NSW1,5,6266.23,12728.72,0,-18.71,5081.09,0,-1185.14,0,,,16,,,,,,,,56.09,,,,,,,,18.09,,,,,,,,264.15,,,,,,,,158.65,,,,,,,,173.08,,,,,,"2017/03/01 02:25:04",6319.34,6283.81,,46.18,,,,44.17,,,,,,,,,,,,,,,,,,,30.26,6314.07,120.72
D,TRADING,REGIONSUM,4,"2017/03/01 02:30:00",1,QLD1,5,5687.35,11024,481,-9.46,6505.11,0,817.77,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,154.88,,,,,,,,37.21,,,,,,,,38,,,,,,"2017/03/01 02:25:04",5705.16,5698.18,,7.5,,,,14.5,,,,,,,,,,,,,,,,,,,130.75,5828.93,0
D,TRADING,REGIONSUM,4,"2017/03/01 02:30:00",1,SA1,5,1469.52,2250.96,0,-2.81,692.73,0,-776.78,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/03/01 02:25:04",1509.08,1503.65,,12.16,,,,1.33,,,,,,,,,,,,,,,,,,,54.91,1558.56,224.96
D,TRADING,REGIONSUM,4,"2017/03/01 02:30:00",1,TAS1,5,925.29,2192.62,0,-0.26,447.29,0,-478,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0.36,,,,,,,,73.21,,,,,,,,55.01,,,,,,"2017/03/01 02:25:04",921.41,925.29,,0,,,,50,,,,,,,,,,,,,,,,,,,105.7,1030.99,9.12
D,TRADING,REGIONSUM,4,"2017/03/01 02:30:00",1,VIC1,5,4037.87,10142.56,0,-14.18,5849.5,0,1811.64,0,,,185.43,,,,,,,,160,,,,,,,,120,,,,,,,,113.18,,,,,,,,171.87,,,,,,,,174.84,,,,,,"2017/03/01 02:25:04",4177.82,4164.81,,54.17,,,,20,,,,,,,,,,,,,,,,,,,123.92,4288.73,309.56
D,TRADING,REGIONSUM,4,"2017/03/01 03:00:00",1,NSW1,6,6213.9,12742.32,0,-8.69,5061.84,0,-1152.06,0,,,16,,,,,,,,57.48,,,,,,,,19.48,,,,,,,,266.33,,,,,,,,161.33,,,,,,,,178.78,,,,,,"2017/03/01 02:55:04",6238.22,6229.77,,46.63,,,,44,,,,,,,,,,,,,,,,,,,18.83,6248.60,134.32
D,TRADING,REGIONSUM,4,"2017/03/01 03:00:00",1,QLD1,6,5663.58,11024,481,4.56,6484.06,80,740.48,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,156.54,,,,,,,,39.82,,,,,,,,40.5,,,,,,"2017/03/01 02:55:04",5713.84,5750.88,,8.33,,,,16.17,,,,,,,,,,,,,,,,,,,130.89,5881.77,0
D,TRADING,REGIONSUM,4,"2017/03/01 03:00:00",1,SA1,6,1464.4,2249.79,0,-2.19,690.81,0,-773.58,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/03/01 02:55:04",1501.87,1497.7,,10.04,,,,0,,,,,,,,,,,,,,,,,,,44.33,1542.03,223.79
D,TRADING,REGIONSUM,4,"2017/03/01 03:00:00",1,TAS1,6,901.26,2189.77,0,-0.15,423.26,0,-478,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,3.26,,,,,,,,79.86,,,,,,,,58.2,,,,,,"2017/03/01 02:55:04",902.83,901.26,,0,,,,50,,,,,,,,,,,,,,,,,,,107.59,1008.85,8.77
D,TRADING,REGIONSUM,4,"2017/03/01 03:00:00",1,VIC1,6,3985.94,10132.45,0,-8.74,5830.06,0,1844.12,0,,,185.84,,,,,,,,160,,,,,,,,120,,,,,,,,113.96,,,,,,,,169,,,,,,,,172.53,,,,,,"2017/03/01 02:55:04",4119.87,4110.43,,55,,,,19.83,,,,,,,,,,,,,,,,,,,118.11,4228.54,319.45
D,TRADING,REGIONSUM,4,"2017/03/01 03:30:00",1,NSW1,7,6254.31,12738.12,0,-4.35,5084.11,0,-1170.2,0,,,16,,,,,,,,53.09,,,,,,,,17.41,,,,,,,,263.33,,,,,,,,159.79,,,,,,,,175.48,,,,,,"2017/03/01 03:25:04",6277.18,6271.13,,48.97,,,,39.33,,,,,,,,,,,,,,,,,,,16.1,6287.23,130.12
D,TRADING,REGIONSUM,4,"2017/03/01 03:30:00",1,QLD1,7,5627.88,11024,481,5.07,6485.13,80,777.25,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,157.61,,,,,,,,44,,,,,,,,48,,,,,,"2017/03/01 03:25:04",5759.2,5716.62,,9.17,,,,23.6,,,,,,,,,,,,,,,,,,,129.8,5846.42,0
D,TRADING,REGIONSUM,4,"2017/03/01 03:30:00",1,SA1,7,1420.02,2239.77,0,-4.67,659.9,0,-760.13,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/03/01 03:25:04",1462.8,1451.48,,4.46,,,,0.69,,,,,,,,,,,,,,,,,,,42.73,1494.21,212.77
D,TRADING,REGIONSUM,4,"2017/03/01 03:30:00",1,TAS1,7,904.19,2188.5,0,0.07,429.81,0,-474.38,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,4.93,,,,,,,,76.46,,,,,,,,56.55,,,,,,"2017/03/01 03:25:04",904.32,904.19,,2.45,,,,46.38,,,,,,,,,,,,,,,,,,,105.55,1009.74,7.5
D,TRADING,REGIONSUM,4,"2017/03/01 03:30:00",1,VIC1,7,3996.82,10123.9,0,2.15,5798.12,0,1801.3,0,,,184.88,,,,,,,,160,,,,,,,,117.68,,,,,,,,113.98,,,,,,,,169,,,,,,,,169.23,,,,,,"2017/03/01 03:25:04",4109.98,4113.64,,54.95,,,,20,,,,,,,,,,,,,,,,,,,116.7,4230.34,290.9
D,TRADING,REGIONSUM,4,"2017/03/01 04:00:00",1,NSW1,8,6307.62,12738.46,0,11.08,5046.91,0,-1260.71,0,,,16,,,,,,,,57.88,,,,,,,,19.88,,,,,,,,258.33,,,,,,,,153.13,,,,,,,,168.94,,,,,,"2017/03/01 03:55:03",6334.23,6330.24,,43.83,,,,37.67,,,,,,,,,,,,,,,,,,,19.26,6349.50,130.46
D,TRADING,REGIONSUM,4,"2017/03/01 04:00:00",1,QLD1,8,5591.43,11024,481,1.11,6475.33,0,883.9,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,164.5,,,,,,,,43,,,,,,,,48,,,,,,"2017/03/01 03:55:03",5603.86,5606.25,,5.83,,,,23,,,,,,,,,,,,,,,,,,,130.34,5736.59,0
D,TRADING,REGIONSUM,4,"2017/03/01 04:00:00",1,SA1,8,1408.8,2233.08,0,-1.05,641.5,0,-767.31,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/03/01 03:55:03",1448.21,1441.86,,16.34,,,,0,,,,,,,,,,,,,,,,,,,44.97,1486.83,206.08
D,TRADING,REGIONSUM,4,"2017/03/01 04:00:00",1,TAS1,8,918.01,2189.08,0,0.43,440.01,0,-478,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,2.74,,,,,,,,84.41,,,,,,,,58.25,,,,,,"2017/03/01 03:55:03",915.06,918.01,,0,,,,50,,,,,,,,,,,,,,,,,,,102.09,1020.10,8.08
D,TRADING,REGIONSUM,4,"2017/03/01 04:00:00",1,VIC1,8,4033.74,10160.97,0,-2.26,5849.57,0,1815.82,0,,,185.97,,,,,,,,160,,,,,,,,120,,,,,,,,113.99,,,,,,,,169,,,,,,,,174.35,,,,,,"2017/03/01 03:55:03",4145.44,4156.95,,54,,,,19.33,,,,,,,,,,,,,,,,,,,121.28,4278.23,283.81
D,TRADING,REGIONSUM,4,"2017/03/01 04:30:00",1,NSW1,9,6555.36,12762.98,0,27.29,5330.83,0,-1224.54,0,,,16,,,,,,,,46.82,,,,,,,,16,,,,,,,,257.35,,,,,,,,151.64,,,,,,,,169.86,,,,,,"2017/03/01 04:25:04",6535.58,6575.01,,53.19,,,,37.54,,,,,,,,,,,,,,,,,,,18.57,6593.58,123.98
D,TRADING,REGIONSUM,4,"2017/03/01 04:30:00",1,QLD1,9,5692.08,11026,481,8.67,6513.14,0,821.06,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,153,,,,,,,,36.19,,,,,,,,40.5,,,,,,"2017/03/01 04:25:04",5692.37,5703.33,,6.83,,,,12.5,,,,,,,,,,,,,,,,,,,130.95,5834.28,0
D,TRADING,REGIONSUM,4,"2017/03/01 04:30:00",1,SA1,9,1409.37,2221.04,0,-1.03,682.56,0,-726.81,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/03/01 04:25:04",1440.16,1437.15,,11.02,,,,17.03,,,,,,,,,,,,,,,,,,,46.81,1483.96,196.04
D,TRADING,REGIONSUM,4,"2017/03/01 04:30:00",1,TAS1,9,918.81,2191.62,0,0.29,444.71,0,-474.11,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,14.53,,,,,,,,86.52,,,,,,,,69.21,,,,,,"2017/03/01 04:25:04",916.66,918.81,,0,,,,48.81,,,,,,,,,,,,,,,,,,,101.58,1020.39,6.62
D,TRADING,REGIONSUM,4,"2017/03/01 04:30:00",1,VIC1,9,4162.35,10178.13,0,16.43,5928.83,0,1766.48,0,,,182.4,,,,,,,,160,,,,,,,,112.82,,,,,,,,104.4,,,,,,,,169,,,,,,,,163.77,,,,,,"2017/03/01 04:25:04",4239.41,4265.77,,48.97,,,,23.26,,,,,,,,,,,,,,,,,,,116.78,4382.55,227.63
D,TRADING,REGIONSUM,4,"2017/03/01 05:00:00",1,NSW1,10,6805.07,12759.57,0,39.49,5753.48,0,-1051.59,0,,,16,,,,,,,,36.36,,,,,,,,16,,,,,,,,265.8,,,,,,,,151.84,,,,,,,,168,,,,,,"2017/03/01 04:55:03",6762.74,6816.7,,52.29,,,,42.16,,,,,,,,,,,,,,,,,,,32.96,6849.66,120.57
D,TRADING,REGIONSUM,4,"2017/03/01 05:00:00",1,QLD1,10,5751.55,11026,481,10.61,6506.76,0,755.21,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,153,,,,,,,,40.9,,,,,,,,47,,,,,,"2017/03/01 04:55:03",5749.83,5759.7,,8.34,,,,20,,,,,,,,,,,,,,,,,,,129.69,5889.39,0
D,TRADING,REGIONSUM,4,"2017/03/01 05:00:00",1,SA1,10,1444.42,2217.64,0,6.9,685.09,0,-759.33,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/03/01 04:55:03",1470.54,1476.04,,19.17,,,,6.02,,,,,,,,,,,,,,,,,,,40.97,1517.01,193.64
D,TRADING,REGIONSUM,4,"2017/03/01 05:00:00",1,TAS1,10,942.71,2195.68,0,4.74,473.47,0,-469.23,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,10.17,,,,,,,,72.7,,,,,,,,58.16,,,,,,"2017/03/01 04:55:03",935.17,942.71,,0,,,,42.71,,,,,,,,,,,,,,,,,,,99.34,1042.05,10.68
D,TRADING,REGIONSUM,4,"2017/03/01 05:00:00",1,VIC1,10,4324.8,10178.28,0,22.23,6015.87,0,1691.07,0,,,180.14,,,,,,,,157.99,,,,,,,,100.34,,,,,,,,106.45,,,,,,,,169,,,,,,,,161.29,,,,,,"2017/03/01 04:55:03",4417.14,4439.52,,40.21,,,,19.11,,,,,,,,,,,,,,,,,,,96.53,4536.05,238.62
D,TRADING,REGIONSUM,4,"2017/03/01 05:30:00",1,NSW1,11,7365.55,12680.07,0,81.26,6423.31,0,-942.24,0,,,30.57,,,,,,,,19.33,,,,,,,,16,,,,,,,,266.9,,,,,,,,155.32,,,,,,,,173.76,,,,,,"2017/03/01 05:25:04",7277.39,7372.05,,55,,,,40.96,,,,,,,,,,,,,,,,,,,38,7410.05,108.07
D,TRADING,REGIONSUM,4,"2017/03/01 05:30:00",1,QLD1,11,5951.79,11064,481,40.84,6641.27,0,689.48,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,153.19,,,,,,,,39.33,,,,,,,,43.84,,,,,,"2017/03/01 05:25:04",5905.97,5956.95,,6.67,,,,19.29,,,,,,,,,,,,,,,,,,,130.62,6087.57,0
D,TRADING,REGIONSUM,4,"2017/03/01 05:30:00",1,SA1,11,1494.97,2220.56,0,10.25,760.23,0,-734.74,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/03/01 05:25:04",1511.44,1523.41,,14.52,,,,19.65,,,,,,,,,,,,,,,,,,,36.97,1560.38,196.56
D,TRADING,REGIONSUM,4,"2017/03/01 05:30:00",1,TAS1,11,984.37,2196.71,0,9.34,561.34,0,-423.03,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,16.77,,,,,,,,78.48,,,,,,,,61.96,,,,,,"2017/03/01 05:25:04",973.42,984.37,,5.48,,,,41.01,,,,,,,,,,,,,,,,,,,102.14,1086.51,11.71
D,TRADING,REGIONSUM,4,"2017/03/01 05:30:00",1,VIC1,11,4710.97,10164.3,0,52.07,6260.1,0,1549.14,0,,,158.35,,,,,,,,111.53,,,,,,,,57.27,,,,,,,,93.46,,,,,,,,142.12,,,,,,,,135.69,,,,,,"2017/03/01 05:25:04",4754.99,4809.46,,38.33,,,,9.1,,,,,,,,,,,,,,,,,,,65.94,4875.40,232.97
D,TRADING,REGIONSUM,4,"2017/03/01 06:00:00",1,NSW1,12,7844.84,12683.67,0,57.59,7104.16,0,-740.68,0,,,76,,,,,,,,16,,,,,,,,16,,,,,,,,257.47,,,,,,,,138.3,,,,,,,,150.3,,,,,,"2017/03/01 05:55:04",7779.44,7851.07,,59,,,,45.21,,,,,,,,,,,,,,,,,,,46.13,7897.20,111.67
D,TRADING,REGIONSUM,4,"2017/03/01 06:00:00",1,QLD1,12,6090.93,11062,481,43.19,6815.64,0,724.71,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,153,,,,,,,,38.52,,,,,,,,38.55,,,,,,"2017/03/01 05:55:04",6052.27,6097.33,,3.58,,,,22.31,,,,,,,,,,,,,,,,,,,129.52,6226.85,0
D,TRADING,REGIONSUM,4,"2017/03/01 06:00:00",1,SA1,12,1557.06,2239.23,0,13.07,817.49,0,-739.57,0,,,0,,,,,,,,3.76,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,20,,,,,,"2017/03/01 05:55:04",1569.6,1585.84,,3.43,,,,12.36,,,,,,,,,,,,,,,,,,,41.88,1627.72,212.9
