C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/04/12,02:30:04,0000000293761008,,0000000293760821
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/03/01 01:30:00",1,TAS1,3,935.86,2234.46,0,-1.14,491.21,0,-444.65,0,,,20.12,,,,,,,,0,,,,,,,,0,,,,,,,,51.45,,,,,,,,91.51,,,,,,,,65.92,,,,,,"2018/03/01 01:25:04",938.94,935.86,,10,,,,18.62,,,,,,,,,,,,,,,,,,,137.21,1073.07,100.46
D,TRADING,REGIONSUM,4,"2018/03/01 01:30:00",1,VIC1,3,4031.61,8418.99,0,-6.94,4627.99,0,596.38,0,,,183.3,,,,,,,,138.56,,,,,,,,49.54,,,,,,,,29,,,,,,,,24,,,,,,,,31,,,,,,"2018/03/01 01:25:04",4060.68,4050.15,,0,,,,0,,,,,,,,,,,,,,,,,,,235.68,4285.83,344.65
D,TRADING,REGIONSUM,4,"2018/03/01 02:00:00",1,NSW1,4,6555.82,12540.24,0,-29.25,5604.66,0,-951.16,0,,,36,,,,,,,,29.01,,,,,,,,16,,,,,,,,342,,,,,,,,224.5,,,,,,,,236.67,,,,,,"2018/03/01 01:55:04",6623.44,6589.26,,57.13,,,,68,,,,,,,,,,,,,,,,,,,21.89,6611.15,156.24
D,TRADING,REGIONSUM,4,"2018/03/01 02:00:00",1,QLD1,4,5454.83,11032.19,240,-22.52,6398.36,0,943.53,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,87,,,,,,,,74,,,,,,,,45.4,,,,,,"2018/03/01 01:55:04",5513.94,5475.44,,12.87,,,,41,,,,,,,,,,,,,,,,,,,103.42,5578.86,0.19
D,TRADING,REGIONSUM,4,"2018/03/01 02:00:00",1,SA1,4,1232.44,2637.86,80,-5.78,940.09,0,-292.35,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/03/01 01:55:04",1262.56,1243.86,,40,,,,0,,,,,,,,,,,,,,,,,,,50.43,1294.29,320.86
D,TRADING,REGIONSUM,4,"2018/03/01 02:00:00",1,TAS1,4,932.75,2236.09,0,-0.06,487.65,0,-445.11,0,,,19.7,,,,,,,,0,,,,,,,,0,,,,,,,,43.13,,,,,,,,110.34,,,,,,,,64.78,,,,,,"2018/03/01 01:55:04",930.15,932.75,,10,,,,21,,,,,,,,,,,,,,,,,,,135.15,1067.90,102.09
D,TRADING,REGIONSUM,4,"2018/03/01 02:00:00",1,VIC1,4,3861.02,8487.95,0,-16.28,4697.95,0,836.94,0,,,201.18,,,,,,,,160,,,,,,,,54.48,,,,,,,,28.16,,,,,,,,24,,,,,,,,42,,,,,,"2018/03/01 01:55:04",3902.54,3887.39,,0,,,,0,,,,,,,,,,,,,,,,,,,245.43,4132.82,407.95
D,TRADING,REGIONSUM,4,"2018/03/01 02:30:00",1,NSW1,5,6439.9,12504.75,0,-23.65,5411.9,0,-1028.01,0,,,36,,,,,,,,28.62,,,,,,,,16,,,,,,,,344.57,,,,,,,,227,,,,,,,,240.84,,,,,,"2018/03/01 02:25:04",6487.13,6468.83,,53,,,,71,,,,,,,,,,,,,,,,,,,11.62,6480.45,120.75
D,TRADING,REGIONSUM,4,"2018/03/01 02:30:00",1,QLD1,5,5453.97,10915.19,240,-9.57,6332.1,0,878.12,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,84,,,,,,,,71.83,,,,,,,,39.22,,,,,,"2018/03/01 02:25:04",5492.84,5471.13,,17,,,,41,,,,,,,,,,,,,,,,,,,103.46,5574.59,0.19
D,TRADING,REGIONSUM,4,"2018/03/01 02:30:00",1,SA1,5,1215.45,2606.32,80,-2.92,969.1,0,-246.34,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/03/01 02:25:04",1236.42,1224.08,,40,,,,0,,,,,,,,,,,,,,,,,,,48.3,1272.38,288.32
D,TRADING,REGIONSUM,4,"2018/03/01 02:30:00",1,TAS1,5,921.86,2232.09,0,0.11,496.08,0,-425.79,0,,,39.02,,,,,,,,0,,,,,,,,0,,,,,,,,46.65,,,,,,,,112.32,,,,,,,,69.09,,,,,,"2018/03/01 02:25:04",921.91,921.86,,10,,,,18,,,,,,,,,,,,,,,,,,,141.56,1063.42,98.09
D,TRADING,REGIONSUM,4,"2018/03/01 02:30:00",1,VIC1,5,3808.49,8498.76,0,-14.67,4707.76,0,899.27,0,,,187.67,,,,,,,,160,,,,,,,,49.11,,,,,,,,25.42,,,,,,,,24,,,,,,,,42,,,,,,"2018/03/01 02:25:04",3845.39,3831.05,,0,,,,0,,,,,,,,,,,,,,,,,,,229.04,4060.09,417.76
D,TRADING,REGIONSUM,4,"2018/03/01 03:00:00",1,NSW1,6,6386.55,12524.01,0,-10.82,5439.75,0,-946.81,0,,,60,,,,,,,,58.21,,,,,,,,16,,,,,,,,344.62,,,,,,,,223.81,,,,,,,,236.69,,,,,,"2018/03/01 02:55:03",6408.47,6413.44,,48,,,,64.67,,,,,,,,,,,,,,,,,,,5.13,6418.57,140.01
D,TRADING,REGIONSUM,4,"2018/03/01 03:00:00",1,QLD1,6,5434.01,10892.52,240,5.6,6296.42,0,862.4,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,84,,,,,,,,82.67,,,,,,,,49.05,,,,,,"2018/03/01 02:55:03",5456.18,5450.48,,22,,,,39.23,,,,,,,,,,,,,,,,,,,102.42,5552.90,0.19
D,TRADING,REGIONSUM,4,"2018/03/01 03:00:00",1,SA1,6,1213.38,2618.84,80,-0.49,1002.01,0,-211.38,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/03/01 02:55:03",1232.52,1220.02,,40,,,,0,,,,,,,,,,,,,,,,,,,43.4,1263.42,298.84
D,TRADING,REGIONSUM,4,"2018/03/01 03:00:00",1,TAS1,6,923.42,2217.89,0,-0.97,471.92,0,-451.5,0,,,13.32,,,,,,,,0,,,,,,,,0,,,,,,,,44.91,,,,,,,,107.44,,,,,,,,66.19,,,,,,"2018/03/01 02:55:03",924.45,923.42,,10,,,,26.11,,,,,,,,,,,,,,,,,,,137.65,1061.07,83.89
D,TRADING,REGIONSUM,4,"2018/03/01 03:00:00",1,VIC1,6,3801.26,8412.38,0,-7.01,4621.38,0,820.12,0,,,191.32,,,,,,,,148.49,,,,,,,,65.6,,,,,,,,27.83,,,,,,,,22.83,,,,,,,,40.83,,,,,,"2018/03/01 02:55:03",3830.34,3824.12,,0,,,,0,,,,,,,,,,,,,,,,,,,225.76,4049.88,356.38
D,TRADING,REGIONSUM,4,"2018/03/01 03:30:00",1,NSW1,7,6403.01,12512.45,0,-0.35,5452.36,0,-950.65,0,,,64.26,,,,,,,,70.53,,,,,,,,22.65,,,,,,,,343,,,,,,,,226.38,,,,,,,,239,,,,,,"2018/03/01 03:25:04",6431.1,6430.92,,53.39,,,,57.16,,,,,,,,,,,,,,,,,,,2.29,6433.21,128.45
D,TRADING,REGIONSUM,4,"2018/03/01 03:30:00",1,QLD1,7,5410.12,10912.02,240,-8.08,6282.48,0,872.36,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,84,,,,,,,,87.67,,,,,,,,50.96,,,,,,"2018/03/01 03:25:04",5433.75,5427.2,,16.61,,,,35,,,,,,,,,,,,,,,,,,,100.32,5527.52,0.19
D,TRADING,REGIONSUM,4,"2018/03/01 03:30:00",1,SA1,7,1190.19,2615.67,80,-3.44,988.99,0,-201.2,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/03/01 03:25:04",1211.38,1196.32,,40,,,,0,,,,,,,,,,,,,,,,,,,45,1241.32,295.67
D,TRADING,REGIONSUM,4,"2018/03/01 03:30:00",1,TAS1,7,933.89,2210.03,0,-0.06,468.05,0,-465.84,0,,,0.36,,,,,,,,0,,,,,,,,0,,,,,,,,47.92,,,,,,,,101.67,,,,,,,,63.75,,,,,,"2018/03/01 03:25:04",932.47,933.89,,10,,,,37.84,,,,,,,,,,,,,,,,,,,134.36,1068.25,76.03
D,TRADING,REGIONSUM,4,"2018/03/01 03:30:00",1,VIC1,7,3782.6,8390.53,0,-1.64,4602.62,0,820.02,0,,,196.59,,,,,,,,145.44,,,,,,,,73.27,,,,,,,,27.33,,,,,,,,22.33,,,,,,,,40.33,,,,,,"2018/03/01 03:25:04",3815.59,3806.17,,0,,,,0,,,,,,,,,,,,,,,,,,,226.61,4032.78,364.53
D,TRADING,REGIONSUM,4,"2018/03/01 04:00:00",1,NSW1,8,6462.32,12512.36,0,13.89,5497.59,0,-964.73,0,,,56.33,,,,,,,,53.45,,,,,,,,16,,,,,,,,342.79,,,,,,,,223.8,,,,,,,,235.75,,,,,,"2018/03/01 03:55:04",6486.99,6491.85,,57.25,,,,57.09,,,,,,,,,,,,,,,,,,,1.38,6493.23,128.36
D,TRADING,REGIONSUM,4,"2018/03/01 04:00:00",1,QLD1,8,5410.64,10927.19,240,-3.03,6302.92,0,892.28,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,90,,,,,,,,92,,,,,,,,50.89,,,,,,"2018/03/01 03:55:04",5427.49,5428.71,,22.08,,,,34.67,,,,,,,,,,,,,,,,,,,100,5528.71,0.19
D,TRADING,REGIONSUM,4,"2018/03/01 04:00:00",1,SA1,8,1172.78,2608.92,80,0.53,986.11,9.33,-196,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/03/01 03:55:04",1203.49,1188.04,,30.67,,,,0,,,,,,,,,,,,,,,,,,,41.52,1229.56,288.92
D,TRADING,REGIONSUM,4,"2018/03/01 04:00:00",1,TAS1,8,952.57,2219.04,0,0.43,486.33,0,-466.24,0,,,0.45,,,,,,,,0,,,,,,,,0,,,,,,,,38.45,,,,,,,,95.05,,,,,,,,62.22,,,,,,"2018/03/01 03:55:04",950.31,952.57,,10,,,,38.24,,,,,,,,,,,,,,,,,,,121.09,1073.66,85.04
D,TRADING,REGIONSUM,4,"2018/03/01 04:00:00",1,VIC1,8,3825.68,8428.45,0,3.85,4637.31,0,811.63,0,,,203.04,,,,,,,,160,,,,,,,,78.84,,,,,,,,29,,,,,,,,24,,,,,,,,42,,,,,,"2018/03/01 03:55:04",3846.15,3849.08,,0,,,,0,,,,,,,,,,,,,,,,,,,237.18,4086.26,377.45
D,TRADING,REGIONSUM,4,"2018/03/01 04:30:00",1,NSW1,9,6694.06,12524.42,0,31.43,5885.13,0,-808.92,0,,,58.52,,,,,,,,51.41,,,,,,,,16,,,,,,,,366.38,,,,,,,,226.21,,,,,,,,245.35,,,,,,"2018/03/01 04:25:04",6689.6,6724.26,,70.33,,,,51,,,,,,,,,,,,,,,,,,,2.26,6726.52,146.42
D,TRADING,REGIONSUM,4,"2018/03/01 04:30:00",1,QLD1,9,5464.99,10942.19,240,12.8,6363.41,0,898.42,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,90,,,,,,,,97,,,,,,,,52,,,,,,"2018/03/01 04:25:04",5471.96,5483.22,,15.67,,,,39.89,,,,,,,,,,,,,,,,,,,103,5586.22,0.19
D,TRADING,REGIONSUM,4,"2018/03/01 04:30:00",1,SA1,9,1191.5,2581.6,80,-0.04,969.61,0,-221.89,0,,,40,,,,,,,,18.85,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/03/01 04:25:04",1202.15,1198.63,,25.33,,,,0,,,,,,,,,,,,,,,,,,,40.37,1239,260.6
D,TRADING,REGIONSUM,4,"2018/03/01 04:30:00",1,TAS1,9,969.35,2221.66,0,2.1,502.24,0,-467.11,0,,,0.11,,,,,,,,0,,,,,,,,0,,,,,,,,20.02,,,,,,,,82.94,,,,,,,,61.8,,,,,,"2018/03/01 04:25:04",966.17,969.35,,8.67,,,,39.11,,,,,,,,,,,,,,,,,,,123.74,1093.09,89.66
D,TRADING,REGIONSUM,4,"2018/03/01 04:30:00",1,VIC1,9,3937.89,8430.9,0,10.97,4617.59,0,679.7,0,,,201.97,,,,,,,,160,,,,,,,,73.73,,,,,,,,23,,,,,,,,23,,,,,,,,26,,,,,,"2018/03/01 04:25:04",3950.26,3962.52,,0,,,,0,,,,,,,,,,,,,,,,,,,238.59,4201.11,340.57
D,TRADING,REGIONSUM,4,"2018/03/01 05:00:00",1,NSW1,10,6951.98,12526.21,0,37.2,6338.6,0,-613.38,0,,,65,,,,,,,,53.96,,,,,,,,16,,,,,,,,356.47,,,,,,,,227.48,,,,,,,,241.66,,,,,,"2018/03/01 04:55:04",6942.65,6984.4,,67,,,,62.72,,,,,,,,,,,,,,,,,,,4.7,6989.10,148.21
D,TRADING,REGIONSUM,4,"2018/03/01 05:00:00",1,QLD1,10,5507.36,10948.52,240,5.96,6382.2,0,874.84,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,90,,,,,,,,90.33,,,,,,,,48.67,,,,,,"2018/03/01 04:55:04",5521.12,5524.43,,9.36,,,,20.93,,,,,,,,,,,,,,,,,,,103.02,5627.45,0.19
D,TRADING,REGIONSUM,4,"2018/03/01 05:00:00",1,SA1,10,1189.54,2592.96,80,3.26,978.96,0,-210.57,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/03/01 04:55:04",1195.39,1196.08,,40,,,,0,,,,,,,,,,,,,,,,,,,45.31,1241.39,269.96
D,TRADING,REGIONSUM,4,"2018/03/01 05:00:00",1,TAS1,10,1008.8,2190.59,0,4.09,534.44,0,-474.36,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,25.44,,,,,,,,79.86,,,,,,,,60.37,,,,,,"2018/03/01 04:55:04",999.47,1008.8,,3.65,,,,46.36,,,,,,,,,,,,,,,,,,,107.67,1116.47,58.59
D,TRADING,REGIONSUM,4,"2018/03/01 05:00:00",1,VIC1,10,4133.55,8460.38,0,17.89,4638.76,0,505.21,0,,,197.88,,,,,,,,160,,,,,,,,73.6,,,,,,,,24.75,,,,,,,,23,,,,,,,,25.98,,,,,,"2018/03/01 04:55:04",4126.08,4159.25,,0,,,,0,,,,,,,,,,,,,,,,,,,228.99,4388.24,298.38
D,TRADING,REGIONSUM,4,"2018/03/01 05:30:00",1,NSW1,11,7493.25,12466.36,0,81.75,7077.06,0,-416.19,0,,,76,,,,,,,,28.41,,,,,,,,16,,,,,,,,301.5,,,,,,,,207.24,,,,,,,,227.33,,,,,,"2018/03/01 05:25:04",7432.6,7515.14,,58.67,,,,76.33,,,,,,,,,,,,,,,,,,,4.31,7519.45,148.36
D,TRADING,REGIONSUM,4,"2018/03/01 05:30:00",1,QLD1,11,5743.93,11098.52,240,32.37,6443.27,0,699.34,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,90.5,,,,,,,,84.36,,,,,,,,47.39,,,,,,"2018/03/01 05:25:04",5721.84,5753.3,,17.5,,,,58,,,,,,,,,,,,,,,,,,,102.2,5855.50,0.19
D,TRADING,REGIONSUM,4,"2018/03/01 05:30:00",1,SA1,11,1202.2,2624.08,80,6.41,1123.01,0,-79.19,0,,,40,,,,,,,,18.69,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/03/01 05:25:04",1209.46,1204.03,,33.83,,,,15.37,,,,,,,,,,,,,,,,,,,53.32,1257.35,299.08
D,TRADING,REGIONSUM,4,"2018/03/01 05:30:00",1,TAS1,11,1054.1,2166.11,0,8.85,715.36,0,-338.73,0,,,97.74,,,,,,,,0,,,,,,,,0,,,,,,,,47.06,,,,,,,,87.24,,,,,,,,57.78,,,,,,"2018/03/01 05:25:04",1042.3,1054.1,,10,,,,9.67,,,,,,,,,,,,,,,,,,,115.43,1169.53,34.11
D,TRADING,REGIONSUM,4,"2018/03/01 05:30:00",1,VIC1,11,4451.65,8443.77,0,39.56,4631.77,0,180.12,0,,,77.52,,,,,,,,123.7,,,,,,,,15.02,,,,,,,,21.83,,,,,,,,21.83,,,,,,,,24.17,,,,,,"2018/03/01 05:25:04",4425.98,4463.9,,0,,,,0,,,,,,,,,,,,,,,,,,,214.86,4678.76,261.77
D,TRADING,REGIONSUM,4,"2018/03/01 06:00:00",1,NSW1,12,7908.56,12477.41,0,55.7,7515.61,0,-392.95,0,,,76,,,,,,,,16,,,,,,,,11.49,,,,,,,,326.1,,,,,,,,187.26,,,,,,,,186.46,,,,,,"2018/03/01 05:55:04",7856.09,7925.86,,67,,,,83.17,,,,,,,,,,,,,,,,,,,4.5,7930.36,159.41
D,TRADING,REGIONSUM,4,"2018/03/01 06:00:00",1,QLD1,12,5933.59,11092.19,240,46.81,6562.3,0,628.71,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,91,,,,,,,,44.67,,,,,,,,19.42,,,,,,"2018/03/01 05:55:04",5885.2,5940.53,,13.82,,,,19,,,,,,,,,,,,,,,,,,,103.85,6044.38,0.19
D,TRADING,REGIONSUM,4,"2018/03/01 06:00:00",1,SA1,12,1325.36,2699.86,66.67,15.17,1285.38,0,-39.98,0,,,40,,,,,,,,35.57,,,,,,,,40,,,,,,,,41.83,,,,,,,,79,,,,,,,,108,,,,,,"2018/03/01 05:55:04",1310.41,1326.2,,16.47,,,,16.41,,,,,,,,,,,,,,,,,,,45.73,1371.93,373.86
