C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2019/12/07,03:05:01,0000000316150149,,0000000316149940
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2019/11/06 22:30:00",1,NSW1,45,7219.67,11619.3,120,-1.29,6601.61,120,-738.06,0,,,15,,,,,,,,34.17,,,,,,,,16.43,,,,,,,,173.46,,,,,,,,223.06,,,,,,,,234,,,,,,"2019/11/06 22:25:04",7398.82,7388.95,,76.7,,,,92.23,,,,,,,,,,,,,,,,,,,146.31,7535.26,963.3
D,TRADING,REGIONSUM,4,"2019/11/06 22:30:00",1,VIC1,45,4108.14,7811.08,0,-17.38,4949.34,0,841.2,0,,,96.79,,,,,,,,139.84,,,,,,,,54.05,,,,,,,,75.28,,,,,,,,108.28,,,,,,,,65.78,,,,,,"2019/11/06 22:25:04",4183.21,4167.4,,2.67,,,,5.39,,,,,,,,,,,,,,,,,,,333.67,4501.07,1098.08
D,TRADING,REGIONSUM,4,"2019/11/06 22:30:00",1,SA1,45,1048.34,2710.63,87,-10.97,1284.04,1,234.71,0,,,42,,,,,,,,30.54,,,,,,,,43.44,,,,,,,,67.83,,,,,,,,70.79,,,,,,,,105.76,,,,,,"2019/11/06 22:25:04",1060.56,1051.25,,47.02,,,,65.83,,,,,,,,,,,,,,,,,,,290.89,1342.14,1425.63
D,TRADING,REGIONSUM,4,"2019/11/06 22:30:00",1,QLD1,45,6229.96,9731.39,0,-11.21,6069.84,0,-160.11,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,123,,,,,,,,119.18,,,,,,,,115.77,,,,,,"2019/11/06 22:25:04",6252.86,6232.03,,42.1,,,,62.5,,,,,,,,,,,,,,,,,,,74.36,6306.39,71.39
D,TRADING,REGIONSUM,4,"2019/11/06 22:30:00",1,TAS1,45,934.83,1894.46,0,-6.59,869.62,0,-65.22,0,,,69.18,,,,,,,,60.72,,,,,,,,53.75,,,,,,,,63.47,,,,,,,,106.82,,,,,,,,85.46,,,,,,"2019/11/06 22:25:04",946.76,934.83,,49.85,,,,17.26,,,,,,,,,,,,,,,,,,,189.8,1124.63,105.46
D,TRADING,REGIONSUM,4,"2019/11/07 04:00:00",1,NSW1,8,6062.29,11639.59,474,10.73,5648.65,474,-887.64,0,,,15,,,,,,,,32.5,,,,,,,,30.8,,,,,,,,201.14,,,,,,,,213.17,,,,,,,,202.33,,,,,,"2019/11/07 03:55:04",6574.26,6579.41,,50.23,,,,110,,,,,,,,,,,,,,,,,,,151.04,6730.45,934.59
D,TRADING,REGIONSUM,4,"2019/11/05 14:00:00",1,NSW1,28,6864.85,11832.14,397,3.83,5987.39,397,-1274.47,0,,,25,,,,,,,,54.49,,,,,,,,55.06,,,,,,,,53,,,,,,,,81.23,,,,,,,,157.49,,,,,,"2019/11/05 13:55:08",7322.53,7334.67,,43,,,,87.8,,,,,,,,,,,,,,,,,,,48.13,7382.80,1108.14
D,TRADING,REGIONSUM,4,"2019/11/05 14:00:00",1,VIC1,28,3240.87,7473.14,20,-4.31,4211.5,20,950.63,0,,,139.17,,,,,,,,197.65,,,,,,,,69.6,,,,,,,,100.43,,,,,,,,147,,,,,,,,104.05,,,,,,"2019/11/05 13:55:08",3374.65,3377.3,,146.07,,,,78.45,,,,,,,,,,,,,,,,,,,174.95,3552.25,710.47
D,TRADING,REGIONSUM,4,"2019/11/05 14:00:00",1,SA1,28,557.75,2296.8,80.17,2.81,1104.76,22.5,524.51,0,,,40.67,,,,,,,,19.19,,,,,,,,44.33,,,,,,,,71,,,,,,,,49.33,,,,,,,,93,,,,,,"2019/11/05 13:55:08",581.34,590.24,,6.67,,,,10,,,,,,,,,,,,,,,,,,,176.24,766.48,915.8
D,TRADING,REGIONSUM,4,"2019/11/05 14:00:00",1,QLD1,28,5689.9,10109.64,240,4.17,6376.03,240,446.13,0,,,0,,,,,,,,6.67,,,,,,,,7.77,,,,,,,,121,,,,,,,,19.5,,,,,,,,30.5,,,,,,"2019/11/05 13:55:08",5916.04,5935.5,,8.49,,,,27.77,,,,,,,,,,,,,,,,,,,98.93,6034.43,1133.47
D,TRADING,REGIONSUM,4,"2019/11/05 14:00:00",1,TAS1,28,990.52,1856.81,0,-1.24,548.54,0,-441.98,0,,,27.02,,,,,,,,1.49,,,,,,,,1.49,,,,,,,,113.8,,,,,,,,211.27,,,,,,,,123.28,,,,,,"2019/11/05 13:55:08",997.55,990.52,,5.77,,,,15.97,,,,,,,,,,,,,,,,,,,79.31,1069.83,156.81
D,TRADING,REGIONSUM,4,"2019/11/05 14:30:00",1,NSW1,29,6754.16,11844.34,397,-3.11,5907.16,397,-1243.99,0,,,15,,,,,,,,33.33,,,,,,,,36.5,,,,,,,,53,,,,,,,,110.18,,,,,,,,188.53,,,,,,"2019/11/05 14:25:08",7229.98,7215.97,,58.68,,,,88.67,,,,,,,,,,,,,,,,,,,54.17,7270.14,1120.34
D,TRADING,REGIONSUM,4,"2019/11/05 14:30:00",1,VIC1,29,3310.99,7473.84,10,-11.61,4136.55,10,815.56,0,,,171.05,,,,,,,,229.22,,,,,,,,93.2,,,,,,,,99.42,,,,,,,,173.33,,,,,,,,74,,,,,,"2019/11/05 14:25:08",3445.02,3430.04,,80.86,,,,82.01,,,,,,,,,,,,,,,,,,,188.48,3618.52,667.84
D,TRADING,REGIONSUM,4,"2019/11/05 14:30:00",1,SA1,29,546.37,2329.17,80.33,5.61,1118.54,0.33,571.85,0,,,41.17,,,,,,,,19.53,,,,,,,,46.67,,,,,,,,71,,,,,,,,49,,,,,,,,93,,,,,,"2019/11/05 14:25:08",563.62,558.16,,31.17,,,,25,,,,,,,,,,,,,,,,,,,199.75,757.91,942.67
D,TRADING,REGIONSUM,4,"2019/11/05 14:30:00",1,QLD1,29,5783.63,10307.66,240,12.41,6514.32,240,490.69,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,121,,,,,,,,35.17,,,,,,,,40.92,,,,,,"2019/11/05 14:25:08",6000.43,6030.53,,15.41,,,,7.69,,,,,,,,,,,,,,,,,,,107.46,6137.99,1122.32
D,TRADING,REGIONSUM,4,"2019/11/05 14:30:00",1,TAS1,29,986.22,1856.12,0,0.41,544.35,0,-441.87,0,,,10.05,,,,,,,,0.97,,,,,,,,0.97,,,,,,,,115.02,,,,,,,,139.81,,,,,,,,111.04,,,,,,"2019/11/05 14:25:08",990.77,986.22,,23.89,,,,16.63,,,,,,,,,,,,,,,,,,,109.22,1095.44,156.12
D,TRADING,REGIONSUM,4,"2019/11/05 15:00:00",1,NSW1,30,6978.9,11816.09,403.67,33.48,6027.61,397,-1348.29,0,,,15,,,,,,,,31.67,,,,,,,,32.75,,,,,,,,56.83,,,,,,,,138.87,,,,,,,,185.01,,,,,,"2019/11/05 14:55:03",7407.01,7443.7,,73.74,,,,102.45,,,,,,,,,,,,,,,,,,,54.37,7498.07,1087.75
D,TRADING,REGIONSUM,4,"2019/11/05 15:00:00",1,VIC1,30,3398.64,7518.46,10,-7.51,4318.48,10,909.84,0,,,172.39,,,,,,,,225.57,,,,,,,,90.18,,,,,,,,73.12,,,,,,,,126.03,,,,,,,,63.69,,,,,,"2019/11/05 14:55:03",3509.7,3501.99,,93.54,,,,53.1,,,,,,,,,,,,,,,,,,,220.15,3722.14,712.46
D,TRADING,REGIONSUM,4,"2019/11/05 15:00:00",1,SA1,30,600.64,2412.38,80.67,11.61,1061.31,22.33,438.33,0,,,40.5,,,,,,,,19.6,,,,,,,,48.5,,,,,,,,71,,,,,,,,50,,,,,,,,93,,,,,,"2019/11/05 14:55:03",622.07,629.8,,2.83,,,,10,,,,,,,,,,,,,,,,,,,157.77,787.57,1020.38
D,TRADING,REGIONSUM,4,"2019/11/05 15:00:00",1,QLD1,30,5921.69,10422.92,240,-4.03,6783.74,240,622.06,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,121.48,,,,,,,,38.29,,,,,,,,40.3,,,,,,"2019/11/05 14:55:03",6166.05,6173.13,,14,,,,29.11,,,,,,,,,,,,,,,,,,,102.03,6275.16,1144.25
D,TRADING,REGIONSUM,4,"2019/11/05 15:00:00",1,TAS1,30,976.73,1854.34,0,-0.18,534.21,0,-442.52,0,,,7.11,,,,,,,,0,,,,,,,,0,,,,,,,,128.32,,,,,,,,144.04,,,,,,,,115.23,,,,,,"2019/11/05 14:55:03",979.13,976.73,,25.89,,,,27.98,,,,,,,,,,,,,,,,,,,128.96,1105.69,155.34
D,TRADING,REGIONSUM,4,"2019/11/05 16:00:00",1,NSW1,32,7368.52,11754.53,437,31.83,6569.04,437,-1236.48,0,,,15,,,,,,,,61.65,,,,,,,,46.81,,,,,,,,66.95,,,,,,,,150.21,,,,,,,,181.82,,,,,,"2019/11/05 15:55:04",7804.21,7861.85,,76.23,,,,106.97,,,,,,,,,,,,,,,,,,,53.42,7915.27,1025.53
