C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/01/09,02:35:03,0000000290856804,,0000000290856618
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2017/12/01 01:30:00",1,NSW1,3,6894.95,10179.31,0,-49.69,6032.06,0,-862.9,0,,,72,,,,,,,,7.33,,,,,,,,0,,,,,,,,327,,,,,,,,257.76,,,,,,,,276.61,,,,,,"2017/12/01 01:25:03",6985.38,6934.83,,35.83,,,,89.21,,,,,,,,,,,,,,,,,,,0.05,6934.88,206.31
D,TRADING,REGIONSUM,4,"2017/12/01 01:30:00",1,QLD1,3,5469.7,10921,240,-34.44,6469.93,0,1000.23,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,120,,,,,,,,39.86,,,,,,,,45.88,,,,,,"2017/12/01 01:25:03",5536.71,5493.15,,32.75,,,,13.28,,,,,,,,,,,,,,,,,,,131.15,5624.30,0
D,TRADING,REGIONSUM,4,"2017/12/01 01:30:00",1,SA1,3,1179.32,2431.81,0,-12.79,1125.19,0,-54.13,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,9.33,,,,,,,,68.13,,,,,,,,35,,,,,,"2017/12/01 01:25:03",1197.32,1180.47,,3.33,,,,10,,,,,,,,,,,,,,,,,,,144.12,1324.59,280.81
D,TRADING,REGIONSUM,4,"2017/12/01 01:30:00",1,TAS1,3,944.36,2191.09,0,-1,844.21,0,-100.16,0,,,133.85,,,,,,,,181.47,,,,,,,,88.52,,,,,,,,45.73,,,,,,,,83.56,,,,,,,,66.85,,,,,,"2017/12/01 01:25:03",943.18,944.36,,48.08,,,,17.51,,,,,,,,,,,,,,,,,,,58.37,1002.73,8.42
D,TRADING,REGIONSUM,4,"2017/12/01 01:30:00",1,VIC1,3,4550.48,8502.71,0,-10.09,4633.5,0,83.02,0,,,90,,,,,,,,0,,,,,,,,0,,,,,,,,50.17,,,,,,,,63.25,,,,,,,,71.5,,,,,,"2017/12/01 01:25:03",4574.97,4552.07,,0,,,,0,,,,,,,,,,,,,,,,,,,112.63,4664.70,443.54
D,TRADING,REGIONSUM,4,"2017/12/01 02:00:00",1,NSW1,4,6663.9,10336.77,197,-33.23,5804.37,197,-1056.53,0,,,72,,,,,,,,10.08,,,,,,,,4.94,,,,,,,,325.53,,,,,,,,305.21,,,,,,,,281.33,,,,,,"2017/12/01 01:55:03",6909.54,6904.36,,38.83,,,,84.23,,,,,,,,,,,,,,,,,,,0.3,6904.66,203.77
D,TRADING,REGIONSUM,4,"2017/12/01 02:00:00",1,QLD1,4,5393.76,10955,240,-30.56,6452.28,0,1058.51,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,120,,,,,,,,38.49,,,,,,,,42.16,,,,,,"2017/12/01 01:55:03",5459.62,5420.69,,30.58,,,,8.18,,,,,,,,,,,,,,,,,,,131.1,5551.79,0
D,TRADING,REGIONSUM,4,"2017/12/01 02:00:00",1,SA1,4,1113.77,2544.62,0,-8.66,1154.9,0,41.13,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,12.21,,,,,,"2017/12/01 01:55:03",1121.26,1113.53,,0.58,,,,6.86,,,,,,,,,,,,,,,,,,,151.64,1265.17,392.62
D,TRADING,REGIONSUM,4,"2017/12/01 02:00:00",1,TAS1,4,931.45,2168.72,0,0.32,806.32,0,-125.12,0,,,142.18,,,,,,,,166.66,,,,,,,,89.41,,,,,,,,41.59,,,,,,,,87.99,,,,,,,,70.39,,,,,,"2017/12/01 01:55:03",929.24,931.45,,50,,,,30.74,,,,,,,,,,,,,,,,,,,65.96,997.41,12.72
D,TRADING,REGIONSUM,4,"2017/12/01 02:00:00",1,VIC1,4,4380.98,8473.71,0,-19.37,4533.36,0,152.38,0,,,85,,,,,,,,19.52,,,,,,,,0,,,,,,,,51,,,,,,,,66,,,,,,,,74,,,,,,"2017/12/01 01:55:03",4398.11,4381.2,,0,,,,0,,,,,,,,,,,,,,,,,,,139.11,4520.31,376.71
D,TRADING,REGIONSUM,4,"2017/12/01 02:30:00",1,NSW1,5,6515.95,10414.69,200.33,-28.87,5476.35,200.33,-1239.93,0,,,72,,,,,,,,12,,,,,,,,10.59,,,,,,,,323.64,,,,,,,,297.08,,,,,,,,279.6,,,,,,"2017/12/01 02:25:04",6794.09,6768.82,,34,,,,73.69,,,,,,,,,,,,,,,,,,,-0.01,6768.81,201.69
D,TRADING,REGIONSUM,4,"2017/12/01 02:30:00",1,QLD1,5,5407.93,11006.67,240,-19.6,6561.6,0,1153.67,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,120,,,,,,,,43.33,,,,,,,,46.83,,,,,,"2017/12/01 02:25:04",5449.82,5440.46,,36,,,,12.84,,,,,,,,,,,,,,,,,,,126.59,5567.05,0
D,TRADING,REGIONSUM,4,"2017/12/01 02:30:00",1,SA1,5,1064.68,2624.85,0,-4.73,1222.2,0,157.51,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,5.98,,,,,,"2017/12/01 02:25:04",1069.28,1064.86,,0,,,,7.18,,,,,,,,,,,,,,,,,,,174.98,1239.84,470.85
D,TRADING,REGIONSUM,4,"2017/12/01 02:30:00",1,TAS1,5,914.15,2176.59,0,0.09,781.12,0,-133.03,0,,,145.49,,,,,,,,155.58,,,,,,,,86.25,,,,,,,,46.4,,,,,,,,97.53,,,,,,,,78.03,,,,,,"2017/12/01 02:25:04",910.42,914.15,,50,,,,36.29,,,,,,,,,,,,,,,,,,,81.04,995.19,20.59
D,TRADING,REGIONSUM,4,"2017/12/01 02:30:00",1,VIC1,5,4296.83,8376.89,0,-2.86,4444.56,0,147.73,0,,,80,,,,,,,,29.61,,,,,,,,1.2,,,,,,,,51,,,,,,,,64.33,,,,,,,,72.33,,,,,,"2017/12/01 02:25:04",4294.39,4297.53,,0,,,,0,,,,,,,,,,,,,,,,,,,152.99,4450.52,275.89
D,TRADING,REGIONSUM,4,"2017/12/01 03:00:00",1,NSW1,6,6427.31,10419.8,201,-10.48,5288.18,201,-1340.13,0,,,72,,,,,,,,12,,,,,,,,12,,,,,,,,324,,,,,,,,296.99,,,,,,,,279.6,,,,,,"2017/12/01 02:55:04",6695.51,6679.2,,44.26,,,,71.7,,,,,,,,,,,,,,,,,,,0.03,6679.23,206.8
D,TRADING,REGIONSUM,4,"2017/12/01 03:00:00",1,QLD1,6,5400.59,11011,240,0.94,6512.12,0,1111.53,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,120,,,,,,,,39.71,,,,,,,,43.54,,,,,,"2017/12/01 02:55:04",5429.28,5430.56,,39.96,,,,6.96,,,,,,,,,,,,,,,,,,,132.95,5563.51,0
D,TRADING,REGIONSUM,4,"2017/12/01 03:00:00",1,SA1,6,1055.33,2637.99,0,-2.14,1238.99,0,183.67,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,5.55,,,,,,"2017/12/01 02:55:04",1062.2,1055.89,,3.33,,,,10,,,,,,,,,,,,,,,,,,,185.45,1241.34,483.99
D,TRADING,REGIONSUM,4,"2017/12/01 03:00:00",1,TAS1,6,882.9,2167.09,0,0.34,743.39,0,-139.52,0,,,145.18,,,,,,,,136.24,,,,,,,,76.07,,,,,,,,46.57,,,,,,,,93.73,,,,,,,,74.99,,,,,,"2017/12/01 02:55:04",872.53,882.9,,33.33,,,,41.35,,,,,,,,,,,,,,,,,,,117.96,1000.86,11.09
D,TRADING,REGIONSUM,4,"2017/12/01 03:00:00",1,VIC1,6,4228.4,8449.35,0,1.67,4496.04,0,267.64,0,,,80,,,,,,,,51.39,,,,,,,,12.62,,,,,,,,51,,,,,,,,65.17,,,,,,,,73.17,,,,,,"2017/12/01 02:55:04",4234.46,4230.17,,0,,,,0,,,,,,,,,,,,,,,,,,,148.93,4379.10,344.01
D,TRADING,REGIONSUM,4,"2017/12/01 03:30:00",1,NSW1,7,6495.44,10406.32,201,-5.77,5615.42,201,-1081.02,0,,,72,,,,,,,,21.48,,,,,,,,11.29,,,,,,,,316.26,,,,,,,,262.99,,,,,,,,245.16,,,,,,"2017/12/01 03:25:03",6740.15,6740.06,,58.5,,,,62.69,,,,,,,,,,,,,,,,,,,0.05,6740.11,193.32
D,TRADING,REGIONSUM,4,"2017/12/01 03:30:00",1,QLD1,7,5390.79,11011,240,-1.28,6449.44,0,1058.66,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,70,,,,,,,,38.75,,,,,,,,39.41,,,,,,"2017/12/01 03:25:03",5419.6,5417.66,,43.17,,,,11.25,,,,,,,,,,,,,,,,,,,132.41,5550.07,0
D,TRADING,REGIONSUM,4,"2017/12/01 03:30:00",1,SA1,7,1047.47,2474.27,0,-3,1108.61,0,61.14,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,3.33,,,,,,"2017/12/01 03:25:03",1040.54,1047.57,,8.33,,,,10,,,,,,,,,,,,,,,,,,,194.19,1241.76,320.27
D,TRADING,REGIONSUM,4,"2017/12/01 03:30:00",1,TAS1,7,876.23,2164.32,0,-0.41,638.94,0,-237.29,0,,,161.76,,,,,,,,118.08,,,,,,,,64.07,,,,,,,,109.99,,,,,,,,104.71,,,,,,,,106.95,,,,,,"2017/12/01 03:25:03",870.1,876.23,,10,,,,46.06,,,,,,,,,,,,,,,,,,,122.73,998.96,8.32
D,TRADING,REGIONSUM,4,"2017/12/01 03:30:00",1,VIC1,7,4183.57,8402.45,0,7.48,4456.62,0,273.05,0,,,63.33,,,,,,,,58.96,,,,,,,,25.16,,,,,,,,44,,,,,,,,54.83,,,,,,,,62.83,,,,,,"2017/12/01 03:25:03",4178.4,4187.52,,0,,,,0,,,,,,,,,,,,,,,,,,,213.54,4401.06,365.45
D,TRADING,REGIONSUM,4,"2017/12/01 04:00:00",1,NSW1,8,6551.73,10399.18,201,13.37,5710.68,201,-1042.05,0,,,72,,,,,,,,12,,,,,,,,12,,,,,,,,313.83,,,,,,,,253.1,,,,,,,,252.71,,,,,,"2017/12/01 03:55:04",6786.34,6801.35,,60.44,,,,56.85,,,,,,,,,,,,,,,,,,,0.02,6801.37,186.18
D,TRADING,REGIONSUM,4,"2017/12/01 04:00:00",1,QLD1,8,5389.01,11011,240,-8.77,6497.11,0,1108.1,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,60,,,,,,,,31.33,,,,,,,,36.17,,,,,,"2017/12/01 03:55:04",5416.63,5418.86,,28.71,,,,13.15,,,,,,,,,,,,,,,,,,,131.67,5550.53,0
D,TRADING,REGIONSUM,4,"2017/12/01 04:00:00",1,SA1,8,1012.15,2361.52,0,-2.26,1007.95,0,-4.2,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,1.47,,,,,,"2017/12/01 03:55:04",1015.78,1012.23,,10,,,,10,,,,,,,,,,,,,,,,,,,213.76,1225.99,204.52
D,TRADING,REGIONSUM,4,"2017/12/01 04:00:00",1,TAS1,8,873.15,2163.38,0,0.53,592.29,0,-280.86,0,,,150.66,,,,,,,,153.49,,,,,,,,83.38,,,,,,,,120.41,,,,,,,,110.72,,,,,,,,96.8,,,,,,"2017/12/01 03:55:04",869.22,873.15,,20.85,,,,50,,,,,,,,,,,,,,,,,,,132.5,1005.65,7.38
D,TRADING,REGIONSUM,4,"2017/12/01 04:00:00",1,VIC1,8,4145.68,8396.02,0,-3.79,4449.03,0,303.35,0,,,74.24,,,,,,,,32.7,,,,,,,,5.06,,,,,,,,46,,,,,,,,56,,,,,,,,64,,,,,,"2017/12/01 03:55:04",4152.83,4151.46,,0,,,,0,,,,,,,,,,,,,,,,,,,256.94,4408.40,357.02
D,TRADING,REGIONSUM,4,"2017/12/01 04:30:00",1,NSW1,9,6814.98,10410.46,201,35.61,5975.16,201,-1040.82,0,,,72,,,,,,,,6,,,,,,,,6,,,,,,,,305.67,,,,,,,,249.37,,,,,,,,282.37,,,,,,"2017/12/01 04:25:03",7034.11,7071.16,,68,,,,55.84,,,,,,,,,,,,,,,,,,,0.05,7071.21,189.46
D,TRADING,REGIONSUM,4,"2017/12/01 04:30:00",1,QLD1,9,5453.5,11028,240,2.65,6623.54,0,1170.04,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,77.06,,,,,,,,31.84,,,,,,,,31.84,,,,,,"2017/12/01 04:25:03",5477.36,5487.03,,40,,,,14.16,,,,,,,,,,,,,,,,,,,134.25,5621.28,0
D,TRADING,REGIONSUM,4,"2017/12/01 04:30:00",1,SA1,9,1021.79,2374.23,0,4.27,1007.36,0,-14.43,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/12/01 04:25:03",1021.86,1022.02,,10,,,,10,,,,,,,,,,,,,,,,,,,206.86,1228.88,207.23
D,TRADING,REGIONSUM,4,"2017/12/01 04:30:00",1,TAS1,9,887.47,2167.59,0,1.77,652.77,0,-234.7,0,,,145.78,,,,,,,,179.77,,,,,,,,86.59,,,,,,,,122.88,,,,,,,,122,,,,,,,,67,,,,,,"2017/12/01 04:25:03",874.36,887.47,,2,,,,50,,,,,,,,,,,,,,,,,,,143.01,1030.48,6.59
D,TRADING,REGIONSUM,4,"2017/12/01 04:30:00",1,VIC1,9,4289.2,8417.01,0,13.93,4502.01,0,212.81,0,,,75,,,,,,,,2.67,,,,,,,,0,,,,,,,,32.33,,,,,,,,40,,,,,,,,62,,,,,,"2017/12/01 04:25:03",4270.95,4293.16,,0,,,,0,,,,,,,,,,,,,,,,,,,267.8,4560.96,345.01
D,TRADING,REGIONSUM,4,"2017/12/01 05:00:00",1,NSW1,10,6927.03,10377.45,0,17.95,6163.01,0,-764.03,0,,,72,,,,,,,,8,,,,,,,,8.67,,,,,,,,305.33,,,,,,,,250.61,,,,,,,,283.11,,,,,,"2017/12/01 04:55:04",6985.06,6979.22,,65.5,,,,48.51,,,,,,,,,,,,,,,,,,,1.36,6980.58,174.78
D,TRADING,REGIONSUM,4,"2017/12/01 05:00:00",1,QLD1,10,5524.82,11012.33,240,1.41,6607.21,0,1082.39,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,82.25,,,,,,,,34.51,,,,,,,,31.84,,,,,,"2017/12/01 04:55:04",5549.75,5552.68,,42.5,,,,21.49,,,,,,,,,,,,,,,,,,,137.27,5689.95,0
D,TRADING,REGIONSUM,4,"2017/12/01 05:00:00",1,SA1,10,1062.25,2388.52,0,6.36,1027.85,0,-34.4,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/12/01 04:55:04",1055.37,1062.88,,10,,,,10,,,,,,,,,,,,,,,,,,,176.42,1239.30,220.52
D,TRADING,REGIONSUM,4,"2017/12/01 05:00:00",1,TAS1,10,883.55,2168.01,0,3.65,651.75,0,-231.8,0,,,149.96,,,,,,,,179.23,,,,,,,,80.53,,,,,,,,119.17,,,,,,,,114.52,,,,,,,,64.69,,,,,,"2017/12/01 04:55:04",875.18,883.55,,2,,,,50,,,,,,,,,,,,,,,,,,,141.75,1025.30,7.01
D,TRADING,REGIONSUM,4,"2017/12/01 05:00:00",1,VIC1,10,4460.38,8410.66,0,17.67,4494.66,0,34.28,0,,,73.33,,,,,,,,1.35,,,,,,,,0,,,,,,,,30,,,,,,,,40,,,,,,,,60,,,,,,"2017/12/01 04:55:04",4448.52,4466.15,,0,,,,0,,,,,,,,,,,,,,,,,,,247.07,4713.22,337.66
D,TRADING,REGIONSUM,4,"2017/12/01 05:30:00",1,NSW1,11,7427.07,10205.66,0,75.41,6614.96,0,-812.11,0,,,72,,,,,,,,9.33,,,,,,,,12,,,,,,,,299.78,,,,,,,,238.05,,,,,,,,269.48,,,,,,"2017/12/01 05:25:04",7391.8,7480.2,,57.49,,,,53.62,,,,,,,,,,,,,,,,,,,2.07,7482.27,182.99
D,TRADING,REGIONSUM,4,"2017/12/01 05:30:00",1,QLD1,11,5682.68,11068,240,34.23,6790.79,0,1108.11,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,104.31,,,,,,,,35.98,,,,,,,,32.59,,,,,,"2017/12/01 05:25:04",5667.02,5711.72,,46.66,,,,36.42,,,,,,,,,,,,,,,,,,,137.74,5849.46,0
D,TRADING,REGIONSUM,4,"2017/12/01 05:30:00",1,SA1,11,1072.32,2467.53,0,6.7,1277.27,0,204.95,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/12/01 05:25:04",1072.09,1073.86,,9.17,,,,7.18,,,,,,,,,,,,,,,,,,,193.87,1267.73,299.53
D,TRADING,REGIONSUM,4,"2017/12/01 05:30:00",1,TAS1,11,952.09,2169.41,0,6.41,714.27,0,-237.82,0,,,146.5,,,,,,,,162.97,,,,,,,,63.54,,,,,,,,98.17,,,,,,,,110.32,,,,,,,,61.45,,,,,,"2017/12/01 05:25:04",942.23,952.09,,6.69,,,,33.33,,,,,,,,,,,,,,,,,,,100.9,1052.99,8.41
D,TRADING,REGIONSUM,4,"2017/12/01 05:30:00",1,VIC1,11,4666.93,8429.82,0,32.15,4494.13,0,-172.8,0,,,73.33,,,,,,,,3.02,,,,,,,,0,,,,,,,,30,,,,,,,,41.67,,,,,,,,62.5,,,,,,"2017/12/01 05:25:04",4637.59,4673.55,,0,,,,0,,,,,,,,,,,,,,,,,,,290.98,4964.53,256.82
D,TRADING,REGIONSUM,4,"2017/12/01 06:00:00",1,NSW1,12,7897.71,10152.87,0,60.15,7109.65,0,-788.06,0,,,79.66,,,,,,,,12,,,,,,,,6.67,,,,,,,,295.59,,,,,,,,189.8,,,,,,,,175.49,,,,,,"2017/12/01 05:55:04",7889.93,7956.1,,50.78,,,,48.07,,,,,,,,,,,,,,,,,,,3.27,7959.37,211.87
D,TRADING,REGIONSUM,4,"2017/12/01 06:00:00",1,QLD1,12,5833.16,11022,240,45.8,6968.53,0,1135.38,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,111.86,,,,,,,,48.08,,,,,,,,62.64,,,,,,"2017/12/01 05:55:04",5810.92,5863.35,,49.13,,,,46.88,,,,,,,,,,,,,,,,,,,136.82,6000.17,0
D,TRADING,REGIONSUM,4,"2017/12/01 06:00:00",1,SA1,12,1152.93,2509.54,0,11.64,1536.73,0,383.79,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,17.5,,,,,,,,54.23,,,,,,,,35.34,,,,,,"2017/12/01 05:55:04",1140.26,1160.02,,8.33,,,,5.16,,,,,,,,,,,,,,,,,,,202.92,1362.94,340.54
