C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/03/08,10:25:06,0000000292654557,,0000000292654371
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/02/01 01:30:00",1,NSW1,3,6388.71,11820.6,120,-39.98,6024.82,120,-483.89,0,,,76.37,,,,,,,,36.41,,,,,,,,16,,,,,,,,301.02,,,,,,,,131.36,,,,,,,,181.62,,,,,,"2018/02/01 01:25:05",6564.29,6508.77,,56.83,,,,62.91,,,,,,,,,,,,,,,,,,,59.55,6568.32,306.6
D,TRADING,REGIONSUM,4,"2018/02/01 01:30:00",1,QLD1,3,5968.06,10895,240,-26.93,6235.83,0,267.78,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,56.99,,,,,,,,15,,,,,,"2018/02/01 01:25:05",6009.8,5967.53,,39,,,,25.62,,,,,,,,,,,,,,,,,,,121.32,6088.85,0
D,TRADING,REGIONSUM,4,"2018/02/01 01:30:00",1,SA1,3,1092.39,2722.07,80,-9.3,1266.07,0,173.68,0,,,40,,,,,,,,39,,,,,,,,40,,,,,,,,41,,,,,,,,59,,,,,,,,88.83,,,,,,"2018/02/01 01:25:05",1102.83,1092.69,,15.87,,,,0,,,,,,,,,,,,,,,,,,,199.7,1292.39,806.07
D,TRADING,REGIONSUM,4,"2018/02/01 01:30:00",1,TAS1,3,967.17,2268.52,0,-1.07,497.71,0,-469.47,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,22.91,,,,,,,,97.61,,,,,,,,78.09,,,,,,"2018/02/01 01:25:05",967.74,967.17,,8.3,,,,41.47,,,,,,,,,,,,,,,,,,,50.38,1017.55,45.52
D,TRADING,REGIONSUM,4,"2018/02/01 01:30:00",1,VIC1,3,4005.5,8355.24,0,-21.18,4536.24,0,530.74,0,,,191.91,,,,,,,,160,,,,,,,,71.79,,,,,,,,85,,,,,,,,95.57,,,,,,,,77,,,,,,"2018/02/01 01:25:05",4040.25,4024.5,,0,,,,0,,,,,,,,,,,,,,,,,,,280.85,4305.35,257.91
D,TRADING,REGIONSUM,4,"2018/02/01 02:00:00",1,NSW1,4,6182.54,11631.98,120,-29.94,5649.46,120,-653.08,0,,,82.67,,,,,,,,62.34,,,,,,,,18.55,,,,,,,,294.29,,,,,,,,156.43,,,,,,,,197.84,,,,,,"2018/02/01 01:55:05",6342.41,6307.15,,58.75,,,,61.7,,,,,,,,,,,,,,,,,,,49.33,6356.48,299.64
D,TRADING,REGIONSUM,4,"2018/02/01 02:00:00",1,QLD1,4,5876.19,11037,240,-25.35,6172.74,0,296.54,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,66.67,,,,,,,,18.33,,,,,,"2018/02/01 01:55:05",5913.93,5875.9,,43,,,,34.54,,,,,,,,,,,,,,,,,,,123.13,5999.03,0
D,TRADING,REGIONSUM,4,"2018/02/01 02:00:00",1,SA1,4,1046.38,2731.09,80,-3.63,1234.95,9.22,179.36,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/02/01 01:55:05",1063.81,1056.02,,8.26,,,,0,,,,,,,,,,,,,,,,,,,192.1,1248.12,815.09
D,TRADING,REGIONSUM,4,"2018/02/01 02:00:00",1,TAS1,4,945.25,2270.73,0,-0.43,483.75,0,-461.5,0,,,3.95,,,,,,,,0,,,,,,,,0,,,,,,,,30.57,,,,,,,,99.26,,,,,,,,79.41,,,,,,"2018/02/01 01:55:05",945.06,945.25,,10,,,,33.76,,,,,,,,,,,,,,,,,,,57.6,1002.85,47.73
D,TRADING,REGIONSUM,4,"2018/02/01 02:00:00",1,VIC1,4,3841.06,8322.91,0,-6.81,4503.91,0,662.85,0,,,181.55,,,,,,,,153.59,,,,,,,,68.82,,,,,,,,83.83,,,,,,,,104.78,,,,,,,,87.56,,,,,,"2018/02/01 01:55:05",3872.09,3860.49,,0,,,,0,,,,,,,,,,,,,,,,,,,294.57,4155.06,253.91
D,TRADING,REGIONSUM,4,"2018/02/01 02:30:00",1,NSW1,5,6029.49,11617.91,120,-20.81,5290.31,120,-859.18,0,,,76,,,,,,,,54.03,,,,,,,,16,,,,,,,,290.41,,,,,,,,152.2,,,,,,,,195.25,,,,,,"2018/02/01 02:25:05",6190.82,6164.39,,48.31,,,,62.83,,,,,,,,,,,,,,,,,,,62.47,6226.86,293.91
D,TRADING,REGIONSUM,4,"2018/02/01 02:30:00",1,QLD1,5,5864.15,11039,240,-0.48,6173.9,0,309.76,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,75,,,,,,,,20,,,,,,"2018/02/01 02:25:05",5869.51,5864.03,,59.63,,,,34.54,,,,,,,,,,,,,,,,,,,123.3,5987.33,0
D,TRADING,REGIONSUM,4,"2018/02/01 02:30:00",1,SA1,5,1016.47,2804.97,80,-4.02,1304.71,0,288.25,0,,,42.06,,,,,,,,20.9,,,,,,,,40,,,,,,,,41.35,,,,,,,,19.53,,,,,,,,63,,,,,,"2018/02/01 02:25:05",1036.15,1019.67,,4.29,,,,1.86,,,,,,,,,,,,,,,,,,,187.28,1206.95,887.97
D,TRADING,REGIONSUM,4,"2018/02/01 02:30:00",1,TAS1,5,925.91,2265.22,0,-0.19,467.15,0,-458.77,0,,,6.27,,,,,,,,0,,,,,,,,0,,,,,,,,33.51,,,,,,,,100.14,,,,,,,,80.11,,,,,,"2018/02/01 02:25:05",925.83,925.91,,10,,,,30.77,,,,,,,,,,,,,,,,,,,62.28,988.19,42.22
D,TRADING,REGIONSUM,4,"2018/02/01 02:30:00",1,VIC1,5,3771.61,8352.61,0,-4.96,4533.62,0,762.01,0,,,181.15,,,,,,,,160.03,,,,,,,,72.64,,,,,,,,85,,,,,,,,103.16,,,,,,,,91.67,,,,,,"2018/02/01 02:25:05",3798.91,3795.68,,0,,,,0,,,,,,,,,,,,,,,,,,,279.69,4075.37,273.61
D,TRADING,REGIONSUM,4,"2018/02/01 03:00:00",1,NSW1,6,6018.82,11595.71,120,-9.33,5106.57,120,-1032.25,0,,,81.2,,,,,,,,51.61,,,,,,,,18.5,,,,,,,,284.3,,,,,,,,147.36,,,,,,,,192.64,,,,,,"2018/02/01 02:55:05",6173.24,6164.16,,56.33,,,,57,,,,,,,,,,,,,,,,,,,49.67,6213.83,267.54
D,TRADING,REGIONSUM,4,"2018/02/01 03:00:00",1,QLD1,6,5830.28,11044.67,240,9.41,6191.01,0,360.74,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,78.33,,,,,,,,23.34,,,,,,"2018/02/01 02:55:05",5825.07,5830.79,,53.56,,,,33.99,,,,,,,,,,,,,,,,,,,123.4,5954.19,0
D,TRADING,REGIONSUM,4,"2018/02/01 03:00:00",1,SA1,6,1034.92,2958.79,80,-1.65,1439.71,0,404.78,0,,,45,,,,,,,,24,,,,,,,,40,,,,,,,,43.13,,,,,,,,22.26,,,,,,,,63,,,,,,"2018/02/01 02:55:05",1044.54,1042.68,,15,,,,13.44,,,,,,,,,,,,,,,,,,,191.58,1234.26,1041.79
D,TRADING,REGIONSUM,4,"2018/02/01 03:00:00",1,TAS1,6,923.51,2273.04,0,-0.47,469.94,0,-453.57,0,,,11.49,,,,,,,,0,,,,,,,,0,,,,,,,,38.56,,,,,,,,100.18,,,,,,,,80.14,,,,,,"2018/02/01 02:55:05",922.24,923.51,,10,,,,25.57,,,,,,,,,,,,,,,,,,,60.51,984.02,50.04
D,TRADING,REGIONSUM,4,"2018/02/01 03:00:00",1,VIC1,6,3726.86,8322.4,0,-8.13,4510.9,0,784.04,0,,,153.17,,,,,,,,152.96,,,,,,,,66.09,,,,,,,,83.53,,,,,,,,102.17,,,,,,,,91.17,,,,,,"2018/02/01 02:55:05",3767.11,3757,,0,,,,0,,,,,,,,,,,,,,,,,,,256.36,4013.36,313.4
D,TRADING,REGIONSUM,4,"2018/02/01 03:30:00",1,NSW1,7,6019.23,11586.69,120,-8.11,5086.36,120,-1052.87,0,,,76,,,,,,,,44.51,,,,,,,,16,,,,,,,,284.77,,,,,,,,148.21,,,,,,,,189.35,,,,,,"2018/02/01 03:25:05",6174.42,6163.53,,58.83,,,,60.76,,,,,,,,,,,,,,,,,,,48.79,6212.32,262.69
D,TRADING,REGIONSUM,4,"2018/02/01 03:30:00",1,QLD1,7,5825.17,11055,240,3.15,6239.52,0,414.34,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,78.33,,,,,,,,25.4,,,,,,"2018/02/01 03:25:05",5824.27,5826.54,,55.37,,,,43.13,,,,,,,,,,,,,,,,,,,123.58,5950.12,0
D,TRADING,REGIONSUM,4,"2018/02/01 03:30:00",1,SA1,7,1031.27,2919.84,80,-1.52,1418.94,0,387.67,0,,,46.44,,,,,,,,24.8,,,,,,,,40,,,,,,,,41.72,,,,,,,,20.09,,,,,,,,63,,,,,,"2018/02/01 03:25:05",1034.77,1038.25,,0,,,,0,,,,,,,,,,,,,,,,,,,178.97,1217.22,1001.84
D,TRADING,REGIONSUM,4,"2018/02/01 03:30:00",1,TAS1,7,929.57,2275.4,0,0.19,476.14,0,-453.42,0,,,11.63,,,,,,,,0,,,,,,,,0,,,,,,,,38.06,,,,,,,,100.57,,,,,,,,80.45,,,,,,"2018/02/01 03:25:05",925.95,929.57,,10,,,,26.12,,,,,,,,,,,,,,,,,,,56.98,986.55,52.4
D,TRADING,REGIONSUM,4,"2018/02/01 03:30:00",1,VIC1,7,3746.5,8332.08,0,-1.41,4512.08,0,765.58,0,,,168.47,,,,,,,,160,,,,,,,,68.27,,,,,,,,85,,,,,,,,103,,,,,,,,92,,,,,,"2018/02/01 03:25:05",3766.7,3775.15,,0,,,,0,,,,,,,,,,,,,,,,,,,243.43,4018.58,307.08
D,TRADING,REGIONSUM,4,"2018/02/01 04:00:00",1,NSW1,8,6117.77,11563.92,120,8.02,5278.45,120,-959.32,0,,,76,,,,,,,,38.57,,,,,,,,16,,,,,,,,285.55,,,,,,,,145.55,,,,,,,,191,,,,,,"2018/02/01 03:55:05",6245.05,6254.99,,61.71,,,,52.29,,,,,,,,,,,,,,,,,,,32.75,6287.74,239.92
D,TRADING,REGIONSUM,4,"2018/02/01 04:00:00",1,QLD1,8,5823.44,11057,240,-9.99,6226.63,0,403.2,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,80,,,,,,,,24.09,,,,,,"2018/02/01 03:55:05",5835.78,5824.62,,40.8,,,,48,,,,,,,,,,,,,,,,,,,123.32,5947.94,0
D,TRADING,REGIONSUM,4,"2018/02/01 04:00:00",1,SA1,8,1016.46,2880.08,80,1.37,1375.76,12.33,346.97,0,,,43.8,,,,,,,,22.65,,,,,,,,40,,,,,,,,41.46,,,,,,,,19.69,,,,,,,,63,,,,,,"2018/02/01 03:55:05",1030.43,1034.06,,7.49,,,,3.5,,,,,,,,,,,,,,,,,,,174.15,1208.21,961.08
D,TRADING,REGIONSUM,4,"2018/02/01 04:00:00",1,TAS1,8,919.18,2272.54,0,0.76,471.32,0,-447.86,0,,,17.22,,,,,,,,0,,,,,,,,0,,,,,,,,37.7,,,,,,,,100.17,,,,,,,,80.14,,,,,,"2018/02/01 03:55:05",916.85,919.18,,10,,,,26.22,,,,,,,,,,,,,,,,,,,58.34,977.52,49.54
D,TRADING,REGIONSUM,4,"2018/02/01 04:00:00",1,VIC1,8,3829.03,8354.73,0,3.33,4534.74,0,705.7,0,,,169.08,,,,,,,,160,,,,,,,,60.05,,,,,,,,84.63,,,,,,,,103,,,,,,,,90.19,,,,,,"2018/02/01 03:55:05",3850.79,3854.05,,0,,,,0,,,,,,,,,,,,,,,,,,,228.52,4082.57,329.73
D,TRADING,REGIONSUM,4,"2018/02/01 04:30:00",1,NSW1,9,6361.33,11509.9,120,23.51,5550.78,120,-930.55,0,,,76,,,,,,,,22.04,,,,,,,,16,,,,,,,,275.84,,,,,,,,139.73,,,,,,,,200.87,,,,,,"2018/02/01 04:25:05",6460.57,6497.57,,69.33,,,,50.33,,,,,,,,,,,,,,,,,,,26.18,6523.75,221.9
D,TRADING,REGIONSUM,4,"2018/02/01 04:30:00",1,QLD1,9,5854.48,11061,240,19.02,6239.74,0,385.27,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,80,,,,,,,,20,,,,,,"2018/02/01 04:25:05",5835.7,5855.33,,20.67,,,,47.6,,,,,,,,,,,,,,,,,,,123.42,5978.75,0
D,TRADING,REGIONSUM,4,"2018/02/01 04:30:00",1,SA1,9,1009.31,2897.44,80,3.72,1372.61,30,333.3,0,,,55,,,,,,,,34,,,,,,,,40,,,,,,,,43.87,,,,,,,,23.38,,,,,,,,63,,,,,,"2018/02/01 04:25:05",1031.49,1044,,20,,,,13.22,,,,,,,,,,,,,,,,,,,186.63,1230.63,977.44
D,TRADING,REGIONSUM,4,"2018/02/01 04:30:00",1,TAS1,9,939.09,2264.37,0,1.38,492.24,0,-446.85,0,,,18.15,,,,,,,,0,,,,,,,,0,,,,,,,,45.42,,,,,,,,99.61,,,,,,,,79.69,,,,,,"2018/02/01 04:25:05",937.75,939.09,,10,,,,18.85,,,,,,,,,,,,,,,,,,,60.21,999.30,42.37
D,TRADING,REGIONSUM,4,"2018/02/01 04:30:00",1,VIC1,9,3916.23,8450.89,0,9.97,4621.22,0,704.99,0,,,155.73,,,,,,,,159.18,,,,,,,,53.56,,,,,,,,82.26,,,,,,,,99.06,,,,,,,,78.22,,,,,,"2018/02/01 04:25:05",3920.35,3940.6,,0,,,,0,,,,,,,,,,,,,,,,,,,260.83,4201.43,338.89
D,TRADING,REGIONSUM,4,"2018/02/01 05:00:00",1,NSW1,10,6576.6,11507.11,120,32.3,5949.5,120,-747.1,0,,,76,,,,,,,,23.81,,,,,,,,16,,,,,,,,278.41,,,,,,,,138.61,,,,,,,,196.82,,,,,,"2018/02/01 04:55:05",6665.35,6703.35,,71.33,,,,47.84,,,,,,,,,,,,,,,,,,,24.48,6727.83,219.11
D,TRADING,REGIONSUM,4,"2018/02/01 05:00:00",1,QLD1,10,5909.42,11063.17,240,11.12,6274.28,0,364.87,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,80,,,,,,,,20,,,,,,"2018/02/01 04:55:05",5899.43,5909.98,,18.85,,,,48,,,,,,,,,,,,,,,,,,,123.57,6033.55,0
D,TRADING,REGIONSUM,4,"2018/02/01 05:00:00",1,SA1,10,1036.48,2945.69,66.67,5.76,1430.4,15,378.92,0,,,54.36,,,,,,,,32.26,,,,,,,,40,,,,,,,,42.78,,,,,,,,21.72,,,,,,,,63,,,,,,"2018/02/01 04:55:05",1058.31,1058.14,,19.82,,,,10.75,,,,,,,,,,,,,,,,,,,172.55,1230.69,1024.69
D,TRADING,REGIONSUM,4,"2018/02/01 05:00:00",1,TAS1,10,964.37,2259.65,0,3.42,512.96,0,-451.42,0,,,13.51,,,,,,,,0,,,,,,,,0,,,,,,,,40.63,,,,,,,,97.48,,,,,,,,77.98,,,,,,"2018/02/01 04:55:05",961.76,964.37,,10,,,,23.42,,,,,,,,,,,,,,,,,,,62,1026.37,37.65
D,TRADING,REGIONSUM,4,"2018/02/01 05:00:00",1,VIC1,10,4079.21,8394.04,0,13.48,4572.05,0,492.84,0,,,159.76,,,,,,,,157.75,,,,,,,,51.27,,,,,,,,82.33,,,,,,,,94.99,,,,,,,,75,,,,,,"2018/02/01 04:55:05",4079.34,4103.35,,0,,,,0,,,,,,,,,,,,,,,,,,,266.23,4369.58,282.04
D,TRADING,REGIONSUM,4,"2018/02/01 05:30:00",1,NSW1,11,7047,11670.5,0,53.4,6518.57,10.25,-538.69,0,,,81.07,,,,,,,,23.4,,,,,,,,16,,,,,,,,280.82,,,,,,,,136.63,,,,,,,,186.08,,,,,,"2018/02/01 05:25:05",7000.59,7060.3,,52.5,,,,45.54,,,,,,,,,,,,,,,,,,,26.03,7086.33,212.5
D,TRADING,REGIONSUM,4,"2018/02/01 05:30:00",1,QLD1,11,6049.3,11252.67,240,29.39,6478.84,0,429.54,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,80,,,,,,,,20,,,,,,"2018/02/01 05:25:05",6011.35,6050.88,,52.5,,,,54.23,,,,,,,,,,,,,,,,,,,123.4,6174.28,0
D,TRADING,REGIONSUM,4,"2018/02/01 05:30:00",1,SA1,11,1076.37,2971.18,53.33,5.35,1483.18,5,401.81,0,,,33.33,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/02/01 05:25:05",1083.25,1089.16,,5,,,,6.64,,,,,,,,,,,,,,,,,,,188.47,1277.63,1048.18
D,TRADING,REGIONSUM,4,"2018/02/01 05:30:00",1,TAS1,11,1004.54,2253.36,0,6.71,552.94,0,-451.6,0,,,13.22,,,,,,,,0,,,,,,,,0,,,,,,,,40.48,,,,,,,,95,,,,,,,,76,,,,,,"2018/02/01 05:25:05",998.29,1004.54,,10,,,,23.6,,,,,,,,,,,,,,,,,,,62.57,1067.11,31.36
D,TRADING,REGIONSUM,4,"2018/02/01 05:30:00",1,VIC1,11,4377.72,8391.87,0,40.68,4572.87,0,195.15,0,,,172,,,,,,,,159.01,,,,,,,,39.04,,,,,,,,82.64,,,,,,,,92.91,,,,,,,,78.46,,,,,,"2018/02/01 05:25:05",4362.41,4401.52,,0,,,,0,,,,,,,,,,,,,,,,,,,268.56,4670.08,282.87
D,TRADING,REGIONSUM,4,"2018/02/01 06:00:00",1,NSW1,12,7469.65,11816.13,0,46.52,7062.46,0,-407.19,0,,,92.67,,,,,,,,19,,,,,,,,12.45,,,,,,,,274.4,,,,,,,,136.77,,,,,,,,146.01,,,,,,"2018/02/01 05:55:05",7408.22,7471.75,,65.83,,,,48.34,,,,,,,,,,,,,,,,,,,28.95,7500.70,198.13
D,TRADING,REGIONSUM,4,"2018/02/01 06:00:00",1,QLD1,12,6240.77,11263,240,45.44,6664.22,0,423.45,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,83,,,,,,,,74.37,,,,,,,,36.67,,,,,,"2018/02/01 05:55:05",6180.79,6241.82,,34.17,,,,48,,,,,,,,,,,,,,,,,,,123.58,6365.40,0
D,TRADING,REGIONSUM,4,"2018/02/01 06:00:00",1,SA1,12,1113.15,2981.41,66.67,7.67,1543.98,10.67,420.16,0,,,40,,,,,,,,39,,,,,,,,40,,,,,,,,53.97,,,,,,,,59,,,,,,,,92.17,,,,,,"2018/02/01 05:55:05",1126.76,1132.57,,10,,,,15.97,,,,,,,,,,,,,,,,,,,210.61,1343.18,1058.41
