C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/12/07,00:10:01,0000000301884002,,0000000301883816
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/11/01 01:30:00",1,NSW1,3,6539.83,10957.23,232,-43.75,6705.45,232,-66.38,0,,,69.32,,,,,,,,57.72,,,,,,,,38.56,,,,,,,,302,,,,,,,,173.81,,,,,,,,155.87,,,,,,"2018/11/01 01:25:05",6828,6771.43,,23.57,,,,48.01,,,,,,,,,,,,,,,,,,,27.09,6798.52,278.23
D,TRADING,REGIONSUM,4,"2018/11/01 01:30:00",1,QLD1,3,5255,8727.66,245,-13.35,5490.34,245,-9.66,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,25,,,,,,,,64.79,,,,,,,,39.44,,,,,,"2018/11/01 01:25:05",5526.6,5500.01,,40,,,,79.37,,,,,,,,,,,,,,,,,,,126.92,5626.93,2
D,TRADING,REGIONSUM,4,"2018/11/01 01:30:00",1,SA1,3,1328.71,2995.39,80,-13.8,1463.22,3.07,131.44,0,,,40,,,,,,,,48.54,,,,,,,,40,,,,,,,,45,,,,,,,,81,,,,,,,,113,,,,,,"2018/11/01 01:25:05",1358.86,1332.71,,36.93,,,,37.5,,,,,,,,,,,,,,,,,,,112.61,1445.32,891.39
D,TRADING,REGIONSUM,4,"2018/11/01 01:30:00",1,TAS1,3,1087.25,2198.02,0,-1.1,918.23,0,-169.02,0,,,110,,,,,,,,35.04,,,,,,,,0,,,,,,,,53.83,,,,,,,,95.85,,,,,,,,78.15,,,,,,"2018/11/01 01:25:05",1084.11,1087.25,,47.83,,,,16.64,,,,,,,,,,,,,,,,,,,28.72,1115.97,0.02
D,TRADING,REGIONSUM,4,"2018/11/01 01:30:00",1,VIC1,3,4176.13,7636.05,0,-5.6,4294.05,0,117.92,0,,,50,,,,,,,,50,,,,,,,,10,,,,,,,,58.67,,,,,,,,44.8,,,,,,,,56.09,,,,,,"2018/11/01 01:25:05",4183.89,4179.89,,1.67,,,,1,,,,,,,,,,,,,,,,,,,62.12,4242.01,224.05
D,TRADING,REGIONSUM,4,"2018/11/01 02:00:00",1,NSW1,4,6317.63,10943.56,232,-30.65,6381.08,232,-168.55,0,,,70.14,,,,,,,,58.39,,,,,,,,43.41,,,,,,,,299.33,,,,,,,,193.75,,,,,,,,162.6,,,,,,"2018/11/01 01:55:04",6583.67,6548.89,,21.88,,,,66.74,,,,,,,,,,,,,,,,,,,21.75,6570.64,264.56
D,TRADING,REGIONSUM,4,"2018/11/01 02:00:00",1,QLD1,4,5213.91,8791.01,245,-20.14,5505.34,245,46.44,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,111.18,,,,,,,,84.18,,,,,,"2018/11/01 01:55:04",5480.84,5458.86,,40,,,,89.16,,,,,,,,,,,,,,,,,,,131.07,5589.93,2.01
D,TRADING,REGIONSUM,4,"2018/11/01 02:00:00",1,SA1,4,1248.72,2998.48,80,-6.87,1400.94,0,152.22,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,45,,,,,,,,21,,,,,,,,68,,,,,,"2018/11/01 01:55:04",1267.23,1249.68,,40,,,,0,,,,,,,,,,,,,,,,,,,135.02,1384.70,891.48
D,TRADING,REGIONSUM,4,"2018/11/01 02:00:00",1,TAS1,4,1082.84,2198,0,-0.53,916.93,0,-165.91,0,,,110,,,,,,,,71.64,,,,,,,,6.03,,,,,,,,50,,,,,,,,97.33,,,,,,,,79.9,,,,,,"2018/11/01 01:55:04",1078.76,1082.84,,47.12,,,,24.99,,,,,,,,,,,,,,,,,,,29.85,1112.69,0
D,TRADING,REGIONSUM,4,"2018/11/01 02:00:00",1,VIC1,4,3985.28,7629.81,0,-12.52,4124.97,0,139.69,0,,,48.06,,,,,,,,47.5,,,,,,,,7.5,,,,,,,,59.14,,,,,,,,49.83,,,,,,,,60.98,,,,,,"2018/11/01 01:55:04",4008.44,3988.99,,1,,,,0.17,,,,,,,,,,,,,,,,,,,100.71,4089.70,217.81
D,TRADING,REGIONSUM,4,"2018/11/01 02:30:00",1,NSW1,5,6201.09,10561.23,232,-23.47,6137.95,232,-295.14,0,,,70.33,,,,,,,,62,,,,,,,,38.91,,,,,,,,305.79,,,,,,,,188.94,,,,,,,,154.61,,,,,,"2018/11/01 02:25:05",6470.3,6432.92,,25.33,,,,51.15,,,,,,,,,,,,,,,,,,,15.99,6448.91,242.23
D,TRADING,REGIONSUM,4,"2018/11/01 02:30:00",1,QLD1,5,5173.8,8941.03,245,-1.92,5458.87,245,40.07,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,149.08,,,,,,,,122.08,,,,,,"2018/11/01 02:25:05",5421.51,5418.71,,40,,,,95.11,,,,,,,,,,,,,,,,,,,132.08,5550.79,2.03
D,TRADING,REGIONSUM,4,"2018/11/01 02:30:00",1,SA1,5,1251.12,3034.07,80,-2.8,1437.73,3.33,183.27,0,,,40,,,,,,,,18.77,,,,,,,,40,,,,,,,,45,,,,,,,,21,,,,,,,,68,,,,,,"2018/11/01 02:25:05",1261.84,1255.85,,36.17,,,,0,,,,,,,,,,,,,,,,,,,113.66,1369.51,929.07
D,TRADING,REGIONSUM,4,"2018/11/01 02:30:00",1,TAS1,5,1058.58,2198,0,-0.37,916.75,0,-141.83,0,,,110,,,,,,,,70.4,,,,,,,,13.72,,,,,,,,55.39,,,,,,,,97.98,,,,,,,,78.39,,,,,,"2018/11/01 02:25:05",1054.67,1058.58,,47.5,,,,25,,,,,,,,,,,,,,,,,,,37.42,1096,0
D,TRADING,REGIONSUM,4,"2018/11/01 02:30:00",1,VIC1,5,3912.44,7637.14,0,-10.46,4132.14,0,219.7,0,,,48.33,,,,,,,,48.33,,,,,,,,8.33,,,,,,,,59,,,,,,,,45,,,,,,,,59.33,,,,,,"2018/11/01 02:25:05",3930.95,3917.37,,1,,,,0,,,,,,,,,,,,,,,,,,,80.3,3997.67,225.14
D,TRADING,REGIONSUM,4,"2018/11/01 03:00:00",1,NSW1,6,6126.93,10690.93,430,-15.48,6156.57,410.52,-380.88,0,,,69.28,,,,,,,,57.46,,,,,,,,51.17,,,,,,,,302.55,,,,,,,,191.92,,,,,,,,161.76,,,,,,"2018/11/01 02:55:05",6534.13,6538.07,,41.02,,,,60.3,,,,,,,,,,,,,,,,,,,13.69,6551.76,231.93
D,TRADING,REGIONSUM,4,"2018/11/01 03:00:00",1,QLD1,6,5175.88,9068.04,245,-26.43,5525.22,245,104.35,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,157.53,,,,,,,,130.53,,,,,,"2018/11/01 02:55:05",5438.16,5420.9,,43.17,,,,95,,,,,,,,,,,,,,,,,,,128.26,5549.16,2.04
D,TRADING,REGIONSUM,4,"2018/11/01 03:00:00",1,SA1,6,1242.61,2996.81,80,-3.11,1400.39,22.13,135.65,0,,,40,,,,,,,,18.85,,,,,,,,40,,,,,,,,45,,,,,,,,21,,,,,,,,68,,,,,,"2018/11/01 02:55:05",1255.24,1265.53,,16.19,,,,0,,,,,,,,,,,,,,,,,,,94.87,1360.40,891.81
D,TRADING,REGIONSUM,4,"2018/11/01 03:00:00",1,TAS1,6,1041.75,2198,0,-1.04,916.75,0,-125,0,,,110,,,,,,,,73.49,,,,,,,,0.1,,,,,,,,47.45,,,,,,,,99.9,,,,,,,,79.92,,,,,,"2018/11/01 02:55:05",1036.82,1041.75,,48.62,,,,25,,,,,,,,,,,,,,,,,,,51.85,1093.60,0
D,TRADING,REGIONSUM,4,"2018/11/01 03:00:00",1,VIC1,6,3884.88,7660.14,0,-7.32,4155.14,0,270.25,0,,,49.17,,,,,,,,49.17,,,,,,,,9.17,,,,,,,,61.89,,,,,,,,49.17,,,,,,,,59.33,,,,,,"2018/11/01 02:55:05",3896.32,3887.83,,1,,,,0,,,,,,,,,,,,,,,,,,,49.44,3937.27,248.14
D,TRADING,REGIONSUM,4,"2018/11/01 03:30:00",1,NSW1,7,6159.42,11015.04,430,-2.7,6296.86,430,-292.56,0,,,70.2,,,,,,,,62,,,,,,,,45.19,,,,,,,,311.86,,,,,,,,197.14,,,,,,,,166.06,,,,,,"2018/11/01 03:25:05",6581.05,6589.72,,36.56,,,,69.05,,,,,,,,,,,,,,,,,,,9.65,6599.37,196.04
D,TRADING,REGIONSUM,4,"2018/11/01 03:30:00",1,QLD1,7,5216.7,9068.06,490,-8.1,5693.28,447.5,29.09,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,152.27,,,,,,,,126.36,,,,,,"2018/11/01 03:25:05",5627.57,5664.18,,43.62,,,,77.33,,,,,,,,,,,,,,,,,,,133.26,5797.44,2.06
D,TRADING,REGIONSUM,4,"2018/11/01 03:30:00",1,SA1,7,1246.02,3022.45,80,-0.21,1434.57,10.9,177.66,0,,,40,,,,,,,,18.85,,,,,,,,40,,,,,,,,45,,,,,,,,21,,,,,,,,68,,,,,,"2018/11/01 03:25:05",1269.42,1258.32,,22.66,,,,0,,,,,,,,,,,,,,,,,,,73.62,1331.94,917.45
D,TRADING,REGIONSUM,4,"2018/11/01 03:30:00",1,TAS1,7,1037.08,2198,0,-0.19,916.95,0,-120.13,0,,,110,,,,,,,,66.19,,,,,,,,55.3,,,,,,,,46.52,,,,,,,,97.68,,,,,,,,78.14,,,,,,"2018/11/01 03:25:05",1032.23,1037.08,,46.17,,,,25.85,,,,,,,,,,,,,,,,,,,65.77,1102.85,0
D,TRADING,REGIONSUM,4,"2018/11/01 03:30:00",1,VIC1,7,3909.09,7619.84,0,0.97,4121.51,0,212.42,0,,,50.06,,,,,,,,50,,,,,,,,10,,,,,,,,63.83,,,,,,,,49.24,,,,,,,,59.22,,,,,,"2018/11/01 03:25:05",3919.46,3913.88,,1,,,,0.17,,,,,,,,,,,,,,,,,,,52.31,3966.19,267.84
D,TRADING,REGIONSUM,4,"2018/11/01 04:00:00",1,NSW1,8,6225.43,11000.43,430,12.35,6409.32,430,-246.11,0,,,69.61,,,,,,,,62,,,,,,,,54,,,,,,,,303.86,,,,,,,,193.93,,,,,,,,164.16,,,,,,"2018/11/01 03:55:04",6642.19,6655.86,,43.16,,,,65.82,,,,,,,,,,,,,,,,,,,7.98,6663.84,181.43
D,TRADING,REGIONSUM,4,"2018/11/01 04:00:00",1,QLD1,8,5253.95,9070.07,490,-8.72,5735.75,485,-3.2,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,124.65,,,,,,,,98.09,,,,,,"2018/11/01 03:55:04",5744.34,5738.99,,46.38,,,,77.62,,,,,,,,,,,,,,,,,,,122.2,5861.19,2.07
D,TRADING,REGIONSUM,4,"2018/11/01 04:00:00",1,SA1,8,1255.58,3095.61,80,0.18,1495.36,26.75,213.03,0,,,40,,,,,,,,18.69,,,,,,,,40,,,,,,,,45,,,,,,,,21,,,,,,,,68,,,,,,"2018/11/01 03:55:04",1285.17,1284.21,,10.72,,,,0,,,,,,,,,,,,,,,,,,,49.23,1333.44,987.61
D,TRADING,REGIONSUM,4,"2018/11/01 04:00:00",1,TAS1,8,1064.13,2198,0,0.02,917.17,0,-146.96,0,,,110,,,,,,,,62.7,,,,,,,,69.47,,,,,,,,55.84,,,,,,,,97.59,,,,,,,,78.08,,,,,,"2018/11/01 03:55:04",1058.7,1064.13,,48.75,,,,25,,,,,,,,,,,,,,,,,,,69.59,1133.72,0
D,TRADING,REGIONSUM,4,"2018/11/01 04:00:00",1,VIC1,8,3896.78,7594.17,0,0.31,4089.17,0,192.4,0,,,47.5,,,,,,,,47.5,,,,,,,,7.5,,,,,,,,59.7,,,,,,,,50,,,,,,,,59.33,,,,,,"2018/11/01 03:55:04",3900.97,3903.58,,1,,,,0,,,,,,,,,,,,,,,,,,,82.06,3985.64,242.17
D,TRADING,REGIONSUM,4,"2018/11/01 04:30:00",1,NSW1,9,6485.79,10941.25,430,31.16,6668.1,430,-247.69,0,,,74,,,,,,,,56.25,,,,,,,,41.81,,,,,,,,289,,,,,,,,172.89,,,,,,,,148.98,,,,,,"2018/11/01 04:25:05",6863.93,6915.32,,31.05,,,,44.5,,,,,,,,,,,,,,,,,,,7.53,6922.85,192.25
D,TRADING,REGIONSUM,4,"2018/11/01 04:30:00",1,QLD1,9,5304.62,9155.3,245,11.44,5662.44,245,112.82,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,45,,,,,,,,112.67,,,,,,,,86.72,,,,,,"2018/11/01 04:25:05",5573.96,5549.63,,43.33,,,,95.67,,,,,,,,,,,,,,,,,,,113.42,5663.05,2.3
D,TRADING,REGIONSUM,4,"2018/11/01 04:30:00",1,SA1,9,1266.36,3116.38,80,2.82,1513.21,11.6,235.25,0,,,40,,,,,,,,18.69,,,,,,,,40,,,,,,,,45,,,,,,,,21,,,,,,,,68,,,,,,"2018/11/01 04:25:05",1281.2,1280.25,,27.95,,,,0,,,,,,,,,,,,,,,,,,,35.36,1315.61,1012.38
D,TRADING,REGIONSUM,4,"2018/11/01 04:30:00",1,TAS1,9,1035.68,2198.04,0,1.52,844,0,-191.68,0,,,50,,,,,,,,63.78,,,,,,,,10.72,,,,,,,,73.39,,,,,,,,91.46,,,,,,,,90.56,,,,,,"2018/11/01 04:25:05",1034.56,1035.68,,46,,,,19,,,,,,,,,,,,,,,,,,,86.16,1121.84,0.04
D,TRADING,REGIONSUM,4,"2018/11/01 04:30:00",1,VIC1,9,4026.11,7640.25,0,21.38,4127.92,0,101.81,0,,,101.52,,,,,,,,48.33,,,,,,,,8.33,,,,,,,,55.17,,,,,,,,41.17,,,,,,,,44.58,,,,,,"2018/11/01 04:25:05",4003.97,4034.79,,1.67,,,,0.83,,,,,,,,,,,,,,,,,,,97.61,4132.40,232.25
D,TRADING,REGIONSUM,4,"2018/11/01 05:00:00",1,NSW1,10,6775.67,10949.65,234,44.48,7145.38,234,135.7,0,,,67.78,,,,,,,,35.93,,,,,,,,37.72,,,,,,,,295,,,,,,,,183.16,,,,,,,,157.39,,,,,,"2018/11/01 04:55:05",7020.87,7015.23,,37.77,,,,52.97,,,,,,,,,,,,,,,,,,,6.59,7021.82,200.65
D,TRADING,REGIONSUM,4,"2018/11/01 05:00:00",1,QLD1,10,5342.58,9157.51,405,18.4,5766.16,361.67,61.92,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,37.4,,,,,,,,117.43,,,,,,,,92.5,,,,,,"2018/11/01 04:55:05",5605.35,5704.34,,49.83,,,,94.31,,,,,,,,,,,,,,,,,,,120.85,5825.19,2.51
D,TRADING,REGIONSUM,4,"2018/11/01 05:00:00",1,SA1,10,1246.12,3029.84,80,2.32,1445.79,21.17,178.51,0,,,40.17,,,,,,,,18.69,,,,,,,,43.83,,,,,,,,45,,,,,,,,21,,,,,,,,68,,,,,,"2018/11/01 04:55:05",1272.16,1268.64,,10.73,,,,4.83,,,,,,,,,,,,,,,,,,,66.47,1335.11,925.84
D,TRADING,REGIONSUM,4,"2018/11/01 05:00:00",1,TAS1,10,1038.88,2198.03,0,4.45,873.33,0,-165.56,0,,,110,,,,,,,,80.5,,,,,,,,5.23,,,,,,,,48.69,,,,,,,,85.34,,,,,,,,69.55,,,,,,"2018/11/01 04:55:05",1031.02,1038.88,,50,,,,34.5,,,,,,,,,,,,,,,,,,,94.02,1132.90,0.03
D,TRADING,REGIONSUM,4,"2018/11/01 05:00:00",1,VIC1,10,4234.94,7540.12,0,33.1,4039.12,0,-195.82,0,,,48.33,,,,,,,,48.33,,,,,,,,8.33,,,,,,,,50.81,,,,,,,,40.97,,,,,,,,47.69,,,,,,"2018/11/01 04:55:05",4206.9,4242.69,,1.67,,,,2.7,,,,,,,,,,,,,,,,,,,78.16,4320.85,132.12
D,TRADING,REGIONSUM,4,"2018/11/01 05:30:00",1,NSW1,11,7179.89,11003.43,0,65.28,7394.2,0,214.31,0,,,54.45,,,,,,,,37.43,,,,,,,,33.18,,,,,,,,276.3,,,,,,,,172.99,,,,,,,,141.83,,,,,,"2018/11/01 05:25:05",7101.92,7189.08,,35.86,,,,68.45,,,,,,,,,,,,,,,,,,,5.53,7194.61,174.43
D,TRADING,REGIONSUM,4,"2018/11/01 05:30:00",1,QLD1,11,5545.11,9158.33,321.67,28.19,5919.89,320,54.78,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30.52,,,,,,,,99.16,,,,,,,,77.73,,,,,,"2018/11/01 05:25:05",5863.38,5865.19,,55.98,,,,95.11,,,,,,,,,,,,,,,,,,,119.48,5984.67,3.33
D,TRADING,REGIONSUM,4,"2018/11/01 05:30:00",1,SA1,11,1258.04,2893.61,80,6.16,1418.22,0,160.18,0,,,40.83,,,,,,,,19,,,,,,,,51.5,,,,,,,,45,,,,,,,,21,,,,,,,,68,,,,,,"2018/11/01 05:25:05",1244.69,1259.14,,6.33,,,,23.33,,,,,,,,,,,,,,,,,,,86.21,1345.35,788.61
D,TRADING,REGIONSUM,4,"2018/11/01 05:30:00",1,TAS1,11,1121.32,2198,0,10.1,921.5,0,-199.82,0,,,110,,,,,,,,55.75,,,,,,,,15.26,,,,,,,,56.73,,,,,,,,93.42,,,,,,,,84.11,,,,,,"2018/11/01 05:25:05",1110.9,1121.32,,50,,,,15,,,,,,,,,,,,,,,,,,,89.68,1211,0
D,TRADING,REGIONSUM,4,"2018/11/01 05:30:00",1,VIC1,11,4575.29,7528.7,0,45.41,4365.74,0,-209.55,0,,,46.67,,,,,,,,46.67,,,,,,,,6,,,,,,,,46,,,,,,,,35.99,,,,,,,,47.41,,,,,,"2018/11/01 05:25:05",4521.63,4584.83,,1.83,,,,5.99,,,,,,,,,,,,,,,,,,,58.45,4643.28,123.7
D,TRADING,REGIONSUM,4,"2018/11/01 06:00:00",1,NSW1,12,7591.92,11016.19,0,56.33,7562.77,0,-29.15,0,,,52.76,,,,,,,,30.63,,,,,,,,9.35,,,,,,,,281.11,,,,,,,,147.18,,,,,,,,115.08,,,,,,"2018/11/01 05:55:05",7551.01,7601.73,,42.52,,,,32.74,,,,,,,,,,,,,,,,,,,6.25,7607.98,187.19
D,TRADING,REGIONSUM,4,"2018/11/01 06:00:00",1,QLD1,12,5623.98,9156.28,0,37.87,5885.4,0,261.43,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,38.33,,,,,,,,126.37,,,,,,,,103.56,,,,,,"2018/11/01 05:55:05",5622.52,5624.85,,46.97,,,,93.49,,,,,,,,,,,,,,,,,,,117.26,5742.11,14.95
