C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2017/11/11,12:40:00,0000000289037223,,0000000289036984
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2017/10/01 00:30:00",1,NSW1,1,74.97,0,0,"2017/10/01 00:25:04",74.97,2.43,2.43,2.8,2.8,2.79,2.79,25.81,25.81,0.02,0.02,0.06,0.06,0.17,0.17,19.28,19.28,FIRM
D,TRADING,PRICE,2,"2017/10/01 00:30:00",1,QLD1,1,72.23,0,0,"2017/10/01 00:25:04",72.23,2.43,2.43,2.8,2.8,2.79,2.79,25.81,25.81,0.02,0.02,0.06,0.06,0.17,0.17,19.28,19.28,FIRM
D,TRADING,PRICE,2,"2017/10/01 00:30:00",1,SA1,1,76.39,0,0,"2017/10/01 00:25:04",76.39,2.43,2.43,2.8,2.8,2.79,2.79,25.81,25.81,0.02,0.02,0.06,0.06,0.17,0.17,19.28,19.28,FIRM
D,TRADING,PRICE,2,"2017/10/01 00:30:00",1,TAS1,1,60.94,0,0,"2017/10/01 00:25:04",60.94,2.43,2.43,2.8,2.8,2.79,2.79,25.81,25.81,0.02,0.02,0.06,0.06,0.17,0.17,15.86,15.86,FIRM
D,TRADING,PRICE,2,"2017/10/01 00:30:00",1,VIC1,1,66.13,0,0,"2017/10/01 00:25:04",66.13,2.43,2.43,2.8,2.8,2.79,2.79,25.81,25.81,0.02,0.02,0.06,0.06,0.17,0.17,19.28,19.28,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:00:00",1,NSW1,2,74.96,0,0,"2017/10/01 00:55:04",74.96,3.1,3.1,2.84,2.84,2.79,2.79,25.96,25.96,0.05,0.05,0.1,0.1,0.17,0.17,21.21,21.21,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:00:00",1,QLD1,2,70.12,0,0,"2017/10/01 00:55:04",70.12,3.1,3.1,2.84,2.84,2.79,2.79,25.96,25.96,0.05,0.05,0.1,0.1,0.17,0.17,21.21,21.21,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:00:00",1,SA1,2,64,0,0,"2017/10/01 00:55:04",64,3.1,3.1,2.84,2.84,2.79,2.79,25.96,25.96,0.05,0.05,0.1,0.1,0.17,0.17,21.21,21.21,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:00:00",1,TAS1,2,53.25,0,0,"2017/10/01 00:55:04",53.25,3.1,3.1,2.33,2.33,2.79,2.79,25.96,25.96,0.05,0.05,0.1,0.1,0.17,0.17,9.9,9.9,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:00:00",1,VIC1,2,53.84,0,0,"2017/10/01 00:55:04",53.84,3.1,3.1,2.84,2.84,2.79,2.79,25.96,25.96,0.05,0.05,0.1,0.1,0.17,0.17,21.21,21.21,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:30:00",1,NSW1,3,73.24,0,0,"2017/10/01 01:25:04",73.24,3.75,3.75,2.88,2.88,2.8,2.8,26.25,26.25,0.02,0.02,0.06,0.06,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:30:00",1,QLD1,3,67.8,0,0,"2017/10/01 01:25:04",67.8,3.75,3.75,2.88,2.88,2.8,2.8,26.25,26.25,0.02,0.02,0.06,0.06,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:30:00",1,SA1,3,45.49,0,0,"2017/10/01 01:25:04",45.49,3.75,3.75,2.88,2.88,2.8,2.8,26.25,26.25,0.02,0.02,0.06,0.06,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:30:00",1,TAS1,3,41.22,0,0,"2017/10/01 01:25:04",41.22,3.75,3.75,0.47,0.47,2.8,2.8,26.25,26.25,0.02,0.02,0.06,0.06,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 01:30:00",1,VIC1,3,33.95,0,0,"2017/10/01 01:25:04",33.95,3.75,3.75,2.88,2.88,2.8,2.8,26.25,26.25,0.02,0.02,0.06,0.06,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:00:00",1,NSW1,4,73.28,0,0,"2017/10/01 01:55:04",73.28,5.9,5.9,5.6,5.6,2.8,2.8,26.67,26.67,0.02,0.02,0.08,0.08,0.17,0.17,19.95,19.95,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:00:00",1,QLD1,4,67.99,0,0,"2017/10/01 01:55:04",67.99,5.9,5.9,5.6,5.6,2.8,2.8,26.67,26.67,0.02,0.02,0.08,0.08,0.17,0.17,19.95,19.95,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:00:00",1,SA1,4,57.31,0,0,"2017/10/01 01:55:04",57.31,5.9,5.9,5.6,5.6,2.8,2.8,26.67,26.67,0.02,0.02,0.08,0.08,0.17,0.17,19.95,19.95,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:00:00",1,TAS1,4,43.34,0,0,"2017/10/01 01:55:04",43.34,4.76,4.76,0,0,2.8,2.8,26.67,26.67,0.02,0.02,0.1,0.1,0.17,0.17,19.95,19.95,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:00:00",1,VIC1,4,47.76,0,0,"2017/10/01 01:55:04",47.76,5.9,5.9,5.6,5.6,2.8,2.8,26.67,26.67,0.02,0.02,0.08,0.08,0.17,0.17,19.95,19.95,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:30:00",1,NSW1,5,72.2,0,0,"2017/10/01 02:25:05",72.2,6.79,6.79,7.74,7.74,4.98,4.98,29.82,29.82,0.02,0.02,0.11,0.11,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:30:00",1,QLD1,5,68.24,0,0,"2017/10/01 02:25:05",68.24,6.79,6.79,7.74,7.74,4.98,4.98,29.82,29.82,0.02,0.02,0.11,0.11,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:30:00",1,SA1,5,53.61,0,0,"2017/10/01 02:25:05",53.61,6.79,6.79,7.74,7.74,4.98,4.98,29.82,29.82,0.02,0.02,0.11,0.11,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:30:00",1,TAS1,5,40.97,0,0,"2017/10/01 02:25:05",40.97,6.79,6.79,0,0,4.98,4.98,29.82,29.82,0.02,0.02,0.13,0.13,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 02:30:00",1,VIC1,5,45.2,0,0,"2017/10/01 02:25:05",45.2,6.79,6.79,7.74,7.74,4.98,4.98,29.82,29.82,0.02,0.02,0.11,0.11,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:00:00",1,NSW1,6,68.83,0,0,"2017/10/01 02:55:04",68.83,6.8,6.8,8.23,8.23,9.97,9.97,28.98,28.98,0.02,0.02,0.13,0.13,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:00:00",1,QLD1,6,65.24,0,0,"2017/10/01 02:55:04",65.24,6.8,6.8,8.23,8.23,9.97,9.97,28.98,28.98,0.02,0.02,0.13,0.13,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:00:00",1,SA1,6,53.08,0,0,"2017/10/01 02:55:04",53.08,6.8,6.8,8.23,8.23,9.97,9.97,28.98,28.98,0.02,0.02,0.13,0.13,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:00:00",1,TAS1,6,38.11,0,0,"2017/10/01 02:55:04",38.11,5.67,5.67,0,0,9.97,9.97,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:00:00",1,VIC1,6,45.2,0,0,"2017/10/01 02:55:04",45.2,6.8,6.8,8.23,8.23,9.97,9.97,28.98,28.98,0.02,0.02,0.13,0.13,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:30:00",1,NSW1,7,66.13,0,0,"2017/10/01 03:25:04",66.13,6.8,6.8,8.19,8.19,9.88,9.88,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:30:00",1,QLD1,7,63.41,0,0,"2017/10/01 03:25:04",63.41,6.8,6.8,8.19,8.19,9.88,9.88,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:30:00",1,SA1,7,51.81,0,0,"2017/10/01 03:25:04",51.81,6.8,6.8,8.19,8.19,9.88,9.88,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:30:00",1,TAS1,7,38.04,0,0,"2017/10/01 03:25:04",38.04,6.8,6.8,0,0,9.88,9.88,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 03:30:00",1,VIC1,7,45.02,0,0,"2017/10/01 03:25:04",45.02,6.8,6.8,8.19,8.19,9.88,9.88,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,19.96,19.96,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:00:00",1,NSW1,8,65.8,0,0,"2017/10/01 03:55:04",65.8,7.86,7.86,7.75,7.75,9.94,9.94,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:00:00",1,QLD1,8,62.83,0,0,"2017/10/01 03:55:04",62.83,7.86,7.86,7.75,7.75,9.94,9.94,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:00:00",1,SA1,8,51.31,0,0,"2017/10/01 03:55:04",51.31,7.86,7.86,7.75,7.75,9.94,9.94,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:00:00",1,TAS1,8,37.57,0,0,"2017/10/01 03:55:04",37.57,7.86,7.86,0,0,9.94,9.94,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:00:00",1,VIC1,8,44.82,0,0,"2017/10/01 03:55:04",44.82,7.86,7.86,7.75,7.75,9.94,9.94,28.98,28.98,0.02,0.02,0.14,0.14,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:30:00",1,NSW1,9,66,0,0,"2017/10/01 04:25:04",66,8.87,8.87,8.53,8.53,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:30:00",1,QLD1,9,62.82,0,0,"2017/10/01 04:25:04",62.82,8.87,8.87,8.53,8.53,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:30:00",1,SA1,9,45.13,0,0,"2017/10/01 04:25:04",45.13,8.87,8.87,8.53,8.53,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:30:00",1,TAS1,9,41,0,0,"2017/10/01 04:25:04",41,8.87,8.87,8.53,8.53,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 04:30:00",1,VIC1,9,36.2,0,0,"2017/10/01 04:25:04",36.2,8.87,8.87,8.53,8.53,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,20.14,20.14,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:00:00",1,NSW1,10,66.69,0,0,"2017/10/01 04:55:04",66.69,6.8,6.8,6.8,6.8,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:00:00",1,QLD1,10,63.38,0,0,"2017/10/01 04:55:04",63.38,6.8,6.8,6.8,6.8,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:00:00",1,SA1,10,45.56,0,0,"2017/10/01 04:55:04",45.56,6.8,6.8,6.8,6.8,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:00:00",1,TAS1,10,40.25,0,0,"2017/10/01 04:55:04",40.25,6.8,6.8,5.67,5.67,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:00:00",1,VIC1,10,36.2,0,0,"2017/10/01 04:55:04",36.2,6.8,6.8,6.8,6.8,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:30:00",1,NSW1,11,69.29,0,0,"2017/10/01 05:25:04",69.29,6.8,6.8,6.79,6.79,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:30:00",1,QLD1,11,65.29,0,0,"2017/10/01 05:25:04",65.29,6.8,6.8,6.79,6.79,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:30:00",1,SA1,11,50.1,0,0,"2017/10/01 05:25:04",50.1,6.8,6.8,6.79,6.79,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:30:00",1,TAS1,11,43.55,0,0,"2017/10/01 05:25:04",43.55,6.8,6.8,5.66,5.66,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 05:30:00",1,VIC1,11,40.21,0,0,"2017/10/01 05:25:04",40.21,6.8,6.8,6.79,6.79,9.97,9.97,28.98,28.98,0.02,0.02,0.15,0.15,0.17,0.17,19.99,19.99,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:00:00",1,NSW1,12,68.25,0,0,"2017/10/01 05:55:04",68.25,9,9,6.79,6.79,9.97,9.97,28.98,28.98,0.02,0.02,0.13,0.13,0.17,0.17,20.69,20.69,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:00:00",1,QLD1,12,64.84,0,0,"2017/10/01 05:55:04",64.84,9,9,6.79,6.79,9.97,9.97,28.98,28.98,0.02,0.02,0.13,0.13,0.17,0.17,20.69,20.69,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:00:00",1,SA1,12,52.67,0,0,"2017/10/01 05:55:04",52.67,9,9,6.79,6.79,9.97,9.97,28.98,28.98,0.02,0.02,0.13,0.13,0.17,0.17,20.69,20.69,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:00:00",1,TAS1,12,46.23,0,0,"2017/10/01 05:55:04",46.23,9,9,6.79,6.79,9.97,9.97,28.98,28.98,0.02,0.02,0.13,0.13,0.17,0.17,20.69,20.69,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:00:00",1,VIC1,12,44.02,0,0,"2017/10/01 05:55:04",44.02,9,9,6.79,6.79,9.97,9.97,28.98,28.98,0.02,0.02,0.13,0.13,0.17,0.17,20.69,20.69,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:30:00",1,NSW1,13,69.68,0,0,"2017/10/01 06:25:04",69.68,13.86,13.86,10.23,10.23,14.95,14.95,44.23,44.23,0.02,0.02,0.1,0.1,0.17,0.17,26.75,26.75,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:30:00",1,QLD1,13,65.53,0,0,"2017/10/01 06:25:04",65.53,13.86,13.86,10.23,10.23,14.95,14.95,44.23,44.23,0.02,0.02,0.1,0.1,0.17,0.17,26.75,26.75,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:30:00",1,SA1,13,53.32,0,0,"2017/10/01 06:25:04",53.32,13.86,13.86,10.23,10.23,14.95,14.95,44.23,44.23,0.02,0.02,0.1,0.1,0.17,0.17,26.75,26.75,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:30:00",1,TAS1,13,47.37,0,0,"2017/10/01 06:25:04",47.37,13.86,13.86,10.23,10.23,14.95,14.95,44.23,44.23,0.02,0.02,0.1,0.1,0.17,0.17,26.75,26.75,FIRM
D,TRADING,PRICE,2,"2017/10/01 06:30:00",1,VIC1,13,45.2,0,0,"2017/10/01 06:25:04",45.2,13.86,13.86,10.23,10.23,14.95,14.95,44.23,44.23,0.02,0.02,0.1,0.1,0.17,0.17,26.75,26.75,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:00:00",1,NSW1,14,70.36,0,0,"2017/10/01 06:55:04",70.36,14.56,14.56,11.31,11.31,14.95,14.95,44.21,44.21,0.02,0.02,0.07,0.07,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:00:00",1,QLD1,14,66.97,0,0,"2017/10/01 06:55:04",66.97,14.56,14.56,11.31,11.31,14.95,14.95,44.21,44.21,0.02,0.02,0.07,0.07,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:00:00",1,SA1,14,64.46,0,0,"2017/10/01 06:55:04",64.46,14.56,14.56,11.31,11.31,14.95,14.95,44.21,44.21,0.02,0.02,0.07,0.07,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:00:00",1,TAS1,14,52.34,0,0,"2017/10/01 06:55:04",52.34,14.56,14.56,9.26,9.26,14.95,14.95,44.21,44.21,0.02,0.02,0.07,0.07,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:00:00",1,VIC1,14,57.4,0,0,"2017/10/01 06:55:04",57.4,14.56,14.56,11.31,11.31,14.95,14.95,44.21,44.21,0.02,0.02,0.07,0.07,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:30:00",1,NSW1,15,70.61,0,0,"2017/10/01 07:25:04",70.61,13.39,13.39,9.72,9.72,14.95,14.95,35.45,35.45,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:30:00",1,QLD1,15,66.54,0,0,"2017/10/01 07:25:04",66.54,13.39,13.39,9.72,9.72,14.95,14.95,35.45,35.45,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:30:00",1,SA1,15,70.25,0,0,"2017/10/01 07:25:04",70.25,13.39,13.39,9.72,9.72,14.95,14.95,35.45,35.45,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:30:00",1,TAS1,15,54.69,0,0,"2017/10/01 07:25:04",54.69,13.39,13.39,6,6,14.95,14.95,35.45,35.45,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 07:30:00",1,VIC1,15,64.81,0,0,"2017/10/01 07:25:04",64.81,13.39,13.39,9.72,9.72,14.95,14.95,35.45,35.45,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:00:00",1,NSW1,16,69.96,0,0,"2017/10/01 07:55:04",69.96,13.39,13.39,9.72,9.72,14.97,14.97,44.25,44.25,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:00:00",1,QLD1,16,65.76,0,0,"2017/10/01 07:55:04",65.76,13.39,13.39,9.72,9.72,14.97,14.97,44.25,44.25,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:00:00",1,SA1,16,71.05,0,0,"2017/10/01 07:55:04",71.05,13.39,13.39,9.72,9.72,14.97,14.97,44.25,44.25,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:00:00",1,TAS1,16,54.67,0,0,"2017/10/01 07:55:04",54.67,13.39,13.39,5.42,5.42,14.97,14.97,44.25,44.25,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:00:00",1,VIC1,16,65.38,0,0,"2017/10/01 07:55:04",65.38,13.39,13.39,9.72,9.72,14.97,14.97,44.25,44.25,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:30:00",1,NSW1,17,71.33,0,0,"2017/10/01 08:25:04",71.33,13.39,13.39,9.72,9.72,14.95,14.95,44.2,44.2,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:30:00",1,QLD1,17,69.45,0,0,"2017/10/01 08:25:04",69.45,13.39,13.39,9.72,9.72,14.95,14.95,44.2,44.2,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:30:00",1,SA1,17,71.83,0,0,"2017/10/01 08:25:04",71.83,13.39,13.39,9.72,9.72,14.95,14.95,44.2,44.2,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:30:00",1,TAS1,17,54.71,0,0,"2017/10/01 08:25:04",54.71,13.39,13.39,4.63,4.63,14.95,14.95,44.2,44.2,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 08:30:00",1,VIC1,17,66.15,0,0,"2017/10/01 08:25:04",66.15,13.39,13.39,9.72,9.72,14.95,14.95,44.2,44.2,0.02,0.02,0.06,0.06,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 09:00:00",1,NSW1,18,69.96,0,0,"2017/10/01 08:55:05",69.96,8.39,8.39,6.8,6.8,14.95,14.95,44.2,44.2,0.02,0.02,0.07,0.07,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 09:00:00",1,QLD1,18,68.56,0,0,"2017/10/01 08:55:05",68.56,8.39,8.39,6.8,6.8,14.95,14.95,44.2,44.2,0.02,0.02,0.07,0.07,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 09:00:00",1,SA1,18,72.04,0,0,"2017/10/01 08:55:05",72.04,8.39,8.39,6.8,6.8,14.95,14.95,44.2,44.2,0.02,0.02,0.07,0.07,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 09:00:00",1,TAS1,18,54.71,0,0,"2017/10/01 08:55:05",54.71,8.39,8.39,1.81,1.81,14.95,14.95,44.2,44.2,0.02,0.02,0.07,0.07,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 09:00:00",1,VIC1,18,66.02,0,0,"2017/10/01 08:55:05",66.02,8.39,8.39,6.8,6.8,14.95,14.95,44.2,44.2,0.02,0.02,0.07,0.07,0.17,0.17,20.8,20.8,FIRM
D,TRADING,PRICE,2,"2017/10/01 09:30:00",1,NSW1,19,70.11,0,0,"2017/10/01 09:25:04",70.11,9.22,9.22,4.78,4.78,14.95,14.95,28.76,28.76,0.02,0.02,0.06,0.06,0.17,0.17,20.69,20.69,FIRM
D,TRADING,PRICE,2,"2017/10/01 09:30:00",1,QLD1,19,70.05,0,0,"2017/10/01 09:25:04",70.05,9.22,9.22,4.78,4.78,14.95,14.95,28.76,28.76,0.02,0.02,0.06,0.06,0.17,0.17,20.69,20.69,FIRM
