C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2019/03/02,00:10:03,0000000304980255,,0000000304980068
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2018/12/01 01:30:00",1,NSW1,3,88.18,0,0,"2018/12/01 01:25:04",88.18,2.87,2.87,5,5,7.18,7.18,17.7,17.7,0.03,0.03,0.12,0.12,0.36,0.36,13.72,13.72,FIRM
D,TRADING,PRICE,2,"2018/12/01 01:30:00",1,QLD1,3,83.01,0,0,"2018/12/01 01:25:04",83.01,2.87,2.87,5,5,7.18,7.18,17.7,17.7,0.03,0.03,0.12,0.12,0.36,0.36,13.72,13.72,FIRM
D,TRADING,PRICE,2,"2018/12/01 01:30:00",1,SA1,3,76.63,0,0,"2018/12/01 01:25:04",76.63,2.87,2.87,5,5,7.18,7.18,17.7,17.7,0.03,0.03,0.12,0.12,0.36,0.36,13.72,13.72,FIRM
D,TRADING,PRICE,2,"2018/12/01 01:30:00",1,TAS1,3,85.77,0,0,"2018/12/01 01:25:04",85.77,2.87,2.87,5.73,5.73,10.17,10.17,10.17,10.17,0.03,0.03,0.06,0.06,0.08,0.08,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2018/12/01 01:30:00",1,VIC1,3,84.25,0,0,"2018/12/01 01:25:04",84.25,2.87,2.87,5,5,7.18,7.18,17.7,17.7,0.03,0.03,0.12,0.12,0.36,0.36,13.72,13.72,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:00:00",1,NSW1,4,85.9,0,0,"2018/12/01 01:55:05",85.9,3.76,3.76,5.39,5.39,12.11,12.11,14.92,14.92,0.03,0.03,0.07,0.07,0.19,0.19,15.15,15.15,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:00:00",1,QLD1,4,80.72,0,0,"2018/12/01 01:55:05",80.72,3.76,3.76,5.39,5.39,12.11,12.11,14.92,14.92,0.03,0.03,0.07,0.07,0.19,0.19,15.15,15.15,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:00:00",1,SA1,4,74.48,0,0,"2018/12/01 01:55:05",74.48,3.76,3.76,5.39,5.39,12.11,12.11,14.92,14.92,0.03,0.03,0.07,0.07,0.19,0.19,15.15,15.15,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:00:00",1,TAS1,4,78.69,0,0,"2018/12/01 01:55:05",78.69,3.76,3.76,5.39,5.39,12.11,12.11,13.13,13.13,0.03,0.03,0.07,0.07,0.09,0.09,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:00:00",1,VIC1,4,82.56,0,0,"2018/12/01 01:55:05",82.56,3.76,3.76,5.39,5.39,12.11,12.11,14.92,14.92,0.03,0.03,0.07,0.07,0.19,0.19,15.15,15.15,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:30:00",1,NSW1,5,84.29,0,0,"2018/12/01 02:25:04",84.29,4.95,4.95,5.3,5.3,13.49,13.49,14.21,14.21,0.03,0.03,0.07,0.07,0.2,0.2,16.31,16.31,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:30:00",1,QLD1,5,78.71,0,0,"2018/12/01 02:25:04",78.71,4.95,4.95,5.3,5.3,13.49,13.49,14.21,14.21,0.03,0.03,0.07,0.07,0.2,0.2,16.31,16.31,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:30:00",1,SA1,5,74.49,0,0,"2018/12/01 02:25:04",74.49,4.95,4.95,5.3,5.3,13.49,13.49,14.21,14.21,0.03,0.03,0.07,0.07,0.2,0.2,16.31,16.31,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:30:00",1,TAS1,5,77.33,0,0,"2018/12/01 02:25:04",77.33,4.95,4.95,5.3,5.3,13.49,13.49,14.21,14.21,0.03,0.03,0.06,0.06,0.06,0.06,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2018/12/01 02:30:00",1,VIC1,5,80.77,0,0,"2018/12/01 02:25:04",80.77,4.95,4.95,5.3,5.3,13.49,13.49,14.21,14.21,0.03,0.03,0.07,0.07,0.2,0.2,16.31,16.31,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:00:00",1,NSW1,6,74.97,0,0,"2018/12/01 02:55:04",74.97,2.9,2.9,4.51,4.51,10.13,10.13,10.14,10.14,0.03,0.03,0.11,0.11,0.32,0.32,12.68,12.68,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:00:00",1,QLD1,6,69.75,0,0,"2018/12/01 02:55:04",69.75,2.9,2.9,4.51,4.51,10.13,10.13,10.14,10.14,0.03,0.03,0.11,0.11,0.32,0.32,12.68,12.68,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:00:00",1,SA1,6,64.08,0,0,"2018/12/01 02:55:04",64.08,2.9,2.9,4.51,4.51,10.13,10.13,10.14,10.14,0.03,0.03,0.11,0.11,0.32,0.32,12.68,12.68,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:00:00",1,TAS1,6,67.48,0,0,"2018/12/01 02:55:04",67.48,2.9,2.9,4.51,4.51,10.13,10.13,10.14,10.14,0.03,0.03,0.06,0.06,0.06,0.06,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:00:00",1,VIC1,6,70.24,0,0,"2018/12/01 02:55:04",70.24,2.9,2.9,4.51,4.51,10.13,10.13,10.14,10.14,0.03,0.03,0.11,0.11,0.32,0.32,12.68,12.68,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:30:00",1,NSW1,7,78.33,0,0,"2018/12/01 03:25:04",78.33,3.36,3.36,4.29,4.29,12.62,12.62,12.78,12.78,0.03,0.03,0.11,0.11,0.32,0.32,13.43,13.43,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:30:00",1,QLD1,7,75.12,0,0,"2018/12/01 03:25:04",75.12,3.36,3.36,4.29,4.29,12.62,12.62,12.78,12.78,0.03,0.03,0.11,0.11,0.32,0.32,13.43,13.43,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:30:00",1,SA1,7,52.34,0,0,"2018/12/01 03:25:04",52.34,3.36,3.36,4.29,4.29,12.62,12.62,12.78,12.78,0.03,0.03,0.11,0.11,0.32,0.32,13.43,13.43,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:30:00",1,TAS1,7,55.55,0,0,"2018/12/01 03:25:04",55.55,3.36,3.36,4.29,4.29,12.62,12.62,12.78,12.78,0.03,0.03,0.06,0.06,0.1,0.1,11.51,11.51,FIRM
D,TRADING,PRICE,2,"2018/12/01 03:30:00",1,VIC1,7,57.94,0,0,"2018/12/01 03:25:04",57.94,3.36,3.36,4.29,4.29,12.62,12.62,12.78,12.78,0.03,0.03,0.11,0.11,0.32,0.32,13.43,13.43,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:00:00",1,NSW1,8,79.41,0,0,"2018/12/01 03:55:04",79.41,7.74,7.74,5.66,5.66,14.25,14.25,14.25,14.25,0.1,0.1,0.18,0.18,0.45,0.45,14.7,14.7,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:00:00",1,QLD1,8,76.14,0,0,"2018/12/01 03:55:04",76.14,7.74,7.74,5.66,5.66,14.25,14.25,14.25,14.25,0.1,0.1,0.18,0.18,0.45,0.45,14.7,14.7,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:00:00",1,SA1,8,43.73,0,0,"2018/12/01 03:55:04",43.73,7.74,7.74,5.66,5.66,14.25,14.25,14.25,14.25,0.1,0.1,0.18,0.18,0.45,0.45,14.7,14.7,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:00:00",1,TAS1,8,52.89,0,0,"2018/12/01 03:55:04",52.89,9.08,9.08,8.47,8.47,11.19,11.19,19.55,19.55,0.02,0.02,0.04,0.04,0.04,0.04,14.63,14.63,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:00:00",1,VIC1,8,48.73,0,0,"2018/12/01 03:55:04",48.73,7.74,7.74,5.66,5.66,14.25,14.25,14.25,14.25,0.1,0.1,0.18,0.18,0.45,0.45,14.7,14.7,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:30:00",1,NSW1,9,75.54,0,0,"2018/12/01 04:25:04",75.54,3.23,3.23,5.07,5.07,13.51,13.51,15.51,15.51,0.03,0.03,0.07,0.07,0.19,0.19,8.82,8.82,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:30:00",1,QLD1,9,71.49,0,0,"2018/12/01 04:25:04",71.49,3.23,3.23,5.07,5.07,13.51,13.51,15.51,15.51,0.03,0.03,0.07,0.07,0.19,0.19,8.82,8.82,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:30:00",1,SA1,9,55.45,0,0,"2018/12/01 04:25:04",55.45,3.23,3.23,5.07,5.07,13.51,13.51,15.51,15.51,0.03,0.03,0.07,0.07,0.19,0.19,8.82,8.82,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:30:00",1,TAS1,9,53.92,0,0,"2018/12/01 04:25:04",53.92,15,15,14,14,14.4,14.4,16.4,16.4,0.03,0.03,0.07,0.07,0.19,0.19,8.82,8.82,FIRM
D,TRADING,PRICE,2,"2018/12/01 04:30:00",1,VIC1,9,58.12,0,0,"2018/12/01 04:25:04",58.12,3.23,3.23,5.07,5.07,13.51,13.51,15.51,15.51,0.03,0.03,0.07,0.07,0.19,0.19,8.82,8.82,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:00:00",1,NSW1,10,66.96,0,0,"2018/12/01 04:55:05",66.96,1.91,1.91,6.63,6.63,12.47,12.47,14.42,14.42,0.03,0.03,0.08,0.08,0.19,0.19,10.19,10.19,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:00:00",1,QLD1,10,64.25,0,0,"2018/12/01 04:55:05",64.25,1.91,1.91,6.63,6.63,12.47,12.47,14.42,14.42,0.03,0.03,0.08,0.08,0.19,0.19,10.19,10.19,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:00:00",1,SA1,10,49.8,0,0,"2018/12/01 04:55:05",49.8,1.91,1.91,6.63,6.63,12.47,12.47,14.42,14.42,0.03,0.03,0.08,0.08,0.19,0.19,10.19,10.19,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:00:00",1,TAS1,10,53.63,0,0,"2018/12/01 04:55:05",53.63,15,15,14,14,14.4,14.4,16.34,16.34,0.03,0.03,0.08,0.08,0.19,0.19,10.19,10.19,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:00:00",1,VIC1,10,51.26,0,0,"2018/12/01 04:55:05",51.26,1.91,1.91,6.63,6.63,12.47,12.47,14.42,14.42,0.03,0.03,0.08,0.08,0.19,0.19,10.19,10.19,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:30:00",1,NSW1,11,69.09,0,0,"2018/12/01 05:25:04",69.09,2.58,2.58,8.67,8.67,14.08,14.08,15.98,15.98,0.03,0.03,0.1,0.1,0.19,0.19,13.93,13.93,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:30:00",1,QLD1,11,66.66,0,0,"2018/12/01 05:25:04",66.66,2.58,2.58,8.67,8.67,14.08,14.08,15.98,15.98,0.03,0.03,0.1,0.1,0.19,0.19,13.93,13.93,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:30:00",1,SA1,11,54.88,0,0,"2018/12/01 05:25:04",54.88,2.58,2.58,8.67,8.67,14.08,14.08,15.98,15.98,0.03,0.03,0.1,0.1,0.19,0.19,13.93,13.93,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:30:00",1,TAS1,11,54.1,0,0,"2018/12/01 05:25:04",54.1,15,15,14,14,14.53,14.53,16.44,16.44,0.03,0.03,0.1,0.1,0.19,0.19,13.93,13.93,FIRM
D,TRADING,PRICE,2,"2018/12/01 05:30:00",1,VIC1,11,60.05,0,0,"2018/12/01 05:25:04",60.05,2.58,2.58,8.67,8.67,14.08,14.08,15.98,15.98,0.03,0.03,0.1,0.1,0.19,0.19,13.93,13.93,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:00:00",1,NSW1,12,72.65,0,0,"2018/12/01 05:55:04",72.65,3,3,12.34,12.34,15.64,15.64,16.77,16.77,0.03,0.03,0.07,0.07,0.17,0.17,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:00:00",1,QLD1,12,69.87,0,0,"2018/12/01 05:55:04",69.87,3,3,12.34,12.34,15.64,15.64,16.77,16.77,0.03,0.03,0.07,0.07,0.17,0.17,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:00:00",1,SA1,12,59.99,0,0,"2018/12/01 05:55:04",59.99,3,3,12.34,12.34,15.64,15.64,16.77,16.77,0.03,0.03,0.07,0.07,0.17,0.17,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:00:00",1,TAS1,12,54.39,0,0,"2018/12/01 05:55:04",54.39,9.95,9.95,14,14,15.75,15.75,16.88,16.88,0.03,0.03,0.07,0.07,0.17,0.17,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:00:00",1,VIC1,12,67.69,0,0,"2018/12/01 05:55:04",67.69,3,3,12.34,12.34,15.64,15.64,16.77,16.77,0.03,0.03,0.07,0.07,0.17,0.17,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:30:00",1,NSW1,13,78.9,0,0,"2018/12/01 06:25:05",78.9,2.02,2.02,18.37,18.37,17.94,17.94,18.66,18.66,0.03,0.03,0.07,0.07,0.15,0.15,14.73,14.73,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:30:00",1,QLD1,13,75.13,0,0,"2018/12/01 06:25:05",75.13,2.02,2.02,18.37,18.37,17.94,17.94,18.66,18.66,0.03,0.03,0.07,0.07,0.15,0.15,14.73,14.73,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:30:00",1,SA1,13,65.58,0,0,"2018/12/01 06:25:05",65.58,2.02,2.02,18.37,18.37,17.94,17.94,18.66,18.66,0.03,0.03,0.07,0.07,0.15,0.15,14.73,14.73,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:30:00",1,TAS1,13,61.84,0,0,"2018/12/01 06:25:05",61.84,17.19,17.19,14,14,17.94,17.94,18.66,18.66,0.03,0.03,0.07,0.07,0.15,0.15,14.73,14.73,FIRM
D,TRADING,PRICE,2,"2018/12/01 06:30:00",1,VIC1,13,73.99,0,0,"2018/12/01 06:25:05",73.99,2.02,2.02,18.37,18.37,17.94,17.94,18.66,18.66,0.03,0.03,0.07,0.07,0.15,0.15,14.73,14.73,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:00:00",1,NSW1,14,53.85,0,0,"2018/12/01 06:55:05",53.85,1.45,1.45,2.95,2.95,15.71,15.71,15.71,15.71,0.03,0.03,0.07,0.07,0.16,0.16,22.31,22.31,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:00:00",1,QLD1,14,49.49,0,0,"2018/12/01 06:55:05",49.49,1.45,1.45,2.95,2.95,15.71,15.71,15.71,15.71,0.03,0.03,0.07,0.07,0.16,0.16,22.31,22.31,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:00:00",1,SA1,14,45.16,0,0,"2018/12/01 06:55:05",45.16,1.45,1.45,2.95,2.95,15.71,15.71,15.71,15.71,0.03,0.03,0.07,0.07,0.16,0.16,22.31,22.31,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:00:00",1,TAS1,14,52.64,0,0,"2018/12/01 06:55:05",52.64,15,15,14,14,17.47,17.47,17.47,17.47,0.03,0.03,0.07,0.07,0.16,0.16,9.81,9.81,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:00:00",1,VIC1,14,50.55,0,0,"2018/12/01 06:55:05",50.55,1.45,1.45,2.95,2.95,15.71,15.71,15.71,15.71,0.03,0.03,0.07,0.07,0.16,0.16,22.31,22.31,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:30:00",1,NSW1,15,58.32,0,0,"2018/12/01 07:25:06",58.32,1.5,1.5,3.6,3.6,21.15,21.15,21.15,21.15,0.03,0.03,0.07,0.07,0.15,0.15,18.67,18.67,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:30:00",1,QLD1,15,53.66,0,0,"2018/12/01 07:25:06",53.66,1.5,1.5,3.6,3.6,21.15,21.15,21.15,21.15,0.03,0.03,0.07,0.07,0.15,0.15,18.67,18.67,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:30:00",1,SA1,15,48.93,0,0,"2018/12/01 07:25:06",48.93,1.5,1.5,3.6,3.6,21.15,21.15,21.15,21.15,0.03,0.03,0.07,0.07,0.15,0.15,18.67,18.67,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:30:00",1,TAS1,15,54.31,0,0,"2018/12/01 07:25:06",54.31,15,15,14,14,21.15,21.15,21.15,21.15,0.03,0.03,0.07,0.07,0.15,0.15,18.67,18.67,FIRM
D,TRADING,PRICE,2,"2018/12/01 07:30:00",1,VIC1,15,53.36,0,0,"2018/12/01 07:25:06",53.36,1.5,1.5,3.6,3.6,21.15,21.15,21.15,21.15,0.03,0.03,0.07,0.07,0.15,0.15,18.67,18.67,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:00:00",1,NSW1,16,63.67,0,0,"2018/12/01 07:55:07",63.67,1.5,1.5,4.45,4.45,20.74,20.74,21.21,21.21,0.03,0.03,0.07,0.07,0.15,0.15,14.12,14.12,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:00:00",1,QLD1,16,59.45,0,0,"2018/12/01 07:55:07",59.45,1.5,1.5,4.45,4.45,20.74,20.74,21.21,21.21,0.03,0.03,0.07,0.07,0.15,0.15,14.12,14.12,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:00:00",1,SA1,16,54.34,0,0,"2018/12/01 07:55:07",54.34,1.5,1.5,4.45,4.45,20.74,20.74,21.21,21.21,0.03,0.03,0.07,0.07,0.15,0.15,14.12,14.12,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:00:00",1,TAS1,16,56.95,0,0,"2018/12/01 07:55:07",56.95,15,15,14,14,20.41,20.41,20.88,20.88,0.03,0.03,0.07,0.07,0.15,0.15,14.12,14.12,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:00:00",1,VIC1,16,59.55,0,0,"2018/12/01 07:55:07",59.55,1.5,1.5,4.45,4.45,20.74,20.74,21.21,21.21,0.03,0.03,0.07,0.07,0.15,0.15,14.12,14.12,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:30:00",1,NSW1,17,64.6,0,0,"2018/12/01 08:25:07",64.6,1.64,1.64,10.2,10.2,18.81,18.81,18.81,18.81,0.03,0.03,0.07,0.07,0.15,0.15,13.96,13.96,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:30:00",1,QLD1,17,60.07,0,0,"2018/12/01 08:25:07",60.07,1.64,1.64,10.2,10.2,18.81,18.81,18.81,18.81,0.03,0.03,0.07,0.07,0.15,0.15,13.96,13.96,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:30:00",1,SA1,17,54.54,0,0,"2018/12/01 08:25:07",54.54,1.64,1.64,10.2,10.2,18.81,18.81,18.81,18.81,0.03,0.03,0.07,0.07,0.15,0.15,13.96,13.96,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:30:00",1,TAS1,17,55.29,0,0,"2018/12/01 08:25:07",55.29,15,15,14,14,18.87,18.87,18.87,18.87,0.03,0.03,0.07,0.07,0.15,0.15,13.96,13.96,FIRM
D,TRADING,PRICE,2,"2018/12/01 08:30:00",1,VIC1,17,60.58,0,0,"2018/12/01 08:25:07",60.58,1.64,1.64,10.2,10.2,18.81,18.81,18.81,18.81,0.03,0.03,0.07,0.07,0.15,0.15,13.96,13.96,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:00:00",1,NSW1,18,53.14,0,0,"2018/12/01 08:55:07",53.14,1.45,1.45,3.45,3.45,17.29,17.29,17.29,17.29,0.03,0.03,0.07,0.07,0.17,0.17,20,20,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:00:00",1,QLD1,18,50.92,0,0,"2018/12/01 08:55:07",50.92,1.45,1.45,3.45,3.45,17.29,17.29,17.29,17.29,0.03,0.03,0.07,0.07,0.17,0.17,20,20,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:00:00",1,SA1,18,44.11,0,0,"2018/12/01 08:55:07",44.11,1.45,1.45,3.45,3.45,17.29,17.29,17.29,17.29,0.03,0.03,0.07,0.07,0.17,0.17,20,20,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:00:00",1,TAS1,18,50.05,0,0,"2018/12/01 08:55:07",50.05,15,15,14,14,18.8,18.8,18.8,18.8,0.03,0.03,0.07,0.07,0.17,0.17,20,20,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:00:00",1,VIC1,18,49.06,0,0,"2018/12/01 08:55:07",49.06,1.45,1.45,3.45,3.45,17.29,17.29,17.29,17.29,0.03,0.03,0.07,0.07,0.17,0.17,20,20,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:30:00",1,NSW1,19,52.91,0,0,"2018/12/01 09:25:09",52.91,1.44,1.44,2.8,2.8,17.45,17.45,17.45,17.45,0.03,0.03,0.08,0.08,0.23,0.23,17.53,17.53,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:30:00",1,QLD1,19,52.35,0,0,"2018/12/01 09:25:09",52.35,1.44,1.44,2.8,2.8,17.45,17.45,17.45,17.45,0.03,0.03,0.08,0.08,0.23,0.23,17.53,17.53,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:30:00",1,SA1,19,13.26,0,0,"2018/12/01 09:25:09",13.26,1.44,1.44,2.8,2.8,17.45,17.45,17.45,17.45,0.03,0.03,0.08,0.08,0.23,0.23,17.53,17.53,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:30:00",1,TAS1,19,16.97,0,0,"2018/12/01 09:25:09",16.97,155.8,155.8,14,14,29.55,29.55,29.55,29.55,0.03,0.03,0.08,0.08,0.23,0.23,17.53,17.53,FIRM
D,TRADING,PRICE,2,"2018/12/01 09:30:00",1,VIC1,19,-1.87,0,0,"2018/12/01 09:25:09",-1.87,1.44,1.44,2.8,2.8,17.45,17.45,17.45,17.45,0.03,0.03,0.08,0.08,0.23,0.23,17.53,17.53,FIRM
D,TRADING,PRICE,2,"2018/12/01 10:00:00",1,NSW1,20,51.01,0,0,"2018/12/01 09:55:07",51.01,1.44,1.44,2.87,2.87,13.07,13.07,13.07,13.07,0.03,0.03,0.07,0.07,0.19,0.19,14.45,14.45,FIRM
D,TRADING,PRICE,2,"2018/12/01 10:00:00",1,QLD1,20,52.77,0,0,"2018/12/01 09:55:07",52.77,1.44,1.44,2.87,2.87,13.07,13.07,13.07,13.07,0.03,0.03,0.07,0.07,0.19,0.19,14.45,14.45,FIRM
D,TRADING,PRICE,2,"2018/12/01 10:00:00",1,SA1,20,22.59,0,0,"2018/12/01 09:55:07",22.59,1.44,1.44,2.87,2.87,13.07,13.07,13.07,13.07,0.03,0.03,0.07,0.07,0.19,0.19,14.45,14.45,FIRM
D,TRADING,PRICE,2,"2018/12/01 10:00:00",1,TAS1,20,27.93,0,0,"2018/12/01 09:55:07",27.93,6.63,6.63,10.17,10.17,15.8,15.8,15.8,15.8,0.03,0.03,0.07,0.07,0.19,0.19,14.45,14.45,FIRM
D,TRADING,PRICE,2,"2018/12/01 10:00:00",1,VIC1,20,15.41,0,0,"2018/12/01 09:55:07",15.41,1.44,1.44,2.87,2.87,13.07,13.07,13.07,13.07,0.03,0.03,0.07,0.07,0.19,0.19,14.45,14.45,FIRM
D,TRADING,PRICE,2,"2018/12/01 10:30:00",1,NSW1,21,52.25,0,0,"2018/12/01 10:25:06",52.25,1.44,1.44,2.83,2.83,10.05,10.05,18.67,18.67,0.03,0.03,0.07,0.07,0.19,0.19,14,14,FIRM
D,TRADING,PRICE,2,"2018/12/01 10:30:00",1,QLD1,21,54.2,0,0,"2018/12/01 10:25:06",54.2,1.44,1.44,2.83,2.83,10.05,10.05,18.67,18.67,0.03,0.03,0.07,0.07,0.19,0.19,14,14,FIRM
