C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2019/09/07,02:40:00,0000000312468843,,0000000312468651
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2019/08/01 01:30:00",1,TAS1,3,80.9,0,0,"2019/08/01 01:25:03",80.9,0.65,0.65,0.5,0.5,0.67,0.67,14.33,14.33,0.02,0.02,0.06,0.06,0.17,0.17,8.12,8.12,FIRM
D,TRADING,PRICE,2,"2019/08/01 01:30:00",1,VIC1,3,87.16,0,0,"2019/08/01 01:25:03",87.16,0.65,0.65,0.5,0.5,0.67,0.67,14.33,14.33,0.02,0.02,0.06,0.06,0.17,0.17,8.12,8.12,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:00:00",1,NSW1,4,62.16,0,0,"2019/08/01 01:55:02",62.16,0.71,0.71,0.5,0.5,0.67,0.67,14.37,14.37,0.02,0.02,0.13,0.13,0.18,0.18,8.76,8.76,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:00:00",1,QLD1,4,55.9,0,0,"2019/08/01 01:55:02",55.9,0.71,0.71,0.5,0.5,0.67,0.67,14.37,14.37,0.02,0.02,0.13,0.13,0.18,0.18,8.76,8.76,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:00:00",1,SA1,4,82.89,0,0,"2019/08/01 01:55:02",82.89,0.71,0.71,0.5,0.5,0.67,0.67,14.37,14.37,0.02,0.02,0.13,0.13,0.18,0.18,8.76,8.76,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:00:00",1,TAS1,4,73.39,0,0,"2019/08/01 01:55:02",73.39,0.71,0.71,0.5,0.5,0.67,0.67,14.33,14.33,0.02,0.02,0.13,0.13,0.18,0.18,8.76,8.76,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:00:00",1,VIC1,4,78.69,0,0,"2019/08/01 01:55:02",78.69,0.71,0.71,0.5,0.5,0.67,0.67,14.37,14.37,0.02,0.02,0.13,0.13,0.18,0.18,8.76,8.76,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:30:00",1,NSW1,5,58.01,0,0,"2019/08/01 02:25:03",58.01,0.91,0.91,0.83,0.83,0.7,0.7,14.73,14.73,0.02,0.02,0.13,0.13,0.18,0.18,11.42,11.42,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:30:00",1,QLD1,5,53.43,0,0,"2019/08/01 02:25:03",53.43,0.91,0.91,0.83,0.83,0.7,0.7,14.73,14.73,0.02,0.02,0.13,0.13,0.18,0.18,11.42,11.42,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:30:00",1,SA1,5,86.7,0,0,"2019/08/01 02:25:03",86.7,0.91,0.91,0.83,0.83,0.7,0.7,14.73,14.73,0.02,0.02,0.13,0.13,0.18,0.18,11.42,11.42,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:30:00",1,TAS1,5,77.56,0,0,"2019/08/01 02:25:03",77.56,0.91,0.91,0.83,0.83,0.7,0.7,14.5,14.5,0.02,0.02,0.13,0.13,0.18,0.18,11.42,11.42,FIRM
D,TRADING,PRICE,2,"2019/08/01 02:30:00",1,VIC1,5,83.38,0,0,"2019/08/01 02:25:03",83.38,0.91,0.91,0.83,0.83,0.7,0.7,14.73,14.73,0.02,0.02,0.13,0.13,0.18,0.18,11.42,11.42,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:00:00",1,NSW1,6,58.59,0,0,"2019/08/01 02:55:02",58.59,0.99,0.99,0.83,0.83,0.7,0.7,14.5,14.5,0.03,0.03,0.17,0.17,0.19,0.19,11.03,11.03,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:00:00",1,QLD1,6,53.85,0,0,"2019/08/01 02:55:02",53.85,0.99,0.99,0.83,0.83,0.7,0.7,14.5,14.5,0.03,0.03,0.17,0.17,0.19,0.19,11.03,11.03,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:00:00",1,SA1,6,88.71,0,0,"2019/08/01 02:55:02",88.71,0.99,0.99,0.83,0.83,0.7,0.7,14.5,14.5,0.03,0.03,0.17,0.17,0.19,0.19,11.03,11.03,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:00:00",1,TAS1,6,80.92,0,0,"2019/08/01 02:55:02",80.92,0.99,0.99,0.83,0.83,0.7,0.7,14.5,14.5,0.03,0.03,0.16,0.16,0.19,0.19,10.47,10.47,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:00:00",1,VIC1,6,86.15,0,0,"2019/08/01 02:55:02",86.15,0.99,0.99,0.83,0.83,0.7,0.7,14.5,14.5,0.03,0.03,0.17,0.17,0.19,0.19,11.03,11.03,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:30:00",1,NSW1,7,58.03,0,0,"2019/08/01 03:25:03",58.03,0.69,0.69,0.65,0.65,0.63,0.63,14.5,14.5,0.03,0.03,0.16,0.16,0.18,0.18,14.01,14.01,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:30:00",1,QLD1,7,53.19,0,0,"2019/08/01 03:25:03",53.19,0.69,0.69,0.65,0.65,0.63,0.63,14.5,14.5,0.03,0.03,0.16,0.16,0.18,0.18,14.01,14.01,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:30:00",1,SA1,7,83.75,0,0,"2019/08/01 03:25:03",83.75,0.69,0.69,0.65,0.65,0.63,0.63,14.5,14.5,0.03,0.03,0.16,0.16,0.18,0.18,14.01,14.01,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:30:00",1,TAS1,7,77.54,0,0,"2019/08/01 03:25:03",77.54,0.69,0.69,0.65,0.65,0.63,0.63,14.5,14.5,0.03,0.03,0.14,0.14,0.18,0.18,14,14,FIRM
D,TRADING,PRICE,2,"2019/08/01 03:30:00",1,VIC1,7,82.44,0,0,"2019/08/01 03:25:03",82.44,0.69,0.69,0.65,0.65,0.63,0.63,14.5,14.5,0.03,0.03,0.16,0.16,0.18,0.18,14.01,14.01,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:00:00",1,NSW1,8,58.03,0,0,"2019/08/01 03:55:03",58.03,0.51,0.51,0.49,0.49,0.49,0.49,15.46,15.46,0.03,0.03,0.26,0.26,0.42,0.42,14.74,14.74,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:00:00",1,QLD1,8,53.4,0,0,"2019/08/01 03:55:03",53.4,0.51,0.51,0.49,0.49,0.49,0.49,15.46,15.46,0.03,0.03,0.26,0.26,0.42,0.42,14.74,14.74,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:00:00",1,SA1,8,83.15,0,0,"2019/08/01 03:55:03",83.15,0.51,0.51,0.49,0.49,0.49,0.49,15.46,15.46,0.03,0.03,0.26,0.26,0.42,0.42,14.74,14.74,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:00:00",1,TAS1,8,77.8,0,0,"2019/08/01 03:55:03",77.8,0.51,0.51,0.49,0.49,0.49,0.49,14.5,14.5,0.03,0.03,0.23,0.23,0.26,0.26,14.58,14.58,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:00:00",1,VIC1,8,82.33,0,0,"2019/08/01 03:55:03",82.33,0.51,0.51,0.49,0.49,0.49,0.49,15.46,15.46,0.03,0.03,0.26,0.26,0.42,0.42,14.74,14.74,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:30:00",1,NSW1,9,57.93,0,0,"2019/08/01 04:25:03",57.93,0.49,0.49,0.49,0.49,0.49,0.49,20,20,0.03,0.03,0.15,0.15,0.19,0.19,14.35,14.35,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:30:00",1,QLD1,9,53.46,0,0,"2019/08/01 04:25:03",53.46,0.49,0.49,0.49,0.49,0.49,0.49,20,20,0.03,0.03,0.15,0.15,0.19,0.19,14.35,14.35,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:30:00",1,SA1,9,74.46,0,0,"2019/08/01 04:25:03",74.46,0.49,0.49,0.49,0.49,0.49,0.49,20,20,0.03,0.03,0.15,0.15,0.19,0.19,14.35,14.35,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:30:00",1,TAS1,9,67.46,0,0,"2019/08/01 04:25:03",67.46,0.49,0.49,0.49,0.49,0.49,0.49,20,20,0.03,0.03,0.15,0.15,0.17,0.17,14.33,14.33,FIRM
D,TRADING,PRICE,2,"2019/08/01 04:30:00",1,VIC1,9,71.66,0,0,"2019/08/01 04:25:03",71.66,0.49,0.49,0.49,0.49,0.49,0.49,20,20,0.03,0.03,0.15,0.15,0.19,0.19,14.35,14.35,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:00:00",1,NSW1,10,58.03,0,0,"2019/08/01 04:55:03",58.03,0.49,0.49,0.49,0.49,0.49,0.49,16.33,16.33,0.03,0.03,0.19,0.19,0.32,0.32,14.18,14.18,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:00:00",1,QLD1,10,53.68,0,0,"2019/08/01 04:55:03",53.68,0.49,0.49,0.49,0.49,0.49,0.49,16.33,16.33,0.03,0.03,0.19,0.19,0.32,0.32,14.18,14.18,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:00:00",1,SA1,10,76.78,0,0,"2019/08/01 04:55:03",76.78,0.49,0.49,0.49,0.49,0.49,0.49,16.33,16.33,0.03,0.03,0.19,0.19,0.32,0.32,14.18,14.18,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:00:00",1,TAS1,10,68.55,0,0,"2019/08/01 04:55:03",68.55,0.49,0.49,0.49,0.49,0.49,0.49,16.33,16.33,0.03,0.03,0.13,0.13,0.14,0.14,14,14,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:00:00",1,VIC1,10,72.2,0,0,"2019/08/01 04:55:03",72.2,0.49,0.49,0.49,0.49,0.49,0.49,16.33,16.33,0.03,0.03,0.19,0.19,0.32,0.32,14.18,14.18,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:30:00",1,NSW1,11,58.03,0,0,"2019/08/01 05:25:03",58.03,0.78,0.78,0.77,0.77,0.67,0.67,14.98,14.98,0.02,0.02,0.08,0.08,0.15,0.15,9.52,9.52,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:30:00",1,QLD1,11,55.43,0,0,"2019/08/01 05:25:03",55.43,0.78,0.78,0.77,0.77,0.67,0.67,14.98,14.98,0.02,0.02,0.08,0.08,0.15,0.15,9.52,9.52,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:30:00",1,SA1,11,91.41,0,0,"2019/08/01 05:25:03",91.41,0.78,0.78,0.77,0.77,0.67,0.67,14.98,14.98,0.02,0.02,0.08,0.08,0.15,0.15,9.52,9.52,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:30:00",1,TAS1,11,82.25,0,0,"2019/08/01 05:25:03",82.25,0.78,0.78,0.77,0.77,0.67,0.67,14.98,14.98,0.02,0.02,0.05,0.05,0.07,0.07,9.44,9.44,FIRM
D,TRADING,PRICE,2,"2019/08/01 05:30:00",1,VIC1,11,87.31,0,0,"2019/08/01 05:25:03",87.31,0.78,0.78,0.77,0.77,0.67,0.67,14.98,14.98,0.02,0.02,0.08,0.08,0.15,0.15,9.52,9.52,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:00:00",1,NSW1,12,58.61,0,0,"2019/08/01 05:55:03",58.61,1.25,1.25,0.75,0.75,0.72,0.72,14.33,14.33,0.02,0.02,0.07,0.07,0.19,0.19,11.48,11.48,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:00:00",1,QLD1,12,56.34,0,0,"2019/08/01 05:55:03",56.34,1.25,1.25,0.75,0.75,0.72,0.72,14.33,14.33,0.02,0.02,0.07,0.07,0.19,0.19,11.48,11.48,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:00:00",1,SA1,12,86.5,0,0,"2019/08/01 05:55:03",86.5,1.25,1.25,0.75,0.75,0.72,0.72,14.33,14.33,0.02,0.02,0.07,0.07,0.19,0.19,11.48,11.48,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:00:00",1,TAS1,12,79.15,0,0,"2019/08/01 05:55:03",79.15,1.25,1.25,0.75,0.75,0.72,0.72,14.33,14.33,0.02,0.02,0.07,0.07,0.19,0.19,11.48,11.48,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:00:00",1,VIC1,12,85.35,0,0,"2019/08/01 05:55:03",85.35,1.25,1.25,0.75,0.75,0.72,0.72,14.33,14.33,0.02,0.02,0.07,0.07,0.19,0.19,11.48,11.48,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:30:00",1,NSW1,13,85.63,0,0,"2019/08/01 06:25:03",85.63,1.78,1.78,3.19,3.19,0.73,0.73,30.57,30.57,0.01,0.01,0.04,0.04,0.1,0.1,16.16,16.16,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:30:00",1,QLD1,13,77.65,0,0,"2019/08/01 06:25:03",77.65,1.78,1.78,3.19,3.19,0.73,0.73,30.57,30.57,0.01,0.01,0.04,0.04,0.1,0.1,16.16,16.16,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:30:00",1,SA1,13,99.46,0,0,"2019/08/01 06:25:03",99.46,1.78,1.78,3.19,3.19,0.73,0.73,30.57,30.57,0.01,0.01,0.04,0.04,0.1,0.1,16.16,16.16,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:30:00",1,TAS1,13,85.65,0,0,"2019/08/01 06:25:03",85.65,0.45,0.45,0.25,0.25,0.72,0.72,3.02,3.02,0.01,0.01,0.04,0.04,0.1,0.1,16.04,16.04,FIRM
D,TRADING,PRICE,2,"2019/08/01 06:30:00",1,VIC1,13,99.61,0,0,"2019/08/01 06:25:03",99.61,1.78,1.78,3.19,3.19,0.73,0.73,30.57,30.57,0.01,0.01,0.04,0.04,0.1,0.1,16.16,16.16,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:00:00",1,NSW1,14,93.73,0,0,"2019/08/01 06:55:03",93.73,1.31,1.31,2.13,2.13,0.86,0.86,20.14,20.14,0,0,0.03,0.03,0.09,0.09,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:00:00",1,QLD1,14,84.43,0,0,"2019/08/01 06:55:03",84.43,1.31,1.31,2.13,2.13,0.86,0.86,20.14,20.14,0,0,0.03,0.03,0.09,0.09,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:00:00",1,SA1,14,104.78,0,0,"2019/08/01 06:55:03",104.78,1.31,1.31,2.13,2.13,0.86,0.86,20.14,20.14,0,0,0.03,0.03,0.09,0.09,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:00:00",1,TAS1,14,92.54,0,0,"2019/08/01 06:55:03",92.54,0.49,0.49,0.49,0.49,0.76,0.76,19.44,19.44,0,0,0.03,0.03,0.09,0.09,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:00:00",1,VIC1,14,105.32,0,0,"2019/08/01 06:55:03",105.32,1.31,1.31,2.13,2.13,0.86,0.86,20.14,20.14,0,0,0.03,0.03,0.09,0.09,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:30:00",1,NSW1,15,98.77,0,0,"2019/08/01 07:25:03",98.77,1.48,1.48,2.88,2.88,0.91,0.91,20.6,20.6,0,0,0.03,0.03,0.07,0.07,26.12,26.12,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:30:00",1,QLD1,15,94.15,0,0,"2019/08/01 07:25:03",94.15,1.48,1.48,2.88,2.88,0.91,0.91,20.6,20.6,0,0,0.03,0.03,0.07,0.07,26.12,26.12,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:30:00",1,SA1,15,107,0,0,"2019/08/01 07:25:03",107,1.48,1.48,2.88,2.88,0.91,0.91,20.6,20.6,0,0,0.03,0.03,0.07,0.07,26.12,26.12,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:30:00",1,TAS1,15,90.59,0,0,"2019/08/01 07:25:03",90.59,0.16,0.16,0.16,0.16,0.35,0.35,17.34,17.34,0,0,0.03,0.03,0.07,0.07,26.12,26.12,FIRM
D,TRADING,PRICE,2,"2019/08/01 07:30:00",1,VIC1,15,108.05,0,0,"2019/08/01 07:25:03",108.05,1.48,1.48,2.88,2.88,0.91,0.91,20.6,20.6,0,0,0.03,0.03,0.07,0.07,26.12,26.12,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:00:00",1,NSW1,16,91.1,0,0,"2019/08/01 07:55:03",91.1,1.24,1.24,1.5,1.5,0.79,0.79,19.16,19.16,0,0,0.02,0.02,0.07,0.07,21.24,21.24,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:00:00",1,QLD1,16,84.77,0,0,"2019/08/01 07:55:03",84.77,1.24,1.24,1.5,1.5,0.79,0.79,19.16,19.16,0,0,0.02,0.02,0.07,0.07,21.24,21.24,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:00:00",1,SA1,16,105.28,0,0,"2019/08/01 07:55:03",105.28,1.24,1.24,1.5,1.5,0.79,0.79,19.16,19.16,0,0,0.02,0.02,0.07,0.07,21.24,21.24,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:00:00",1,TAS1,16,93.51,0,0,"2019/08/01 07:55:03",93.51,0.25,0.25,0.25,0.25,0.73,0.73,19.09,19.09,0,0,0.02,0.02,0.07,0.07,21.24,21.24,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:00:00",1,VIC1,16,106.4,0,0,"2019/08/01 07:55:03",106.4,1.24,1.24,1.5,1.5,0.79,0.79,19.16,19.16,0,0,0.02,0.02,0.07,0.07,21.24,21.24,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:30:00",1,NSW1,17,80.94,0,0,"2019/08/01 08:25:03",80.94,1,1,1.45,1.45,0.73,0.73,19.96,19.96,0,0,0.02,0.02,0.07,0.07,18.71,18.71,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:30:00",1,QLD1,17,75.82,0,0,"2019/08/01 08:25:03",75.82,1,1,1.45,1.45,0.73,0.73,19.96,19.96,0,0,0.02,0.02,0.07,0.07,18.71,18.71,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:30:00",1,SA1,17,100.21,0,0,"2019/08/01 08:25:03",100.21,1,1,1.45,1.45,0.73,0.73,19.96,19.96,0,0,0.02,0.02,0.07,0.07,18.71,18.71,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:30:00",1,TAS1,17,84.99,0,0,"2019/08/01 08:25:03",84.99,0.49,0.49,0.49,0.49,0.71,0.71,19.95,19.95,0,0,0.02,0.02,0.07,0.07,18.71,18.71,FIRM
D,TRADING,PRICE,2,"2019/08/01 08:30:00",1,VIC1,17,95.71,0,0,"2019/08/01 08:25:03",95.71,1,1,1.45,1.45,0.73,0.73,19.96,19.96,0,0,0.02,0.02,0.07,0.07,18.71,18.71,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:00:00",1,NSW1,18,57.21,0,0,"2019/08/01 08:55:03",57.21,0.73,0.73,0.63,0.63,0.8,0.8,15.68,15.68,0,0,0.03,0.03,0.07,0.07,21.17,21.17,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:00:00",1,QLD1,18,52.4,0,0,"2019/08/01 08:55:03",52.4,0.73,0.73,0.63,0.63,0.8,0.8,15.68,15.68,0,0,0.03,0.03,0.07,0.07,21.17,21.17,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:00:00",1,SA1,18,101,0,0,"2019/08/01 08:55:03",101,0.73,0.73,0.63,0.63,0.8,0.8,15.68,15.68,0,0,0.03,0.03,0.07,0.07,21.17,21.17,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:00:00",1,TAS1,18,89.85,0,0,"2019/08/01 08:55:03",89.85,0.73,0.73,0.61,0.61,0.8,0.8,15.68,15.68,0,0,0.03,0.03,0.07,0.07,21.17,21.17,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:00:00",1,VIC1,18,98.44,0,0,"2019/08/01 08:55:03",98.44,0.73,0.73,0.63,0.63,0.8,0.8,15.68,15.68,0,0,0.03,0.03,0.07,0.07,21.17,21.17,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:30:00",1,NSW1,19,59.57,0,0,"2019/08/01 09:25:03",59.57,1.16,1.16,1.03,1.03,0.78,0.78,14.43,14.43,0,0,0.03,0.03,0.07,0.07,11.86,11.86,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:30:00",1,QLD1,19,53.78,0,0,"2019/08/01 09:25:03",53.78,1.16,1.16,1.03,1.03,0.78,0.78,14.43,14.43,0,0,0.03,0.03,0.07,0.07,11.86,11.86,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:30:00",1,SA1,19,101,0,0,"2019/08/01 09:25:03",101,1.16,1.16,1.03,1.03,0.78,0.78,14.43,14.43,0,0,0.03,0.03,0.07,0.07,11.86,11.86,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:30:00",1,TAS1,19,95.37,0,0,"2019/08/01 09:25:03",95.37,0.49,0.49,0.58,0.58,0.78,0.78,14.43,14.43,0,0,0.03,0.03,0.07,0.07,11.86,11.86,FIRM
D,TRADING,PRICE,2,"2019/08/01 09:30:00",1,VIC1,19,106.9,0,0,"2019/08/01 09:25:03",106.9,1.16,1.16,1.03,1.03,0.78,0.78,14.43,14.43,0,0,0.03,0.03,0.07,0.07,11.86,11.86,FIRM
D,TRADING,PRICE,2,"2019/08/01 10:00:00",1,NSW1,20,56.53,0,0,"2019/08/01 09:55:03",56.53,1.13,1.13,0.61,0.61,0.73,0.73,8.62,8.62,0,0,0.03,0.03,0.07,0.07,9.28,9.28,FIRM
D,TRADING,PRICE,2,"2019/08/01 10:00:00",1,QLD1,20,49.91,0,0,"2019/08/01 09:55:03",49.91,1.13,1.13,0.61,0.61,0.73,0.73,8.62,8.62,0,0,0.03,0.03,0.07,0.07,9.28,9.28,FIRM
D,TRADING,PRICE,2,"2019/08/01 10:00:00",1,SA1,20,101,0,0,"2019/08/01 09:55:03",101,1.13,1.13,0.61,0.61,0.73,0.73,8.62,8.62,0,0,0.03,0.03,0.07,0.07,9.28,9.28,FIRM
D,TRADING,PRICE,2,"2019/08/01 10:00:00",1,TAS1,20,92.47,0,0,"2019/08/01 09:55:03",92.47,0.41,0.41,0.47,0.47,0.73,0.73,8.62,8.62,0,0,0.03,0.03,0.07,0.07,9.28,9.28,FIRM
D,TRADING,PRICE,2,"2019/08/01 10:00:00",1,VIC1,20,103.45,0,0,"2019/08/01 09:55:03",103.45,1.13,1.13,0.61,0.61,0.73,0.73,8.62,8.62,0,0,0.03,0.03,0.07,0.07,9.28,9.28,FIRM
D,TRADING,PRICE,2,"2019/08/01 10:30:00",1,NSW1,21,55.53,0,0,"2019/08/01 10:25:03",55.53,1.08,1.08,0.71,0.71,0.73,0.73,6.93,6.93,0,0,0.03,0.03,0.12,0.12,9.28,9.28,FIRM
D,TRADING,PRICE,2,"2019/08/01 10:30:00",1,QLD1,21,48.99,0,0,"2019/08/01 10:25:03",48.99,1.08,1.08,0.71,0.71,0.73,0.73,6.93,6.93,0,0,0.03,0.03,0.12,0.12,9.28,9.28,FIRM
D,TRADING,PRICE,2,"2019/08/01 10:30:00",1,SA1,21,100.85,0,0,"2019/08/01 10:25:03",100.85,1.08,1.08,0.71,0.71,0.73,0.73,6.93,6.93,0,0,0.03,0.03,0.12,0.12,9.28,9.28,FIRM
