C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/08/07,00:35:00,0000000297752590,,0000000297752332
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2018/07/01 01:30:00",1,NSW1,3,60.8,0,0,"2018/07/01 01:25:04",60.8,2.33,2.33,3.28,3.28,8.84,8.84,8.84,8.84,0.01,0.01,0.03,0.03,0.04,0.04,4.17,4.17,FIRM
D,TRADING,PRICE,2,"2018/07/01 01:30:00",1,QLD1,3,53.2,0,0,"2018/07/01 01:25:04",53.2,2.33,2.33,3.28,3.28,8.84,8.84,8.84,8.84,0.01,0.01,0.03,0.03,0.04,0.04,4.17,4.17,FIRM
D,TRADING,PRICE,2,"2018/07/01 01:30:00",1,SA1,3,139.34,0,0,"2018/07/01 01:25:04",139.34,2.33,2.33,3.28,3.28,8.84,8.84,8.84,8.84,0.01,0.01,0.03,0.03,0.04,0.04,4.17,4.17,FIRM
D,TRADING,PRICE,2,"2018/07/01 01:30:00",1,TAS1,3,77.28,0,0,"2018/07/01 01:25:04",77.28,2,2,2.78,2.78,8.84,8.84,8.84,8.84,0.01,0.01,0.03,0.03,0.04,0.04,4.17,4.17,FIRM
D,TRADING,PRICE,2,"2018/07/01 01:30:00",1,VIC1,3,85.68,0,0,"2018/07/01 01:25:04",85.68,2.33,2.33,3.28,3.28,8.84,8.84,8.84,8.84,0.01,0.01,0.03,0.03,0.04,0.04,4.17,4.17,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:00:00",1,NSW1,4,63.62,0,0,"2018/07/01 01:55:04",63.62,4.9,4.9,6.72,6.72,12.13,12.13,17.26,17.26,0.01,0.01,0.03,0.03,0.04,0.04,14.87,14.87,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:00:00",1,QLD1,4,55.78,0,0,"2018/07/01 01:55:04",55.78,4.9,4.9,6.72,6.72,12.13,12.13,17.26,17.26,0.01,0.01,0.03,0.03,0.04,0.04,14.87,14.87,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:00:00",1,SA1,4,131.75,0,0,"2018/07/01 01:55:04",131.75,4.9,4.9,6.72,6.72,12.13,12.13,17.26,17.26,0.01,0.01,0.03,0.03,0.04,0.04,14.87,14.87,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:00:00",1,TAS1,4,78.28,0,0,"2018/07/01 01:55:04",78.28,4.9,4.9,6.16,6.16,12.13,12.13,17.26,17.26,0.01,0.01,0.03,0.03,0.04,0.04,4.52,4.52,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:00:00",1,VIC1,4,85.98,0,0,"2018/07/01 01:55:04",85.98,4.9,4.9,6.72,6.72,12.13,12.13,17.26,17.26,0.01,0.01,0.03,0.03,0.04,0.04,14.87,14.87,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:30:00",1,NSW1,5,62.12,0,0,"2018/07/01 02:25:05",62.12,4,4,5.94,5.94,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.05,0.05,12.94,12.94,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:30:00",1,QLD1,5,54.46,0,0,"2018/07/01 02:25:05",54.46,4,4,5.94,5.94,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.05,0.05,12.94,12.94,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:30:00",1,SA1,5,112.67,0,0,"2018/07/01 02:25:05",112.67,4,4,5.94,5.94,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.05,0.05,12.94,12.94,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:30:00",1,TAS1,5,61.2,0,0,"2018/07/01 02:25:05",61.2,4,4,5.94,5.94,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.04,0.04,4.52,4.52,FIRM
D,TRADING,PRICE,2,"2018/07/01 02:30:00",1,VIC1,5,66.41,0,0,"2018/07/01 02:25:05",66.41,4,4,5.94,5.94,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.05,0.05,12.94,12.94,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:00:00",1,NSW1,6,61.29,0,0,"2018/07/01 02:55:04",61.29,4,4,5.58,5.58,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.06,0.06,9.75,9.75,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:00:00",1,QLD1,6,53.61,0,0,"2018/07/01 02:55:04",53.61,4,4,5.58,5.58,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.06,0.06,9.75,9.75,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:00:00",1,SA1,6,93.35,0,0,"2018/07/01 02:55:04",93.35,4,4,5.58,5.58,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.06,0.06,9.75,9.75,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:00:00",1,TAS1,6,59.26,0,0,"2018/07/01 02:55:04",59.26,4,4,5.58,5.58,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.04,0.04,4.52,4.52,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:00:00",1,VIC1,6,63.95,0,0,"2018/07/01 02:55:04",63.95,4,4,5.58,5.58,12.13,12.13,12.13,12.13,0.01,0.01,0.03,0.03,0.06,0.06,9.75,9.75,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:30:00",1,NSW1,7,61.63,0,0,"2018/07/01 03:25:04",61.63,4,4,6.16,6.16,14.53,14.53,14.53,14.53,0.01,0.01,0.05,0.05,0.16,0.16,10.76,10.76,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:30:00",1,QLD1,7,53.5,0,0,"2018/07/01 03:25:04",53.5,4,4,6.16,6.16,14.53,14.53,14.53,14.53,0.01,0.01,0.05,0.05,0.16,0.16,10.76,10.76,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:30:00",1,SA1,7,82.18,0,0,"2018/07/01 03:25:04",82.18,4,4,6.16,6.16,14.53,14.53,14.53,14.53,0.01,0.01,0.05,0.05,0.16,0.16,10.76,10.76,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:30:00",1,TAS1,7,60.22,0,0,"2018/07/01 03:25:04",60.22,4,4,6.16,6.16,14.53,14.53,14.53,14.53,0.01,0.01,0.03,0.03,0.04,0.04,4.52,4.52,FIRM
D,TRADING,PRICE,2,"2018/07/01 03:30:00",1,VIC1,7,63.73,0,0,"2018/07/01 03:25:04",63.73,4,4,6.16,6.16,14.53,14.53,14.53,14.53,0.01,0.01,0.05,0.05,0.16,0.16,10.76,10.76,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,NSW1,8,61.84,0,0,"2018/07/01 03:55:05",61.84,4,4,6.16,6.16,14.1,14.1,14.1,14.1,0.01,0.01,0.07,0.07,0.19,0.19,6.45,6.45,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,QLD1,8,53.97,0,0,"2018/07/01 03:55:05",53.97,4,4,6.16,6.16,14.1,14.1,14.1,14.1,0.01,0.01,0.07,0.07,0.19,0.19,6.45,6.45,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,SA1,8,82.12,0,0,"2018/07/01 03:55:05",82.12,4,4,6.16,6.16,14.1,14.1,14.1,14.1,0.01,0.01,0.07,0.07,0.19,0.19,6.45,6.45,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,TAS1,8,61.17,0,0,"2018/07/01 03:55:05",61.17,4,4,6.16,6.16,14.1,14.1,14.1,14.1,0.01,0.01,0.03,0.03,0.04,0.04,4.52,4.52,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,VIC1,8,64.12,0,0,"2018/07/01 03:55:05",64.12,4,4,6.16,6.16,14.1,14.1,14.1,14.1,0.01,0.01,0.07,0.07,0.19,0.19,6.45,6.45,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,NSW1,9,63.62,0,0,"2018/07/01 04:25:04",63.62,4.93,4.93,7.98,7.98,17.96,17.96,18.85,18.85,0.02,0.02,0.13,0.13,0.23,0.23,15.49,15.49,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,QLD1,9,56.36,0,0,"2018/07/01 04:25:04",56.36,4.93,4.93,7.98,7.98,17.96,17.96,18.85,18.85,0.02,0.02,0.13,0.13,0.23,0.23,15.49,15.49,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,SA1,9,78.96,0,0,"2018/07/01 04:25:04",78.96,4.93,4.93,7.98,7.98,17.96,17.96,18.85,18.85,0.02,0.02,0.13,0.13,0.23,0.23,15.49,15.49,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,TAS1,9,62.88,0,0,"2018/07/01 04:25:04",62.88,4.93,4.93,7.98,7.98,17.96,17.96,18.85,18.85,0.01,0.01,0.05,0.05,0.17,0.17,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,VIC1,9,65.24,0,0,"2018/07/01 04:25:04",65.24,4.93,4.93,7.98,7.98,17.96,17.96,18.85,18.85,0.02,0.02,0.13,0.13,0.23,0.23,15.49,15.49,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,NSW1,10,59.85,0,0,"2018/07/01 04:55:04",59.85,4.4,4.4,7.42,7.42,16.52,16.52,16.52,16.52,0.03,0.03,0.14,0.14,0.36,0.36,15.47,15.47,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,QLD1,10,53.02,0,0,"2018/07/01 04:55:04",53.02,4.4,4.4,7.42,7.42,16.52,16.52,16.52,16.52,0.03,0.03,0.14,0.14,0.36,0.36,15.47,15.47,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,SA1,10,74.59,0,0,"2018/07/01 04:55:04",74.59,4.4,4.4,7.42,7.42,16.52,16.52,16.52,16.52,0.03,0.03,0.14,0.14,0.36,0.36,15.47,15.47,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,TAS1,10,64.51,0,0,"2018/07/01 04:55:04",64.51,5,5,7.42,7.42,20,20,20,20,0.01,0.01,0.05,0.05,0.09,0.09,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,VIC1,10,61.3,0,0,"2018/07/01 04:55:04",61.3,4.4,4.4,7.42,7.42,16.52,16.52,16.52,16.52,0.03,0.03,0.14,0.14,0.36,0.36,15.47,15.47,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,NSW1,11,58.14,0,0,"2018/07/01 05:25:04",58.14,4.02,4.02,7.42,7.42,16.93,16.93,17.76,17.76,0.03,0.03,0.14,0.14,0.4,0.4,15.53,15.53,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,QLD1,11,51.96,0,0,"2018/07/01 05:25:04",51.96,4.02,4.02,7.42,7.42,16.93,16.93,17.76,17.76,0.03,0.03,0.14,0.14,0.4,0.4,15.53,15.53,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,SA1,11,71.85,0,0,"2018/07/01 05:25:04",71.85,4.02,4.02,7.42,7.42,16.93,16.93,17.76,17.76,0.03,0.03,0.14,0.14,0.4,0.4,15.53,15.53,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,TAS1,11,62.81,0,0,"2018/07/01 05:25:04",62.81,6.67,6.67,7.42,7.42,20,20,20,20,0.01,0.01,0.05,0.05,0.06,0.06,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,VIC1,11,59.7,0,0,"2018/07/01 05:25:04",59.7,4.02,4.02,7.42,7.42,16.93,16.93,17.76,17.76,0.03,0.03,0.14,0.14,0.4,0.4,15.53,15.53,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,NSW1,12,59.36,0,0,"2018/07/01 05:55:05",59.36,8.33,8.33,10.01,10.01,17.26,17.26,17.26,17.26,0.03,0.03,0.14,0.14,0.44,0.44,15.13,15.13,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,QLD1,12,52.9,0,0,"2018/07/01 05:55:05",52.9,8.33,8.33,10.01,10.01,17.26,17.26,17.26,17.26,0.03,0.03,0.14,0.14,0.44,0.44,15.13,15.13,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,SA1,12,73.53,0,0,"2018/07/01 05:55:05",73.53,8.33,8.33,10.01,10.01,17.26,17.26,17.26,17.26,0.03,0.03,0.14,0.14,0.44,0.44,15.13,15.13,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,TAS1,12,67.28,0,0,"2018/07/01 05:55:05",67.28,10.83,10.83,10.01,10.01,20.01,20.01,20.01,20.01,0.01,0.01,0.05,0.05,0,0,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,VIC1,12,61.46,0,0,"2018/07/01 05:55:05",61.46,8.33,8.33,10.01,10.01,17.26,17.26,17.26,17.26,0.03,0.03,0.14,0.14,0.44,0.44,15.13,15.13,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,NSW1,13,61.22,0,0,"2018/07/01 06:25:05",61.22,14.71,14.71,10,10,17.14,17.14,17.14,17.14,0.02,0.02,0.13,0.13,0.28,0.28,15.4,15.4,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,QLD1,13,54.71,0,0,"2018/07/01 06:25:05",54.71,14.71,14.71,10,10,17.14,17.14,17.14,17.14,0.02,0.02,0.13,0.13,0.28,0.28,15.4,15.4,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,SA1,13,76.93,0,0,"2018/07/01 06:25:05",76.93,14.71,14.71,10,10,17.14,17.14,17.14,17.14,0.02,0.02,0.13,0.13,0.28,0.28,15.4,15.4,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,TAS1,13,68.13,0,0,"2018/07/01 06:25:05",68.13,14.72,14.72,10,10,20.01,20.01,20.01,20.01,0.01,0.01,0.04,0.04,0.11,0.11,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,VIC1,13,64.7,0,0,"2018/07/01 06:25:05",64.7,14.71,14.71,10,10,17.14,17.14,17.14,17.14,0.02,0.02,0.13,0.13,0.28,0.28,15.4,15.4,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,NSW1,14,66.27,0,0,"2018/07/01 06:55:05",66.27,10.83,10.83,7.5,7.5,17.98,17.98,17.98,17.98,0.01,0.01,0.06,0.06,0.18,0.18,6.5,6.5,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,QLD1,14,58.76,0,0,"2018/07/01 06:55:05",58.76,10.83,10.83,7.5,7.5,17.98,17.98,17.98,17.98,0.01,0.01,0.06,0.06,0.18,0.18,6.5,6.5,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,SA1,14,82.86,0,0,"2018/07/01 06:55:05",82.86,10.83,10.83,7.5,7.5,17.98,17.98,17.98,17.98,0.01,0.01,0.06,0.06,0.18,0.18,6.5,6.5,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,TAS1,14,63.19,0,0,"2018/07/01 06:55:05",63.19,10.83,10.83,7.5,7.5,17.98,17.98,17.98,17.98,0.01,0.01,0.05,0.05,0.17,0.17,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,VIC1,14,69.68,0,0,"2018/07/01 06:55:05",69.68,10.83,10.83,7.5,7.5,17.98,17.98,17.98,17.98,0.01,0.01,0.06,0.06,0.18,0.18,6.5,6.5,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,NSW1,15,60.29,0,0,"2018/07/01 07:25:05",60.29,5.78,5.78,4.18,4.18,14.55,14.55,14.55,14.55,0.01,0.01,0.05,0.05,0.17,0.17,6.42,6.42,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,QLD1,15,54,0,0,"2018/07/01 07:25:05",54,5.78,5.78,4.18,4.18,14.55,14.55,14.55,14.55,0.01,0.01,0.05,0.05,0.17,0.17,6.42,6.42,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,SA1,15,73.24,0,0,"2018/07/01 07:25:05",73.24,5.78,5.78,4.18,4.18,14.55,14.55,14.55,14.55,0.01,0.01,0.05,0.05,0.17,0.17,6.42,6.42,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,TAS1,15,57.49,0,0,"2018/07/01 07:25:05",57.49,5.78,5.78,4.18,4.18,14.55,14.55,14.55,14.55,0.01,0.01,0.05,0.05,0.17,0.17,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,VIC1,15,62.3,0,0,"2018/07/01 07:25:05",62.3,5.78,5.78,4.18,4.18,14.55,14.55,14.55,14.55,0.01,0.01,0.05,0.05,0.17,0.17,6.42,6.42,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,NSW1,16,75.34,0,0,"2018/07/01 07:55:04",75.34,9.98,9.98,4.46,4.46,20.66,20.66,24.99,24.99,0,0,0.05,0.05,0.17,0.17,10.49,10.49,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,QLD1,16,64.08,0,0,"2018/07/01 07:55:04",64.08,9.98,9.98,4.46,4.46,20.66,20.66,24.99,24.99,0,0,0.05,0.05,0.17,0.17,10.49,10.49,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,SA1,16,94.07,0,0,"2018/07/01 07:55:04",94.07,9.98,9.98,4.46,4.46,20.66,20.66,24.99,24.99,0,0,0.05,0.05,0.17,0.17,10.49,10.49,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,TAS1,16,65.28,0,0,"2018/07/01 07:55:04",65.28,4.86,4.86,3.46,3.46,19.83,19.83,19.83,19.83,0,0,0.05,0.05,0.17,0.17,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,VIC1,16,78.84,0,0,"2018/07/01 07:55:04",78.84,9.98,9.98,4.46,4.46,20.66,20.66,24.99,24.99,0,0,0.05,0.05,0.17,0.17,10.49,10.49,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,NSW1,17,86.66,0,0,"2018/07/01 08:25:05",86.66,9.49,9.49,3.67,3.67,16.6,16.6,19.59,19.59,0,0,0.05,0.05,0.17,0.17,5.4,5.4,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,QLD1,17,72.24,0,0,"2018/07/01 08:25:05",72.24,9.49,9.49,3.67,3.67,16.6,16.6,19.59,19.59,0,0,0.05,0.05,0.17,0.17,5.4,5.4,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,SA1,17,102.98,0,0,"2018/07/01 08:25:05",102.98,9.49,9.49,3.67,3.67,16.6,16.6,19.59,19.59,0,0,0.05,0.05,0.17,0.17,5.4,5.4,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,TAS1,17,70.5,0,0,"2018/07/01 08:25:05",70.5,1.27,1.27,0,0,16.6,16.6,16.6,16.6,0,0,0.05,0.05,0.17,0.17,5.59,5.59,FIRM
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,VIC1,17,89.95,0,0,"2018/07/01 08:25:05",89.95,9.49,9.49,3.67,3.67,16.6,16.6,19.59,19.59,0,0,0.05,0.05,0.17,0.17,5.4,5.4,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,NSW1,18,91.19,0,0,"2018/07/01 08:55:04",91.19,11.76,11.76,3,3,17.84,17.84,22.7,22.7,0,0,0.05,0.05,0.17,0.17,5.33,5.33,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,QLD1,18,76.54,0,0,"2018/07/01 08:55:04",76.54,11.76,11.76,3,3,17.84,17.84,22.7,22.7,0,0,0.05,0.05,0.17,0.17,5.33,5.33,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,SA1,18,103.99,0,0,"2018/07/01 08:55:04",103.99,11.76,11.76,3,3,17.84,17.84,22.7,22.7,0,0,0.05,0.05,0.17,0.17,5.33,5.33,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,TAS1,18,70.53,0,0,"2018/07/01 08:55:04",70.53,0.07,0.07,0,0,17.84,17.84,17.84,17.84,0,0,0.05,0.05,0.17,0.17,5.69,5.69,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,VIC1,18,93.08,0,0,"2018/07/01 08:55:04",93.08,11.76,11.76,3,3,17.84,17.84,22.7,22.7,0,0,0.05,0.05,0.17,0.17,5.33,5.33,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,NSW1,19,102.08,0,0,"2018/07/01 09:25:04",102.08,17.99,17.99,4.67,4.67,19.26,19.26,26.92,26.92,0,0,0.04,0.04,0.17,0.17,2.94,2.94,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,QLD1,19,84.87,0,0,"2018/07/01 09:25:04",84.87,17.99,17.99,4.67,4.67,19.26,19.26,26.92,26.92,0,0,0.04,0.04,0.17,0.17,2.94,2.94,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,SA1,19,119.14,0,0,"2018/07/01 09:25:04",119.14,17.99,17.99,4.67,4.67,19.26,19.26,26.92,26.92,0,0,0.04,0.04,0.17,0.17,2.94,2.94,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,TAS1,19,70.52,0,0,"2018/07/01 09:25:04",70.52,0,0,0,0,18.46,18.46,19.26,19.26,0.01,0.01,0.05,0.05,0.17,0.17,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,VIC1,19,105.11,0,0,"2018/07/01 09:25:04",105.11,17.99,17.99,4.67,4.67,19.26,19.26,26.92,26.92,0,0,0.04,0.04,0.17,0.17,2.94,2.94,FIRM
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,NSW1,20,96.52,0,0,"2018/07/01 09:55:05",96.52,14.93,14.93,4.33,4.33,19.65,19.65,23.06,23.06,0,0,0.05,0.05,0.17,0.17,4.43,4.43,FIRM
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,QLD1,20,80.12,0,0,"2018/07/01 09:55:05",80.12,14.93,14.93,4.33,4.33,19.65,19.65,23.06,23.06,0,0,0.05,0.05,0.17,0.17,4.43,4.43,FIRM
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,SA1,20,119.75,0,0,"2018/07/01 09:55:05",119.75,14.93,14.93,4.33,4.33,19.65,19.65,23.06,23.06,0,0,0.05,0.05,0.17,0.17,4.43,4.43,FIRM
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,TAS1,20,70.52,0,0,"2018/07/01 09:55:05",70.52,0,0,0,0,16.23,16.23,19.65,19.65,0,0,0.05,0.05,0.17,0.17,6,6,FIRM
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,VIC1,20,102.74,0,0,"2018/07/01 09:55:05",102.74,14.93,14.93,4.33,4.33,19.65,19.65,23.06,23.06,0,0,0.05,0.05,0.17,0.17,4.43,4.43,FIRM
D,TRADING,PRICE,2,"2018/07/01 10:30:00",1,NSW1,21,90.36,0,0,"2018/07/01 10:25:05",90.36,12.54,12.54,4,4,18.3,18.3,20.43,20.43,0,0,0.05,0.05,0.17,0.17,4.83,4.83,FIRM
D,TRADING,PRICE,2,"2018/07/01 10:30:00",1,QLD1,21,76.72,0,0,"2018/07/01 10:25:05",76.72,12.54,12.54,4,4,18.3,18.3,20.43,20.43,0,0,0.05,0.05,0.17,0.17,4.83,4.83,FIRM
D,TRADING,PRICE,2,"2018/07/01 10:30:00",1,SA1,21,111.58,0,0,"2018/07/01 10:25:05",111.58,12.54,12.54,4,4,18.3,18.3,20.43,20.43,0,0,0.05,0.05,0.17,0.17,4.83,4.83,FIRM
D,TRADING,PRICE,2,"2018/07/01 10:30:00",1,TAS1,21,70.49,0,0,"2018/07/01 10:25:05",70.49,0.29,0.29,0.5,0.5,16.17,16.17,18.3,18.3,0.01,0.01,0.05,0.05,0.17,0.17,6,6,FIRM
