C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2021/05/07,12:20:07,0000000341086202,,0000000341085996
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2021/04/06 16:30:00",1,NSW1,33,53.63,0,0,"2021/04/06 16:25:04",53.63,12.3,12.3,15.01,15.01,0.88,0.88,15.17,15.17,0.06,0.06,0.72,0.72,0.43,0.43,13.8,13.8,FIRM
D,TRADING,PRICE,2,"2021/04/06 16:30:00",1,VIC1,33,45.49,0,0,"2021/04/06 16:25:04",45.49,12.3,12.3,15.01,15.01,0.88,0.88,15.17,15.17,0.06,0.06,0.72,0.72,0.43,0.43,13.8,13.8,FIRM
D,TRADING,PRICE,2,"2021/04/06 16:30:00",1,SA1,33,48.05,0,0,"2021/04/06 16:25:04",48.05,12.3,12.3,15.01,15.01,0.88,0.88,15.17,15.17,0.06,0.06,0.72,0.72,0.43,0.43,13.8,13.8,FIRM
D,TRADING,PRICE,2,"2021/04/06 16:30:00",1,QLD1,33,53.28,0,0,"2021/04/06 16:25:04",53.28,12.3,12.3,15.01,15.01,0.88,0.88,15.17,15.17,0.06,0.06,0.72,0.72,0.43,0.43,13.8,13.8,FIRM
D,TRADING,PRICE,2,"2021/04/06 16:30:00",1,TAS1,33,32.35,0,0,"2021/04/06 16:25:04",32.35,9.68,9.68,8.49,8.49,0.88,0.88,7.17,7.17,0.06,0.06,0.72,0.72,0.43,0.43,13.8,13.8,FIRM
D,TRADING,PRICE,2,"2021/04/06 17:30:00",1,NSW1,35,62.02,0,0,"2021/04/06 17:25:04",62.02,20.07,20.07,13.74,13.74,0.88,0.88,9.73,9.73,0.08,0.08,0.7,0.7,0.27,0.27,13.28,13.28,FIRM
D,TRADING,PRICE,2,"2021/04/06 17:30:00",1,VIC1,35,53.1,0,0,"2021/04/06 17:25:04",53.1,20.07,20.07,13.74,13.74,0.88,0.88,9.73,9.73,0.08,0.08,0.7,0.7,0.27,0.27,13.28,13.28,FIRM
D,TRADING,PRICE,2,"2021/04/06 17:30:00",1,SA1,35,55.54,0,0,"2021/04/06 17:25:04",55.54,20.07,20.07,13.74,13.74,0.88,0.88,9.73,9.73,0.08,0.08,0.7,0.7,0.27,0.27,13.28,13.28,FIRM
D,TRADING,PRICE,2,"2021/04/06 17:30:00",1,QLD1,35,61.45,0,0,"2021/04/06 17:25:04",61.45,20.07,20.07,13.74,13.74,0.88,0.88,9.73,9.73,0.08,0.08,0.7,0.7,0.27,0.27,13.28,13.28,FIRM
D,TRADING,PRICE,2,"2021/04/06 17:30:00",1,TAS1,35,31.8,0,0,"2021/04/06 17:25:04",31.8,8.39,8.39,8.49,8.49,0.88,0.88,7.83,7.83,0.08,0.08,0.7,0.7,0.27,0.27,12.13,12.13,FIRM
D,TRADING,PRICE,2,"2021/04/06 18:30:00",1,NSW1,37,86.55,0,0,"2021/04/06 18:25:04",86.55,20.77,20.77,12.14,12.14,0.88,0.88,6.54,6.54,0.06,0.06,0.58,0.58,0.22,0.22,10.63,10.63,FIRM
D,TRADING,PRICE,2,"2021/04/06 18:30:00",1,VIC1,37,56.49,0,0,"2021/04/06 18:25:04",56.49,20.77,20.77,12.14,12.14,0.88,0.88,6.54,6.54,0.06,0.06,0.58,0.58,0.22,0.22,10.63,10.63,FIRM
D,TRADING,PRICE,2,"2021/04/06 18:30:00",1,SA1,37,62.44,0,0,"2021/04/06 18:25:04",62.44,20.77,20.77,12.14,12.14,0.88,0.88,6.54,6.54,0.06,0.06,0.58,0.58,0.22,0.22,10.63,10.63,FIRM
D,TRADING,PRICE,2,"2021/04/06 18:30:00",1,QLD1,37,87.04,0,0,"2021/04/06 18:25:04",87.04,20.77,20.77,12.14,12.14,0.88,0.88,6.54,6.54,0.06,0.06,0.58,0.58,0.22,0.22,10.63,10.63,FIRM
D,TRADING,PRICE,2,"2021/04/06 18:30:00",1,TAS1,37,36.91,0,0,"2021/04/06 18:25:04",36.91,9.5,9.5,8.49,8.49,0.88,0.88,6.43,6.43,0.06,0.06,0.58,0.58,0.22,0.22,10.38,10.38,FIRM
D,TRADING,PRICE,2,"2021/04/06 21:30:00",1,NSW1,43,33.54,0,0,"2021/04/06 21:25:04",33.54,4.99,4.99,2.05,2.05,0.87,0.87,7.99,7.99,0.42,0.42,2.22,2.22,0.84,0.84,17.33,17.33,FIRM
D,TRADING,PRICE,2,"2021/04/06 21:30:00",1,VIC1,43,29.88,0,0,"2021/04/06 21:25:04",29.88,4.99,4.99,2.05,2.05,0.87,0.87,7.99,7.99,0.42,0.42,2.22,2.22,0.84,0.84,17.33,17.33,FIRM
D,TRADING,PRICE,2,"2021/04/06 21:30:00",1,SA1,43,30.67,0,0,"2021/04/06 21:25:04",30.67,4.99,4.99,2.05,2.05,0.87,0.87,7.99,7.99,0.42,0.42,2.22,2.22,0.84,0.84,17.33,17.33,FIRM
D,TRADING,PRICE,2,"2021/04/06 21:30:00",1,QLD1,43,33.65,0,0,"2021/04/06 21:25:04",33.65,4.99,4.99,2.05,2.05,0.87,0.87,7.99,7.99,0.42,0.42,2.22,2.22,0.84,0.84,17.33,17.33,FIRM
D,TRADING,PRICE,2,"2021/04/06 21:30:00",1,TAS1,43,31,0,0,"2021/04/06 21:25:04",31,4.99,4.99,2.05,2.05,0.87,0.87,7.99,7.99,0.06,0.06,0.4,0.4,0.15,0.15,9,9,FIRM
D,TRADING,PRICE,2,"2021/04/06 22:00:00",1,NSW1,44,31.69,0,0,"2021/04/06 21:55:04",31.69,4.98,4.98,2,2,0.87,0.87,7.99,7.99,0.05,0.05,0.97,0.97,0.46,0.46,14.08,14.08,FIRM
D,TRADING,PRICE,2,"2021/04/06 22:00:00",1,VIC1,44,28.34,0,0,"2021/04/06 21:55:04",28.34,4.98,4.98,2,2,0.87,0.87,7.99,7.99,0.05,0.05,0.97,0.97,0.46,0.46,14.08,14.08,FIRM
D,TRADING,PRICE,2,"2021/04/06 22:00:00",1,SA1,44,29.51,0,0,"2021/04/06 21:55:04",29.51,4.98,4.98,2,2,0.87,0.87,7.99,7.99,0.05,0.05,0.97,0.97,0.46,0.46,14.08,14.08,FIRM
D,TRADING,PRICE,2,"2021/04/06 22:00:00",1,QLD1,44,31.3,0,0,"2021/04/06 21:55:04",31.3,4.98,4.98,2,2,0.87,0.87,7.99,7.99,0.05,0.05,0.97,0.97,0.46,0.46,14.08,14.08,FIRM
D,TRADING,PRICE,2,"2021/04/06 22:00:00",1,TAS1,44,31.72,0,0,"2021/04/06 21:55:04",31.72,4.98,4.98,2,2,0.87,0.87,7.99,7.99,0.03,0.03,0.22,0.22,0.03,0.03,7.96,7.96,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:00:00",1,NSW1,24,-41.99,0,0,"2021/04/11 11:55:08",-41.99,0,0,0,0,0,0,8.47,8.47,0.19,0.19,2.92,2.92,1.79,1.79,9.24,9.24,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:00:00",1,VIC1,24,-46.67,0,0,"2021/04/11 11:55:08",-46.67,0,0,0,0,0,0,8.47,8.47,0.19,0.19,2.92,2.92,1.79,1.79,9.24,9.24,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:00:00",1,SA1,24,-43.73,0,0,"2021/04/11 11:55:08",-43.73,0,0,0,0,0,0,8.47,8.47,0.19,0.19,2.92,2.92,1.79,1.79,9.24,9.24,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:00:00",1,QLD1,24,-36.96,0,0,"2021/04/11 11:55:08",-36.96,0,0,0,0,0,0,8.47,8.47,0.19,0.19,2.92,2.92,1.79,1.79,9.24,9.24,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:00:00",1,TAS1,24,98.56,0,0,"2021/04/11 11:55:08",98.56,503.82,503.82,8.49,8.49,0.9,0.9,9.37,9.37,0.18,0.18,0.8,0.8,0.12,0.12,0.12,0.12,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:30:00",1,NSW1,25,-29.49,0,0,"2021/04/11 12:25:07",-29.49,0,0,0,0,0,0,8.33,8.33,0.45,0.45,3.08,3.08,2.43,2.43,11.75,11.75,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:30:00",1,VIC1,25,-40.62,0,0,"2021/04/11 12:25:07",-40.62,0,0,0,0,0,0,8.33,8.33,0.45,0.45,3.08,3.08,2.43,2.43,11.75,11.75,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:30:00",1,SA1,25,-39.04,0,0,"2021/04/11 12:25:07",-39.04,0,0,0,0,0,0,8.33,8.33,0.45,0.45,3.08,3.08,2.43,2.43,11.75,11.75,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:30:00",1,QLD1,25,-26.48,0,0,"2021/04/11 12:25:07",-26.48,0,0,0,0,0,0,8.33,8.33,0.45,0.45,3.08,3.08,2.43,2.43,11.75,11.75,FIRM
D,TRADING,PRICE,2,"2021/04/11 12:30:00",1,TAS1,25,27.77,0,0,"2021/04/11 12:25:07",27.77,11.06,11.06,8.49,8.49,0.9,0.9,9.23,9.23,0.18,0.18,0.8,0.8,0.1,0.1,0.1,0.1,FIRM
D,TRADING,PRICE,2,"2021/04/12 18:00:00",1,NSW1,36,207.66,0,0,"2021/04/12 17:55:04",207.66,120.73,120.73,13.82,13.82,0.88,0.88,121.76,121.76,0.12,0.12,0.48,0.48,0.23,0.23,10.68,10.68,FIRM
D,TRADING,PRICE,2,"2021/04/12 18:00:00",1,VIC1,36,194.23,0,0,"2021/04/12 17:55:04",194.23,120.73,120.73,13.82,13.82,0.88,0.88,121.76,121.76,0.12,0.12,0.48,0.48,0.23,0.23,10.68,10.68,FIRM
D,TRADING,PRICE,2,"2021/04/12 18:00:00",1,SA1,36,184.98,0,0,"2021/04/12 17:55:04",184.98,120.73,120.73,13.82,13.82,0.88,0.88,121.76,121.76,0.12,0.12,0.48,0.48,0.23,0.23,10.68,10.68,FIRM
D,TRADING,PRICE,2,"2021/04/12 18:00:00",1,QLD1,36,172.08,0,0,"2021/04/12 17:55:04",172.08,120.73,120.73,13.82,13.82,0.88,0.88,121.76,121.76,8.89,8.89,9.59,9.59,0.23,0.23,10.68,10.68,FIRM
D,TRADING,PRICE,2,"2021/04/12 18:00:00",1,TAS1,36,175.98,0,0,"2021/04/12 17:55:04",175.98,120.73,120.73,13.82,13.82,0.88,0.88,120.44,120.44,0.12,0.12,0.48,0.48,0.23,0.23,6.63,6.63,FIRM
D,TRADING,PRICE,2,"2021/04/13 01:30:00",1,NSW1,3,58.35,0,0,"2021/04/13 01:25:04",58.35,8.22,8.22,4.42,4.42,0.87,0.87,13.89,13.89,1.45,1.45,1.92,1.92,0.43,0.43,9.13,9.13,FIRM
D,TRADING,PRICE,2,"2021/04/13 01:30:00",1,VIC1,3,18.82,0,0,"2021/04/13 01:25:04",18.82,8.22,8.22,4.42,4.42,0.87,0.87,13.89,13.89,1.45,1.45,1.92,1.92,0.43,0.43,9.13,9.13,FIRM
D,TRADING,PRICE,2,"2021/04/13 01:30:00",1,SA1,3,17.6,0,0,"2021/04/13 01:25:04",17.6,8.22,8.22,4.42,4.42,0.87,0.87,13.89,13.89,1.45,1.45,1.92,1.92,0.43,0.43,9.13,9.13,FIRM
D,TRADING,PRICE,2,"2021/04/13 01:30:00",1,QLD1,3,53.17,0,0,"2021/04/13 01:25:04",53.17,8.22,8.22,4.42,4.42,0.87,0.87,13.89,13.89,2.23,2.23,2.2,2.2,0.43,0.43,9.13,9.13,FIRM
D,TRADING,PRICE,2,"2021/04/13 01:30:00",1,TAS1,3,19.19,0,0,"2021/04/13 01:25:04",19.19,5.15,5.15,4.1,4.1,0.9,0.9,3.97,3.97,0.12,0.12,0.22,0.22,0.15,0.15,3.17,3.17,FIRM
D,TRADING,PRICE,2,"2021/04/13 02:00:00",1,NSW1,4,48.78,0,0,"2021/04/13 01:55:04",48.78,2.24,2.24,2.54,2.54,0.87,0.87,8.72,8.72,0.18,0.18,0.19,0.19,0.18,0.18,8.18,8.18,FIRM
D,TRADING,PRICE,2,"2021/04/13 02:00:00",1,VIC1,4,5.58,0,0,"2021/04/13 01:55:04",5.58,2.24,2.24,2.54,2.54,0.87,0.87,8.72,8.72,0.18,0.18,0.19,0.19,0.18,0.18,8.18,8.18,FIRM
D,TRADING,PRICE,2,"2021/04/13 02:00:00",1,SA1,4,5.24,0,0,"2021/04/13 01:55:04",5.24,2.24,2.24,2.54,2.54,0.87,0.87,8.72,8.72,0.18,0.18,0.19,0.19,0.18,0.18,8.18,8.18,FIRM
D,TRADING,PRICE,2,"2021/04/13 02:00:00",1,QLD1,4,43.46,0,0,"2021/04/13 01:55:04",43.46,2.24,2.24,2.54,2.54,0.87,0.87,8.72,8.72,1.34,1.34,1.18,1.18,0.18,0.18,8.18,8.18,FIRM
D,TRADING,PRICE,2,"2021/04/13 02:00:00",1,TAS1,4,1.69,0,0,"2021/04/13 01:55:04",1.69,4.98,4.98,2.65,2.65,0.9,0.9,2.8,2.8,0.73,0.73,0.19,0.19,0.18,0.18,3.8,3.8,FIRM
D,TRADING,PRICE,2,"2021/04/13 10:30:00",1,TAS1,21,6.17,0,0,"2021/04/13 10:25:04",6.17,8.2,8.2,3.11,3.11,0.9,0.9,6.97,6.97,0.18,0.18,0.8,0.8,0.31,0.31,9,9,FIRM
D,TRADING,PRICE,2,"2021/04/13 23:30:00",1,QLD1,47,42.97,0,0,"2021/04/13 23:25:04",42.97,5.39,5.39,6.18,6.18,0.58,0.58,15.99,15.99,0.11,0.11,0.56,0.56,0.26,0.26,8.01,8.01,FIRM
D,TRADING,PRICE,2,"2021/04/13 23:30:00",1,TAS1,47,6.29,0,0,"2021/04/13 23:25:04",6.29,14.39,14.39,2.19,2.19,0.9,0.9,6.58,6.58,3.73,3.73,0.44,0.44,0.18,0.18,6.26,6.26,FIRM
D,TRADING,PRICE,2,"2021/04/14 00:00:00",1,NSW1,48,34.79,0,0,"2021/04/13 23:55:10",34.79,1.07,1.07,1.83,1.83,0.84,0.84,7.27,7.27,0.13,0.13,0.38,0.38,0.18,0.18,7.04,7.04,FIRM
D,TRADING,PRICE,2,"2021/04/13 11:00:00",1,NSW1,22,21.31,0,0,"2021/04/13 11:25:03",21.31,0.9,0.9,1.08,1.08,0.54,0.54,5.68,5.68,0.18,0.18,0.66,0.66,0.41,0.41,11.15,11.15,FIRM
D,TRADING,PRICE,2,"2021/04/13 11:00:00",1,VIC1,22,9.22,0,0,"2021/04/13 11:25:03",9.22,0.9,0.9,1.08,1.08,0.54,0.54,5.68,5.68,0.18,0.18,0.66,0.66,0.41,0.41,11.15,11.15,FIRM
D,TRADING,PRICE,2,"2021/04/13 11:00:00",1,SA1,22,8.18,0,0,"2021/04/13 11:25:03",8.18,0.9,0.9,1.08,1.08,0.54,0.54,5.68,5.68,0.18,0.18,0.66,0.66,0.41,0.41,11.15,11.15,FIRM
D,TRADING,PRICE,2,"2021/04/13 11:00:00",1,QLD1,22,3.39,0,0,"2021/04/13 11:25:03",3.39,0.9,0.9,1.08,1.08,0.54,0.54,5.68,5.68,6.35,6.35,12.02,12.02,0.41,0.41,11.15,11.15,FIRM
D,TRADING,PRICE,2,"2021/04/13 11:00:00",1,TAS1,22,13.78,0,0,"2021/04/13 11:25:03",13.78,9.5,9.5,5.16,5.16,0.9,0.9,6.04,6.04,0.32,0.32,0.8,0.8,0.26,0.26,7.04,7.04,FIRM
D,TRADING,PRICE,2,"2021/04/01 20:30:00",1,NSW1,41,37.14,0,0,"2021/04/01 20:25:04",37.14,4.56,4.56,2.32,2.32,0.87,0.87,5.9,5.9,0.03,0.03,0.39,0.39,0.18,0.18,5.87,5.87,FIRM
D,TRADING,PRICE,2,"2021/04/01 20:30:00",1,VIC1,41,34.99,0,0,"2021/04/01 20:25:04",34.99,4.56,4.56,2.32,2.32,0.87,0.87,5.9,5.9,0.03,0.03,0.39,0.39,0.18,0.18,5.87,5.87,FIRM
D,TRADING,PRICE,2,"2021/04/01 20:30:00",1,SA1,41,38.79,0,0,"2021/04/01 20:25:04",38.79,4.56,4.56,2.32,2.32,0.87,0.87,5.9,5.9,0.03,0.03,0.39,0.39,0.18,0.18,5.87,5.87,FIRM
D,TRADING,PRICE,2,"2021/04/01 20:30:00",1,QLD1,41,35.13,0,0,"2021/04/01 20:25:04",35.13,4.56,4.56,2.32,2.32,0.87,0.87,5.9,5.9,0.03,0.03,0.39,0.39,0.18,0.18,5.87,5.87,FIRM
D,TRADING,PRICE,2,"2021/04/01 20:30:00",1,TAS1,41,32.22,0,0,"2021/04/01 20:25:04",32.22,4.56,4.56,2.32,2.32,0.87,0.87,5.9,5.9,0.03,0.03,0.39,0.39,0.18,0.18,5.87,5.87,FIRM
D,TRADING,PRICE,2,"2021/04/01 21:30:00",1,NSW1,43,36.01,0,0,"2021/04/01 21:25:03",36.01,4.25,4.25,2.09,2.09,0.86,0.86,8.05,8.05,0.03,0.03,0.42,0.42,0.18,0.18,13.14,13.14,FIRM
D,TRADING,PRICE,2,"2021/04/01 21:30:00",1,VIC1,43,34.67,0,0,"2021/04/01 21:25:03",34.67,4.25,4.25,2.09,2.09,0.86,0.86,8.05,8.05,0.03,0.03,0.42,0.42,0.18,0.18,13.14,13.14,FIRM
D,TRADING,PRICE,2,"2021/04/01 21:30:00",1,SA1,43,38.67,0,0,"2021/04/01 21:25:03",38.67,4.25,4.25,2.09,2.09,0.86,0.86,8.05,8.05,0.03,0.03,0.42,0.42,0.18,0.18,13.14,13.14,FIRM
D,TRADING,PRICE,2,"2021/04/01 21:30:00",1,QLD1,43,33.57,0,0,"2021/04/01 21:25:03",33.57,4.25,4.25,2.09,2.09,0.86,0.86,8.05,8.05,0.03,0.03,0.42,0.42,0.18,0.18,13.14,13.14,FIRM
D,TRADING,PRICE,2,"2021/04/01 21:30:00",1,TAS1,43,32.35,0,0,"2021/04/01 21:25:03",32.35,4.25,4.25,2.09,2.09,0.86,0.86,7.98,7.98,0.03,0.03,0.42,0.42,0.18,0.18,9,9,FIRM
D,TRADING,PRICE,2,"2021/04/04 09:30:00",1,NSW1,19,24.73,0,0,"2021/04/04 09:25:04",24.73,0.38,0.38,0.82,0.82,0.26,0.26,7.33,7.33,0.03,0.03,0.67,0.67,0.27,0.27,5.89,5.89,FIRM
D,TRADING,PRICE,2,"2021/04/04 09:30:00",1,VIC1,19,20.09,0,0,"2021/04/04 09:25:04",20.09,0.38,0.38,0.82,0.82,0.26,0.26,7.33,7.33,0.03,0.03,0.67,0.67,0.27,0.27,5.89,5.89,FIRM
D,TRADING,PRICE,2,"2021/04/04 09:30:00",1,SA1,19,20.52,0,0,"2021/04/04 09:25:04",20.52,0.38,0.38,0.82,0.82,0.26,0.26,7.33,7.33,0.03,0.03,0.67,0.67,0.27,0.27,5.89,5.89,FIRM
D,TRADING,PRICE,2,"2021/04/04 09:30:00",1,QLD1,19,26.57,0,0,"2021/04/04 09:25:04",26.57,0.38,0.38,0.82,0.82,0.26,0.26,7.33,7.33,0.03,0.03,0.67,0.67,0.27,0.27,5.89,5.89,FIRM
D,TRADING,PRICE,2,"2021/04/04 09:30:00",1,TAS1,19,24.78,0,0,"2021/04/04 09:25:04",24.78,9.5,9.5,4.38,4.38,0.9,0.9,7.97,7.97,0.99,0.99,0.18,0.18,0.18,0.18,4.76,4.76,FIRM
D,TRADING,PRICE,2,"2021/04/04 20:30:00",1,NSW1,41,35.55,0,0,"2021/04/04 20:25:04",35.55,3.73,3.73,2.77,2.77,0.75,0.75,13.44,13.44,0.11,0.11,0.74,0.74,0.31,0.31,14.34,14.34,FIRM
D,TRADING,PRICE,2,"2021/04/04 20:30:00",1,VIC1,41,30.38,0,0,"2021/04/04 20:25:04",30.38,3.73,3.73,2.77,2.77,0.75,0.75,13.44,13.44,0.11,0.11,0.74,0.74,0.31,0.31,14.34,14.34,FIRM
D,TRADING,PRICE,2,"2021/04/04 20:30:00",1,SA1,41,32.54,0,0,"2021/04/04 20:25:04",32.54,3.73,3.73,2.77,2.77,0.75,0.75,13.44,13.44,0.11,0.11,0.74,0.74,0.31,0.31,14.34,14.34,FIRM
D,TRADING,PRICE,2,"2021/04/04 20:30:00",1,QLD1,41,33.73,0,0,"2021/04/04 20:25:04",33.73,3.73,3.73,2.77,2.77,0.75,0.75,13.44,13.44,0.11,0.11,0.74,0.74,0.31,0.31,14.34,14.34,FIRM
D,TRADING,PRICE,2,"2021/04/04 20:30:00",1,TAS1,41,27.89,0,0,"2021/04/04 20:25:04",27.89,3.73,3.73,2.77,2.77,0.75,0.75,11.07,11.07,0.11,0.11,0.74,0.74,0.31,0.31,14,14,FIRM
D,TRADING,PRICE,2,"2021/04/07 04:30:00",1,NSW1,9,32.2,0,0,"2021/04/07 04:25:03",32.2,2.17,2.17,2,2,0.87,0.87,10.94,10.94,0.16,0.16,0.88,0.88,0.42,0.42,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2021/04/07 04:30:00",1,VIC1,9,29.46,0,0,"2021/04/07 04:25:03",29.46,2.17,2.17,2,2,0.87,0.87,10.94,10.94,0.16,0.16,0.88,0.88,0.42,0.42,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2021/04/07 04:30:00",1,SA1,9,34.45,0,0,"2021/04/07 04:25:03",34.45,2.17,2.17,2,2,0.87,0.87,10.94,10.94,0.16,0.16,0.88,0.88,0.42,0.42,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2021/04/07 04:30:00",1,QLD1,9,30.85,0,0,"2021/04/07 04:25:03",30.85,2.17,2.17,2,2,0.87,0.87,10.94,10.94,0.16,0.16,0.88,0.88,0.42,0.42,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2021/04/07 04:30:00",1,TAS1,9,27.37,0,0,"2021/04/07 04:25:03",27.37,2.17,2.17,2,2,0.87,0.87,10.94,10.94,0.16,0.16,0.8,0.8,0.42,0.42,8.25,8.25,FIRM
D,TRADING,PRICE,2,"2021/04/07 05:00:00",1,NSW1,10,32.36,0,0,"2021/04/07 04:55:04",32.36,2,2,2,2,0.87,0.87,10.99,10.99,0.15,0.15,0.85,0.85,0.42,0.42,6,6,FIRM
D,TRADING,PRICE,2,"2021/04/07 05:00:00",1,VIC1,10,29.75,0,0,"2021/04/07 04:55:04",29.75,2,2,2,2,0.87,0.87,10.99,10.99,0.15,0.15,0.85,0.85,0.42,0.42,6,6,FIRM
D,TRADING,PRICE,2,"2021/04/07 05:00:00",1,SA1,10,34.48,0,0,"2021/04/07 04:55:04",34.48,2,2,2,2,0.87,0.87,10.99,10.99,0.15,0.15,0.85,0.85,0.42,0.42,6,6,FIRM
D,TRADING,PRICE,2,"2021/04/07 05:00:00",1,QLD1,10,31.72,0,0,"2021/04/07 04:55:04",31.72,2,2,2,2,0.87,0.87,10.99,10.99,0.15,0.15,0.85,0.85,0.42,0.42,6,6,FIRM
D,TRADING,PRICE,2,"2021/04/07 05:00:00",1,TAS1,10,27.65,0,0,"2021/04/07 04:55:04",27.65,2,2,2,2,0.87,0.87,10.99,10.99,0.15,0.15,0.8,0.8,0.42,0.42,6,6,FIRM
D,TRADING,PRICE,2,"2021/04/08 18:30:00",1,NSW1,37,51.49,0,0,"2021/04/08 18:25:04",51.49,21.36,21.36,8.94,8.94,0.81,0.81,17.84,17.84,0.03,0.03,0.38,0.38,0.18,0.18,5.83,5.83,FIRM
D,TRADING,PRICE,2,"2021/04/08 18:30:00",1,VIC1,37,46.45,0,0,"2021/04/08 18:25:04",46.45,21.36,21.36,8.94,8.94,0.81,0.81,17.84,17.84,0.03,0.03,0.38,0.38,0.18,0.18,5.83,5.83,FIRM
D,TRADING,PRICE,2,"2021/04/08 18:30:00",1,SA1,37,49.68,0,0,"2021/04/08 18:25:04",49.68,21.36,21.36,8.94,8.94,0.81,0.81,17.84,17.84,0.03,0.03,0.38,0.38,0.18,0.18,5.83,5.83,FIRM
