C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2019/06/07,10:50:05,0000000308821901,,0000000308821707
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2019/05/01 01:30:00",1,TAS1,3,94.78,0,0,"2019/05/01 01:25:04",94.78,2.83,2.83,4,4,2,2,23.23,23.23,0.03,0.03,0.07,0.07,0.65,0.65,23.05,23.05,FIRM
D,TRADING,PRICE,2,"2019/05/01 01:30:00",1,VIC1,3,88.63,0,0,"2019/05/01 01:25:04",88.63,2,2,3.84,3.84,2,2,23.7,23.7,0.03,0.03,0.15,0.15,0.65,0.65,23.05,23.05,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:00:00",1,NSW1,4,65.27,0,0,"2019/05/01 01:55:03",65.27,2,2,4,4,2,2,22.49,22.49,0.04,0.04,0.19,0.19,1.07,1.07,23.73,23.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:00:00",1,QLD1,4,61.91,0,0,"2019/05/01 01:55:03",61.91,2,2,4,4,2,2,22.49,22.49,0.04,0.04,0.19,0.19,1.07,1.07,23.73,23.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:00:00",1,SA1,4,62.01,0,0,"2019/05/01 01:55:03",62.01,2,2,4,4,2,2,22.49,22.49,0.04,0.04,0.19,0.19,1.07,1.07,23.73,23.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:00:00",1,TAS1,4,76.04,0,0,"2019/05/01 01:55:03",76.04,2,2,4,4,2,2,22.49,22.49,0.01,0.01,0.02,0.02,0.91,0.91,23.57,23.57,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:00:00",1,VIC1,4,67.32,0,0,"2019/05/01 01:55:03",67.32,2,2,4,4,2,2,22.49,22.49,0.04,0.04,0.19,0.19,1.07,1.07,23.73,23.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:30:00",1,NSW1,5,57.52,0,0,"2019/05/01 02:25:03",57.52,2,2,4,4,2,2,22.07,22.07,0.12,0.12,0.2,0.2,1.2,1.2,25.24,25.24,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:30:00",1,QLD1,5,55.02,0,0,"2019/05/01 02:25:03",55.02,2,2,4,4,2,2,22.07,22.07,0.12,0.12,0.2,0.2,1.2,1.2,25.24,25.24,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:30:00",1,SA1,5,52.86,0,0,"2019/05/01 02:25:03",52.86,2,2,4,4,2,2,22.07,22.07,0.12,0.12,0.2,0.2,1.2,1.2,25.24,25.24,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:30:00",1,TAS1,5,95.06,0,0,"2019/05/01 02:25:03",95.06,2,2,4,4,2,2,22.07,22.07,0,0,0,0,0.06,0.06,24.1,24.1,FIRM
D,TRADING,PRICE,2,"2019/05/01 02:30:00",1,VIC1,5,58.08,0,0,"2019/05/01 02:25:03",58.08,2,2,4,4,2,2,22.07,22.07,0.12,0.12,0.2,0.2,1.2,1.2,25.24,25.24,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:00:00",1,NSW1,6,56.32,0,0,"2019/05/01 02:55:04",56.32,2,2,4,4,1.78,1.78,23.11,23.11,0.13,0.13,0.23,0.23,1.2,1.2,21.73,21.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:00:00",1,QLD1,6,54.74,0,0,"2019/05/01 02:55:04",54.74,2,2,4,4,1.78,1.78,23.11,23.11,0.13,0.13,0.23,0.23,1.2,1.2,21.73,21.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:00:00",1,SA1,6,51.15,0,0,"2019/05/01 02:55:04",51.15,2,2,4,4,1.78,1.78,23.11,23.11,0.13,0.13,0.23,0.23,1.2,1.2,21.73,21.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:00:00",1,TAS1,6,95.06,0,0,"2019/05/01 02:55:04",95.06,2,2,4,4,2,2,23.32,23.32,0,0,0,0,0.06,0.06,20.59,20.59,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:00:00",1,VIC1,6,56.42,0,0,"2019/05/01 02:55:04",56.42,2,2,4,4,1.78,1.78,23.11,23.11,0.13,0.13,0.23,0.23,1.2,1.2,21.73,21.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:30:00",1,NSW1,7,57.52,0,0,"2019/05/01 03:25:04",57.52,2,2,4,4,1.16,1.16,23.73,23.73,0.12,0.12,0.26,0.26,1.4,1.4,23.73,23.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:30:00",1,QLD1,7,56.21,0,0,"2019/05/01 03:25:04",56.21,2,2,4,4,1.16,1.16,23.73,23.73,0.12,0.12,0.26,0.26,1.4,1.4,23.73,23.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:30:00",1,SA1,7,51.25,0,0,"2019/05/01 03:25:04",51.25,2,2,4,4,1.16,1.16,23.73,23.73,0.12,0.12,0.26,0.26,1.4,1.4,23.73,23.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:30:00",1,TAS1,7,94.94,0,0,"2019/05/01 03:25:04",94.94,2,2,4,4,2,2,24.57,24.57,0.01,0.01,0.01,0.01,0.18,0.18,22.51,22.51,FIRM
D,TRADING,PRICE,2,"2019/05/01 03:30:00",1,VIC1,7,57.07,0,0,"2019/05/01 03:25:04",57.07,2,2,4,4,1.16,1.16,23.73,23.73,0.12,0.12,0.26,0.26,1.4,1.4,23.73,23.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:00:00",1,NSW1,8,52.65,0,0,"2019/05/01 03:55:03",52.65,2.79,2.79,4,4,1,1,23.73,23.73,0.13,0.13,0.26,0.26,1.47,1.47,23.94,23.94,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:00:00",1,QLD1,8,51.93,0,0,"2019/05/01 03:55:03",51.93,2.79,2.79,4,4,1,1,23.73,23.73,0.13,0.13,0.26,0.26,1.47,1.47,23.94,23.94,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:00:00",1,SA1,8,46.03,0,0,"2019/05/01 03:55:03",46.03,2.79,2.79,4,4,1,1,23.73,23.73,0.13,0.13,0.26,0.26,1.47,1.47,23.94,23.94,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:00:00",1,TAS1,8,67.8,0,0,"2019/05/01 03:55:03",67.8,2.79,2.79,4,4,2,2,24.73,24.73,0.01,0.01,0.01,0.01,0.25,0.25,22.73,22.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:00:00",1,VIC1,8,51.58,0,0,"2019/05/01 03:55:03",51.58,2.79,2.79,4,4,1,1,23.73,23.73,0.13,0.13,0.26,0.26,1.47,1.47,23.94,23.94,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:30:00",1,NSW1,9,48.46,0,0,"2019/05/01 04:25:03",48.46,1.83,1.83,3.33,3.33,2.79,2.79,25.09,25.09,0.13,0.13,0.8,0.8,1.6,1.6,23.94,23.94,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:30:00",1,QLD1,9,47.25,0,0,"2019/05/01 04:25:03",47.25,1.83,1.83,3.33,3.33,2.79,2.79,25.09,25.09,0.13,0.13,0.8,0.8,1.6,1.6,23.94,23.94,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:30:00",1,SA1,9,42.7,0,0,"2019/05/01 04:25:03",42.7,1.83,1.83,3.33,3.33,2.79,2.79,25.09,25.09,0.13,0.13,0.8,0.8,1.6,1.6,23.94,23.94,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:30:00",1,TAS1,9,95.06,0,0,"2019/05/01 04:25:03",95.06,2,2,3.5,3.5,2.79,2.79,24.62,24.62,0,0,0,0,0.06,0.06,22.4,22.4,FIRM
D,TRADING,PRICE,2,"2019/05/01 04:30:00",1,VIC1,9,47.21,0,0,"2019/05/01 04:25:03",47.21,1.83,1.83,3.33,3.33,2.79,2.79,25.09,25.09,0.13,0.13,0.8,0.8,1.6,1.6,23.94,23.94,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:00:00",1,NSW1,10,47.77,0,0,"2019/05/01 04:55:04",47.77,1.75,1.75,3,3,2.79,2.79,23.73,23.73,0.13,0.13,0.56,0.56,1.33,1.33,24.48,24.48,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:00:00",1,QLD1,10,46.58,0,0,"2019/05/01 04:55:04",46.58,1.75,1.75,3,3,2.79,2.79,23.73,23.73,0.13,0.13,0.56,0.56,1.33,1.33,24.48,24.48,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:00:00",1,SA1,10,44,0,0,"2019/05/01 04:55:04",44,1.75,1.75,3,3,2.79,2.79,23.73,23.73,0.13,0.13,0.56,0.56,1.33,1.33,24.48,24.48,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:00:00",1,TAS1,10,95.06,0,0,"2019/05/01 04:55:04",95.06,2,2,3.67,3.67,2.79,2.79,23.73,23.73,0.02,0.02,0.03,0.03,0.06,0.06,23.2,23.2,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:00:00",1,VIC1,10,47.75,0,0,"2019/05/01 04:55:04",47.75,1.75,1.75,3,3,2.79,2.79,23.73,23.73,0.13,0.13,0.56,0.56,1.33,1.33,24.48,24.48,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:30:00",1,NSW1,11,53.61,0,0,"2019/05/01 05:25:04",53.61,1.87,1.87,3.05,3.05,2.79,2.79,24.27,24.27,0.09,0.09,0.38,0.38,1.17,1.17,19.06,19.06,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:30:00",1,QLD1,11,54.04,0,0,"2019/05/01 05:25:04",54.04,1.87,1.87,3.05,3.05,2.79,2.79,24.27,24.27,0.09,0.09,0.38,0.38,1.17,1.17,19.06,19.06,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:30:00",1,SA1,11,47.4,0,0,"2019/05/01 05:25:04",47.4,1.87,1.87,3.05,3.05,2.79,2.79,24.27,24.27,0.09,0.09,0.38,0.38,1.17,1.17,19.06,19.06,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:30:00",1,TAS1,11,75.51,0,0,"2019/05/01 05:25:04",75.51,2,2,4,4,2.79,2.79,24.27,24.27,0.03,0.03,0.04,0.04,1.01,1.01,18.9,18.9,FIRM
D,TRADING,PRICE,2,"2019/05/01 05:30:00",1,VIC1,11,53.24,0,0,"2019/05/01 05:25:04",53.24,1.87,1.87,3.05,3.05,2.79,2.79,24.27,24.27,0.09,0.09,0.38,0.38,1.17,1.17,19.06,19.06,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:00:00",1,NSW1,12,55.84,0,0,"2019/05/01 05:55:03",55.84,1.95,1.95,4,4,2.66,2.66,31.69,31.69,0.03,0.03,0.16,0.16,0.88,0.88,19.84,19.84,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:00:00",1,QLD1,12,57.16,0,0,"2019/05/01 05:55:03",57.16,1.95,1.95,4,4,2.66,2.66,31.69,31.69,0.03,0.03,0.16,0.16,0.88,0.88,19.84,19.84,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:00:00",1,SA1,12,52.77,0,0,"2019/05/01 05:55:03",52.77,1.95,1.95,4,4,2.66,2.66,31.69,31.69,0.03,0.03,0.16,0.16,0.88,0.88,19.84,19.84,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:00:00",1,TAS1,12,77.93,0,0,"2019/05/01 05:55:03",77.93,2,2,4,4,3.81,3.81,21.94,21.94,0.03,0.03,0.09,0.09,0.88,0.88,19.84,19.84,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:00:00",1,VIC1,12,57.35,0,0,"2019/05/01 05:55:03",57.35,1.95,1.95,4,4,2.66,2.66,31.69,31.69,0.03,0.03,0.16,0.16,0.88,0.88,19.84,19.84,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:30:00",1,NSW1,13,89.77,0,0,"2019/05/01 06:25:04",89.77,2,2,4.27,4.27,0.95,0.95,84.2,84.2,0.02,0.02,0.07,0.07,0.18,0.18,20.03,20.03,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:30:00",1,QLD1,13,90.97,0,0,"2019/05/01 06:25:04",90.97,2,2,4.27,4.27,0.95,0.95,84.2,84.2,0.02,0.02,0.07,0.07,0.18,0.18,20.03,20.03,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:30:00",1,SA1,13,88.45,0,0,"2019/05/01 06:25:04",88.45,2,2,4.27,4.27,0.95,0.95,84.2,84.2,0.02,0.02,0.07,0.07,0.18,0.18,20.03,20.03,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:30:00",1,TAS1,13,100.57,0,0,"2019/05/01 06:25:04",100.57,2,2,4.27,4.27,11.93,11.93,11.93,11.93,0.02,0.02,0.07,0.07,0.18,0.18,20.03,20.03,FIRM
D,TRADING,PRICE,2,"2019/05/01 06:30:00",1,VIC1,13,95.75,0,0,"2019/05/01 06:25:04",95.75,2,2,4.27,4.27,0.95,0.95,84.2,84.2,0.02,0.02,0.07,0.07,0.18,0.18,20.03,20.03,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:00:00",1,NSW1,14,97.9,0,0,"2019/05/01 06:55:04",97.9,3.07,3.07,11.46,11.46,0.59,0.59,94.83,94.83,0.02,0.02,0.07,0.07,0.19,0.19,21.67,21.67,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:00:00",1,QLD1,14,100.08,0,0,"2019/05/01 06:55:04",100.08,3.07,3.07,11.46,11.46,0.59,0.59,94.83,94.83,0.02,0.02,0.07,0.07,0.19,0.19,21.67,21.67,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:00:00",1,SA1,14,83.67,0,0,"2019/05/01 06:55:04",83.67,3.07,3.07,11.46,11.46,0.59,0.59,94.83,94.83,0.02,0.02,0.07,0.07,0.19,0.19,21.67,21.67,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:00:00",1,TAS1,14,93.67,0,0,"2019/05/01 06:55:04",93.67,2,2,4,4,10.95,10.95,10.95,10.95,0.02,0.02,0.07,0.07,0.19,0.19,20.83,20.83,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:00:00",1,VIC1,14,101.15,0,0,"2019/05/01 06:55:04",101.15,3.07,3.07,11.46,11.46,0.59,0.59,94.83,94.83,0.02,0.02,0.07,0.07,0.19,0.19,21.67,21.67,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:30:00",1,NSW1,15,101,0,0,"2019/05/01 07:25:04",101,8.48,8.48,27.04,27.04,1.33,1.33,71.97,71.97,0.01,0.01,0.03,0.03,0.14,0.14,16.73,16.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:30:00",1,QLD1,15,104.02,0,0,"2019/05/01 07:25:04",104.02,8.48,8.48,27.04,27.04,1.33,1.33,71.97,71.97,0.01,0.01,0.03,0.03,0.14,0.14,16.73,16.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:30:00",1,SA1,15,98.39,0,0,"2019/05/01 07:25:04",98.39,8.48,8.48,27.04,27.04,1.33,1.33,71.97,71.97,1.53,1.53,0.27,0.27,0.14,0.14,16.73,16.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:30:00",1,TAS1,15,95.06,0,0,"2019/05/01 07:25:04",95.06,2,2,4,4,8.9,8.9,8.9,8.9,0.03,0.03,0.05,0.05,0.14,0.14,12.87,12.87,FIRM
D,TRADING,PRICE,2,"2019/05/01 07:30:00",1,VIC1,15,102,0,0,"2019/05/01 07:25:04",102,8.48,8.48,27.04,27.04,1.33,1.33,71.97,71.97,0.01,0.01,0.03,0.03,0.14,0.14,16.73,16.73,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:00:00",1,NSW1,16,88.88,0,0,"2019/05/01 07:55:04",88.88,9.54,9.54,31.21,31.21,1.33,1.33,58.41,58.41,0,0,0.04,0.04,0.14,0.14,21.38,21.38,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:00:00",1,QLD1,16,91.67,0,0,"2019/05/01 07:55:04",91.67,9.54,9.54,31.21,31.21,1.33,1.33,58.41,58.41,0,0,0.04,0.04,0.14,0.14,21.38,21.38,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:00:00",1,SA1,16,125.03,0,0,"2019/05/01 07:55:04",125.03,9.54,9.54,31.21,31.21,1.33,1.33,58.41,58.41,0.51,0.51,0.04,0.04,0.14,0.14,21.38,21.38,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:00:00",1,TAS1,16,97.05,0,0,"2019/05/01 07:55:04",97.05,2,2,3.33,3.33,7.75,7.75,7.75,7.75,0.01,0.01,0.05,0.05,0.14,0.14,12.5,12.5,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:00:00",1,VIC1,16,127.17,0,0,"2019/05/01 07:55:04",127.17,9.54,9.54,31.21,31.21,1.33,1.33,58.41,58.41,0,0,0.04,0.04,0.14,0.14,21.38,21.38,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:30:00",1,NSW1,17,84.06,0,0,"2019/05/01 08:25:04",84.06,4.5,4.5,14.34,14.34,2.27,2.27,41.69,41.69,0,0,0.05,0.05,0.18,0.18,33.13,33.13,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:30:00",1,QLD1,17,81.09,0,0,"2019/05/01 08:25:04",81.09,4.5,4.5,14.34,14.34,2.27,2.27,41.69,41.69,0,0,0.05,0.05,0.18,0.18,33.13,33.13,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:30:00",1,SA1,17,110.06,0,0,"2019/05/01 08:25:04",110.06,4.5,4.5,14.34,14.34,2.27,2.27,41.69,41.69,1.66,1.66,0.05,0.05,0.18,0.18,33.13,33.13,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:30:00",1,TAS1,17,103.53,0,0,"2019/05/01 08:25:04",103.53,2,2,3.33,3.33,1.67,1.67,20.63,20.63,0.01,0.01,0.04,0.04,0.04,0.04,12.5,12.5,FIRM
D,TRADING,PRICE,2,"2019/05/01 08:30:00",1,VIC1,17,114.27,0,0,"2019/05/01 08:25:04",114.27,4.5,4.5,14.34,14.34,2.27,2.27,41.69,41.69,0,0,0.05,0.05,0.18,0.18,33.13,33.13,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:00:00",1,NSW1,18,76.63,0,0,"2019/05/01 08:55:04",76.63,1.96,1.96,4,4,2.13,2.13,27.3,27.3,0.01,0.01,0.07,0.07,0.18,0.18,20.41,20.41,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:00:00",1,QLD1,18,72.74,0,0,"2019/05/01 08:55:04",72.74,1.96,1.96,4,4,2.13,2.13,27.3,27.3,0.01,0.01,0.07,0.07,0.18,0.18,20.41,20.41,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:00:00",1,SA1,18,94.75,0,0,"2019/05/01 08:55:04",94.75,1.96,1.96,4,4,2.13,2.13,27.3,27.3,2.25,2.25,0.54,0.54,0.18,0.18,20.41,20.41,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:00:00",1,TAS1,18,104.4,0,0,"2019/05/01 08:55:04",104.4,1.96,1.96,4,4,2.13,2.13,24.71,24.71,0,0,0.02,0.02,0.03,0.03,10.5,10.5,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:00:00",1,VIC1,18,99.95,0,0,"2019/05/01 08:55:04",99.95,1.96,1.96,4,4,2.13,2.13,27.3,27.3,0.01,0.01,0.07,0.07,0.18,0.18,20.41,20.41,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:30:00",1,NSW1,19,69.45,0,0,"2019/05/01 09:25:04",69.45,1.59,1.59,3.47,3.47,7.1,7.1,19.65,19.65,0.01,0.01,0.08,0.08,0.31,0.31,16.79,16.79,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:30:00",1,QLD1,19,65.83,0,0,"2019/05/01 09:25:04",65.83,1.59,1.59,3.47,3.47,7.1,7.1,19.65,19.65,0.01,0.01,0.08,0.08,0.31,0.31,16.79,16.79,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:30:00",1,SA1,19,91.85,0,0,"2019/05/01 09:25:04",91.85,1.59,1.59,3.47,3.47,7.1,7.1,19.65,19.65,0.93,0.93,1.21,1.21,0.31,0.31,16.79,16.79,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:30:00",1,TAS1,19,103.53,0,0,"2019/05/01 09:25:04",103.53,111.14,111.14,7.5,7.5,9.76,9.76,26.45,26.45,0,0,0,0,0,0,12.03,12.03,FIRM
D,TRADING,PRICE,2,"2019/05/01 09:30:00",1,VIC1,19,95.88,0,0,"2019/05/01 09:25:04",95.88,1.59,1.59,3.47,3.47,7.1,7.1,19.65,19.65,0.01,0.01,0.08,0.08,0.31,0.31,16.79,16.79,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:00:00",1,NSW1,20,80.26,0,0,"2019/05/01 09:55:04",80.26,1.45,1.45,3.57,3.57,17.62,17.62,25.49,25.49,0.01,0.01,0.11,0.11,0.5,0.5,15.95,15.95,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:00:00",1,QLD1,20,73.9,0,0,"2019/05/01 09:55:04",73.9,1.45,1.45,3.57,3.57,17.62,17.62,25.49,25.49,0.01,0.01,0.11,0.11,0.5,0.5,15.95,15.95,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:00:00",1,SA1,20,81.7,0,0,"2019/05/01 09:55:04",81.7,1.45,1.45,3.57,3.57,17.62,17.62,25.49,25.49,1.54,1.54,1.73,1.73,0.5,0.5,15.95,15.95,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:00:00",1,TAS1,20,109.62,0,0,"2019/05/01 09:55:04",109.62,258.79,258.79,11,11,17.62,17.62,46.16,46.16,0,0,0,0,0,0,12.5,12.5,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:00:00",1,VIC1,20,87.01,0,0,"2019/05/01 09:55:04",87.01,1.45,1.45,3.57,3.57,17.62,17.62,25.49,25.49,0.01,0.01,0.11,0.11,0.5,0.5,15.95,15.95,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:30:00",1,NSW1,21,91.33,0,0,"2019/05/01 10:25:04",91.33,3.01,3.01,6.48,6.48,2.59,2.59,29.51,29.51,0,0,0.07,0.07,0.38,0.38,14.66,14.66,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:30:00",1,QLD1,21,85.22,0,0,"2019/05/01 10:25:04",85.22,3.01,3.01,6.48,6.48,2.59,2.59,29.51,29.51,0,0,0.07,0.07,0.38,0.38,14.66,14.66,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:30:00",1,SA1,21,88.53,0,0,"2019/05/01 10:25:04",88.53,3.01,3.01,6.48,6.48,2.59,2.59,29.51,29.51,3.4,3.4,3.89,3.89,0.38,0.38,14.66,14.66,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:30:00",1,TAS1,21,95.97,0,0,"2019/05/01 10:25:04",95.97,54.52,54.52,6.33,6.33,7.88,7.88,18.87,18.87,0.01,0.01,0.07,0.07,1.58,1.58,14.71,14.71,FIRM
D,TRADING,PRICE,2,"2019/05/01 10:30:00",1,VIC1,21,98.5,0,0,"2019/05/01 10:25:04",98.5,3.01,3.01,6.48,6.48,2.59,2.59,29.51,29.51,0,0,0.07,0.07,0.38,0.38,14.66,14.66,FIRM
