C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2021/07/12,16:05:04,0000000345345381,,0000000345345170
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2021/06/01 05:30:00",1,TAS1,11,54.93,0,0,"2021/06/01 05:25:04",54.93,9.5,9.5,14.8,14.8,0.9,0.9,9.69,9.69,1.29,1.29,3.4,3.4,0.18,0.18,4.28,4.28,FIRM
D,TRADING,PRICE,2,"2021/06/02 08:00:00",1,NSW1,16,381.96,0,0,"2021/06/02 07:55:04",381.96,162.61,162.61,115,115,1.01,1.01,115.67,115.67,0.03,0.03,0.21,0.21,0.09,0.09,14.34,14.34,FIRM
D,TRADING,PRICE,2,"2021/06/02 08:00:00",1,VIC1,16,355.77,0,0,"2021/06/02 07:55:04",355.77,162.61,162.61,115,115,1.01,1.01,115.67,115.67,0.03,0.03,0.21,0.21,0.09,0.09,14.34,14.34,FIRM
D,TRADING,PRICE,2,"2021/06/02 08:00:00",1,SA1,16,147.02,0,0,"2021/06/02 07:55:04",147.02,162.61,162.61,115,115,1.01,1.01,115.67,115.67,0.03,0.03,0.21,0.21,0.09,0.09,14.34,14.34,FIRM
D,TRADING,PRICE,2,"2021/06/02 08:00:00",1,QLD1,16,367.04,0,0,"2021/06/02 07:55:04",367.04,162.61,162.61,115,115,1.01,1.01,115.67,115.67,0.03,0.03,0.21,0.21,0.09,0.09,14.34,14.34,FIRM
D,TRADING,PRICE,2,"2021/06/02 08:00:00",1,TAS1,16,155.75,0,0,"2021/06/02 07:55:04",155.75,140.4,140.4,107.31,107.31,1.01,1.01,115.67,115.67,0.03,0.03,0.21,0.21,0.09,0.09,13.38,13.38,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:00:00",1,NSW1,16,90.68,0,0,"2021/06/05 07:55:04",90.68,6.2,6.2,7.51,7.51,0.79,0.79,22.73,22.73,0.06,0.06,0.25,0.25,0.08,0.08,25.68,25.68,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:00:00",1,VIC1,16,12.91,0,0,"2021/06/05 07:55:04",12.91,6.2,6.2,7.51,7.51,0.79,0.79,22.73,22.73,0.06,0.06,0.25,0.25,0.08,0.08,25.68,25.68,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:00:00",1,SA1,16,59.86,0,0,"2021/06/05 07:55:04",59.86,6.2,6.2,7.51,7.51,0.79,0.79,22.73,22.73,0.06,0.06,0.25,0.25,0.08,0.08,25.68,25.68,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:00:00",1,QLD1,16,45.56,0,0,"2021/06/05 07:55:04",45.56,10.71,10.71,7.98,7.98,0.79,0.79,22.73,22.73,0.06,0.06,0.25,0.25,0.08,0.08,25.68,25.68,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:00:00",1,TAS1,16,45.25,0,0,"2021/06/05 07:55:04",45.25,6.2,6.2,7.51,7.51,0.81,0.81,22.75,22.75,0.06,0.06,0.21,0.21,0.08,0.08,0.08,0.08,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:30:00",1,NSW1,17,61.27,0,0,"2021/06/05 08:25:05",61.27,5.47,5.47,4.1,4.1,0.77,0.77,19.61,19.61,0.08,0.08,0.5,0.5,0.15,0.15,14.53,14.53,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:30:00",1,VIC1,17,7.87,0,0,"2021/06/05 08:25:05",7.87,5.47,5.47,4.1,4.1,0.77,0.77,19.61,19.61,0.08,0.08,0.5,0.5,0.15,0.15,14.53,14.53,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:30:00",1,SA1,17,57.64,0,0,"2021/06/05 08:25:05",57.64,5.47,5.47,4.1,4.1,0.77,0.77,19.61,19.61,0.08,0.08,0.5,0.5,0.15,0.15,14.53,14.53,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:30:00",1,QLD1,17,32.6,0,0,"2021/06/05 08:25:05",32.6,5.47,5.47,4.1,4.1,0.77,0.77,19.61,19.61,7.01,7.01,6.47,6.47,0.15,0.15,14.53,14.53,FIRM
D,TRADING,PRICE,2,"2021/06/05 08:30:00",1,TAS1,17,49.72,0,0,"2021/06/05 08:25:05",49.72,84.29,84.29,7.34,7.34,0.86,0.86,33.3,33.3,0.08,0.08,0.33,0.33,0.15,0.15,0.15,0.15,FIRM
D,TRADING,PRICE,2,"2021/06/07 03:30:00",1,NSW1,7,48.97,0,0,"2021/06/07 03:25:04",48.97,0.38,0.38,0.69,0.69,0.27,0.27,11.51,11.51,0.2,0.2,1.03,1.03,0.41,0.41,11.33,11.33,FIRM
D,TRADING,PRICE,2,"2021/06/07 03:30:00",1,VIC1,7,-31.64,0,0,"2021/06/07 03:25:04",-31.64,0.38,0.38,0.69,0.69,0.27,0.27,11.51,11.51,0.2,0.2,1.03,1.03,0.41,0.41,11.33,11.33,FIRM
D,TRADING,PRICE,2,"2021/06/07 03:30:00",1,SA1,7,-30.65,0,0,"2021/06/07 03:25:04",-30.65,0.38,0.38,0.69,0.69,0.27,0.27,11.51,11.51,0.2,0.2,1.03,1.03,0.41,0.41,11.33,11.33,FIRM
D,TRADING,PRICE,2,"2021/06/07 03:30:00",1,QLD1,7,53.6,0,0,"2021/06/07 03:25:04",53.6,0.38,0.38,0.69,0.69,0.27,0.27,11.51,11.51,0.2,0.2,1.03,1.03,0.41,0.41,11.33,11.33,FIRM
D,TRADING,PRICE,2,"2021/06/07 03:30:00",1,TAS1,7,26.01,0,0,"2021/06/07 03:25:04",26.01,5.73,5.73,26,26,0.9,0.9,12.14,12.14,0.05,0.05,0.18,0.18,0.18,0.18,3.73,3.73,FIRM
D,TRADING,PRICE,2,"2021/06/08 15:00:00",1,NSW1,30,43.97,0,0,"2021/06/08 14:55:04",43.97,1.45,1.45,1.82,1.82,0.76,0.76,8.59,8.59,0.13,0.13,0.55,0.55,0.17,0.17,12.76,12.76,FIRM
D,TRADING,PRICE,2,"2021/06/08 15:00:00",1,VIC1,30,44.82,0,0,"2021/06/08 14:55:04",44.82,1.45,1.45,1.82,1.82,0.76,0.76,8.59,8.59,0.13,0.13,0.55,0.55,0.17,0.17,12.76,12.76,FIRM
D,TRADING,PRICE,2,"2021/06/08 15:00:00",1,SA1,30,47.21,0,0,"2021/06/08 14:55:04",47.21,1.45,1.45,1.82,1.82,0.76,0.76,8.59,8.59,0.13,0.13,0.55,0.55,0.17,0.17,12.76,12.76,FIRM
D,TRADING,PRICE,2,"2021/06/08 15:00:00",1,QLD1,30,90.82,0,0,"2021/06/08 14:55:04",90.82,1.45,1.45,1.82,1.82,0.76,0.76,8.59,8.59,0.13,0.13,0.55,0.55,0.17,0.17,12.76,12.76,FIRM
D,TRADING,PRICE,2,"2021/06/08 15:00:00",1,TAS1,30,42.07,0,0,"2021/06/08 14:55:04",42.07,1.45,1.45,1.82,1.82,0.76,0.76,8.59,8.59,0.13,0.13,0.52,0.52,0.17,0.17,8.36,8.36,FIRM
D,TRADING,PRICE,2,"2021/06/10 07:30:00",1,NSW1,15,2181.66,0,0,"2021/06/10 07:45:05",2181.66,17.6,17.6,12.58,12.58,1,1,24.9,24.9,0.01,0.01,0.07,0.07,0.18,0.18,16.5,16.5,FIRM
D,TRADING,PRICE,2,"2021/06/10 07:30:00",1,VIC1,15,26.82,0,0,"2021/06/10 07:45:05",26.82,17.6,17.6,12.58,12.58,1,1,24.9,24.9,0.01,0.01,0.07,0.07,0.18,0.18,16.5,16.5,FIRM
D,TRADING,PRICE,2,"2021/06/10 07:30:00",1,SA1,15,27.47,0,0,"2021/06/10 07:45:05",27.47,17.6,17.6,12.58,12.58,1,1,24.9,24.9,0.01,0.01,0.07,0.07,0.18,0.18,16.5,16.5,FIRM
D,TRADING,PRICE,2,"2021/06/10 07:30:00",1,QLD1,15,2317.85,0,0,"2021/06/10 07:45:05",2317.85,17.6,17.6,12.58,12.58,1,1,24.9,24.9,0.01,0.01,0.07,0.07,0.18,0.18,16.5,16.5,FIRM
D,TRADING,PRICE,2,"2021/06/10 07:30:00",1,TAS1,15,2.73,0,0,"2021/06/10 07:45:05",2.73,9.02,9.02,7.42,7.42,0.9,0.9,10.05,10.05,16.52,16.52,6.7,6.7,0.33,0.33,16.66,16.66,FIRM
D,TRADING,PRICE,2,"2021/06/12 23:00:00",1,NSW1,46,126.9,0,0,"2021/06/12 22:55:04",126.9,70.25,70.25,23.95,23.95,0.8,0.8,27.58,27.58,0.16,0.16,0.51,0.51,0.22,0.22,10.66,10.66,FIRM
D,TRADING,PRICE,2,"2021/06/12 23:00:00",1,VIC1,46,105.96,0,0,"2021/06/12 22:55:04",105.96,70.25,70.25,23.95,23.95,0.8,0.8,27.58,27.58,0.16,0.16,0.51,0.51,0.22,0.22,10.66,10.66,FIRM
D,TRADING,PRICE,2,"2021/06/12 23:00:00",1,SA1,46,104.46,0,0,"2021/06/12 22:55:04",104.46,70.25,70.25,23.95,23.95,0.8,0.8,27.58,27.58,0.16,0.16,0.51,0.51,0.22,0.22,10.66,10.66,FIRM
D,TRADING,PRICE,2,"2021/06/12 23:00:00",1,QLD1,46,142.28,0,0,"2021/06/12 22:55:04",142.28,70.25,70.25,23.95,23.95,0.8,0.8,27.58,27.58,0.16,0.16,0.51,0.51,0.22,0.22,10.66,10.66,FIRM
D,TRADING,PRICE,2,"2021/06/10 18:00:00",1,NSW1,36,8022.05,0,0,"2021/06/10 17:55:05",9037.79,1100.53,1100.53,40.48,40.48,1.53,1.53,1148.11,1148.11,0.03,0.03,0.28,0.28,0.18,0.18,19.01,19.01,FIRM
D,TRADING,PRICE,2,"2021/06/10 18:00:00",1,VIC1,36,933.16,0,0,"2021/06/10 17:55:05",933.16,1100.53,1100.53,40.48,40.48,1.53,1.53,1148.11,1148.11,0.03,0.03,0.28,0.28,0.18,0.18,19.01,19.01,FIRM
D,TRADING,PRICE,2,"2021/06/10 18:00:00",1,SA1,36,1073.56,0,0,"2021/06/10 17:55:05",1073.56,1100.53,1100.53,40.48,40.48,1.53,1.53,1148.11,1148.11,0.03,0.03,0.28,0.28,0.18,0.18,19.01,19.01,FIRM
D,TRADING,PRICE,2,"2021/06/10 18:00:00",1,QLD1,36,7932.5,0,0,"2021/06/10 17:55:05",8728.34,187.62,1100.53,40.48,40.48,1.53,1.53,203.16,1148.11,0.03,0.03,0.28,0.28,0.18,0.18,19.01,19.01,FIRM
D,TRADING,PRICE,2,"2021/06/10 18:00:00",1,TAS1,36,94.59,0,0,"2021/06/10 17:55:05",94.59,318.08,318.08,26,26,1.53,1.53,1.53,1.53,0.03,0.03,0.28,0.28,0.18,0.18,15.5,15.5,FIRM
D,TRADING,PRICE,2,"2021/06/11 08:00:00",1,NSW1,16,2349.83,0,0,"2021/06/11 08:05:04",2349.83,108.28,108.28,38.72,38.72,4.83,4.83,125.96,125.96,0.03,0.03,0.17,0.17,0.14,0.14,14.81,14.81,FIRM
D,TRADING,PRICE,2,"2021/06/11 08:00:00",1,VIC1,16,153.14,0,0,"2021/06/11 08:05:04",153.14,108.28,108.28,38.72,38.72,4.83,4.83,125.96,125.96,0.03,0.03,0.17,0.17,0.14,0.14,14.81,14.81,FIRM
D,TRADING,PRICE,2,"2021/06/11 08:00:00",1,SA1,16,161.47,0,0,"2021/06/11 08:05:04",161.47,108.28,108.28,38.72,38.72,4.83,4.83,125.96,125.96,0.03,0.03,0.17,0.17,0.14,0.14,14.81,14.81,FIRM
D,TRADING,PRICE,2,"2021/06/11 08:00:00",1,QLD1,16,2341.53,0,0,"2021/06/11 08:05:04",2341.53,108.28,108.28,38.72,38.72,4.83,4.83,125.96,125.96,0.03,0.03,0.17,0.17,0.14,0.14,14.81,14.81,FIRM
D,TRADING,PRICE,2,"2021/06/11 08:00:00",1,TAS1,16,33.4,0,0,"2021/06/11 08:05:04",33.4,11.8,11.8,34.67,34.67,0.75,0.75,97.52,97.52,0.03,0.03,0.18,0.18,0.14,0.14,12.54,12.54,FIRM
D,TRADING,PRICE,2,"2021/06/12 22:00:00",1,VIC1,44,107.14,0,0,"2021/06/12 21:55:04",107.14,101.45,101.45,28.3,28.3,0.8,0.8,29.05,29.05,0.15,0.15,0.63,0.63,0.18,0.18,11.17,11.17,FIRM
D,TRADING,PRICE,2,"2021/06/12 22:00:00",1,SA1,44,106.07,0,0,"2021/06/12 21:55:04",106.07,101.45,101.45,28.3,28.3,0.8,0.8,29.05,29.05,0.15,0.15,0.63,0.63,0.18,0.18,11.17,11.17,FIRM
D,TRADING,PRICE,2,"2021/06/12 22:00:00",1,QLD1,44,142.61,0,0,"2021/06/12 21:55:04",142.61,101.45,101.45,28.3,28.3,0.8,0.8,29.05,29.05,0.15,0.15,0.63,0.63,0.18,0.18,11.17,11.17,FIRM
D,TRADING,PRICE,2,"2021/06/12 22:00:00",1,TAS1,44,11.36,0,0,"2021/06/12 21:55:04",11.36,86,86,26,26,0.67,0.67,14.2,14.2,0.15,0.15,0.63,0.63,0.18,0.18,11.17,11.17,FIRM
D,TRADING,PRICE,2,"2021/06/12 22:30:00",1,NSW1,45,171.34,0,0,"2021/06/12 22:25:04",171.34,119.37,119.37,28.43,28.43,0.8,0.8,71.04,71.04,0.15,0.15,0.47,0.47,0.18,0.18,5.95,5.95,FIRM
D,TRADING,PRICE,2,"2021/06/12 22:30:00",1,VIC1,45,137.09,0,0,"2021/06/12 22:25:04",137.09,119.37,119.37,28.43,28.43,0.8,0.8,71.04,71.04,0.15,0.15,0.47,0.47,0.18,0.18,5.95,5.95,FIRM
D,TRADING,PRICE,2,"2021/06/12 22:30:00",1,SA1,45,133.47,0,0,"2021/06/12 22:25:04",133.47,119.37,119.37,28.43,28.43,0.8,0.8,71.04,71.04,0.15,0.15,0.47,0.47,0.18,0.18,5.95,5.95,FIRM
D,TRADING,PRICE,2,"2021/06/12 22:30:00",1,QLD1,45,186.96,0,0,"2021/06/12 22:25:04",186.96,119.37,119.37,28.43,28.43,0.8,0.8,71.04,71.04,0.15,0.15,0.47,0.47,0.18,0.18,5.95,5.95,FIRM
D,TRADING,PRICE,2,"2021/06/12 22:30:00",1,TAS1,45,11.36,0,0,"2021/06/12 22:25:04",11.36,85.28,85.28,26,26,0.8,0.8,0.8,0.8,0.15,0.15,0.47,0.47,0.18,0.18,5.95,5.95,FIRM
D,TRADING,PRICE,2,"2021/06/07 16:30:00",1,NSW1,33,64.59,0,0,"2021/06/07 16:25:04",64.59,9.22,9.22,18.07,18.07,0.23,0.23,44.99,44.99,0.03,0.03,0.14,0.14,0.16,0.16,22.8,22.8,FIRM
D,TRADING,PRICE,2,"2021/06/07 16:30:00",1,VIC1,33,33.33,0,0,"2021/06/07 16:25:04",33.33,9.22,9.22,18.07,18.07,0.23,0.23,44.99,44.99,0.03,0.03,0.14,0.14,0.16,0.16,22.8,22.8,FIRM
D,TRADING,PRICE,2,"2021/06/07 16:30:00",1,SA1,33,21.79,0,0,"2021/06/07 16:25:04",21.79,9.22,9.22,18.07,18.07,0.23,0.23,44.99,44.99,0.03,0.03,0.14,0.14,0.16,0.16,22.8,22.8,FIRM
D,TRADING,PRICE,2,"2021/06/07 16:30:00",1,QLD1,33,69.52,0,0,"2021/06/07 16:25:04",69.52,9.22,9.22,18.07,18.07,0.23,0.23,44.99,44.99,0.03,0.03,0.14,0.14,0.16,0.16,22.8,22.8,FIRM
D,TRADING,PRICE,2,"2021/06/07 16:30:00",1,TAS1,33,-2.4,0,0,"2021/06/07 16:25:04",-2.4,1.63,1.63,1.73,1.73,0.9,0.9,0.9,0.9,3.86,3.86,7.67,7.67,0.18,0.18,15.74,15.74,FIRM
D,TRADING,PRICE,2,"2021/06/09 09:30:00",1,NSW1,19,89.19,0,0,"2021/06/09 09:25:04",89.19,15.05,15.05,8.34,8.34,0.8,0.8,22.82,22.82,0.08,0.08,0.54,0.54,0.15,0.15,12.24,12.24,FIRM
D,TRADING,PRICE,2,"2021/06/09 09:30:00",1,VIC1,19,64.24,0,0,"2021/06/09 09:25:04",64.24,15.05,15.05,8.34,8.34,0.8,0.8,22.82,22.82,0.08,0.08,0.54,0.54,0.15,0.15,12.24,12.24,FIRM
D,TRADING,PRICE,2,"2021/06/09 09:30:00",1,SA1,19,85.04,0,0,"2021/06/09 09:25:04",85.04,15.05,15.05,8.34,8.34,0.8,0.8,22.82,22.82,0.08,0.08,0.54,0.54,0.15,0.15,12.24,12.24,FIRM
D,TRADING,PRICE,2,"2021/06/09 09:30:00",1,QLD1,19,82.34,0,0,"2021/06/09 09:25:04",82.34,15.05,15.05,8.34,8.34,0.8,0.8,22.82,22.82,0.08,0.08,0.54,0.54,0.15,0.15,12.24,12.24,FIRM
D,TRADING,PRICE,2,"2021/06/09 09:30:00",1,TAS1,19,66.25,0,0,"2021/06/09 09:25:04",66.25,14.42,14.42,4.73,4.73,0.8,0.8,19.37,19.37,0.08,0.08,0.54,0.54,0.15,0.15,6.1,6.1,FIRM
D,TRADING,PRICE,2,"2021/06/08 14:30:00",1,NSW1,29,46.82,0,0,"2021/06/08 14:25:04",46.82,1.59,1.59,2.02,2.02,0.76,0.76,8.82,8.82,0.15,0.15,0.61,0.61,0.18,0.18,13.86,13.86,FIRM
D,TRADING,PRICE,2,"2021/06/08 14:30:00",1,VIC1,29,47.89,0,0,"2021/06/08 14:25:04",47.89,1.59,1.59,2.02,2.02,0.76,0.76,8.82,8.82,0.15,0.15,0.61,0.61,0.18,0.18,13.86,13.86,FIRM
D,TRADING,PRICE,2,"2021/06/08 14:30:00",1,SA1,29,52.45,0,0,"2021/06/08 14:25:04",52.45,1.59,1.59,2.02,2.02,0.76,0.76,8.82,8.82,0.15,0.15,0.61,0.61,0.18,0.18,13.86,13.86,FIRM
D,TRADING,PRICE,2,"2021/06/08 14:30:00",1,QLD1,29,74.09,0,0,"2021/06/08 14:25:04",74.09,1.59,1.59,2.02,2.02,0.76,0.76,8.82,8.82,0.15,0.15,0.61,0.61,0.18,0.18,13.86,13.86,FIRM
D,TRADING,PRICE,2,"2021/06/08 14:30:00",1,TAS1,29,44.73,0,0,"2021/06/08 14:25:04",44.73,1.59,1.59,2.02,2.02,0.76,0.76,8.82,8.82,0.15,0.15,0.61,0.61,0.18,0.18,10.63,10.63,FIRM
D,TRADING,PRICE,2,"2021/06/08 19:00:00",1,NSW1,38,112.5,0,0,"2021/06/08 18:55:04",112.5,32.85,32.85,41.06,41.06,0.89,0.89,30.18,30.18,0.03,0.03,0.17,0.17,0.08,0.08,8.33,8.33,FIRM
D,TRADING,PRICE,2,"2021/06/08 19:00:00",1,VIC1,38,62.78,0,0,"2021/06/08 18:55:04",62.78,32.85,32.85,41.06,41.06,0.89,0.89,30.18,30.18,0.03,0.03,0.17,0.17,0.08,0.08,8.33,8.33,FIRM
D,TRADING,PRICE,2,"2021/06/08 19:00:00",1,SA1,38,67.9,0,0,"2021/06/08 18:55:04",67.9,32.85,32.85,41.06,41.06,0.89,0.89,30.18,30.18,0.03,0.03,0.17,0.17,0.08,0.08,8.33,8.33,FIRM
D,TRADING,PRICE,2,"2021/06/08 19:00:00",1,QLD1,38,120.43,0,0,"2021/06/08 18:55:04",120.43,32.85,32.85,41.06,41.06,0.89,0.89,30.18,30.18,0.03,0.03,0.17,0.17,0.08,0.08,8.33,8.33,FIRM
D,TRADING,PRICE,2,"2021/06/08 19:00:00",1,TAS1,38,29.7,0,0,"2021/06/08 18:55:04",29.7,4.94,4.94,41.06,41.06,0.85,0.85,30.15,30.15,0.03,0.03,0.18,0.18,0.08,0.08,8.04,8.04,FIRM
D,TRADING,PRICE,2,"2021/06/09 12:00:00",1,NSW1,24,43.2,0,0,"2021/06/09 11:55:10",43.2,1.18,1.18,1.93,1.93,0.67,0.67,15.82,15.82,0.13,0.13,0.9,0.9,0.24,0.24,11.01,11.01,FIRM
D,TRADING,PRICE,2,"2021/06/09 12:00:00",1,VIC1,24,39.03,0,0,"2021/06/09 11:55:10",39.03,1.18,1.18,1.93,1.93,0.67,0.67,15.82,15.82,0.13,0.13,0.9,0.9,0.24,0.24,11.01,11.01,FIRM
D,TRADING,PRICE,2,"2021/06/09 12:00:00",1,SA1,24,-2.13,0,0,"2021/06/09 11:55:10",-2.13,1.18,1.18,1.93,1.93,0.67,0.67,15.82,15.82,0.13,0.13,0.9,0.9,0.24,0.24,11.01,11.01,FIRM
D,TRADING,PRICE,2,"2021/06/09 12:00:00",1,QLD1,24,40.7,0,0,"2021/06/09 11:55:10",40.7,1.18,1.18,1.93,1.93,0.67,0.67,15.82,15.82,0.13,0.13,0.9,0.9,0.24,0.24,11.01,11.01,FIRM
D,TRADING,PRICE,2,"2021/06/09 12:00:00",1,TAS1,24,46.91,0,0,"2021/06/09 11:55:10",46.91,5.62,5.62,1.97,1.97,0.88,0.88,15.66,15.66,0.1,0.1,0.43,0.43,0.06,0.06,3.37,3.37,FIRM
D,TRADING,PRICE,2,"2021/06/09 13:00:00",1,NSW1,26,54.52,0,0,"2021/06/09 12:55:03",54.52,1.71,1.71,2.85,2.85,0.75,0.75,21.68,21.68,0.04,0.04,0.23,0.23,0.3,0.3,12.53,12.53,FIRM
D,TRADING,PRICE,2,"2021/06/09 13:00:00",1,VIC1,26,43.68,0,0,"2021/06/09 12:55:03",43.68,1.71,1.71,2.85,2.85,0.75,0.75,21.68,21.68,0.04,0.04,0.23,0.23,0.3,0.3,12.53,12.53,FIRM
D,TRADING,PRICE,2,"2021/06/09 13:00:00",1,SA1,26,-29.43,0,0,"2021/06/09 12:55:03",-29.43,1.71,1.71,2.85,2.85,0.75,0.75,21.68,21.68,0.04,0.04,0.23,0.23,0.3,0.3,12.53,12.53,FIRM
D,TRADING,PRICE,2,"2021/06/09 13:00:00",1,QLD1,26,51.19,0,0,"2021/06/09 12:55:03",51.19,1.71,1.71,2.85,2.85,0.75,0.75,21.68,21.68,0.04,0.04,0.23,0.23,0.3,0.3,12.53,12.53,FIRM
D,TRADING,PRICE,2,"2021/06/09 13:00:00",1,TAS1,26,34.99,0,0,"2021/06/09 12:55:03",34.99,1.45,1.45,4.83,4.83,0.9,0.9,14.85,14.85,16.06,16.06,4.12,4.12,0.34,0.34,9.51,9.51,FIRM
D,TRADING,PRICE,2,"2021/06/10 02:30:00",1,NSW1,5,56.11,0,0,"2021/06/10 02:25:04",56.11,1.28,1.28,2.58,2.58,0.8,0.8,8.49,8.49,0.12,0.12,0.86,0.86,0.17,0.17,13.07,13.07,FIRM
D,TRADING,PRICE,2,"2021/06/10 02:30:00",1,VIC1,5,28.38,0,0,"2021/06/10 02:25:04",28.38,1.28,1.28,2.58,2.58,0.8,0.8,8.49,8.49,0.12,0.12,0.86,0.86,0.17,0.17,13.07,13.07,FIRM
D,TRADING,PRICE,2,"2021/06/10 02:30:00",1,SA1,5,27.71,0,0,"2021/06/10 02:25:04",27.71,1.28,1.28,2.58,2.58,0.8,0.8,8.49,8.49,0.12,0.12,0.86,0.86,0.17,0.17,13.07,13.07,FIRM
