C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2020/07/09,00:15:05,0000000325430074,,0000000325429872
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2020/06/02 02:00:00",1,NSW1,4,32.78,0,0,"2020/06/02 01:55:04",32.78,4.86,4.86,3.36,3.36,1.04,1.04,12.49,12.49,2.38,2.38,3.06,3.06,1.88,1.88,6.11,6.11,FIRM
D,TRADING,PRICE,2,"2020/06/02 02:00:00",1,VIC1,4,29.27,0,0,"2020/06/02 01:55:04",29.27,4.86,4.86,3.36,3.36,1.04,1.04,12.49,12.49,2.38,2.38,3.06,3.06,1.88,1.88,6.11,6.11,FIRM
D,TRADING,PRICE,2,"2020/06/02 02:00:00",1,SA1,4,29.09,0,0,"2020/06/02 01:55:04",29.09,4.86,4.86,3.36,3.36,1.04,1.04,12.49,12.49,2.38,2.38,3.06,3.06,1.88,1.88,6.11,6.11,FIRM
D,TRADING,PRICE,2,"2020/06/02 02:00:00",1,QLD1,4,31.59,0,0,"2020/06/02 01:55:04",31.59,4.86,4.86,3.36,3.36,1.04,1.04,12.49,12.49,2.38,2.38,3.06,3.06,1.88,1.88,6.11,6.11,FIRM
D,TRADING,PRICE,2,"2020/06/02 02:00:00",1,TAS1,4,29.73,0,0,"2020/06/02 01:55:04",29.73,4.86,4.86,3.36,3.36,1.04,1.04,12.49,12.49,2.38,2.38,1.53,1.53,1.39,1.39,5.62,5.62,FIRM
D,TRADING,PRICE,2,"2020/06/02 02:30:00",1,NSW1,5,28.98,0,0,"2020/06/02 02:25:03",28.98,3.58,3.58,2.72,2.72,1.04,1.04,12.17,12.17,2.8,2.8,2.68,2.68,1.84,1.84,6.12,6.12,FIRM
D,TRADING,PRICE,2,"2020/06/02 02:30:00",1,VIC1,5,25.65,0,0,"2020/06/02 02:25:03",25.65,3.58,3.58,2.72,2.72,1.04,1.04,12.17,12.17,2.8,2.8,2.68,2.68,1.84,1.84,6.12,6.12,FIRM
D,TRADING,PRICE,2,"2020/06/02 02:30:00",1,SA1,5,25.24,0,0,"2020/06/02 02:25:03",25.24,3.58,3.58,2.72,2.72,1.04,1.04,12.17,12.17,2.8,2.8,2.68,2.68,1.84,1.84,6.12,6.12,FIRM
D,TRADING,PRICE,2,"2020/06/02 02:30:00",1,QLD1,5,28.09,0,0,"2020/06/02 02:25:03",28.09,3.58,3.58,2.72,2.72,1.04,1.04,12.17,12.17,2.8,2.8,2.68,2.68,1.84,1.84,6.12,6.12,FIRM
D,TRADING,PRICE,2,"2020/06/02 02:30:00",1,TAS1,5,24.32,0,0,"2020/06/02 02:25:03",24.32,3.58,3.58,2.72,2.72,1.04,1.04,12.17,12.17,2.8,2.8,2.56,2.56,1.84,1.84,6.12,6.12,FIRM
D,TRADING,PRICE,2,"2020/06/04 05:30:00",1,NSW1,11,36.35,0,0,"2020/06/04 05:25:03",36.35,2.1,2.1,2.42,2.42,0.98,0.98,13.61,13.61,1.03,1.03,2.01,2.01,1.81,1.81,4.28,4.28,FIRM
D,TRADING,PRICE,2,"2020/06/04 05:30:00",1,VIC1,11,32.06,0,0,"2020/06/04 05:25:03",32.06,2.1,2.1,2.42,2.42,0.98,0.98,13.61,13.61,1.03,1.03,2.01,2.01,1.81,1.81,4.28,4.28,FIRM
D,TRADING,PRICE,2,"2020/06/04 05:30:00",1,SA1,11,28.35,0,0,"2020/06/04 05:25:03",28.35,2.1,2.1,2.42,2.42,0.98,0.98,13.61,13.61,1.03,1.03,2.01,2.01,1.81,1.81,4.28,4.28,FIRM
D,TRADING,PRICE,2,"2020/06/04 05:30:00",1,QLD1,11,36.96,0,0,"2020/06/04 05:25:03",36.96,2.1,2.1,2.42,2.42,0.98,0.98,13.61,13.61,1.03,1.03,2.01,2.01,1.81,1.81,4.28,4.28,FIRM
D,TRADING,PRICE,2,"2020/06/04 05:30:00",1,TAS1,11,33.25,0,0,"2020/06/04 05:25:03",33.25,4.98,4.98,3.3,3.3,2.56,2.56,10.75,10.75,1.03,1.03,2.01,2.01,1.81,1.81,4.28,4.28,FIRM
D,TRADING,PRICE,2,"2020/06/04 06:30:00",1,NSW1,13,38.79,0,0,"2020/06/04 06:25:03",38.79,2.73,2.73,2.05,2.05,0.89,0.89,23.62,23.62,0.05,0.05,0.44,0.44,0.48,0.48,4.41,4.41,FIRM
D,TRADING,PRICE,2,"2020/06/04 06:30:00",1,VIC1,13,37.5,0,0,"2020/06/04 06:25:03",37.5,2.73,2.73,2.05,2.05,0.89,0.89,23.62,23.62,0.05,0.05,0.44,0.44,0.48,0.48,4.41,4.41,FIRM
D,TRADING,PRICE,2,"2020/06/04 06:30:00",1,SA1,13,34.44,0,0,"2020/06/04 06:25:03",34.44,2.73,2.73,2.05,2.05,0.89,0.89,23.62,23.62,0.05,0.05,0.44,0.44,0.48,0.48,4.41,4.41,FIRM
D,TRADING,PRICE,2,"2020/06/04 06:30:00",1,QLD1,13,36.86,0,0,"2020/06/04 06:25:03",36.86,2.73,2.73,2.05,2.05,0.89,0.89,23.62,23.62,0.05,0.05,0.44,0.44,0.48,0.48,4.41,4.41,FIRM
D,TRADING,PRICE,2,"2020/06/04 06:30:00",1,TAS1,13,38.54,0,0,"2020/06/04 06:25:03",38.54,4.98,4.98,2.05,2.05,2.7,2.7,2.7,2.7,0.05,0.05,0.44,0.44,0.48,0.48,4.41,4.41,FIRM
D,TRADING,PRICE,2,"2020/06/04 07:00:00",1,NSW1,14,51.59,0,0,"2020/06/04 06:55:03",51.59,14.74,14.74,8.22,8.22,0.89,0.89,34.38,34.38,0.05,0.05,0.22,0.22,0.43,0.43,4.23,4.23,FIRM
D,TRADING,PRICE,2,"2020/06/04 07:00:00",1,VIC1,14,50.08,0,0,"2020/06/04 06:55:03",50.08,14.74,14.74,8.22,8.22,0.89,0.89,34.38,34.38,0.05,0.05,0.22,0.22,0.43,0.43,4.23,4.23,FIRM
D,TRADING,PRICE,2,"2020/06/04 07:00:00",1,SA1,14,45.75,0,0,"2020/06/04 06:55:03",45.75,14.74,14.74,8.22,8.22,0.89,0.89,34.38,34.38,0.05,0.05,0.22,0.22,0.43,0.43,4.23,4.23,FIRM
D,TRADING,PRICE,2,"2020/06/04 07:00:00",1,QLD1,14,48.36,0,0,"2020/06/04 06:55:03",48.36,14.74,14.74,8.22,8.22,0.89,0.89,34.38,34.38,0.05,0.05,0.22,0.22,0.43,0.43,4.23,4.23,FIRM
D,TRADING,PRICE,2,"2020/06/04 07:00:00",1,TAS1,14,25.34,0,0,"2020/06/04 06:55:03",25.34,4.98,4.98,1.73,1.73,2.7,2.7,2.7,2.7,0.11,0.11,0.22,0.22,0.43,0.43,5.36,5.36,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:00:00",1,NSW1,32,39.86,0,0,"2020/06/05 15:55:03",39.86,1.54,1.54,1.15,1.15,0.9,0.9,14.4,14.4,0.04,0.04,0.18,0.18,0.82,0.82,6.32,6.32,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:00:00",1,VIC1,32,40.5,0,0,"2020/06/05 15:55:03",40.5,1.54,1.54,1.15,1.15,0.9,0.9,14.4,14.4,0.04,0.04,0.18,0.18,0.82,0.82,6.32,6.32,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:00:00",1,SA1,32,44.57,0,0,"2020/06/05 15:55:03",44.57,1.54,1.54,1.15,1.15,0.9,0.9,14.4,14.4,0.04,0.04,0.18,0.18,0.82,0.82,6.32,6.32,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:00:00",1,QLD1,32,38.69,0,0,"2020/06/05 15:55:03",38.69,1.69,1.69,1.76,1.76,0.9,0.9,14.4,14.4,0.04,0.04,0.18,0.18,0.82,0.82,6.32,6.32,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:00:00",1,TAS1,32,37.53,0,0,"2020/06/05 15:55:03",37.53,1.54,1.54,1.15,1.15,0.9,0.9,0.9,0.9,0.04,0.04,0.18,0.18,0.82,0.82,6.32,6.32,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:30:00",1,NSW1,33,40.18,0,0,"2020/06/05 16:25:04",40.18,8.55,8.55,4.58,4.58,0.89,0.89,27.41,27.41,0.04,0.04,0.32,0.32,0.54,0.54,8.68,8.68,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:30:00",1,VIC1,33,53.73,0,0,"2020/06/05 16:25:04",53.73,8.55,8.55,4.58,4.58,0.89,0.89,27.41,27.41,0.04,0.04,0.32,0.32,0.54,0.54,8.68,8.68,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:30:00",1,SA1,33,58.04,0,0,"2020/06/05 16:25:04",58.04,8.55,8.55,4.58,4.58,0.89,0.89,27.41,27.41,0.04,0.04,0.32,0.32,0.54,0.54,8.68,8.68,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:30:00",1,QLD1,33,37.55,0,0,"2020/06/05 16:25:04",37.55,8.55,8.55,4.58,4.58,0.89,0.89,27.41,27.41,0.04,0.04,0.32,0.32,0.54,0.54,8.68,8.68,FIRM
D,TRADING,PRICE,2,"2020/06/05 16:30:00",1,TAS1,33,50.55,0,0,"2020/06/05 16:25:04",50.55,8.55,8.55,4.58,4.58,0.89,0.89,0.89,0.89,0.04,0.04,0.18,0.18,0.54,0.54,8.68,8.68,FIRM
D,TRADING,PRICE,2,"2020/06/08 09:30:00",1,NSW1,19,47.46,0,0,"2020/06/08 09:25:04",47.46,9.67,9.67,4.94,4.94,0.96,0.96,13,13,0.57,0.57,2.44,2.44,1.59,1.59,5.36,5.36,FIRM
D,TRADING,PRICE,2,"2020/06/08 09:30:00",1,VIC1,19,49.28,0,0,"2020/06/08 09:25:04",49.28,9.67,9.67,4.94,4.94,0.96,0.96,13,13,0.57,0.57,2.44,2.44,1.59,1.59,5.36,5.36,FIRM
D,TRADING,PRICE,2,"2020/06/08 09:30:00",1,SA1,19,53.43,0,0,"2020/06/08 09:25:04",53.43,9.67,9.67,4.94,4.94,0.96,0.96,13,13,0.57,0.57,2.44,2.44,1.59,1.59,5.36,5.36,FIRM
D,TRADING,PRICE,2,"2020/06/08 09:30:00",1,QLD1,19,40.19,0,0,"2020/06/08 09:25:04",40.19,9.67,9.67,4.94,4.94,0.96,0.96,13,13,0.57,0.57,2.44,2.44,1.59,1.59,5.36,5.36,FIRM
D,TRADING,PRICE,2,"2020/06/08 09:30:00",1,TAS1,19,71.65,0,0,"2020/06/08 09:25:04",71.65,45.64,45.64,6.58,6.58,0.92,0.92,55.18,55.18,0.62,0.62,0.15,0.15,0.24,0.24,50.65,50.65,FIRM
D,TRADING,PRICE,2,"2020/06/08 21:00:00",1,NSW1,42,82.15,0,0,"2020/06/08 20:55:03",82.15,33.99,33.99,15.51,15.51,0.99,0.99,32.19,32.19,0.05,0.05,0.43,0.43,0.53,0.53,9.36,9.36,FIRM
D,TRADING,PRICE,2,"2020/06/08 21:00:00",1,VIC1,42,80.08,0,0,"2020/06/08 20:55:03",80.08,33.99,33.99,15.51,15.51,0.99,0.99,32.19,32.19,0.05,0.05,0.43,0.43,0.53,0.53,9.36,9.36,FIRM
D,TRADING,PRICE,2,"2020/06/08 21:00:00",1,SA1,42,81.67,0,0,"2020/06/08 20:55:03",81.67,33.99,33.99,15.51,15.51,0.99,0.99,32.19,32.19,0.05,0.05,0.43,0.43,0.53,0.53,9.36,9.36,FIRM
D,TRADING,PRICE,2,"2020/06/08 21:00:00",1,QLD1,42,72.98,0,0,"2020/06/08 20:55:03",72.98,33.99,33.99,15.51,15.51,0.99,0.99,32.19,32.19,0.05,0.05,0.43,0.43,0.53,0.53,9.36,9.36,FIRM
D,TRADING,PRICE,2,"2020/06/08 21:00:00",1,TAS1,42,23.19,0,0,"2020/06/08 20:55:03",23.19,0,0,0,0,0.5,0.5,31.43,31.43,0.05,0.05,0.43,0.43,0.53,0.53,9.36,9.36,FIRM
D,TRADING,PRICE,2,"2020/06/08 21:30:00",1,NSW1,43,68.11,0,0,"2020/06/08 21:25:04",68.11,27.71,27.71,12.67,12.67,0.99,0.99,20.94,20.94,0.05,0.05,0.53,0.53,1.06,1.06,4.61,4.61,FIRM
D,TRADING,PRICE,2,"2020/06/08 21:30:00",1,VIC1,43,67.66,0,0,"2020/06/08 21:25:04",67.66,27.71,27.71,12.67,12.67,0.99,0.99,20.94,20.94,0.05,0.05,0.53,0.53,1.06,1.06,4.61,4.61,FIRM
D,TRADING,PRICE,2,"2020/06/02 15:30:00",1,NSW1,31,41.05,0,0,"2020/06/02 15:25:03",41.05,1.98,1.98,2.07,2.07,0.9,0.9,22.83,22.83,0.03,0.03,0.32,0.32,0.44,0.44,4.11,4.11,FIRM
D,TRADING,PRICE,2,"2020/06/02 15:30:00",1,VIC1,31,37.89,0,0,"2020/06/02 15:25:03",37.89,1.98,1.98,2.07,2.07,0.9,0.9,22.83,22.83,0.03,0.03,0.32,0.32,0.44,0.44,4.11,4.11,FIRM
D,TRADING,PRICE,2,"2020/06/02 15:30:00",1,SA1,31,34.07,0,0,"2020/06/02 15:25:03",34.07,1.98,1.98,2.07,2.07,0.9,0.9,22.83,22.83,0.03,0.03,0.32,0.32,0.44,0.44,4.11,4.11,FIRM
D,TRADING,PRICE,2,"2020/06/02 15:30:00",1,QLD1,31,18.09,0,0,"2020/06/02 15:25:03",18.09,1.98,1.98,2.07,2.07,0.9,0.9,22.83,22.83,13.79,13.79,7.55,7.55,0.44,0.44,4.11,4.11,FIRM
D,TRADING,PRICE,2,"2020/06/02 15:30:00",1,TAS1,31,35.58,0,0,"2020/06/02 15:25:03",35.58,1.98,1.98,2.07,2.07,0.9,0.9,0.9,0.9,0.03,0.03,0.32,0.32,0.44,0.44,4.11,4.11,FIRM
D,TRADING,PRICE,2,"2020/06/04 20:30:00",1,NSW1,41,55.57,0,0,"2020/06/04 20:25:04",55.57,15.05,15.05,5.61,5.61,0.95,0.95,19.97,19.97,0.05,0.05,0.38,0.38,0.44,0.44,4.25,4.25,FIRM
D,TRADING,PRICE,2,"2020/06/04 20:30:00",1,VIC1,41,59.25,0,0,"2020/06/04 20:25:04",59.25,15.05,15.05,5.61,5.61,0.95,0.95,19.97,19.97,0.05,0.05,0.38,0.38,0.44,0.44,4.25,4.25,FIRM
D,TRADING,PRICE,2,"2020/06/04 20:30:00",1,SA1,41,63.48,0,0,"2020/06/04 20:25:04",63.48,15.05,15.05,5.61,5.61,0.95,0.95,19.97,19.97,0.05,0.05,0.38,0.38,0.44,0.44,4.25,4.25,FIRM
D,TRADING,PRICE,2,"2020/06/04 20:30:00",1,QLD1,41,48.62,0,0,"2020/06/04 20:25:04",48.62,15.05,15.05,5.61,5.61,0.95,0.95,19.97,19.97,0.05,0.05,0.38,0.38,0.44,0.44,4.25,4.25,FIRM
D,TRADING,PRICE,2,"2020/06/04 20:30:00",1,TAS1,41,11.37,0,0,"2020/06/04 20:25:04",11.37,0,0,0,0,0.9,0.9,0.9,0.9,0.05,0.05,0.38,0.38,0.44,0.44,4.25,4.25,FIRM
D,TRADING,PRICE,2,"2020/06/04 21:00:00",1,NSW1,42,53.26,0,0,"2020/06/04 20:55:03",53.26,14.37,14.37,6.8,6.8,0.99,0.99,19.36,19.36,0.04,0.04,0.29,0.29,0.36,0.36,8.42,8.42,FIRM
D,TRADING,PRICE,2,"2020/06/04 21:00:00",1,VIC1,42,57.88,0,0,"2020/06/04 20:55:03",57.88,14.37,14.37,6.8,6.8,0.99,0.99,19.36,19.36,0.04,0.04,0.29,0.29,0.36,0.36,8.42,8.42,FIRM
D,TRADING,PRICE,2,"2020/06/04 21:00:00",1,SA1,42,62.17,0,0,"2020/06/04 20:55:03",62.17,14.37,14.37,6.8,6.8,0.99,0.99,19.36,19.36,0.04,0.04,0.29,0.29,0.36,0.36,8.42,8.42,FIRM
D,TRADING,PRICE,2,"2020/06/04 21:00:00",1,QLD1,42,47.28,0,0,"2020/06/04 20:55:03",47.28,14.37,14.37,6.8,6.8,0.99,0.99,19.36,19.36,0.04,0.04,0.29,0.29,0.36,0.36,8.42,8.42,FIRM
D,TRADING,PRICE,2,"2020/06/04 21:00:00",1,TAS1,42,11.35,0,0,"2020/06/04 20:55:03",11.35,0,0,0,0,0.9,0.9,0.9,0.9,0.04,0.04,0.29,0.29,0.36,0.36,8.42,8.42,FIRM
D,TRADING,PRICE,2,"2020/06/05 07:30:00",1,NSW1,15,62.11,0,0,"2020/06/05 07:25:04",62.11,20.66,20.66,9.63,9.63,0.99,0.99,16.6,16.6,0.05,0.05,0.18,0.18,0.18,0.18,8.18,8.18,FIRM
D,TRADING,PRICE,2,"2020/06/05 07:30:00",1,VIC1,15,58.47,0,0,"2020/06/05 07:25:04",58.47,20.66,20.66,9.63,9.63,0.99,0.99,16.6,16.6,0.05,0.05,0.18,0.18,0.18,0.18,8.18,8.18,FIRM
D,TRADING,PRICE,2,"2020/06/05 07:30:00",1,SA1,15,61.12,0,0,"2020/06/05 07:25:04",61.12,20.66,20.66,9.63,9.63,0.99,0.99,16.6,16.6,0.05,0.05,0.18,0.18,0.18,0.18,8.18,8.18,FIRM
D,TRADING,PRICE,2,"2020/06/05 07:30:00",1,QLD1,15,56.96,0,0,"2020/06/05 07:25:04",56.96,20.66,20.66,9.63,9.63,0.99,0.99,16.6,16.6,0.05,0.05,0.18,0.18,0.18,0.18,8.18,8.18,FIRM
D,TRADING,PRICE,2,"2020/06/05 07:30:00",1,TAS1,15,11.36,0,0,"2020/06/05 07:25:04",11.36,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.18,0.18,0.18,0.18,8.18,8.18,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:00:00",1,NSW1,18,52.57,0,0,"2020/06/05 08:55:03",52.57,12.69,12.69,5.49,5.49,0.99,0.99,10.12,10.12,0.02,0.02,0.1,0.1,0.18,0.18,4.01,4.01,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:00:00",1,VIC1,18,55.68,0,0,"2020/06/05 08:55:03",55.68,12.69,12.69,5.49,5.49,0.99,0.99,10.12,10.12,0.02,0.02,0.1,0.1,0.18,0.18,4.01,4.01,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:00:00",1,SA1,18,58.99,0,0,"2020/06/05 08:55:03",58.99,12.69,12.69,5.49,5.49,0.99,0.99,10.12,10.12,0.02,0.02,0.1,0.1,0.18,0.18,4.01,4.01,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:00:00",1,QLD1,18,37.62,0,0,"2020/06/05 08:55:03",37.62,12.69,12.69,5.49,5.49,0.99,0.99,10.12,10.12,2.36,2.36,1.63,1.63,5.73,5.73,9.56,9.56,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:00:00",1,TAS1,18,11.38,0,0,"2020/06/05 08:55:03",11.38,0,0,0,0,0,0,0.07,0.07,0.02,0.02,0.18,0.18,0.18,0.18,4.78,4.78,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:30:00",1,NSW1,19,57.15,0,0,"2020/06/05 09:25:03",57.15,9.81,9.81,4.42,4.42,0.99,0.99,9.96,9.96,0,0,0.1,0.1,0.5,0.5,3.93,3.93,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:30:00",1,VIC1,19,58.89,0,0,"2020/06/05 09:25:03",58.89,9.81,9.81,4.42,4.42,0.99,0.99,9.96,9.96,0,0,0.1,0.1,0.5,0.5,3.93,3.93,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:30:00",1,SA1,19,62.96,0,0,"2020/06/05 09:25:03",62.96,9.81,9.81,4.42,4.42,0.99,0.99,9.96,9.96,0,0,0.1,0.1,0.5,0.5,3.93,3.93,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:30:00",1,QLD1,19,33.96,0,0,"2020/06/05 09:25:03",33.96,9.81,9.81,4.42,4.42,0.99,0.99,9.96,9.96,4.34,4.34,4.32,4.32,9.3,9.3,12.72,12.72,FIRM
D,TRADING,PRICE,2,"2020/06/05 09:30:00",1,TAS1,19,11.33,0,0,"2020/06/05 09:25:03",11.33,0,0,0,0,0.9,0.9,9.87,9.87,0,0,0.22,0.22,0.5,0.5,3.95,3.95,FIRM
D,TRADING,PRICE,2,"2020/06/05 10:00:00",1,NSW1,20,42.49,0,0,"2020/06/05 09:55:03",42.49,6.88,6.88,3.89,3.89,0.99,0.99,8.04,8.04,0.01,0.01,0.16,0.16,0.4,0.4,6.63,6.63,FIRM
D,TRADING,PRICE,2,"2020/06/05 10:00:00",1,VIC1,20,51.44,0,0,"2020/06/05 09:55:03",51.44,6.88,6.88,3.89,3.89,0.99,0.99,8.04,8.04,0.01,0.01,0.16,0.16,0.4,0.4,6.63,6.63,FIRM
D,TRADING,PRICE,2,"2020/06/05 10:00:00",1,SA1,20,56.48,0,0,"2020/06/05 09:55:03",56.48,6.88,6.88,3.89,3.89,0.99,0.99,8.04,8.04,0.01,0.01,0.16,0.16,0.4,0.4,6.63,6.63,FIRM
D,TRADING,PRICE,2,"2020/06/05 10:00:00",1,QLD1,20,28.15,0,0,"2020/06/05 09:55:03",28.15,6.88,6.88,3.89,3.89,0.99,0.99,8.04,8.04,3.63,3.63,2.73,2.73,4.38,4.38,10.6,10.6,FIRM
D,TRADING,PRICE,2,"2020/06/05 10:00:00",1,TAS1,20,11.32,0,0,"2020/06/05 09:55:03",11.32,0,0,0,0,0.9,0.9,7.95,7.95,0.01,0.01,0.18,0.18,0.4,0.4,6.74,6.74,FIRM
