C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2019/05/01,01:50:09,0000000307294742,,0000000307294547
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2019/03/01 01:30:00",1,NSW1,3,96.79,0,0,"2019/03/01 01:25:04",96.79,2.83,2.83,2.58,2.58,7.73,7.73,9.87,9.87,0.02,0.02,0.07,0.07,0.43,0.43,13.72,13.72,FIRM
D,TRADING,PRICE,2,"2019/03/01 01:30:00",1,QLD1,3,63.19,0,0,"2019/03/01 01:25:04",63.19,2.83,2.83,2.58,2.58,7.73,7.73,9.87,9.87,0.02,0.02,0.07,0.07,0.43,0.43,13.72,13.72,FIRM
D,TRADING,PRICE,2,"2019/03/01 01:30:00",1,SA1,3,128.64,0,0,"2019/03/01 01:25:04",128.64,2.83,2.83,2.58,2.58,7.73,7.73,9.87,9.87,0.02,0.02,0.07,0.07,0.43,0.43,13.72,13.72,FIRM
D,TRADING,PRICE,2,"2019/03/01 01:30:00",1,TAS1,3,119.37,0,0,"2019/03/01 01:25:04",119.37,31.61,31.61,2.95,2.95,10.9,10.9,11.89,11.89,0.02,0.02,0.07,0.07,0.43,0.43,13.72,13.72,FIRM
D,TRADING,PRICE,2,"2019/03/01 01:30:00",1,VIC1,3,115.77,0,0,"2019/03/01 01:25:04",115.77,2.83,2.83,2.58,2.58,7.73,7.73,9.87,9.87,0.02,0.02,0.07,0.07,0.43,0.43,13.72,13.72,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:00:00",1,NSW1,4,93.52,0,0,"2019/03/01 01:55:03",93.52,2.96,2.96,2.8,2.8,7.73,7.73,13.75,13.75,0.03,0.03,0.09,0.09,0.5,0.5,14.19,14.19,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:00:00",1,QLD1,4,62.5,0,0,"2019/03/01 01:55:03",62.5,2.96,2.96,2.8,2.8,7.73,7.73,13.75,13.75,0.03,0.03,0.09,0.09,0.5,0.5,14.19,14.19,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:00:00",1,SA1,4,107.58,0,0,"2019/03/01 01:55:03",107.58,2.96,2.96,2.8,2.8,7.73,7.73,13.75,13.75,0.03,0.03,0.09,0.09,0.5,0.5,14.19,14.19,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:00:00",1,TAS1,4,102.84,0,0,"2019/03/01 01:55:03",102.84,11.02,11.02,3.05,3.05,8.99,8.99,11.9,11.9,0.03,0.03,0.09,0.09,0.5,0.5,14.19,14.19,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:00:00",1,VIC1,4,98.77,0,0,"2019/03/01 01:55:03",98.77,2.96,2.96,2.8,2.8,7.73,7.73,13.75,13.75,0.03,0.03,0.09,0.09,0.5,0.5,14.19,14.19,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:30:00",1,NSW1,5,79.99,0,0,"2019/03/01 02:25:03",79.99,3.21,3.21,2.8,2.8,7.73,7.73,14.1,14.1,0.03,0.03,0.11,0.11,0.58,0.58,16.68,16.68,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:30:00",1,QLD1,5,61.19,0,0,"2019/03/01 02:25:03",61.19,3.21,3.21,2.8,2.8,7.73,7.73,14.1,14.1,0.03,0.03,0.11,0.11,0.58,0.58,16.68,16.68,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:30:00",1,SA1,5,89.12,0,0,"2019/03/01 02:25:03",89.12,3.21,3.21,2.8,2.8,7.73,7.73,14.1,14.1,0.03,0.03,0.11,0.11,0.58,0.58,16.68,16.68,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:30:00",1,TAS1,5,87.26,0,0,"2019/03/01 02:25:03",87.26,10,10,2.95,2.95,8.9,8.9,8.95,8.95,0.03,0.03,0.11,0.11,0.58,0.58,16.68,16.68,FIRM
D,TRADING,PRICE,2,"2019/03/01 02:30:00",1,VIC1,5,83.1,0,0,"2019/03/01 02:25:03",83.1,3.21,3.21,2.8,2.8,7.73,7.73,14.1,14.1,0.03,0.03,0.11,0.11,0.58,0.58,16.68,16.68,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:00:00",1,NSW1,6,72.75,0,0,"2019/03/01 02:55:04",72.75,1.36,1.36,0.83,0.83,4.98,4.98,11.5,11.5,0.03,0.03,0.11,0.11,0.58,0.58,22.93,22.93,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:00:00",1,QLD1,6,59.95,0,0,"2019/03/01 02:55:04",59.95,1.36,1.36,0.83,0.83,4.98,4.98,11.5,11.5,0.03,0.03,0.11,0.11,0.58,0.58,22.93,22.93,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:00:00",1,SA1,6,80.24,0,0,"2019/03/01 02:55:04",80.24,1.36,1.36,0.83,0.83,4.98,4.98,11.5,11.5,0.03,0.03,0.11,0.11,0.58,0.58,22.93,22.93,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:00:00",1,TAS1,6,78.65,0,0,"2019/03/01 02:55:04",78.65,10,10,2.95,2.95,8.9,8.9,8.95,8.95,0.03,0.03,0.11,0.11,0.58,0.58,22.93,22.93,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:00:00",1,VIC1,6,75.11,0,0,"2019/03/01 02:55:04",75.11,1.36,1.36,0.83,0.83,4.98,4.98,11.5,11.5,0.03,0.03,0.11,0.11,0.58,0.58,22.93,22.93,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:30:00",1,NSW1,7,66.94,0,0,"2019/03/01 03:25:04",66.94,1.44,1.44,0.82,0.82,3.17,3.17,11.43,11.43,0.03,0.03,0.11,0.11,0.9,0.9,18.33,18.33,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:30:00",1,QLD1,7,58.7,0,0,"2019/03/01 03:25:04",58.7,1.44,1.44,0.82,0.82,3.17,3.17,11.43,11.43,0.03,0.03,0.11,0.11,0.9,0.9,18.33,18.33,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:30:00",1,SA1,7,72.43,0,0,"2019/03/01 03:25:04",72.43,1.44,1.44,0.82,0.82,3.17,3.17,11.43,11.43,0.03,0.03,0.11,0.11,0.9,0.9,18.33,18.33,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:30:00",1,TAS1,7,71.47,0,0,"2019/03/01 03:25:04",71.47,9.5,9.5,2.95,2.95,8.9,8.9,8.95,8.95,0.03,0.03,0.11,0.11,0.9,0.9,18.33,18.33,FIRM
D,TRADING,PRICE,2,"2019/03/01 03:30:00",1,VIC1,7,68.22,0,0,"2019/03/01 03:25:04",68.22,1.44,1.44,0.82,0.82,3.17,3.17,11.43,11.43,0.03,0.03,0.11,0.11,0.9,0.9,18.33,18.33,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:00:00",1,NSW1,8,54.13,0,0,"2019/03/01 03:55:04",54.13,1.31,1.31,0.81,0.81,2.81,2.81,10.68,10.68,0.03,0.03,0.11,0.11,1.36,1.36,18.64,18.64,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:00:00",1,QLD1,8,47.75,0,0,"2019/03/01 03:55:04",47.75,1.31,1.31,0.81,0.81,2.81,2.81,10.68,10.68,0.03,0.03,0.11,0.11,1.36,1.36,18.64,18.64,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:00:00",1,SA1,8,55.57,0,0,"2019/03/01 03:55:04",55.57,1.31,1.31,0.81,0.81,2.81,2.81,10.68,10.68,0.03,0.03,0.11,0.11,1.36,1.36,18.64,18.64,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:00:00",1,TAS1,8,57.05,0,0,"2019/03/01 03:55:04",57.05,10,10,2.95,2.95,8.9,8.9,8.95,8.95,0.03,0.03,0.11,0.11,1.36,1.36,18.64,18.64,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:00:00",1,VIC1,8,54.07,0,0,"2019/03/01 03:55:04",54.07,1.31,1.31,0.81,0.81,2.81,2.81,10.68,10.68,0.03,0.03,0.11,0.11,1.36,1.36,18.64,18.64,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:30:00",1,NSW1,9,63.9,0,0,"2019/03/01 04:25:03",63.9,1.68,1.68,1,1,2.8,2.8,8.73,8.73,0.03,0.03,0.09,0.09,1.41,1.41,20.08,20.08,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:30:00",1,QLD1,9,57.56,0,0,"2019/03/01 04:25:03",57.56,1.68,1.68,1,1,2.8,2.8,8.73,8.73,0.03,0.03,0.09,0.09,1.41,1.41,20.08,20.08,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:30:00",1,SA1,9,63.13,0,0,"2019/03/01 04:25:03",63.13,1.68,1.68,1,1,2.8,2.8,8.73,8.73,0.03,0.03,0.09,0.09,1.41,1.41,20.08,20.08,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:30:00",1,TAS1,9,66.87,0,0,"2019/03/01 04:25:03",66.87,9.5,9.5,2.95,2.95,8.9,8.9,8.95,8.95,0.03,0.03,0.09,0.09,1.41,1.41,20.08,20.08,FIRM
D,TRADING,PRICE,2,"2019/03/01 04:30:00",1,VIC1,9,63.41,0,0,"2019/03/01 04:25:03",63.41,1.68,1.68,1,1,2.8,2.8,8.73,8.73,0.03,0.03,0.09,0.09,1.41,1.41,20.08,20.08,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:00:00",1,NSW1,10,70.14,0,0,"2019/03/01 04:55:03",70.14,1.57,1.57,1,1,5.55,5.55,10.68,10.68,0.02,0.02,0.07,0.07,0.74,0.74,19.37,19.37,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:00:00",1,QLD1,10,62.61,0,0,"2019/03/01 04:55:03",62.61,1.57,1.57,1,1,5.55,5.55,10.68,10.68,0.02,0.02,0.07,0.07,0.74,0.74,19.37,19.37,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:00:00",1,SA1,10,68.78,0,0,"2019/03/01 04:55:03",68.78,1.57,1.57,1,1,5.55,5.55,10.68,10.68,0.02,0.02,0.07,0.07,0.74,0.74,19.37,19.37,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:00:00",1,TAS1,10,104.24,0,0,"2019/03/01 04:55:03",104.24,10,10,2.95,2.95,8.9,8.9,8.95,8.95,0.02,0.02,0.07,0.07,0.74,0.74,19.37,19.37,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:00:00",1,VIC1,10,70.27,0,0,"2019/03/01 04:55:03",70.27,1.57,1.57,1,1,5.55,5.55,10.68,10.68,0.02,0.02,0.07,0.07,0.74,0.74,19.37,19.37,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:30:00",1,NSW1,11,100.88,0,0,"2019/03/01 05:25:03",100.88,2.72,2.72,2.5,2.5,8.29,8.29,15,15,0.02,0.02,0.07,0.07,0.57,0.57,14.78,14.78,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:30:00",1,QLD1,11,87.9,0,0,"2019/03/01 05:25:03",87.9,2.72,2.72,2.5,2.5,8.29,8.29,15,15,0.02,0.02,0.07,0.07,0.57,0.57,14.78,14.78,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:30:00",1,SA1,11,100.16,0,0,"2019/03/01 05:25:03",100.16,2.72,2.72,2.5,2.5,8.29,8.29,15,15,0.02,0.02,0.07,0.07,0.57,0.57,14.78,14.78,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:30:00",1,TAS1,11,140.9,0,0,"2019/03/01 05:25:03",140.9,8,8,2.95,2.95,8.94,8.94,8.95,8.95,0.02,0.02,0.07,0.07,0.57,0.57,14.78,14.78,FIRM
D,TRADING,PRICE,2,"2019/03/01 05:30:00",1,VIC1,11,105.22,0,0,"2019/03/01 05:25:03",105.22,2.72,2.72,2.5,2.5,8.29,8.29,15,15,0.02,0.02,0.07,0.07,0.57,0.57,14.78,14.78,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:00:00",1,NSW1,12,113.5,0,0,"2019/03/01 05:55:03",113.5,4.83,4.83,2.91,2.91,8.94,8.94,14,14,0.01,0.01,0.07,0.07,0.68,0.68,14.84,14.84,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:00:00",1,QLD1,12,96.3,0,0,"2019/03/01 05:55:03",96.3,4.83,4.83,2.91,2.91,8.94,8.94,14,14,0.01,0.01,0.07,0.07,0.68,0.68,14.84,14.84,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:00:00",1,SA1,12,117.39,0,0,"2019/03/01 05:55:03",117.39,4.83,4.83,2.91,2.91,8.94,8.94,14,14,0.01,0.01,0.07,0.07,0.68,0.68,14.84,14.84,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:00:00",1,TAS1,12,134.85,0,0,"2019/03/01 05:55:03",134.85,6.17,6.17,4.44,4.44,8.94,8.94,8.95,8.95,0.01,0.01,0.07,0.07,0.68,0.68,14.84,14.84,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:00:00",1,VIC1,12,121.74,0,0,"2019/03/01 05:55:03",121.74,4.83,4.83,2.91,2.91,8.94,8.94,14,14,0.01,0.01,0.07,0.07,0.68,0.68,14.84,14.84,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:30:00",1,NSW1,13,115.52,0,0,"2019/03/01 06:25:03",115.52,6,6,4.6,4.6,9.65,9.65,10.3,10.3,0,0,0.05,0.05,0.44,0.44,16.47,16.47,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:30:00",1,QLD1,13,93.22,0,0,"2019/03/01 06:25:03",93.22,6,6,4.6,4.6,9.65,9.65,10.3,10.3,0,0,0.05,0.05,0.44,0.44,16.47,16.47,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:30:00",1,SA1,13,121.23,0,0,"2019/03/01 06:25:03",121.23,6,6,4.6,4.6,9.65,9.65,10.3,10.3,0,0,0.05,0.05,0.44,0.44,16.47,16.47,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:30:00",1,TAS1,13,142.24,0,0,"2019/03/01 06:25:03",142.24,6.18,6.18,4.6,4.6,9.67,9.67,9.67,9.67,0,0,0.05,0.05,0.41,0.41,16.44,16.44,FIRM
D,TRADING,PRICE,2,"2019/03/01 06:30:00",1,VIC1,13,128.7,0,0,"2019/03/01 06:25:03",128.7,6,6,4.6,4.6,9.65,9.65,10.3,10.3,0,0,0.05,0.05,0.44,0.44,16.47,16.47,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:00:00",1,NSW1,14,114.85,0,0,"2019/03/01 06:55:03",114.85,5,5,3.14,3.14,14.43,14.43,14.43,14.43,0,0,0.04,0.04,0.45,0.45,14.32,14.32,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:00:00",1,QLD1,14,93.73,0,0,"2019/03/01 06:55:03",93.73,5,5,3.14,3.14,14.43,14.43,14.43,14.43,0,0,0.04,0.04,0.45,0.45,14.32,14.32,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:00:00",1,SA1,14,119.18,0,0,"2019/03/01 06:55:03",119.18,5,5,3.14,3.14,14.43,14.43,14.43,14.43,0,0,0.04,0.04,0.45,0.45,14.32,14.32,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:00:00",1,TAS1,14,139.6,0,0,"2019/03/01 06:55:03",139.6,8.42,8.42,3.14,3.14,14.43,14.43,14.43,14.43,0,0,0.04,0.04,0.45,0.45,14.32,14.32,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:00:00",1,VIC1,14,130.17,0,0,"2019/03/01 06:55:03",130.17,5,5,3.14,3.14,14.43,14.43,14.43,14.43,0,0,0.04,0.04,0.45,0.45,14.32,14.32,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:30:00",1,NSW1,15,85.03,0,0,"2019/03/01 07:25:03",85.03,4.8,4.8,4.33,4.33,21.94,21.94,24.09,24.09,0,0,0.04,0.04,0.32,0.32,27.05,27.05,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:30:00",1,QLD1,15,69.76,0,0,"2019/03/01 07:25:03",69.76,4.8,4.8,4.33,4.33,21.94,21.94,24.09,24.09,0,0,0.04,0.04,0.32,0.32,27.05,27.05,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:30:00",1,SA1,15,93.5,0,0,"2019/03/01 07:25:03",93.5,4.8,4.8,4.33,4.33,21.94,21.94,24.09,24.09,0,0,0.04,0.04,0.32,0.32,27.05,27.05,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:30:00",1,TAS1,15,126.3,0,0,"2019/03/01 07:25:03",126.3,5.51,5.51,4.33,4.33,21.94,21.94,21.94,21.94,0,0,0.04,0.04,0.26,0.26,20,20,FIRM
D,TRADING,PRICE,2,"2019/03/01 07:30:00",1,VIC1,15,100.85,0,0,"2019/03/01 07:25:03",100.85,4.8,4.8,4.33,4.33,21.94,21.94,24.09,24.09,0,0,0.04,0.04,0.32,0.32,27.05,27.05,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:00:00",1,NSW1,16,80.68,0,0,"2019/03/01 07:55:04",80.68,3.57,3.57,4.47,4.47,8.88,8.88,8.88,8.88,0,0,0.04,0.04,0.4,0.4,17.3,17.3,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:00:00",1,QLD1,16,63.09,0,0,"2019/03/01 07:55:04",63.09,3.57,3.57,4.47,4.47,8.88,8.88,8.88,8.88,0,0,0.04,0.04,0.4,0.4,17.3,17.3,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:00:00",1,SA1,16,97.21,0,0,"2019/03/01 07:55:04",97.21,3.57,3.57,4.47,4.47,8.88,8.88,8.88,8.88,0,0,0.04,0.04,0.4,0.4,17.3,17.3,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:00:00",1,TAS1,16,111.03,0,0,"2019/03/01 07:55:04",111.03,3.57,3.57,4.47,4.47,8.95,8.95,8.95,8.95,0,0,0.04,0.04,0.4,0.4,17.3,17.3,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:00:00",1,VIC1,16,104.4,0,0,"2019/03/01 07:55:04",104.4,3.57,3.57,4.47,4.47,8.88,8.88,8.88,8.88,0,0,0.04,0.04,0.4,0.4,17.3,17.3,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:30:00",1,NSW1,17,73.9,0,0,"2019/03/01 08:25:03",73.9,4.24,4.24,4.97,4.97,15.13,15.13,15.97,15.97,0,0,0.04,0.04,0.4,0.4,19.12,19.12,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:30:00",1,QLD1,17,61.56,0,0,"2019/03/01 08:25:03",61.56,4.24,4.24,4.97,4.97,15.13,15.13,15.97,15.97,0,0,0.04,0.04,0.4,0.4,19.12,19.12,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:30:00",1,SA1,17,114.45,0,0,"2019/03/01 08:25:03",114.45,4.24,4.24,4.97,4.97,15.13,15.13,15.97,15.97,0,0,0.04,0.04,0.4,0.4,19.12,19.12,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:30:00",1,TAS1,17,128.93,0,0,"2019/03/01 08:25:03",128.93,4.24,4.24,4.97,4.97,15.13,15.13,15.13,15.13,0,0,0.04,0.04,0.4,0.4,19.12,19.12,FIRM
D,TRADING,PRICE,2,"2019/03/01 08:30:00",1,VIC1,17,121.37,0,0,"2019/03/01 08:25:03",121.37,4.24,4.24,4.97,4.97,15.13,15.13,15.97,15.97,0,0,0.04,0.04,0.4,0.4,19.12,19.12,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:00:00",1,NSW1,18,68.3,0,0,"2019/03/01 08:55:04",68.3,2.99,2.99,3.87,3.87,19.19,19.19,19.19,19.19,0,0,0.04,0.04,0.36,0.36,20.01,20.01,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:00:00",1,QLD1,18,43.06,0,0,"2019/03/01 08:55:04",43.06,2.99,2.99,3.87,3.87,19.19,19.19,19.19,19.19,0,0,0.04,0.04,0.36,0.36,20.01,20.01,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:00:00",1,SA1,18,119.53,0,0,"2019/03/01 08:55:04",119.53,2.99,2.99,3.87,3.87,19.19,19.19,19.19,19.19,0,0,0.04,0.04,0.36,0.36,20.01,20.01,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:00:00",1,TAS1,18,133.99,0,0,"2019/03/01 08:55:04",133.99,2.99,2.99,3.87,3.87,19.23,19.23,19.23,19.23,0,0,0.04,0.04,0.35,0.35,20,20,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:00:00",1,VIC1,18,125.44,0,0,"2019/03/01 08:55:04",125.44,2.99,2.99,3.87,3.87,19.19,19.19,19.19,19.19,0,0,0.04,0.04,0.36,0.36,20.01,20.01,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:30:00",1,NSW1,19,77.85,0,0,"2019/03/01 09:25:03",77.85,2.26,2.26,2.93,2.93,4.12,4.12,39.06,39.06,0,0,0.04,0.04,0.44,0.44,9.49,9.49,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:30:00",1,QLD1,19,61.91,0,0,"2019/03/01 09:25:03",61.91,2.26,2.26,2.93,2.93,4.12,4.12,39.06,39.06,0,0,0.04,0.04,0.44,0.44,9.49,9.49,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:30:00",1,SA1,19,135.37,0,0,"2019/03/01 09:25:03",135.37,2.26,2.26,2.93,2.93,4.12,4.12,39.06,39.06,0,0,0.04,0.04,0.44,0.44,9.49,9.49,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:30:00",1,TAS1,19,146.51,0,0,"2019/03/01 09:25:03",146.51,2.31,2.31,2.95,2.95,15.29,15.29,15.29,15.29,0,0,0.04,0.04,0.44,0.44,9.49,9.49,FIRM
D,TRADING,PRICE,2,"2019/03/01 09:30:00",1,VIC1,19,140.39,0,0,"2019/03/01 09:25:03",140.39,2.26,2.26,2.93,2.93,4.12,4.12,39.06,39.06,0,0,0.04,0.04,0.44,0.44,9.49,9.49,FIRM
D,TRADING,PRICE,2,"2019/03/01 10:00:00",1,NSW1,20,91.24,0,0,"2019/03/01 09:55:03",91.24,2.13,2.13,2.91,2.91,1.29,1.29,45.77,45.77,0,0,0.04,0.04,0.39,0.39,6.29,6.29,FIRM
D,TRADING,PRICE,2,"2019/03/01 10:00:00",1,QLD1,20,68.74,0,0,"2019/03/01 09:55:03",68.74,2.13,2.13,2.91,2.91,1.29,1.29,45.77,45.77,0,0,0.04,0.04,0.39,0.39,6.29,6.29,FIRM
D,TRADING,PRICE,2,"2019/03/01 10:00:00",1,SA1,20,131.55,0,0,"2019/03/01 09:55:03",131.55,2.13,2.13,2.91,2.91,1.29,1.29,45.77,45.77,0,0,0.04,0.04,0.39,0.39,6.29,6.29,FIRM
D,TRADING,PRICE,2,"2019/03/01 10:00:00",1,TAS1,20,141.79,0,0,"2019/03/01 09:55:03",141.79,2.13,2.13,2.95,2.95,8.96,8.96,8.96,8.96,0,0,0.04,0.04,0.39,0.39,6.29,6.29,FIRM
D,TRADING,PRICE,2,"2019/03/01 10:00:00",1,VIC1,20,136.91,0,0,"2019/03/01 09:55:03",136.91,2.13,2.13,2.91,2.91,1.29,1.29,45.77,45.77,0,0,0.04,0.04,0.39,0.39,6.29,6.29,FIRM
D,TRADING,PRICE,2,"2019/03/01 10:30:00",1,NSW1,21,102.97,0,0,"2019/03/01 10:25:03",102.97,2,2,2.83,2.83,0.87,0.87,40.04,40.04,0,0,0.04,0.04,0.4,0.4,9.61,9.61,FIRM
D,TRADING,PRICE,2,"2019/03/01 10:30:00",1,QLD1,21,82.17,0,0,"2019/03/01 10:25:03",82.17,2,2,2.83,2.83,0.87,0.87,40.04,40.04,0,0,0.04,0.04,0.4,0.4,9.61,9.61,FIRM
D,TRADING,PRICE,2,"2019/03/01 10:30:00",1,SA1,21,122.18,0,0,"2019/03/01 10:25:03",122.18,2,2,2.83,2.83,0.87,0.87,40.04,40.04,0,0,0.04,0.04,0.4,0.4,9.61,9.61,FIRM
D,TRADING,PRICE,2,"2019/03/01 10:30:00",1,TAS1,21,129.96,0,0,"2019/03/01 10:25:03",129.96,2,2,2.95,2.95,8.95,8.95,8.95,8.95,0,0,0.04,0.04,0.4,0.4,9.61,9.61,FIRM
