C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/01/09,02:35:04,0000000290856803,,0000000290856618
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2017/12/01 01:30:00",1,QLD1,3,55.54,0,0,"2017/12/01 01:25:03",55.54,36.76,36.76,13.79,13.79,12.66,12.66,28.06,28.06,0.01,0.01,0.01,0.01,0.17,0.17,20.13,20.13,FIRM
D,TRADING,PRICE,2,"2017/12/01 01:30:00",1,SA1,3,69.5,0,0,"2017/12/01 01:25:03",69.5,36.76,36.76,13.79,13.79,12.66,12.66,28.06,28.06,0.01,0.01,0.01,0.01,0.17,0.17,20.13,20.13,FIRM
D,TRADING,PRICE,2,"2017/12/01 01:30:00",1,TAS1,3,4.37,0,0,"2017/12/01 01:25:03",4.37,17,17,4.8,4.8,4.5,4.5,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 01:30:00",1,VIC1,3,66.77,0,0,"2017/12/01 01:25:03",66.77,36.76,36.76,13.79,13.79,12.66,12.66,28.06,28.06,0.01,0.01,0.01,0.01,0.17,0.17,20.13,20.13,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:00:00",1,NSW1,4,59.67,0,0,"2017/12/01 01:55:03",59.67,37.82,37.82,14.92,14.92,12.74,12.74,28.14,28.14,0.01,0.01,0.02,0.02,0.17,0.17,20.52,20.52,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:00:00",1,QLD1,4,50.72,0,0,"2017/12/01 01:55:03",50.72,37.82,37.82,14.92,14.92,12.74,12.74,28.14,28.14,0.01,0.01,0.02,0.02,0.17,0.17,20.52,20.52,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:00:00",1,SA1,4,60.79,0,0,"2017/12/01 01:55:03",60.79,37.82,37.82,14.92,14.92,12.74,12.74,28.14,28.14,0.01,0.01,0.02,0.02,0.17,0.17,20.52,20.52,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:00:00",1,TAS1,4,-0.72,0,0,"2017/12/01 01:55:03",-0.72,20.5,20.5,4.8,4.8,4.5,4.5,19.9,19.9,0.01,0.01,0.02,0.02,0.17,0.17,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:00:00",1,VIC1,4,60.17,0,0,"2017/12/01 01:55:03",60.17,37.82,37.82,14.92,14.92,12.74,12.74,28.14,28.14,0.01,0.01,0.02,0.02,0.17,0.17,20.52,20.52,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:30:00",1,NSW1,5,57.97,0,0,"2017/12/01 02:25:04",57.97,35.2,35.2,14.9,14.9,12.17,12.17,27.63,27.63,0.01,0.01,0.02,0.02,0.17,0.17,20.71,20.71,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:30:00",1,QLD1,5,48.47,0,0,"2017/12/01 02:25:04",48.47,35.2,35.2,14.9,14.9,12.17,12.17,27.63,27.63,0.01,0.01,0.02,0.02,0.17,0.17,20.71,20.71,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:30:00",1,SA1,5,55.97,0,0,"2017/12/01 02:25:04",55.97,35.2,35.2,14.9,14.9,12.17,12.17,27.63,27.63,0.01,0.01,0.02,0.02,0.17,0.17,20.71,20.71,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:30:00",1,TAS1,5,-0.77,0,0,"2017/12/01 02:25:04",-0.77,17,17,7.87,7.87,4.5,4.5,19.9,19.9,0.01,0.01,0.02,0.02,0.17,0.17,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 02:30:00",1,VIC1,5,57.44,0,0,"2017/12/01 02:25:04",57.44,35.2,35.2,14.9,14.9,12.17,12.17,27.63,27.63,0.01,0.01,0.02,0.02,0.17,0.17,20.71,20.71,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:00:00",1,NSW1,6,60,0,0,"2017/12/01 02:55:04",60,37.83,37.83,14.9,14.9,11.16,11.16,26.56,26.56,0.02,0.02,0.02,0.02,0.17,0.17,24.98,24.98,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:00:00",1,QLD1,6,50.4,0,0,"2017/12/01 02:55:04",50.4,37.83,37.83,14.9,14.9,11.16,11.16,26.56,26.56,0.02,0.02,0.02,0.02,0.17,0.17,24.98,24.98,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:00:00",1,SA1,6,56.29,0,0,"2017/12/01 02:55:04",56.29,37.83,37.83,14.9,14.9,11.16,11.16,26.56,26.56,0.02,0.02,0.02,0.02,0.17,0.17,24.98,24.98,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:00:00",1,TAS1,6,-0.86,0,0,"2017/12/01 02:55:04",-0.86,17.07,17.07,7.87,7.87,4.5,4.5,19.9,19.9,0.02,0.02,0.02,0.02,0.17,0.17,12.72,12.72,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:00:00",1,VIC1,6,58.16,0,0,"2017/12/01 02:55:04",58.16,37.83,37.83,14.9,14.9,11.16,11.16,26.56,26.56,0.02,0.02,0.02,0.02,0.17,0.17,24.98,24.98,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:30:00",1,NSW1,7,69.66,0,0,"2017/12/01 03:25:03",69.66,21.36,21.36,14.15,14.15,9.72,9.72,26.51,26.51,0.02,0.02,0.04,0.04,0.17,0.17,30.29,30.29,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:30:00",1,QLD1,7,59.15,0,0,"2017/12/01 03:25:03",59.15,21.36,21.36,14.15,14.15,9.72,9.72,26.51,26.51,0.02,0.02,0.04,0.04,0.17,0.17,30.29,30.29,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:30:00",1,SA1,7,69.81,0,0,"2017/12/01 03:25:03",69.81,21.36,21.36,14.15,14.15,9.72,9.72,26.51,26.51,0.02,0.02,0.04,0.04,0.17,0.17,30.29,30.29,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:30:00",1,TAS1,7,60.94,0,0,"2017/12/01 03:25:03",60.94,17,17,14,14,8.03,8.03,19.9,19.9,0.02,0.02,0.04,0.04,0.17,0.17,30.01,30.01,FIRM
D,TRADING,PRICE,2,"2017/12/01 03:30:00",1,VIC1,7,69.52,0,0,"2017/12/01 03:25:03",69.52,21.36,21.36,14.15,14.15,9.72,9.72,26.51,26.51,0.02,0.02,0.04,0.04,0.17,0.17,30.29,30.29,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:00:00",1,NSW1,8,66.59,0,0,"2017/12/01 03:55:04",66.59,22.61,22.61,14,14,8.74,8.74,26.4,26.4,0.02,0.02,0.02,0.02,0.17,0.17,32.96,32.96,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:00:00",1,QLD1,8,55.97,0,0,"2017/12/01 03:55:04",55.97,22.61,22.61,14,14,8.74,8.74,26.4,26.4,0.02,0.02,0.02,0.02,0.17,0.17,32.96,32.96,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:00:00",1,SA1,8,68.66,0,0,"2017/12/01 03:55:04",68.66,22.61,22.61,14,14,8.74,8.74,26.4,26.4,0.02,0.02,0.02,0.02,0.17,0.17,32.96,32.96,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:00:00",1,TAS1,8,70.44,0,0,"2017/12/01 03:55:04",70.44,22.61,22.61,14,14,8.74,8.74,19.91,19.91,0.02,0.02,0.01,0.01,0.17,0.17,32.96,32.96,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:00:00",1,VIC1,8,67.18,0,0,"2017/12/01 03:55:04",67.18,22.61,22.61,14,14,8.74,8.74,26.4,26.4,0.02,0.02,0.02,0.02,0.17,0.17,32.96,32.96,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:30:00",1,NSW1,9,73.12,0,0,"2017/12/01 04:25:03",73.12,16.44,16.44,14,14,8.74,8.74,26.65,26.65,0.01,0.01,0.01,0.01,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:30:00",1,QLD1,9,59.74,0,0,"2017/12/01 04:25:03",59.74,16.44,16.44,14,14,8.74,8.74,26.65,26.65,0.01,0.01,0.01,0.01,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:30:00",1,SA1,9,76.34,0,0,"2017/12/01 04:25:03",76.34,16.44,16.44,14,14,8.74,8.74,26.65,26.65,0.01,0.01,0.01,0.01,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:30:00",1,TAS1,9,77.39,0,0,"2017/12/01 04:25:03",77.39,17,17,14,14,8.74,8.74,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/12/01 04:30:00",1,VIC1,9,74.44,0,0,"2017/12/01 04:25:03",74.44,16.44,16.44,14,14,8.74,8.74,26.65,26.65,0.01,0.01,0.01,0.01,0.17,0.17,31.81,31.81,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:00:00",1,NSW1,10,72.01,0,0,"2017/12/01 04:55:04",72.01,15.5,15.5,14,14,8.74,8.74,26.09,26.09,0.01,0.01,0.01,0.01,0.17,0.17,27.59,27.59,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:00:00",1,QLD1,10,60.97,0,0,"2017/12/01 04:55:04",60.97,15.5,15.5,14,14,8.74,8.74,26.09,26.09,0.01,0.01,0.01,0.01,0.17,0.17,27.59,27.59,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:00:00",1,SA1,10,78.38,0,0,"2017/12/01 04:55:04",78.38,15.5,15.5,14,14,8.74,8.74,26.09,26.09,0.01,0.01,0.01,0.01,0.17,0.17,27.59,27.59,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:00:00",1,TAS1,10,78.89,0,0,"2017/12/01 04:55:04",78.89,17,17,14,14,8.74,8.74,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,27.59,27.59,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:00:00",1,VIC1,10,75.98,0,0,"2017/12/01 04:55:04",75.98,15.5,15.5,14,14,8.74,8.74,26.09,26.09,0.01,0.01,0.01,0.01,0.17,0.17,27.59,27.59,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:30:00",1,NSW1,11,123.95,0,0,"2017/12/01 05:25:04",123.95,16.17,16.17,14.09,14.09,9.79,9.79,35.34,35.34,0.01,0.01,0.01,0.01,0.17,0.17,31.13,31.13,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:30:00",1,QLD1,11,83.72,0,0,"2017/12/01 05:25:04",83.72,16.17,16.17,14.09,14.09,9.79,9.79,35.34,35.34,0.01,0.01,0.01,0.01,0.17,0.17,31.13,31.13,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:30:00",1,SA1,11,124.1,0,0,"2017/12/01 05:25:04",124.1,16.17,16.17,14.09,14.09,9.79,9.79,35.34,35.34,0.01,0.01,0.01,0.01,0.17,0.17,31.13,31.13,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:30:00",1,TAS1,11,135.09,0,0,"2017/12/01 05:25:04",135.09,56.76,56.76,14,14,9.79,9.79,17.2,17.2,0.01,0.01,0.01,0.01,0.17,0.17,31.13,31.13,FIRM
D,TRADING,PRICE,2,"2017/12/01 05:30:00",1,VIC1,11,130.3,0,0,"2017/12/01 05:25:04",130.3,16.17,16.17,14.09,14.09,9.79,9.79,35.34,35.34,0.01,0.01,0.01,0.01,0.17,0.17,31.13,31.13,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:00:00",1,NSW1,12,112.47,0,0,"2017/12/01 05:55:04",112.47,21.58,21.58,5.04,5.04,9.41,9.41,35.81,35.81,0.01,0.01,0.01,0.01,0.16,0.16,24.6,24.6,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:00:00",1,QLD1,12,94.45,0,0,"2017/12/01 05:55:04",94.45,21.58,21.58,5.04,5.04,9.41,9.41,35.81,35.81,0.01,0.01,0.01,0.01,0.16,0.16,24.6,24.6,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:00:00",1,SA1,12,109.47,0,0,"2017/12/01 05:55:04",109.47,21.58,21.58,5.04,5.04,9.41,9.41,35.81,35.81,0.01,0.01,0.01,0.01,0.16,0.16,24.6,24.6,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:00:00",1,TAS1,12,124.9,0,0,"2017/12/01 05:55:04",124.9,25.9,25.9,12.47,12.47,9.41,9.41,18.55,18.55,0.01,0.01,0.01,0.01,0.16,0.16,24.6,24.6,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:00:00",1,VIC1,12,119.79,0,0,"2017/12/01 05:55:04",119.79,21.58,21.58,5.04,5.04,9.41,9.41,35.81,35.81,0.01,0.01,0.01,0.01,0.16,0.16,24.6,24.6,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:30:00",1,NSW1,13,102.29,0,0,"2017/12/01 06:25:04",102.29,21.53,21.53,5.96,5.96,8.95,8.95,39.89,39.89,0.01,0.01,0.01,0.01,0.15,0.15,20.75,20.75,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:30:00",1,QLD1,13,86.19,0,0,"2017/12/01 06:25:04",86.19,21.53,21.53,5.96,5.96,8.95,8.95,39.89,39.89,0.01,0.01,0.01,0.01,0.15,0.15,20.75,20.75,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:30:00",1,SA1,13,100.65,0,0,"2017/12/01 06:25:04",100.65,21.53,21.53,5.96,5.96,8.95,8.95,39.89,39.89,0.01,0.01,0.01,0.01,0.15,0.15,20.75,20.75,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:30:00",1,TAS1,13,90.62,0,0,"2017/12/01 06:25:04",90.62,17.58,17.58,6.33,6.33,4.5,4.5,14.83,14.83,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 06:30:00",1,VIC1,13,109.54,0,0,"2017/12/01 06:25:04",109.54,21.53,21.53,5.96,5.96,8.95,8.95,39.89,39.89,0.01,0.01,0.01,0.01,0.15,0.15,20.75,20.75,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:00:00",1,NSW1,14,100.62,0,0,"2017/12/01 06:55:04",100.62,20.53,20.53,5.02,5.02,12.36,12.36,27.79,27.79,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:00:00",1,QLD1,14,85.94,0,0,"2017/12/01 06:55:04",85.94,20.53,20.53,5.02,5.02,12.36,12.36,27.79,27.79,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:00:00",1,SA1,14,94.83,0,0,"2017/12/01 06:55:04",94.83,20.53,20.53,5.02,5.02,12.36,12.36,27.79,27.79,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:00:00",1,TAS1,14,80.91,0,0,"2017/12/01 06:55:04",80.91,17,17,4.8,4.8,4.5,4.5,19.93,19.93,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:00:00",1,VIC1,14,107,0,0,"2017/12/01 06:55:04",107,20.53,20.53,5.02,5.02,12.36,12.36,27.79,27.79,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:30:00",1,NSW1,15,114.09,0,0,"2017/12/01 07:25:04",114.09,20.58,20.58,4,4,12.16,12.16,27.56,27.56,0.01,0.01,0.01,0.01,0.15,0.15,19.3,19.3,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:30:00",1,QLD1,15,99.52,0,0,"2017/12/01 07:25:04",99.52,20.58,20.58,4,4,12.16,12.16,27.56,27.56,0.01,0.01,0.01,0.01,0.15,0.15,19.3,19.3,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:30:00",1,SA1,15,99.25,0,0,"2017/12/01 07:25:04",99.25,20.58,20.58,4,4,12.16,12.16,27.56,27.56,0.01,0.01,0.01,0.01,0.15,0.15,19.3,19.3,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:30:00",1,TAS1,15,92.77,0,0,"2017/12/01 07:25:04",92.77,17,17,4.8,4.8,4.5,4.5,19.9,19.9,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 07:30:00",1,VIC1,15,118.8,0,0,"2017/12/01 07:25:04",118.8,20.58,20.58,4,4,12.16,12.16,27.56,27.56,0.01,0.01,0.01,0.01,0.15,0.15,19.3,19.3,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:00:00",1,NSW1,16,107.72,0,0,"2017/12/01 07:55:04",107.72,22.37,22.37,8.11,8.11,12.1,12.1,26.71,26.71,0.02,0.02,0.03,0.03,0.24,0.24,19.7,19.7,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:00:00",1,QLD1,16,95.38,0,0,"2017/12/01 07:55:04",95.38,22.37,22.37,8.11,8.11,12.1,12.1,26.71,26.71,0.02,0.02,0.03,0.03,0.24,0.24,19.7,19.7,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:00:00",1,SA1,16,95.9,0,0,"2017/12/01 07:55:04",95.9,22.37,22.37,8.11,8.11,12.1,12.1,26.71,26.71,0.02,0.02,0.03,0.03,0.24,0.24,19.7,19.7,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:00:00",1,TAS1,16,102.02,0,0,"2017/12/01 07:55:04",102.02,19.91,19.91,4.8,4.8,5.94,5.94,20.12,20.12,0.01,0.01,0.01,0.01,0.01,0.01,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:00:00",1,VIC1,16,109.64,0,0,"2017/12/01 07:55:04",109.64,22.37,22.37,8.11,8.11,12.1,12.1,26.71,26.71,0.02,0.02,0.03,0.03,0.24,0.24,19.7,19.7,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:30:00",1,NSW1,17,120.27,0,0,"2017/12/01 08:25:04",120.27,20.49,20.49,4.8,4.8,8.74,8.74,23.78,23.78,0.01,0.01,0.02,0.02,0.23,0.23,19.37,19.37,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:30:00",1,QLD1,17,103.5,0,0,"2017/12/01 08:25:04",103.5,20.49,20.49,4.8,4.8,8.74,8.74,23.78,23.78,0.01,0.01,0.02,0.02,0.23,0.23,19.37,19.37,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:30:00",1,SA1,17,110.19,0,0,"2017/12/01 08:25:04",110.19,20.49,20.49,4.8,4.8,8.74,8.74,23.78,23.78,0.01,0.01,0.02,0.02,0.23,0.23,19.37,19.37,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:30:00",1,TAS1,17,119.51,0,0,"2017/12/01 08:25:04",119.51,20.49,20.49,4.8,4.8,8.74,8.74,23.78,23.78,0.01,0.01,0.01,0.01,0.01,0.01,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 08:30:00",1,VIC1,17,123.59,0,0,"2017/12/01 08:25:04",123.59,20.49,20.49,4.8,4.8,8.74,8.74,23.78,23.78,0.01,0.01,0.02,0.02,0.23,0.23,19.37,19.37,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:00:00",1,NSW1,18,102.46,0,0,"2017/12/01 08:55:04",102.46,20.49,20.49,4.8,4.8,8.72,8.72,19.9,19.9,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:00:00",1,QLD1,18,88.89,0,0,"2017/12/01 08:55:04",88.89,20.49,20.49,4.8,4.8,8.72,8.72,19.9,19.9,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:00:00",1,SA1,18,94.62,0,0,"2017/12/01 08:55:04",94.62,20.49,20.49,4.8,4.8,8.72,8.72,19.9,19.9,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:00:00",1,TAS1,18,98.53,0,0,"2017/12/01 08:55:04",98.53,20.49,20.49,4.8,4.8,8.72,8.72,19.9,19.9,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:00:00",1,VIC1,18,104.85,0,0,"2017/12/01 08:55:04",104.85,20.49,20.49,4.8,4.8,8.72,8.72,19.9,19.9,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:30:00",1,NSW1,19,109.59,0,0,"2017/12/01 09:25:04",109.59,19.6,19.6,4.8,4.8,8.03,8.03,21.78,21.78,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:30:00",1,QLD1,19,95.35,0,0,"2017/12/01 09:25:04",95.35,19.6,19.6,4.8,4.8,8.03,8.03,21.78,21.78,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:30:00",1,SA1,19,96.8,0,0,"2017/12/01 09:25:04",96.8,19.6,19.6,4.8,4.8,8.03,8.03,21.78,21.78,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:30:00",1,TAS1,19,99.21,0,0,"2017/12/01 09:25:04",99.21,19.6,19.6,4.8,4.8,8.03,8.03,19.9,19.9,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 09:30:00",1,VIC1,19,106.71,0,0,"2017/12/01 09:25:04",106.71,19.6,19.6,4.8,4.8,8.03,8.03,21.78,21.78,0.01,0.01,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 10:00:00",1,NSW1,20,112.14,0,0,"2017/12/01 09:55:04",112.14,18.75,18.75,4.8,4.8,8,8,24.12,24.12,0,0,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 10:00:00",1,QLD1,20,97.51,0,0,"2017/12/01 09:55:04",97.51,18.75,18.75,4.8,4.8,8,8,24.12,24.12,0,0,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 10:00:00",1,SA1,20,99.53,0,0,"2017/12/01 09:55:04",99.53,18.75,18.75,4.8,4.8,8,8,24.12,24.12,0,0,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 10:00:00",1,TAS1,20,93.88,0,0,"2017/12/01 09:55:04",93.88,18.75,18.75,4.8,4.8,4.5,4.5,19.9,19.9,0,0,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 10:00:00",1,VIC1,20,107.26,0,0,"2017/12/01 09:55:04",107.26,18.75,18.75,4.8,4.8,8,8,24.12,24.12,0,0,0.01,0.01,0.15,0.15,19,19,FIRM
D,TRADING,PRICE,2,"2017/12/01 10:30:00",1,NSW1,21,110.75,0,0,"2017/12/01 10:25:04",110.75,18.93,18.93,4.8,4.8,8.05,8.05,24.47,24.47,0,0,0.01,0.01,0.15,0.15,18.99,18.99,FIRM
D,TRADING,PRICE,2,"2017/12/01 10:30:00",1,QLD1,21,95.24,0,0,"2017/12/01 10:25:04",95.24,18.93,18.93,4.8,4.8,8.05,8.05,24.47,24.47,0,0,0.01,0.01,0.15,0.15,18.99,18.99,FIRM
D,TRADING,PRICE,2,"2017/12/01 10:30:00",1,SA1,21,100.15,0,0,"2017/12/01 10:25:04",100.15,18.93,18.93,4.8,4.8,8.05,8.05,24.47,24.47,0,0,0.01,0.01,0.15,0.15,18.99,18.99,FIRM
